,IWMean,LQGsigma,URet,MISE,DenMISELogLast,TimeElapsed,IWFirstEpisode,ReturnLastEpisode,Iteration,target_sum_log_mean,ReturnAbsMax,IWMax,ReturnMin,DenMISELogFirst,IWNorm1,ReturnMean,IWMin,SqrtESSClassic,TimestepsSoFar,IWLastEpisode,ReturnMax,Bound,ReturnStepMax,LQGmu01,DenMISEMeanLog,IWNorm2,LQGmu1
47,0.9126707000000001,0.11,9.430003574528797,7.835374400000001,13.771003,67.36799478530885,,8.586953999999999,48,-470.33212000000003,16.801416,14.188178,,16.334743,43.808193,11.833852,,1.9680743000000003,960,10.945663,16.801416,33.44632,0.99995655,0.042,12.397163,22.259420000000002,0.397
48,0.40898234,0.11,9.453871734615925,6.8714824000000005,14.795341,68.71248412132263,,8.606281,49,-963.5236,16.801416,20.040134,,16.314125,20.040134,11.767984,,1.0,980,,16.801416,57.275734,0.99995655,-0.048,12.442639,20.040134,-0.45
49,0.19889879,0.11,18.42683406144944,3.3417814,-13.122363,70.39077973365785,,16.655851000000002,50,-1006.4281,16.801416,9.944939999999999,,16.293922,9.944939999999999,11.865741,,1.0,1000,,16.801416,53.746033,0.99995655,-0.06,11.918397,9.944939999999999,-0.54
50,0.65365136,0.11,18.87705731356597,11.110822,6.7968850000000005,72.54477500915526,,17.096804000000002,51,-971.1717,17.096804000000002,22.195282000000002,,16.274117999999998,33.336220000000004,11.96831,,1.3423365,1020,22.195282000000002,17.096804000000002,49.32062,0.9999904000000001,-0.056,11.802119,24.834473000000003,-0.512
51,0.13374415,0.11,18.89229820442313,1.147883,9.698903,74.07234477996826,,17.112585,52,-647.11816,17.112585,2.3820723999999998,,16.254701999999998,6.954696,12.06724,,1.892841,1040,,17.112585,28.269947,0.9999904000000001,0.107,11.753374,3.6742105000000005,0.792
52,0.12830749,0.11,9.546722667015985,1.1012307,-13.180632999999998,75.79317808151245,,8.708592,53,-640.30975,17.112585,2.3108148999999996,,16.235653,6.8002970000000005,12.003869,,1.9001148,1060,,17.112585,28.119469,0.9999904000000001,0.11,11.266711,3.5788875,0.801
53,0.44967034,0.11,9.375653770177966,3.8448078999999997,17.34473,77.31258583068849,,8.538309,54,-662.2339999999999,17.112585,17.748362,,16.21696,24.282198,11.939691999999999,,1.3432977,1080,17.748362,17.112585,42.062509999999996,0.9999904000000001,0.185,11.363256,18.076557,0.953
54,0.6607143,0.11,9.349372726392524,5.638523,11.040929,79.22294640541077,,8.511044,55,-650.4314,17.112585,16.293041,,16.198612,36.339287,11.877353,,1.6908162,1100,16.293041,17.112585,36.00123,0.9999904000000001,0.186,11.346711,21.492157000000002,0.955
55,0.710815,0.11,9.383057760251702,6.0685296,12.86364,81.27940249443056,,8.54147,56,-638.7818,17.112585,12.798035,,16.180593,39.805640000000004,11.817784,,2.0176148,1120,9.54695,17.112585,31.513306,0.9999904000000001,0.187,11.36674,19.72906,0.956
56,0.6813066999999999,0.11,9.409009808961011,5.819685,13.906113000000001,83.38991308212279,,8.567618,57,-627.4882,17.112585,10.603338,,16.162893,38.834484,11.760763,,2.246695,1140,4.2201667,17.112585,28.670029,0.9999904000000001,0.188,11.405411,17.28516,0.957
57,0.7107595999999999,0.11,9.392598447524028,6.072987599999999,13.196914000000001,85.53631901741028,,8.550915,58,-616.511,17.112585,9.097097,,16.145502,41.224056,11.705421000000001,,2.5034267999999997,1160,6.3171754,17.112585,26.579978999999998,0.9999904000000001,0.189,11.430235,16.46705,0.957
58,0.7191801999999999,0.11,9.40278145585848,6.1467004,14.642309,87.40628623962402,,8.559267,59,-605.8279,17.112585,7.999264,,16.128407,42.431633000000005,11.652096,,2.7256663,1180,4.7079,17.112585,24.981638,0.9999904000000001,0.189,11.479289,15.567435000000001,0.957
59,0.7361875,0.11,9.399662149469266,6.2936068,14.823628,89.00656223297119,,8.560322,60,-595.4576,17.112585,7.163597,,16.1116,44.17125,11.600567,,2.933893,1200,4.785712,17.112585,23.791775,0.9999904000000001,0.189,11.529947,15.055508999999999,0.957
60,0.7895908,0.11,9.307073032516731,6.7421045,14.486317999999999,90.14530801773071,,8.47293,61,-585.51184,17.112585,6.7646966,,16.09507,48.165040000000005,11.549294,,3.1014965,1220,6.7646966,17.112585,23.294682,0.9999904000000001,0.189,11.573736,15.529613000000001,0.957
61,0.828614,0.11,9.331091441274943,7.0715770000000004,11.833893,92.01366448402405,,8.495455,62,-575.94415,17.112585,6.189132,,16.07881,51.37407,11.500038,,3.2696933999999995,1240,6.104474,17.112585,22.772669,0.9999904000000001,0.19,11.574176,15.712198,0.958
62,0.84161824,0.11,9.394543061747008,7.184379600000001,18.685429,93.2681851387024,,8.552378,63,-566.5458,17.112585,5.7182336,,16.062808999999998,53.02195,11.45325,,3.4403097999999996,1260,4.55046,17.112585,22.106802,0.9999904000000001,0.19,11.683976,15.411969000000001,0.958
63,0.8622608,0.11,9.373977163455775,7.360936,14.551664,95.402095079422,,8.535332,64,-557.47833,17.112585,5.325554400000001,,16.047062,55.184692000000005,11.407658,,3.5975262999999997,1280,4.8784585,17.112585,21.63123,0.9999904000000001,0.19,11.725988000000001,15.339622,0.958
64,0.88342077,0.11,9.352006053498128,7.540494,16.093998000000003,97.51774859428406,,8.517519,65,-548.6649,17.112585,4.993286,,16.031557,57.422348,11.3631935,,3.7443707,1300,4.8612933,17.112585,21.251144,0.9999904000000001,0.19,11.790766,15.335648,0.958
65,0.9006773000000001,0.11,9.3509964617313,7.686468,12.447848,99.57730174064636,,8.511859,66,-540.17377,17.112585,4.708408,,16.016289999999998,59.444702,11.319992,,3.8857459999999997,1320,4.582332599999999,17.112585,20.898283,0.9999904000000001,0.19,11.798667,15.298144,0.959
66,0.9121931999999999,0.11,9.370391110057767,7.785003,10.08483,101.34294271469116,,8.533461,67,-531.94415,17.112585,4.461501,,16.001251,61.116943000000006,11.278402,,4.023452,1340,4.1578745999999995,17.112585,20.544632,0.9999904000000001,0.19,11.771332000000001,15.190176999999998,0.959
67,0.9258321,0.11,9.318468238180449,7.8986339999999995,9.264634,103.21971845626831,,8.485689,68,-524.0011,17.112585,4.245359400000001,,15.986436999999999,62.95658,11.237332,,4.153697,1360,4.22726,17.112585,20.258167,0.9999904000000001,0.191,11.732922,15.156757,0.959
68,0.93630916,0.11,9.354959680507305,7.987469,19.014626,105.7268431186676,,8.517441,69,-516.1468,17.112585,4.054684,,15.971838,64.60533000000001,11.197914,,4.2805214000000005,1380,3.96855,17.112585,19.98081,0.9999904000000001,0.191,11.837138000000001,15.092865,0.959
69,0.9327253000000001,0.11,9.401046224396712,7.958428,11.436169,107.83974409103394,,8.561958,70,-508.59854,17.112585,3.885157,,15.957448999999999,65.29077,11.160257000000001,,4.4029675,1400,2.9287658,17.112585,19.618235000000002,0.9999904000000001,0.191,11.830272,14.828810999999998,0.959
70,0.9409299999999999,0.11,9.360663013546409,8.028171,12.782513,109.68634009361269,,8.523095,71,-501.23703,17.112585,3.7334447,,15.943265,66.80603,11.123114,,4.5223474999999995,1420,3.6166294000000003,17.112585,19.380184,0.9999904000000001,0.191,11.842531,14.772423000000002,0.959
71,0.9490261000000001,0.11,9.340173748204176,8.096277,13.157846,111.43684768676758,,8.508646,72,-494.07498,17.112585,3.5968892999999995,,15.929278,68.32988,11.0868025,,4.6378,1440,3.5575616,17.112585,19.165695,0.9999904000000001,0.191,11.859783,14.733251999999998,0.959
72,0.9434986999999999,0.11,9.407547336573511,8.050572,13.830282,113.37835550308228,,8.567953999999999,73,-487.1047,17.112585,3.473332,,15.915485,68.875404,11.052297,,4.7482866999999995,1460,2.5195417,17.112585,18.862420999999998,0.9999904000000001,0.191,11.885895,14.505317999999999,0.959
73,0.9498694999999999,0.11,9.3626149558526,8.104697,16.082634,115.59284162521362,,8.523513000000001,74,-480.28885,17.112585,3.360996,,15.901879000000001,70.29034399999999,11.018125,,4.858328,1480,3.2717707000000003,17.112585,18.671657999999997,0.9999904000000001,0.191,11.941676,14.468012,0.959
74,0.95588255,0.11,9.354603786711913,8.155566,16.901184,117.61603331565857,,8.518523,75,-473.64417000000003,17.112585,3.2584186,,15.888456,71.69119,10.984797,,4.96548,1500,3.203383,17.112585,18.494497,0.9999904000000001,0.191,12.006976,14.437919,0.959
75,0.9615084999999999,0.11,9.340602705590124,8.202577999999999,14.010591,119.33784008026123,,8.504499000000001,76,-467.2126,17.112585,3.1643872,,15.875212,73.074646,10.952161,,5.070005999999999,1520,3.1356742000000004,17.112585,18.328356,0.9999904000000001,0.191,12.032608,14.413128,0.959
76,0.96651816,0.11,9.342590770107137,8.244469,17.972382999999997,121.25613689422607,,8.506158000000001,77,-460.897,17.112585,3.0778706000000002,,15.862139,74.4219,10.920394,,5.1722465,1540,3.0523898999999997,17.112585,18.17009,0.9999904000000001,0.191,12.109105,14.3887,0.959
77,0.9707953000000001,0.11,9.350298106841564,8.280471,15.669566,122.91996932029724,,8.513978,78,-454.7733,17.112585,2.9980052,,15.849236,75.72203,10.889544,,5.2724357,1560,2.959722,17.112585,18.017479,0.9999904000000001,0.191,12.154187,14.361869,0.959
78,0.9732246999999999,0.11,9.382855098655234,8.301692999999998,20.274853,124.8054132461548,,8.54036,79,-448.74707,17.112585,2.9240522,,15.836495999999999,76.88475,10.859807,,5.3710666,1580,2.7775261,17.112585,17.859898,0.9999904000000001,0.191,12.256480999999999,14.314615,0.959
79,0.9760201999999999,0.11,9.368350646088707,8.325585,11.748793,126.16781663894652,,8.528198,80,-442.97818,17.112585,2.8553796,,15.823917999999999,78.08162,10.830662,,5.4675293,1600,2.7624319,17.112585,17.715157,0.9999904000000001,0.191,12.249678,14.280970000000002,0.959
80,0.9785511999999998,0.11,9.368296804439392,8.347211999999999,11.414186,126.69733285903929,,8.528208,81,-437.35614000000004,17.112585,2.7914383,,15.811496,79.26265,10.802237,,5.562135700000001,1620,2.7026793999999996,17.112585,17.577076,0.9999904000000001,0.191,12.238952000000001,14.250399,0.959
81,0.9812116,0.11,9.365181941543717,8.369849,18.888702,128.76111364364624,,8.525534,82,-431.7802,17.112585,2.731759,,15.799226,80.45935,10.774472,,5.6548696,1640,2.6766389999999998,17.112585,17.448353,0.9999904000000001,0.191,12.3196745,14.22833,0.959
82,0.9839079,0.11,9.351127131848088,8.39248,16.481625,130.80196809768677,,8.515735000000001,83,-426.3677,17.112585,2.675927,,15.787104000000001,81.66435,10.747258,,5.7458606,1660,2.6467876,17.112585,17.327217,0.9999904000000001,0.191,12.369488,14.212728,0.959
83,0.9861868,0.11,9.35535106419398,8.411672,10.72032,133.551997423172,,8.518981,84,-421.15297999999996,17.112585,2.623582,,15.775127,82.83969,10.720730999999999,,5.8353852999999996,1680,2.5817864,17.112585,17.209335,0.9999904000000001,0.191,12.349563,14.196095999999999,0.959
84,0.9884241,0.11,9.350100270893499,8.430269000000001,15.352920000000001,136.01133942604065,,8.510660000000001,85,-416.00662,17.112585,2.574408,,15.763292999999999,84.01605,10.69473,,5.9233823,1700,2.5482397,17.112585,17.097237,0.9999904000000001,0.191,12.384639,14.183797,0.959
85,0.9906874,0.11,9.32226997933196,8.448406,13.076051,138.07695364952087,,8.486697,86,-411.0065,17.112585,2.5281248,,15.751597,85.19911,10.669055,,6.0099029999999996,1720,2.5224797999999997,17.112585,16.9906,0.9999904000000001,0.191,12.392453,14.176454000000001,0.959
86,0.9926187,0.11,9.342231948824226,8.464300999999999,14.591072,139.54983448982242,,8.504976,87,-406.1251,17.112585,2.4844573,,15.740035999999998,86.35783,10.64418,,6.0951695,1740,2.4678445,17.112585,16.886997,0.9999904000000001,0.191,12.417531,14.168241,0.959
87,0.9924976999999999,0.11,9.393612887528713,8.463942999999999,17.598991,141.9218292236328,,8.550768,88,-401.3044,17.112585,2.4432697,,15.728608,87.3398,10.620391999999999,,6.1794515,1760,2.2614229999999997,17.112585,16.771759,0.9999904000000001,0.191,12.476242999999998,14.133907999999998,0.959
88,0.993389,0.11,9.378854972142236,8.471941000000001,15.446866,143.94745969772342,,8.540649,89,-396.6124,17.112585,2.4042828,,15.717308,88.41162,10.597024000000001,,6.262443,1780,2.3160868,17.112585,16.669662,0.9999904000000001,0.191,12.509459,14.117752,0.959
89,0.99478126,0.11,9.361905619344522,8.483728999999999,17.473845,145.94505977630615,,8.522663,90,-392.00203999999997,17.112585,2.3673441000000004,,15.706135,89.53031,10.573976,,6.344117,1800,2.333097,17.112585,16.575912,0.9999904000000001,0.191,12.564468,14.112335999999999,0.959
90,0.99343854,0.11,9.388321812857804,8.472726,-2.1595678,148.06689643859863,,8.545417,91,-387.71008,17.112585,2.3322982999999997,,15.695085999999998,90.40290999999999,10.551684,,6.424575,1820,2.0604858,17.112585,16.463566,0.9999904000000001,0.191,12.402536999999999,14.071423000000001,0.959
91,0.99402094,0.11,9.384157071980717,8.478157000000001,16.652555,150.28826355934143,,8.545767999999999,92,-383.3063,17.112585,2.2990055,,15.684156,91.44993000000001,10.529881,,6.5042195,1840,2.2008867000000003,17.112585,16.37115,0.9999904000000001,0.191,12.448592,14.060093,0.959
92,0.99487746,0.11,9.37899799406402,8.485731,19.100761,151.8892352581024,,8.538287,93,-378.97086,17.112585,2.2673357000000003,,15.673345999999999,92.523605,10.508466,,6.582769,1860,2.2012057,17.112585,16.28454,0.9999904000000001,0.191,12.519991000000001,14.055423999999999,0.959
93,0.99593514,0.11,9.365684771995513,8.494763,14.325367000000002,153.35292482376101,,8.527797,94,-374.7784,17.112585,2.2371727999999997,,15.66265,93.61790500000001,10.487394,,6.660259,1880,2.1976461,17.112585,16.202835,0.9999904000000001,0.191,12.539081,14.056196,0.959
