,Iteration,ReturnStepMax,DenMISELogLast,IWMean,LQGmu01,TimeElapsed,MISE,TimestepsSoFar,IWFirstEpisode,ReturnMean,ReturnMax,IWLastEpisode,IWMin,IWMax,ReturnLastEpisode,ReturnMin,DenMISELogFirst,target_sum_log_mean,IWNorm1,LQGsigma,URet,LQGmu1,ReturnAbsMax,SqrtESSClassic,Bound,IWNorm2,DenMISEMeanLog
500,501,0.9999988999999999,18.93659,1.0700482,-0.618,2818.1963562965393,17.792832999999998,10020,,16.69199,17.211666,3.442738,,7.683426400000001,16.62738,,10.88541,-16.459003,536.0942,0.11,18.344308569083168,-1.0,17.211666,13.183893,21.709354,40.66281,14.130284
501,502,0.9999988999999999,16.90193,1.0698166999999998,-0.619,2828.322814464569,17.788654,10040,,16.691814,17.211666,2.874283,,7.6867149999999995,16.604748,,10.883416,-16.448969,537.048,0.11,18.330392291355395,-1.0,17.211666,13.257169000000001,21.683529,40.510006,14.13594
502,503,0.9999988999999999,14.424207999999998,1.0722296999999998,-0.62,2838.652520418167,17.828667000000003,10060,,16.691696,17.211666,4.2669535000000005,,7.6519227,16.631964,,10.881426,-16.423082,539.33154,0.11,18.34651471961305,-1.0,17.211666,13.31886,21.7055,40.49382,14.136645999999999
503,504,0.9999988999999999,12.022713000000001,1.0677913,-0.62,2849.618505716324,17.754757,10080,,16.691585999999997,17.211666,0.8714837999999999,,7.6040087,16.636847,,10.879439999999999,-16.397871,538.1668,0.11,18.357538047974366,-1.0,17.211666,13.365701000000001,21.618004,40.264767,14.132591
504,505,0.9999988999999999,15.035661,1.0697421,-0.62,2860.4079265594482,17.787848,10100,,16.691647,17.211666,4.0866804,,7.545945599999999,16.721994,,10.877458,-16.357485,540.2197,0.11,18.44756366504735,-1.0,17.211666,13.424377,21.634209,40.241695,14.13451
505,506,0.9999988999999999,16.495386,1.0687993999999998,-0.621,2870.930220603943,17.771921,10120,,16.691467000000003,17.211666,2.6225512,,7.488150599999999,16.600920000000002,,10.87548,-16.314915,540.8125,0.11,18.311199273038877,-1.0,17.211666,13.487015,21.600417999999998,40.098755,14.139308999999999
506,507,0.9999988999999999,15.270739,1.0682,-0.621,2882.321681499481,17.76168,10140,,16.691285999999998,17.211666,2.7426443,,7.4413366,16.600143,,10.873505999999999,-16.281489999999998,541.5774,0.11,18.32178074763634,-1.0,17.211666,13.551518,21.571955,39.964333,14.141670999999999
507,508,0.9999988999999999,13.6697445,1.0654893,-0.622,2893.588891029358,17.716097,10160,,16.690929999999998,17.211666,1.6138943000000001,,7.401347,16.510174,,10.871535,-16.256998,541.26855,0.11,18.21674057225248,-1.0,17.211666,13.609851999999998,21.51004,39.770348,14.140873000000001
508,509,0.9999988999999999,11.590307000000001,1.0604407,-0.623,2904.469794511795,17.632053,10180,,16.690924,17.211666,0.36635646,,7.363666499999999,16.686664999999998,,10.869569,-16.241531,539.7643,0.11,18.405484533996685,-1.0,17.211666,13.648159,21.415348,39.548504,14.135988000000001
509,510,0.9999998999999999,16.59149,1.0649041000000001,-0.623,2915.2622945308685,17.707905,10200,,16.691129999999998,17.211666,5.224168,,7.30709,16.797420000000002,,10.867606,-16.19809,543.1011,0.11,18.525894262368507,-1.0,17.211666,13.686565,21.480583,39.681328,14.140917000000002
510,511,0.9999998999999999,15.315643,1.0625201000000002,-0.624,2926.198310613632,17.668076,10220,,16.690975,17.211666,1.7440209,,7.2558355,16.611002,,10.865647000000001,-16.162897,542.9478,0.11,18.32727590836927,-1.0,17.211666,13.744418,21.424873,39.50315,14.143338
511,512,0.9999998999999999,13.547439,1.0637254999999999,-0.624,2938.022367954254,17.688,10240,,16.69086,17.211666,3.5080028,,7.2152667,16.633217000000002,,10.863692,-16.137707000000002,544.6274400000001,0.11,18.352484180726954,-1.0,17.211666,13.808351000000002,21.427402,39.44189,14.142292000000001
512,513,0.9999998999999999,17.173379999999998,1.066981,-0.625,2947.134249925613,17.741829,10260,,16.690707999999997,17.211666,4.5225029999999995,,7.177084,16.611458,,10.861741,-16.107376000000002,547.3612,0.11,18.32786575767627,-1.0,17.211666,13.861870999999999,21.466795,39.48682,14.148321
513,514,0.9999998999999999,13.310007,1.0660441999999999,-0.626,2957.3225708007812,17.726269,10280,,16.69066,17.211666,2.3533833,,7.142237,16.665981,,10.859794,-16.089243,547.9467,0.11,18.38244747768335,-1.0,17.211666,13.927692,21.433629999999997,39.342247,14.146817
514,515,0.9999998999999999,11.10929,1.0632106000000001,-0.626,2966.99307513237,17.678728,10300,,16.690332,17.211666,1.3677168,,7.099454400000001,16.522926000000002,,10.857849,-16.070724,547.5534700000001,0.11,18.239839096755265,-1.0,17.211666,13.983051000000001,21.371412,39.158367,14.141043
515,516,0.9999998999999999,15.909972,1.0611161,-0.627,2979.350804567337,17.643585,10320,,16.690113,17.211666,1.7035493000000002,,7.0611752999999995,16.577289999999998,,10.855909,-16.04695,547.5359,0.11,18.281821632035683,-1.0,17.211666,14.043632999999998,21.320339999999998,38.988194,14.144591
516,517,0.9999998999999999,17.090395,1.064132,-0.628,2991.3021533489227,17.692963,10340,,16.689848,17.211666,4.3180785,,7.0182905,16.552595,,10.853973,-16.015697,550.15625,0.11,18.26404140131316,-1.0,17.211666,14.097073000000002,21.35578,39.026276,14.150402
517,518,0.9999998999999999,13.101654,1.0670906,-0.628,3001.6605463027954,17.741346,10360,,16.689564,17.211666,4.353676999999999,,6.9625783,16.542961,,10.852041,-15.980297,552.7529,0.11,18.26658290257865,-1.0,17.211666,14.145551999999999,21.391610999999997,39.076096,14.148498000000002
518,519,0.9999998999999999,11.284783000000001,1.0632933,-0.628,3013.402899980545,17.67819,10380,,16.689507,17.211666,0.8923861999999999,,6.9009675999999995,16.658903,,10.850113,-15.945045,551.84924,0.11,18.37291821903959,-1.0,17.211666,14.187438,21.317677,38.897034000000005,14.143106
519,520,0.9999998999999999,10.667305,1.0627868,-0.629,3023.024373292923,17.669838000000002,10400,,16.689457,17.211666,2.5290918,,6.852314999999999,16.663815,,10.848187,-15.921211999999999,552.6492,0.11,18.376771778380338,-1.0,17.211666,14.249051999999999,21.293587,38.784977000000005,14.136539
520,521,0.9999998999999999,19.331339,1.0625497,-0.629,3033.200813293457,17.666317000000003,10420,,16.689528,17.211666,2.6634287999999997,,6.796282000000001,16.726305,,10.846267,-15.872666,553.5884,0.11,18.446053388131094,-1.0,17.211666,14.307716000000001,21.27521,38.691596999999994,14.146626000000001
521,522,0.9999998999999999,16.916162,1.0616938,-0.63,3044.0348143577576,17.652569,10440,,16.689651,17.211666,2.3276209999999997,,6.7415485,16.754425,,10.844349000000001,-15.829745,554.20416,0.11,18.47630945510692,-1.0,17.211666,14.365595,21.246920000000003,38.578575,14.15205
522,523,0.9999998999999999,12.685947,1.0602201,-0.63,3054.574061155319,17.628147,10460,,16.689613,17.211666,1.9960643,,6.6842837,16.669573,,10.842435,-15.791642999999999,554.4951,0.11,18.388441562793904,-1.0,17.211666,14.420255,21.208873999999998,38.45252,14.149360999999999
523,524,0.9999998999999999,16.441489999999998,1.0588788999999998,-0.63,3065.446389198303,17.605684,10480,,16.689457,17.211666,2.0286698,,6.6314583,16.608604,,10.840525,-15.7505,554.8525400000001,0.11,18.327986501605814,-1.0,17.211666,14.476325,21.172543,38.328274,14.153848000000002
524,525,0.9999998999999999,16.147861,1.058072,-0.631,3077.4768953323364,17.5917,10500,,16.689125,17.211666,2.2793465,,6.5792522,16.515333,,10.838617999999999,-15.709798999999999,555.4878,0.11,18.22473847570511,-1.0,17.211666,14.533401500000002,21.14455,38.22146,14.157754999999998
525,526,0.9999998999999999,8.949183999999999,1.0580391000000002,-0.631,3088.7713952064514,17.591036,10520,,16.688995000000002,17.211666,2.6780536,,6.5252376,16.61971,,10.836716000000001,-15.679456,556.52856,0.11,18.328560948418293,-1.0,17.211666,14.589601000000002,21.130201,38.145565000000005,14.147959
526,527,0.9999998999999999,18.824297,1.0596356000000002,-0.631,3101.001373052597,17.617239,10540,,16.6888,17.211666,3.5211214999999996,,6.4726458,16.586817,,10.834816,-15.630678,558.428,0.11,18.299495603949907,-1.0,17.211666,14.641473999999999,21.143864,38.14015,14.156939000000001
527,528,0.9999998999999999,5.293737999999999,1.0579867,-0.631,3112.575846195221,17.589966,10560,,16.688779999999998,17.211666,1.8589526,,6.410048000000001,16.678274,,10.83292,-15.5947895,558.617,0.11,18.399683227616514,-1.0,17.211666,14.689357000000001,21.105095000000002,38.028690000000005,14.140264000000002
528,529,0.9999998999999999,17.29828,1.0565379,-0.631,3123.4039421081543,17.565576999999998,10580,,16.688519,17.211666,1.9749403000000003,,6.3418746,16.550362,,10.831028,-15.527110999999998,558.9085,0.11,18.272358257623587,-1.0,17.211666,14.734504000000001,21.069937,37.931953,14.146339999999999
529,530,0.9999998999999999,13.129837,1.0541825,-0.631,3134.412867546081,17.526243,10600,,16.6883,17.211666,1.4627546999999999,,6.278107,16.571773999999998,,10.829139999999999,-15.471642499999998,558.7167400000001,0.11,18.28151362117634,-1.0,17.211666,14.776242000000002,21.020704000000002,37.81183,14.144525
530,531,0.9999998999999999,15.114791,1.0537727,-0.631,3146.0970673561096,17.520014,10620,,16.688426999999997,17.211666,2.4703193,,6.216112,16.756596,,10.827254,-15.412073000000001,559.5533,0.11,18.483747366949068,-1.0,17.211666,14.8240595,21.003201999999998,37.746292,14.146451
531,532,0.9999998999999999,6.511012,1.0541260000000001,-0.631,3159.004243612289,17.526327,10640,,16.688454,17.211666,2.9072962,,6.1434736,16.70293,,10.825372999999999,-15.352623999999999,560.7950400000001,0.11,18.440306337855137,-1.0,17.211666,14.865044000000001,20.999912,37.725758,14.132197
532,533,0.9999998999999999,12.274574000000001,1.057731,-0.631,3171.039053678513,17.586405,10660,,16.688372,17.211666,4.5971402999999995,,6.08073,16.643933999999998,,10.823495,-15.292618,563.7706,0.11,18.36547589453384,-1.0,17.211666,14.888152,21.054598000000002,37.867065000000004,14.128809
533,534,0.9999998999999999,15.787126,1.0571983999999999,-0.631,3184.4999470710754,17.578039999999998,10680,,16.688457,17.211666,2.4210932,,6.015708999999999,16.734163,,10.821621,-15.222638,564.54395,0.11,18.45755674349484,-1.0,17.211666,14.931701,21.036118,37.808414,14.132021
534,535,0.9999998999999999,11.6441965,1.0560111,-0.63,3197.326153755188,17.5577,10700,,16.688036,17.211666,2.085346,,5.941275,16.463089,,10.81975,-15.147017000000002,564.96594,0.11,18.17794391758969,-1.0,17.211666,14.969021,21.007156,37.742344,14.127475
535,536,0.9999998999999999,13.491187,1.0546174,-0.63,3209.431809663773,17.534973,10720,,16.688122,17.211666,1.9499203,,5.8616433,16.733807000000002,,10.817883,-15.060291000000001,565.2749,0.11,18.462716816979867,-1.0,17.211666,15.002594,20.976710999999998,37.67848,14.126389999999999
536,537,0.9999998999999999,21.757864,1.0554267,-0.629,3220.516562461853,17.549194,10740,,16.688236,17.211666,3.0990803,,5.785725599999999,16.750385,,10.816018,-14.960845999999998,566.76416,0.11,18.475773041755165,-1.0,17.211666,15.036887,20.983083999999998,37.691590000000005,14.140698
537,538,0.9999998999999999,10.313614,1.0532919,-0.629,3231.392233848572,17.513716,10760,,16.688116,17.211666,1.5108552,,5.7163949999999994,16.623184,,10.8141575,-14.891059,566.6709999999999,0.11,18.333338074953424,-1.0,17.211666,15.06993,20.940075,37.602764,14.133685999999999
538,539,0.9999998999999999,9.082614,1.0533661,-0.629,3241.5371000766754,17.514920999999998,10780,,16.687992,17.211666,2.6750185,,5.6575203,16.622252,,10.812301,-14.833654000000001,567.7643,0.11,18.345123156979284,-1.0,17.211666,15.111541,20.931847,37.571568,14.124412
539,540,0.9999998999999999,17.49257,1.0536627,-0.628,3252.7225816249847,17.519410999999998,10800,,16.687720000000002,17.211666,2.7978802000000003,,5.5980206,16.539602,,10.810448,-14.758725,568.97784,0.11,18.257900603274983,-1.0,17.211666,15.151739000000001,20.92727,37.551983,14.130744
540,541,0.9999998999999999,18.015392000000002,1.0540686000000001,-0.628,3263.934910774231,17.525783999999998,10820,,16.687471,17.211666,2.8471975,,5.540116,16.55424,,10.808598,-14.683551999999999,570.2511,0.11,18.273049579220775,-1.0,17.211666,15.19159,20.924704000000002,37.537290000000006,14.138020499999998
541,542,0.9999998999999999,16.857216,1.0543377,-0.628,3275.089198589325,17.5304,10840,,16.687407,17.211666,2.7733017999999996,,5.480715,16.651287,,10.80675,-14.607883,571.45105,0.11,18.37158129844569,-1.0,17.211666,15.230310999999999,20.920676999999998,37.52064,14.143135000000001
542,543,0.9999998999999999,17.518919,1.0537186,-0.628,3286.977386713028,17.519659,10860,,16.687088,17.211666,2.285755,,5.420357,16.515038,,10.804907,-14.529222,572.1692,0.11,18.231854641822373,-1.0,17.211666,15.268207,20.901524,37.474552,14.14945
543,544,0.9999998999999999,16.771793,1.054492,-0.627,3298.3652970790863,17.532870000000003,10880,,16.687085999999997,17.211666,3.0280929,,5.3613504999999995,16.686039,,10.803067,-14.452106,573.6436,0.11,18.40746742475655,-1.0,17.211666,15.304292000000002,20.906760000000002,37.482533000000004,14.154366
544,545,0.9999998999999999,10.58917,1.055451,-0.627,3309.7333624362946,17.549028,10900,,16.687038,17.211666,3.1224754,,5.30577,16.661587,,10.80123,-14.389316,575.2208,0.11,18.37324124509165,-1.0,17.211666,15.340432999999999,20.91497,37.497040000000005,14.1479225
545,546,0.9999998999999999,17.396227,1.0569948,-0.626,3320.504309177399,17.57478,10920,,16.686941,17.211666,3.4620252000000002,,5.2419970000000005,16.634167,,10.799397,-14.303875,577.11914,0.11,18.353609045832926,-1.0,17.211666,15.369341,20.934391,37.550026,14.153972
546,547,0.9999998999999999,15.791697000000001,1.0561591000000001,-0.626,3330.7291674613953,17.560371,10940,,16.68658,17.211666,2.1425593,,5.1842165,16.489334,,10.797566999999999,-14.228153,577.71906,0.11,18.207212130854817,-1.0,17.211666,15.405204000000001,20.91216,37.501553,14.157066
547,548,0.9999998999999999,10.361527,1.0554423000000002,-0.626,3341.9577696323395,17.548033,10960,,16.68627,17.211666,2.1972375,,5.1302137000000005,16.516779999999997,,10.795741,-14.165729500000001,578.3824,0.11,18.232426208614108,-1.0,17.211666,15.442182999999998,20.891796,37.454704,14.150239000000001
548,549,0.9999998999999999,13.37084,1.0531098,-0.626,3353.5374596118927,17.509145999999998,10980,,16.686085000000002,17.211666,1.2857949,,5.084608599999999,16.583212,,10.793918,-14.10716,578.1573,0.11,18.301832500304148,-1.0,17.211666,15.475270000000002,20.845760000000002,37.360077000000004,14.148919
549,550,0.9999998999999999,14.211701000000001,1.0542616000000002,-0.625,3365.2495815753937,17.527810000000002,11000,,16.685817999999998,17.211666,3.199164,,5.0354023,16.540537,,10.792098,-14.040839000000002,579.8439,0.11,18.255678540608773,-1.0,17.211666,15.509835,20.856987,37.38556,14.149126999999998
550,551,0.9999998999999999,10.623576,1.0528839,-0.625,3376.704833507538,17.504967,11020,,16.685747,17.211666,1.7886667,,4.9925027,16.646627,,10.790281,-13.988218,580.139,0.11,18.367755023027748,-1.0,17.211666,15.547885999999998,20.825996,37.313046,14.142824
551,552,0.9999998999999999,11.314439,1.054023,-0.625,3387.950947761536,17.523548,11040,,16.68553,17.211666,3.1508303,,4.955471,16.565784,,10.788468,-13.939048000000001,581.82074,0.11,18.276454473254983,-1.0,17.211666,15.586827,20.83628,37.32772,14.137794
552,553,0.9999998999999999,17.146942000000003,1.0503428,-0.625,3400.2854175567627,17.462297,11060,,16.685339000000003,17.211666,0.4763257000000001,,4.9217205,16.580297,,10.786658000000001,-13.885717000000001,580.8396,0.11,18.292574852200328,-1.0,17.211666,15.6094055,20.770239,37.210873,14.143331
553,554,0.9999998999999999,20.834028,1.0495596,-0.625,3412.575466156006,17.44889,11080,,16.685066,17.211666,2.0291884,,4.8967934,16.533852,,10.784852,-13.832432,581.456,0.11,18.251781812108106,-1.0,17.211666,15.655417000000002,20.74711,37.140879999999996,14.155495000000002
554,555,0.9999998999999999,14.232656,1.0509983,-0.626,3425.018221616745,17.473015,11100,,16.685045000000002,17.211666,3.204532,,4.8810577,16.673779999999997,,10.783049,-13.80035,583.3041,0.11,18.392879317176693,-1.0,17.211666,15.701958,20.761457,37.148495000000004,14.155722
555,556,0.9999998999999999,5.8717856,1.0514934999999999,-0.626,3437.693749666214,17.481438,11120,,16.685045000000002,17.211666,2.6430860000000003,,4.869815,16.683828,,10.781248,-13.789232,584.6304299999999,0.11,18.400750992673753,-1.0,17.211666,15.7538805,20.759043,37.11025,14.140911
556,557,0.9999998999999999,15.796553,1.0543485000000001,-0.627,3449.411673545837,17.529923999999998,11140,,16.685213,17.211666,3.9644496,,4.853690599999999,16.779694,,10.779451,-13.754281,587.2721,0.11,18.516066612799477,-1.0,17.211666,15.788920000000001,20.800255,37.1952,14.143973
557,558,0.9999998999999999,17.504295000000003,1.0512415000000002,-0.627,3460.748266220093,17.478142000000002,11160,,16.685053,17.211666,0.63634104,,4.8409476,16.595670000000002,,10.7776575,-13.723969,586.5928,0.11,18.31382931519874,-1.0,17.211666,15.823842,20.741255,37.070187,14.150092
558,559,0.9999998999999999,16.909239000000003,1.0502751000000001,-0.628,3472.460549354553,17.461664000000003,11180,,16.68477,17.211666,1.7994765,,4.828044,16.527182,,10.775867,-13.693237,587.10376,0.11,18.236509261958297,-1.0,17.211666,15.874037,20.71446,36.985157,14.155116
559,560,0.9999998999999999,17.69181,1.0482308,-0.628,3484.440840482712,17.427473000000003,11200,,16.684563,17.211666,1.1961586000000002,,4.811944,16.568857,,10.774078999999999,-13.658233,587.0092,0.11,18.28185003055071,-1.0,17.211666,15.916784,20.671534,36.879887,14.161520000000001
560,561,0.9999998999999999,12.440183,1.0496818,-0.629,3496.418281555176,17.451286,11220,,16.684383,17.211666,3.1522669999999997,,4.794017299999999,16.583666,,10.772296,-13.628820999999999,588.87146,0.11,18.2979883037856,-1.0,17.211666,15.961603,20.686237,36.893,14.158534
561,562,0.9999998999999999,15.78752,1.0484793,-0.629,3508.005618095398,17.431078,11240,,16.68419,17.211666,1.6657283,,4.7755127,16.576725,,10.7705145,-13.594042000000002,589.24536,0.11,18.28810675851601,-1.0,17.211666,16.007761,20.6567,36.809979999999996,14.161518
562,563,0.9999998999999999,18.799639000000003,1.0469834,-0.629,3519.021359682083,17.406143,11260,,16.684076,17.211666,1.5178162,,4.7513943,16.6186,,10.768737,-13.546401000000001,589.45166,0.11,18.337408755597966,-1.0,17.211666,16.049406,20.623396,36.727318,14.169841
563,564,0.9999998999999999,12.133379,1.0478935999999999,-0.629,3530.94667506218,17.42105,11280,,16.68391,17.211666,2.8596362999999996,,4.7285595,16.590899,,10.766962,-13.510995000000001,591.012,0.11,18.311713909572735,-1.0,17.211666,16.092922,20.629602,36.724964,14.166310999999999
564,565,0.9999998999999999,11.772182,1.048907,-0.63,3542.0218484401703,17.438334,11300,,16.68398,17.211666,2.8886604,,4.710578,16.723545,,10.765191,-13.483101000000001,592.63245,0.11,18.45235604221674,-1.0,17.211666,16.13865,20.637794,36.721313,14.162157
565,566,0.9999998999999999,17.445879,1.0479689,-0.63,3554.618139743805,17.422407,11320,,16.683735000000002,17.211666,1.7581103,,4.694965,16.545360000000002,,10.763422,-13.449775,593.1504,0.11,18.25878450837097,-1.0,17.211666,16.186235,20.612463,36.64536,14.168042000000002
566,567,0.9999998999999999,8.447334,1.0480225,-0.63,3567.5573437213898,17.423029999999997,11340,,16.683548000000002,17.211666,2.3173792,,4.676549400000001,16.57637,,10.761657000000001,-13.427891,594.22876,0.11,18.285451386194318,-1.0,17.211666,16.233574,20.603785000000002,36.604923,14.158036
567,568,0.9999998999999999,12.826952,1.0512253999999999,-0.631,3579.636032581329,17.475813,11360,,16.683346,17.211666,4.108708999999999,,4.657131,16.568928,,10.759895,-13.395831,597.09607,0.11,18.28606142274889,-1.0,17.211666,16.259241,20.651545000000002,36.723488,14.155776000000001
568,569,0.9999998999999999,15.318971,1.0499492,-0.631,3590.883817911148,17.453989,11380,,16.682898,17.211666,1.567482,,4.639103400000001,16.427864000000003,,10.758136,-13.36346,597.4211,0.11,18.131414648215827,-1.0,17.211666,16.303892,20.621025,36.64285,14.1579075
569,570,0.9999998999999999,13.848211,1.0493263000000002,-0.632,3605.1581404209137,17.443115,11400,,16.682562,17.211666,1.9139241000000002,,4.62215,16.491901000000002,,10.75638,-13.335243,598.1159700000001,0.11,18.20699191328511,-1.0,17.211666,16.351294,20.60097,36.57912,14.15745
570,571,0.9999998999999999,20.374897,1.0495614,-0.632,3617.2024250030518,17.446728,11420,,16.682365,17.211666,2.380425,,4.606173,16.570574,,10.754627000000001,-13.297294,599.2995599999999,0.11,18.2826722784082,-1.0,17.211666,16.399778,20.595245000000002,36.54315,14.168422
571,572,0.9999998999999999,17.397322,1.0486753,-0.632,3629.1669161319733,17.431679000000003,11440,,16.682116,17.211666,1.7512126000000001,,4.5869837,16.539028,,10.752877,-13.259768,599.8423,0.11,18.24933218632288,-1.0,17.211666,16.444677,20.5716,36.47638,14.174151
572,573,0.9999998999999999,23.191874,1.0487075000000001,-0.633,3641.0916373729706,17.431767999999998,11460,,16.68184,17.211666,2.2752938,,4.5672545,16.526234,,10.751130999999999,-13.210798,600.90936,0.11,18.244314408693672,-1.0,17.211666,16.490285999999998,20.563005,36.4402,14.189971
573,574,0.9999998999999999,20.319288,1.0484742,-0.633,3652.5833642482758,17.427937,11480,,16.68178,17.211666,2.1374815,,4.5445614,16.64634,,10.749386999999999,-13.161419,601.82416,0.11,18.365348788508246,-1.0,17.211666,16.533474,20.550995,36.400345,14.200735
574,575,0.9999998999999999,11.350539999999999,1.0487614,-0.633,3664.594832420349,17.432207000000002,11500,,16.681494,17.211666,2.3987243,,4.527127,16.51751,,10.747646000000001,-13.137387,603.0378,0.11,18.233660040239013,-1.0,17.211666,16.580038000000002,20.546494,36.371315,14.195859
575,576,0.9999998999999999,12.834014999999999,1.0461521,-0.634,3675.353880405426,17.388773,11520,,16.681387,17.211666,0.731209,,4.506989,16.618567000000002,,10.745909,-13.107554,602.5836,0.11,18.340451325193264,-1.0,17.211666,16.61122,20.497213000000002,36.2757,14.193577
576,577,0.9999998999999999,15.276679999999999,1.0462914,-0.634,3688.7835187911987,17.390729999999998,11540,,16.68115,17.211666,2.2973464,,4.4879622,16.545946,,10.744174000000001,-13.07375,603.71014,0.11,18.262630443490934,-1.0,17.211666,16.656195,20.490778,36.245384,14.195533
577,578,0.9999998999999999,17.053823,1.0458724,-0.634,3699.9614646434784,17.383617,11560,,16.681002,17.211666,1.9698128000000001,,4.4683375,16.594568,,10.742442,-13.03595,604.5143,0.11,18.30920964138531,-1.0,17.211666,16.700321,20.475473,36.197765000000004,14.200557
578,579,0.9999998999999999,19.277542,1.0469625,-0.635,3711.500391244888,17.401764,11580,,16.680931,17.211666,2.8295865,,4.449442400000001,16.640068,,10.740714,-12.995303,606.1913,0.11,18.366397699800046,-1.0,17.211666,16.742203,20.485885999999997,36.20738,14.209403
579,580,0.9999998999999999,15.255239999999999,1.0485417,-0.635,3725.812040090561,17.428532,11600,,16.681015,17.211666,3.1067595,,4.4310083,16.730446,,10.738988,-12.962535,608.1542,0.11,18.452782425036702,-1.0,17.211666,16.781315,20.505466000000002,36.239959999999996,14.211285
580,581,0.9999998999999999,20.697036999999998,1.0486993999999998,-0.635,3738.253083944321,17.431095000000003,11620,,16.680925,17.211666,2.2594097,,4.4149437,16.627370000000003,,10.737266,-12.926888,609.2944,0.11,18.342338845662557,-1.0,17.211666,16.82808,20.49948,36.207005,14.222528
581,582,0.9999998999999999,11.718879,1.0478029,-0.636,3749.713836908341,17.415861,11640,,16.680666,17.211666,1.6311098,,4.398382700000001,16.530935,,10.735546000000001,-12.906742,609.8213,0.11,18.238392817363923,-1.0,17.211666,16.872759,20.47612,36.142357000000004,14.218307999999999
582,583,0.9999998999999999,15.200501000000001,1.0484358,-0.637,3760.947860956192,17.426792000000003,11660,,16.680779,17.211666,2.4531062,,4.386662,16.74622,,10.7338295,-12.893924,611.2381,0.11,18.482552263929293,-1.0,17.211666,16.923326,20.477905,36.118084,14.220073999999999
583,584,0.9999998999999999,11.967798,1.0506525,-0.637,3773.9656343460083,17.464230999999998,11680,,16.680885,17.211666,3.3454192000000003,,4.3732996,16.742693,,10.732116,-12.884117999999999,613.58105,0.11,18.46401339956427,-1.0,17.211666,16.963707,20.508083,36.170223,14.216298000000002
584,585,0.9999998999999999,14.676670999999999,1.0507336,-0.638,3787.2737312316895,17.465618,11700,,16.680841,17.211666,2.1475263,,4.3566413,16.655956,,10.730405000000001,-12.862373,614.6791400000001,0.11,18.377457547605275,-1.0,17.211666,17.01065,20.501070000000002,36.134956,14.217170999999999
585,586,0.9999998999999999,16.797672,1.0505208000000001,-0.638,3800.60524892807,17.46198,11720,,16.680726999999997,17.211666,2.0023332,,4.3384624,16.614404999999998,,10.728697,-12.833255,615.60516,0.11,18.332282107302746,-1.0,17.211666,17.055878,20.489384,36.093433000000005,14.22166
586,587,0.9999998999999999,17.411379,1.0498507,-0.639,3812.481885194777,17.45085,11740,,16.680685,17.211666,1.6953953999999998,,4.322444,16.656366000000002,,10.726992,-12.812496000000001,616.2624,0.11,18.376518976684338,-1.0,17.211666,17.102964,20.469917000000002,36.03249,14.227177
587,588,0.9999998999999999,17.760632,1.0474573,-0.639,3825.1977586746216,17.410917,11760,,16.680498,17.211666,0.6584255,,4.305303599999999,16.569563,,10.725289,-12.790635,615.9049,0.11,18.2875565520437,-1.0,17.211666,17.136545,20.424068,35.94102,14.233269
588,589,0.9999998999999999,16.589043,1.0441314,-0.64,3836.780127048493,17.355549,11780,,16.680412,17.211666,0.09463671,,4.2878245999999995,16.629965,,10.72359,-12.774828999999999,614.9934,0.11,18.34644688555105,-1.0,17.211666,17.157246,20.365064999999998,35.84453,14.237348
589,590,0.9999998999999999,19.713923,1.0453109,-0.641,3849.384852170944,17.37549,11800,,16.680471,17.211666,2.7266836,,4.26999,16.715082000000002,,10.721894,-12.749271,616.7334,0.11,18.43879551161502,-1.0,17.211666,17.201988,20.377178,35.852447999999995,14.246703
590,591,0.9999998999999999,15.748971,1.0456204,-0.641,3862.0664079189296,17.380860000000002,11820,,16.680511,17.211666,2.216962,,4.2513905,16.704735,,10.720201,-12.729266,617.9617,0.11,18.424490828985395,-1.0,17.211666,17.248507999999998,20.37445,35.82696,14.249320999999998
591,592,0.9999998999999999,18.506382000000002,1.047246,-0.642,3873.596034049988,17.407358,11840,,16.680267,17.211666,3.013602,,4.231778599999999,16.535347,,10.71851,-12.699916,619.9696,0.11,18.24747934871655,-1.0,17.211666,17.28751,20.394196,35.862286,14.256585000000001
592,593,0.9999998999999999,15.27771,1.0481527,-0.642,3885.848887681961,17.422123000000003,11860,,16.680079,17.211666,2.5975007999999997,,4.2119254999999995,16.568855,,10.716822,-12.676625,621.55457,0.11,18.288468646429152,-1.0,17.211666,17.330553,20.401543,35.864670000000004,14.258385999999998
593,594,0.9999998999999999,19.188549,1.0484588,-0.643,3899.128429174423,17.427021,11880,,16.679932,17.211666,2.2282490000000004,,4.191974,16.592182,,10.7151375,-12.649496000000001,622.78455,0.11,18.30957284817865,-1.0,17.211666,17.375823999999998,20.398678,35.842014,14.266766
594,595,0.9999998999999999,15.742334,1.0494305,-0.643,3911.947467327118,17.442837,11900,,16.679739,17.211666,2.6042077999999997,,4.171857,16.565044,,10.713455,-12.63009,624.41113,0.11,18.277032180541863,-1.0,17.211666,17.419638,20.407020000000003,35.845240000000004,14.269324
595,596,0.9999998999999999,17.62878,1.04646,-0.644,3923.538566350937,17.39343,11920,,16.6798,17.211666,0.25930643,,4.151144,16.716852,,10.711775999999999,-12.609131,623.6902,0.11,18.447373364802694,-1.0,17.211666,17.442556,20.353720000000003,35.756809999999994,14.275043499999999
