,TimestepsSoFar,TimeElapsed,target_sum_log_mean,IWLastEpisode,IWMin,URet,ReturnMin,LQGmu01,LQGsigma,IWNorm2,IWMean,Bound,IWFirstEpisode,ReturnMean,DenMISELogLast,ReturnMax,IWMax,MISE,ReturnAbsMax,SqrtESSClassic,DenMISELogFirst,ReturnStepMax,LQGmu1,ReturnLastEpisode,Iteration,DenMISEMeanLog,IWNorm1
91,1840,408.7270095348358,-641.05383,0.7386621,,18.88432415540355,,-0.092,0.11,36.188755,1.2237982,37.587414,,13.767002,15.857861499999999,17.24839,15.076533999999999,20.95536,17.24839,3.1111717,11.097088000000001,0.99999493,-0.728,17.104239,92,12.445856,112.58943000000001
92,1860,413.7816066741944,-627.31836,11.937353,,18.804077257427327,,-0.084,0.11,30.021234999999997,1.0992737,34.013653000000005,,13.802041000000001,15.781972,17.24839,11.937353,18.81834,17.24839,3.4053379999999995,11.086277,0.99999493,-0.686,17.025517999999998,93,12.483429,102.23245
93,1880,420.8574731349945,-655.8962,0.004016975,,18.987322226744205,,-0.153,0.11,48.856113,0.88626814,45.517128,,13.838262,12.391646000000001,17.24839,36.348675,15.171527,17.24839,1.7051951,11.075582,0.99999493,-0.913,17.206792999999998,94,12.483046,83.30920400000001
94,1900,425.2040283679962,-678.9406,1.4314080000000002e-06,,18.898745515451512,,-0.257,0.11,0.00034712296,3.6907916e-06,51.226994,,13.872795000000002,18.025942,17.24839,0.00034711672999999997,6.32941e-05,17.24839,1.0101166,11.065,0.99999493,-0.99,17.118856,95,12.539078,0.00035063464999999995
95,1920,432.31011152267456,-670.8802,111.368004,,18.741374822944568,,-0.254,0.11,111.368004,1.1600901000000001,71.434784,,13.905085999999999,10.990409,17.24839,111.368004,19.689907,17.24839,1.0000057,11.054528,0.99999493,-0.989,16.972739999999998,96,12.512586,111.368645
96,1940,440.6809661388397,-662.7495,56.387074,,18.689187715051318,,-0.25,0.11,96.933105,1.3941578000000001,60.722823999999996,,13.936178,16.662188,17.24839,78.84494000000001,23.6327,17.24839,1.3951198999999999,11.044166,0.99999493,-0.988,16.921164,97,12.553049,135.2333
97,1960,448.2885477542877,-654.62994,31.807572999999998,,18.73344549643657,,-0.245,0.11,85.28356,1.4241362,55.76841700000001,,13.967089999999999,10.362841,17.24839,68.97734,24.148731,17.24839,1.6364858,11.033909,0.99999493,-0.987,16.965475,98,12.531295,139.56534
98,1980,454.8047733306885,-646.3974599999999,12.73328,,18.630068082381214,,-0.239,0.11,74.936386,1.2873771,52.246390000000005,,13.996519000000001,14.707582999999998,17.24839,64.6028,21.822023,17.24839,1.7007804,11.023757000000002,0.99999493,-0.985,16.88061,99,12.554815,127.45033000000001
99,2000,460.2815520763397,-638.1373,7.0845494,,18.578860658727912,,-0.233,0.11,64.90593,1.0750371,49.4601,,14.024856,16.5224,17.24839,59.07618299999999,18.218683,17.24839,1.6563003,11.013705999999999,0.99999493,-0.983,16.830229,100,12.595281,107.50371000000001
100,2020,468.24288630485535,-629.08093,19.467514,,18.61377282972745,,-0.223,0.11,60.431274,0.9655825000000001,48.419228000000004,,14.052857000000001,13.399135000000001,17.24839,55.405930000000005,16.355,17.24839,1.6137974,11.003756,0.99999493,-0.979,16.852970000000003,101,12.602457000000001,97.523834
101,2040,473.3819921016693,-618.5768,1.0736438,,18.726375739364634,,-0.206,0.11,33.397778,0.4342643,46.380093,,14.08143,16.919538,17.24839,32.86605,7.3649592,17.24839,1.3262846000000001,10.993903,0.99999493,-0.97,16.967346,102,12.643149000000001,44.294959999999996
102,2060,479.9433863162994,-609.47186,61.649887,,18.781568372724227,,-0.195,0.11,63.095645999999995,0.7886803000000001,53.605553,,14.109875,11.534016000000001,17.24839,61.649887,13.414347,17.24839,1.287475,10.984147,0.99999493,-0.962,17.011120000000002,103,12.626503,81.23406999999999
103,2080,489.52680110931396,-602.75586,39.215878000000004,,18.767576378582824,,-0.192,0.11,55.693165,0.9051578000000001,46.007217,,14.137623000000001,15.689301500000001,17.24839,39.215878000000004,15.393644,17.24839,1.6902688000000001,10.974485000000001,0.99999493,-0.96,16.995570999999998,104,12.652645,94.13641
104,2100,499.17430782318115,-599.7244,23.71804,,18.636992035195696,,-0.204,0.11,45.19187,0.93555176,39.671104,,14.163602,15.799478,17.24839,25.594324,15.865841,17.24839,2.1736857999999994,10.964916,0.99999493,-0.968,16.865564000000003,105,12.680653,98.23293000000001
105,2120,504.4273037910461,-589.85345,9.572175999999999,,18.867242560050453,,-0.188,0.11,35.737217,0.7557785,35.936787,,14.1912155,15.131669,17.24839,24.101264999999998,12.853897,17.24839,2.2417111000000003,10.955438000000001,0.99999493,-0.956,17.090641,106,12.702447,80.11251999999999
106,2140,511.7365930080414,-576.13007,4.825261599999999,,18.904818648342644,,-0.157,0.11,45.361107000000004,0.9777458000000001,39.163094,,14.218649,13.797115,17.24839,27.934103000000004,16.72718,17.24839,2.3063545,10.946048,0.99999493,-0.918,17.126542999999998,107,12.709964999999999,104.6188
107,2160,518.7364513874054,-563.2622,16.132011,,18.93591951550805,,-0.131,0.11,45.332565,1.0606122,38.628,,14.245857999999998,16.390052999999998,17.24839,27.588737,18.149426000000002,17.24839,2.5267953999999997,10.936745,0.99999493,-0.865,17.157387,108,12.743146000000001,114.54611000000001
108,2180,526.612190246582,-561.2294,19.688372,,18.857563376858344,,-0.142,0.11,45.435062,1.1503297,38.436245,,14.271865,16.995527,17.24839,21.393099,19.685776,17.24839,2.7596736,10.927528,0.99999493,-0.892,17.080532,109,12.782045,125.38593999999999
109,2200,533.8262197971344,-558.0608,18.825083,,18.930503179515462,,-0.15,0.11,42.826797,1.1397462,37.187878000000005,,14.298066,11.661197999999999,17.24839,18.825083,19.511854,17.24839,2.9274213,10.918396000000001,0.99999493,-0.906,17.1539,110,12.77255,125.37208000000001
110,2220,538.3175196647644,-540.82574,0.31719178,,18.871191435532094,,-0.11,0.11,32.6004,0.9879777,32.28237,,14.32325,13.451123999999998,17.24839,15.453697,16.900026,17.24839,3.363932,10.909347,0.99999493,-0.801,17.093510000000002,111,12.779339,109.66552
111,2240,547.1888086795807,-134.79506999999998,,,18.871608889733213,,-0.004,0.11,20.59219,0.29038095,36.85419,0.005495331,14.347968,15.687875,17.24839,18.397228,4.0909996,17.24839,1.5793691,10.900377,0.99999654,-0.042,17.09173,112,12.804881,32.522667
112,2260,555.6098344326018,-507.57468,,,17.410389487978552,,-0.066,0.11,27.346157,0.88299274,29.311832,,14.360448000000002,-12.344729,17.24839,11.291533,15.13006,17.24839,3.6487095000000003,10.891538,0.99999654,-0.579,15.758073999999999,113,12.575941,99.77818
113,2280,562.5479443073274,-498.90714,0.16326638,,18.488985009316394,,-0.063,0.11,28.776878000000004,0.8771271,29.921078,,14.38114,-10.639356,17.24839,12.698948,15.029317,17.24839,3.4747512,10.882727000000001,0.99999654,-0.557,16.719328,114,12.371066,99.99249
114,2300,572.214723110199,-518.54553,4.2878637,,18.96449908585011,,-0.091,0.11,35.600525,1.1349843000000002,33.550284999999995,,14.405510999999999,14.301176000000002,17.24839,12.563335,19.436663,17.24839,3.6663277,10.873992999999999,0.99999654,-0.722,17.183975,115,12.386557,130.5232
115,2320,578.2156722545624,-537.2435,0.027021893999999998,,18.86464271251113,,-0.16,0.11,37.3628,0.99780416,33.77565,,14.428618,14.508192000000001,17.24839,17.643326000000002,17.072210000000002,17.24839,3.0978749,10.865335,0.99999654,-0.924,17.08586,116,12.405659,115.74528500000001
116,2340,584.0078983306885,-539.60583,0.05040328,,18.93905133352435,,-0.188,0.11,35.247184999999995,0.7644674,33.408276,,14.451960999999999,10.242019,17.24839,20.24222,13.016767,17.24839,2.5375838,10.856751,0.99999654,-0.956,17.159666,117,12.386773,89.44269
117,2360,589.9184243679048,-552.0597,2.3903754,,18.75573840160764,,-0.258,0.11,49.638847,0.99507886,38.69526,,14.473555,14.081517000000002,17.24839,29.291641,16.820063,17.24839,2.365472,10.848241,0.99999654,-0.99,17.000002,118,12.398825,117.419304
118,2380,599.5801086425781,-520.4054,7.433894000000001e-08,,18.701030966847238,,-0.148,0.11,38.963684,1.0995078,34.231815000000005,,14.494335000000001,18.54175,17.24839,15.531946,18.822457999999997,17.24839,3.3580352999999996,10.839802,0.99999654,-0.903,16.946552,119,12.449782,130.84143
119,2400,604.7069282531737,-491.6762,0.06499145,,18.85513507451737,,-0.081,0.11,31.047632,0.9933521000000001,30.495765999999996,,14.515854000000001,19.322542000000002,17.24839,11.200863,17.018127,17.24839,3.8393347,10.831434,0.99999654,-0.67,17.076523,120,12.507502,119.20225500000001
120,2420,614.1891343593597,-507.1851,0.0002922591,,18.899674263548373,,-0.131,0.11,41.389683000000005,1.1997459,35.280094,,14.537386999999999,8.569412,17.24839,18.397087,20.52686,17.24839,3.5073776,10.823135,0.99999654,-0.867,17.121374,121,12.474671,145.16925
121,2440,622.6820476055145,-527.3297,8.374793e-05,,18.8954895275552,,-0.23,0.11,45.459934000000004,1.1228563999999999,36.188274,,14.558523000000001,15.194517999999999,17.24839,23.067173,19.016523,17.24839,3.0133892999999996,10.814903999999999,0.99999654,-0.982,17.115963,122,12.49819,136.98848
122,2460,630.2667369842528,-531.2804,11.814278999999999,,18.790138313279623,,-0.265,0.11,38.807976000000004,0.78285354,34.09839,,14.578547,16.158592000000002,17.24839,23.971773000000002,13.243629,17.24839,2.4812164,10.806741,0.99999654,-0.991,17.021465,123,12.528464999999999,96.29098499999999
123,2480,637.8489089012146,-518.6604,16.542297,,18.675600133514074,,-0.231,0.11,43.63453,1.1741979,35.39843,,14.59743,15.168439000000001,17.24839,19.351141000000002,19.891098,17.24839,3.3368193999999995,10.798644,0.99999654,-0.982,16.920036,124,12.54767,145.60054
124,2500,644.0632991790771,-514.90894,8.691935,,18.739701281642805,,-0.233,0.11,40.405390000000004,1.1409372,33.989246,,14.616537,13.453242999999999,17.24839,16.542913000000002,19.329132,17.24839,3.5296566,10.790611,0.99999654,-0.983,16.985828,125,12.5558815,142.61716
125,2520,652.0836398601533,-507.99652000000003,10.359293,,18.674191364615577,,-0.221,0.11,36.297802000000004,1.018034,31.897934000000003,,14.634770999999999,13.585285,17.24839,15.822631,17.255361999999998,17.24839,3.5338855000000002,10.782642999999998,0.99999654,-0.978,16.914066000000002,126,12.564814,128.27228
126,2540,661.3306427001952,-516.0221,1.9546101999999999,,18.7686535485457,,-0.274,0.11,25.095562,0.52646136,28.333134,,14.653493,15.986582,17.24839,16.280414999999998,8.911021,17.24839,2.66424,10.774738000000001,0.99999654,-0.993,17.012596,127,12.591622000000001,66.860596
127,2560,667.7952132225038,-502.35925,2.1355133,,18.637978621143496,,-0.233,0.11,38.314014,1.1581868999999998,32.998405,,14.670985,17.203885999999997,17.24839,13.560776999999998,19.625097,17.24839,3.8692873,10.766895,0.99999654,-0.983,16.892398999999997,128,12.623842,148.24792
128,2580,676.7518682479857,-496.5058,12.165856,,18.65476749500175,,-0.225,0.11,35.223034000000006,1.064567,31.311740000000004,,14.6882,14.237313,17.24839,12.433676,18.039816000000002,17.24839,3.8988445,10.759113000000001,0.99999654,-0.98,16.891712,129,12.637278,137.32913
129,2600,685.2135791778563,-504.53607,1.2081321000000003,,18.907042147892337,,-0.277,0.11,26.580267,0.5265113,29.003084,,14.706968,19.807370000000002,17.24839,18.903233,8.908541,17.24839,2.5750859,10.751391,0.99999654,-0.993,17.12801,130,12.692685,68.44646999999999
130,2620,693.1312563419342,-497.88876,18.695517000000002,,18.694799230517585,,-0.266,0.11,38.408535,0.92334014,32.062059999999995,,14.724029000000002,16.445423,17.24839,18.954971,15.631041,17.24839,3.1492364,10.743729,0.99999654,-0.991,16.941856,131,12.717597999999999,120.95756000000002
131,2640,705.2988996505737,-492.2839,12.35089,,18.697874531694705,,-0.258,0.11,38.301426,1.0806115,32.195159999999994,,14.740908,11.9400625,17.24839,14.375720000000001,18.300713000000002,17.24839,3.724162,10.736124,0.99999654,-0.99,16.952042000000002,132,12.710853,142.64072
132,2660,714.5806837081909,-502.1081,0.05400502,,18.928549234908978,,-0.317,0.11,5.733206,0.063004196,36.47123,,14.759070999999999,13.453634,17.24839,5.5942419999999995,1.0677219999999998,17.24839,1.4615833,10.728577,0.99999654,-0.997,17.15674,133,12.716773,8.379558
133,2680,724.7403950691223,-503.93825999999996,111.20286599999999,,18.38584211299618,,-0.342,0.11,111.204796,0.83569163,65.30728,,14.773233,11.043742,17.24839,111.20286599999999,13.921555,17.24839,1.0069951,10.721086,0.99999654,-0.998,16.656672,134,12.697316,111.98268
134,2700,731.025575876236,-491.63147000000004,45.313686,,18.31132305214951,,-0.305,0.11,63.499653,0.8092812,43.575947,,14.7866535,15.350748999999999,17.24839,45.313686,13.500786999999999,17.24839,1.7205285,10.713650999999999,0.99999654,-0.996,16.585037,135,12.714111,109.25296000000002
135,2720,742.2393004894258,-490.2511,41.065407,,18.595848252795925,,-0.315,0.11,75.07036,1.0199109,45.05075,,14.801885,9.127537,17.24839,44.775090000000006,17.04565,17.24839,1.8477051,10.70627,0.99999654,-0.997,16.85811,136,12.68569,138.70789
136,2740,751.7370100021362,-484.85345,24.005126999999998,,18.20637506862192,,-0.308,0.11,52.401615,0.8698742,37.26624,,14.814189,10.413081,17.24839,28.213615,14.513302,17.24839,2.2742193,10.698945,0.99999654,-0.997,16.487555,137,12.668351,119.17276000000001
137,2760,759.4160900115967,-484.50934000000007,6.2998185,,18.54025299965717,,-0.322,0.11,64.18246500000001,1.003622,40.706573,,14.828545000000002,11.928495,17.24839,33.553515999999995,16.72725,17.24839,2.1579080000000004,10.691671000000001,0.99999654,-0.998,16.795238,138,12.661601,138.49985
138,2780,769.1696753501892,-485.66927999999996,9.284195,,18.64543582017639,,-0.343,0.11,56.235756,0.8637943000000001,38.640390000000004,,14.843437,16.481071,17.24839,32.757940000000005,14.404596,17.24839,2.1350724999999997,10.684451,0.99999654,-0.998,16.898746,139,12.688454,120.06741000000001
139,2800,775.9063003063202,-492.21133,57.01574,,18.35630686368728,,-0.388,0.11,59.27717,0.61822116,45.724174,,14.856233,18.164482,17.24839,57.01574,10.284856,17.24839,1.4601063,10.677283000000001,0.99999654,-0.999,16.634548000000002,140,12.726106,86.55096400000001
140,2820,782.9466185569763,-491.90326,125.11140400000001,,18.45581892096545,,-0.403,0.11,130.22835,1.2463459,59.160923,,14.869514,13.883529999999999,17.24839,125.11140400000001,20.815136,17.24839,1.3494356,10.670166,0.99999654,-1.0,16.729279000000002,141,12.731121,175.73477
141,2840,792.2967765331267,-490.30414,122.01288999999998,,18.510281298971268,,-0.412,0.11,143.99597,1.6155521000000002,59.516373,,14.882898,9.979903,17.24839,122.01288999999998,27.036758000000003,17.24839,1.5931585,10.663098,0.99999654,-1.0,16.770037,142,12.711528999999999,229.4084
142,2860,802.3853964805603,-489.76425,60.92426700000001,,18.4348527858818,,-0.426,0.11,125.77856000000001,1.6083031,55.209044999999996,,14.895701999999998,13.164634,17.24839,96.51536,26.909954,17.24839,1.8285098999999998,10.656081,0.99999654,-1.0,16.71378,143,12.716574000000001,229.98734
143,2880,813.9083385467529,-492.2717,23.736685,,18.465533955964066,,-0.454,0.11,111.38203,1.4244503000000002,51.941772,,14.908458999999999,13.059148,17.24839,92.51329,23.843788,17.24839,1.8415971999999998,10.649111999999999,0.99999654,-1.0,16.732560999999997,144,12.7212105,205.12083
144,2900,822.045402765274,-497.1027,60.38815,,18.452641351571035,,-0.493,0.11,94.57882,1.2568591,47.891304,,14.920995999999999,14.286682999999998,17.24839,64.01105,21.037298,17.24839,1.9269068,10.642192,0.99999654,-1.0,16.72622,145,12.733403,182.24456999999998
145,2920,830.2372832298279,-484.71216,35.840365999999996,,18.370114978679872,,-0.451,0.11,78.737404,1.3521843999999998,43.237877000000005,,14.932816500000001,17.882277,17.24839,38.524840000000005,22.600136,17.24839,2.507308,10.635319,0.99999654,-1.0,16.646881,146,12.769291,197.41893000000002
146,2940,837.8303234577179,-511.17532,0.6108861999999999,,18.479424593681237,,-0.597,0.11,51.12729,0.48633584,45.114964,,14.945173,15.981294,17.24839,49.854896999999994,8.109233999999999,17.24839,1.3983016000000001,10.628492999999999,0.99999654,-1.0,16.749128,147,12.7927,71.49136999999999
147,2960,846.7020785808563,-523.6606,1.6693877000000001,,18.347126098010346,,-0.679,0.11,18.498375,0.15629274,43.984486,,14.956585999999998,8.523291,17.24839,18.305853,2.6033060000000003,17.24839,1.2504517,10.621714,0.99999654,-1.0,16.634495,148,12.760067999999999,23.131325
148,2980,855.8855500221252,-528.7309,147.22437,,18.323093912950746,,-0.724,0.11,147.51396,1.0614766000000002,65.89856999999999,,14.967695999999998,12.826581,17.24839,147.22437,17.636463,17.24839,1.0721698,10.614979,0.99999654,-1.0,16.612076000000002,149,12.754826,158.16002
149,3000,862.7660510540009,-520.09686,59.010864,,18.38751545593463,,-0.698,0.11,91.90491,0.9587256,49.018494,,14.97897,10.488077,17.24839,69.34088,15.949349,17.24839,1.5647569,10.60829,0.99999654,-1.0,16.658762,150,12.738128,143.80884
150,3020,872.4415373802185,-515.44617,44.80639,,18.088210400738973,,-0.692,0.11,78.34889,0.99264145,43.48532,,14.988214000000001,-2.4471207,17.24839,46.168392,16.437433,17.24839,1.9130948,10.601645,0.99999654,-1.0,16.374588,151,12.636336,149.88885
151,3040,883.495599269867,-511.79712,31.6527,,18.43636698335411,,-0.691,0.11,68.8764,0.9926527,40.09425,,14.999610999999998,13.950632999999998,17.24839,35.43258,16.473188,17.24839,2.1906369999999997,10.595044999999999,0.99999654,-1.0,16.720802,152,12.644212,150.88321000000002
152,3060,892.1345002651215,-510.3115,27.09096,,18.28471677038754,,-0.701,0.11,62.401619999999994,0.980359,37.79358,,15.0099125,9.176525,17.24839,30.487432000000002,16.266304,17.24839,2.4037025,10.588488,0.99999654,-1.0,16.575623999999998,153,12.6209345,149.99493
153,3080,903.0841546058656,-496.16522000000003,29.796474,,18.412627809536872,,-0.644,0.11,58.62758,1.0551103000000002,36.207634000000006,,15.020809,14.230129000000002,17.24839,29.796474,17.537249,17.24839,2.7715110000000003,10.581973,0.99999654,-1.0,16.688010000000002,154,12.630792999999999,162.48698000000002
154,3100,913.6234588623047,-465.49698,23.218645000000002,,18.445496811212045,,-0.5,0.11,77.554016,1.3998808,41.874763,,15.031770000000002,12.044164,17.24839,45.389893,23.379889000000002,17.24839,2.7978115000000003,10.5755005,0.99999654,-1.0,16.719717000000003,155,12.62696,216.98152000000002
155,3120,925.0633902549744,-462.4087,3.6245812999999996,,18.27627051654849,,-0.5,0.11,64.57989,1.2168179,37.924393,,15.041557999999998,12.851521,17.24839,35.334282,20.320166,17.24839,2.9393606,10.56907,0.99999654,-1.0,16.558743,156,12.630279,189.82358
156,3140,931.050686597824,-465.68645999999995,8.373936,,18.335012706595744,,-0.533,0.11,53.214363,1.0772302,34.25293,,15.051565,16.9576,17.24839,28.975214,17.971575,17.24839,3.1781862000000003,10.562679,0.99999654,-1.0,16.612589,157,12.6587515,169.12515
