,ReturnAbsMax,TimestepsSoFar,DenMISEMeanLog,Iteration,DenMISELogFirst,ReturnStepMax,IWFirstEpisode,SqrtESSClassic,IWNorm2,ReturnMin,IWMean,LQGmu1,target_sum_log_mean,LQGsigma,IWMin,IWMax,IWNorm1,ReturnLastEpisode,DenMISELogLast,MISE,ReturnMax,TimeElapsed,URet,ReturnMean,LQGmu01,Bound,IWLastEpisode
53,16.449867,1080,13.924438,54,16.094631,0.9999126,,5.121755599999999,10.388895,,0.9853589,1.0,-399.14856000000003,0.11,,2.159279,53.20938,8.53797,19.466870999999998,8.409686,16.449867,89.6539876461029,9.375280395805742,10.706909,0.996,18.044975,2.131879
54,16.449867,1100,13.908710999999998,55,16.07628,0.9999126,,5.2211194,10.408283,,0.9880525,1.0,-391.6399,0.11,,2.1147058,54.342888,8.511022,13.082958999999999,8.4318495,16.449867,91.05195665359496,9.349351546915354,10.666985,0.996,17.883770000000002,2.10901
55,16.449867,1120,13.91743,56,16.058264,0.9999126,,5.3186913,10.418967,,0.98955834,1.0,-384.3763,0.11,,2.0734339,55.415268000000005,8.54147,14.417431,8.44505,16.449867,92.51028156280519,9.383057165000203,10.629028,0.996,17.723574,2.0186613
56,16.449867,1140,13.932416,57,16.040564,0.9999126,,5.413628599999999,10.389091,,0.9867136000000001,1.0,-377.36365,0.11,,2.035107,56.242676,8.567617,14.790181,8.421864999999999,16.449867,94.14660668373108,9.409009293020166,10.592863000000001,0.996,17.537674,1.7433492
57,16.449867,1160,13.940053,58,16.023172,0.9999126,,5.507615,10.398373,,0.9874178,1.0,-370.59805,0.11,,1.999425,57.270233,8.550915,14.396204000000001,8.428457,16.449867,96.25946879386902,9.392597997620557,10.557657,0.996,17.388706,1.9040457999999998
58,16.449867,1180,13.967954,59,16.006076999999998,0.9999126,,5.599789599999999,10.3964205,,0.9867418,1.0,-364.0423,0.11,,1.9661191999999998,58.217766000000005,8.559266000000001,15.605993,8.42346,16.449867,98.37515187263487,9.402781029534225,10.5237875,0.996,17.236221,1.7959893
59,16.449867,1200,13.998138,60,15.989270000000001,0.9999126,,5.6904345,10.404017999999999,,0.98672307,1.0,-357.70175,0.11,,1.9349637,59.203384,8.560321,15.799045999999999,8.42407,16.449867,99.96704626083374,9.399661575471935,10.491062,0.996,17.096449,1.8043810000000002
60,16.449867,1220,14.026582999999999,61,15.972741000000001,0.9999126,,5.779284,10.436728500000001,,0.9888003000000001,1.0,-351.569,0.11,,1.9059916000000001,60.31681999999999,8.472928999999999,15.753017000000002,8.439842,16.449867,102.57346558570862,9.307072407458461,10.457979,0.996,16.978893,1.9059916000000001
61,16.449867,1240,14.009953,62,15.956479999999999,0.9999126,,5.8667235,10.46936,,0.9906588,1.0,-345.6785,0.11,,1.8785403999999999,61.42084499999999,8.495455,13.013010000000001,8.454547999999999,16.449867,104.9552493095398,9.331091068983081,10.426325,0.996,16.866329999999998,1.8774442999999998
62,16.449867,1260,14.098767,63,15.940479999999999,0.9999126,,5.953009,10.490834,,0.99130213,1.0,-339.87088,0.11,,1.8527049999999998,62.452034,8.552377,19.620601999999998,8.460603,16.449867,107.08390188217165,9.394542488097015,10.39658,0.996,16.750462,1.7861474
63,16.449867,1280,14.121117000000002,64,15.924731,0.9999126,,6.037863300000001,10.521386,,0.99260455,1.0,-334.30826,0.11,,1.8283441000000002,63.52669,8.535332,15.543563,8.47178,16.449867,109.04646372795105,9.373976782081217,10.367497,0.996,16.645134,1.8092833
64,16.449867,1300,14.166539000000002,65,15.909227,0.9999126,,6.121417500000001,10.554952,,0.9940195,1.0,-328.89316,0.11,,1.805338,64.61126999999999,8.517519,17.086573,8.4834175,16.449867,110.88865780830385,9.352005507937355,10.339036,0.996,16.545212,1.8016881999999999
65,16.449867,1320,14.154657,66,15.89396,0.9999126,,6.2037935,10.588667,,0.99530154,1.0,-323.6982,0.11,,1.7835736,65.6899,8.511859,13.393672,8.493793,16.449867,112.67408728599548,9.350996009536527,10.311352000000001,0.996,16.448538,1.7795928
66,16.449867,1340,14.106717000000002,67,15.878921499999999,0.9999126,,6.2850839999999994,10.6204815,,0.99627787,1.0,-318.69513,0.11,,1.7629558,66.75062,8.533461,10.952439,8.502152,16.449867,115.07917642593384,9.370390665230447,10.284816000000001,0.996,16.354013000000002,1.7461178
67,16.449867,1360,14.048409,68,15.864107,0.9999126,,6.3652277,10.655342,,0.9974069999999999,1.0,-313.85098,0.11,,1.7433956999999998,67.82368000000001,8.485689,10.150553,8.510589999999999,16.449867,117.51001596450806,9.318467837473902,10.258358,0.996,16.263588000000002,1.7430549
68,16.449867,1380,14.132381,69,15.849507999999998,0.9999126,,6.444342,10.689897,,0.9983964,1.0,-309.00684,0.11,,1.7248125,68.88935,8.517441,19.849846,8.518687,16.449867,119.95542693138123,9.354959235427362,10.233128,0.996,16.176506,1.72147
69,16.449867,1400,14.102518,70,15.835119,0.9999126,,6.522476,10.706902000000001,,0.99765015,1.0,-304.41376,0.11,,1.7071353999999999,69.83551,8.561958,12.048163,8.513025,16.449867,122.04359889030457,9.401045843698789,10.209254,0.996,16.07911,1.5881809
70,16.449867,1420,14.094598999999999,71,15.820934,0.9999126,,6.599631,10.742146,,0.9985098,1.0,-299.9281,0.11,,1.6903019,70.894196,8.523095,13.547004999999999,8.520156,16.449867,124.12790727615356,9.360662714214264,10.185505000000001,0.996,15.997786499999998,1.6837955000000002
71,16.449867,1440,14.091989000000002,72,15.806949,0.9999126,,6.675838499999999,10.778350999999999,,0.9993684000000002,1.0,-295.56203999999997,0.11,,1.6742488999999998,71.95453,8.508646,13.912417000000001,8.526952,16.449867,126.11094832420349,9.340173443922305,10.162214,0.996,15.919222,1.6728093999999998
72,16.449867,1460,14.095355,73,15.793154999999999,0.9999126,,6.751011,10.792989,,0.99813133,1.0,-291.31113,0.11,,1.6589273000000002,72.86359,8.567953,14.342582,8.517161,16.449867,128.70494031906128,9.407547048295724,10.140376,0.996,15.827119,1.5094986000000001
73,16.449867,1480,14.131476000000001,74,15.77955,0.9999126,,6.8254766,10.829654,,0.9988858,1.0,-287.14114,0.11,,1.6442854,73.91755,8.523513000000001,16.774143,8.523417,16.449867,130.93791460990906,9.362614656408878,10.118527,0.996,15.753623999999999,1.6385669999999999
74,16.449867,1500,14.177370000000002,75,15.766127,0.9999126,,6.899102,10.866819,,0.99961734,1.0,-283.07172,0.11,,1.6302809999999999,74.9713,8.518523,17.578503,8.529375,16.449867,133.43883609771729,9.354603485214398,10.097192999999999,0.996,15.682423000000002,1.6272458
75,16.449867,1520,14.183845499999999,76,15.752881,0.9999126,,6.9719169999999995,10.904322,,1.0003161,1.0,-279.1477,0.11,,1.6168722,76.024025,8.504499000000001,14.673720999999999,8.534766000000001,16.449867,135.85379385948178,9.340602401279527,10.076236999999999,0.996,15.613106,1.6156113
76,16.449867,1540,14.241369,77,15.739809,0.9999126,,7.0439534,10.941901,,1.0009642,1.0,-275.2745,0.11,,1.6040219,77.07424,8.506158000000001,18.616505,8.53978,16.449867,137.79826045036316,9.342590465561056,10.055846,0.996,15.545732000000001,1.6028826
77,16.449867,1560,14.267619,78,15.726906,0.9999126,,7.115237,10.979384,,1.0015503000000001,1.0,-271.53055,0.11,,1.5916955,78.120926,8.513977,16.291245,8.544449,16.449867,139.6575267314911,9.350297804553826,10.036078,0.996,15.480212,1.5894961
78,16.449867,1580,14.350909,79,15.714167000000002,0.9999126,,7.1858244000000004,11.014913,,1.0019143,1.0,-267.82388,0.11,,1.5798633,79.15123,8.54036,20.849474,8.547757,16.449867,142.0374813079834,9.382854803310792,10.017145,0.996,15.415389999999999,1.5635197
79,16.449867,1600,14.325513,80,15.701588000000001,0.9999126,,7.255685300000001,11.051614,,1.0023379000000001,1.0,-264.31656,0.11,,1.5684943,80.187035,8.528198,12.320602000000001,8.5513315,16.449867,144.3475863933563,9.368350348824402,9.998533,0.996,15.352839000000001,1.5594008
80,16.449867,1620,14.296435,81,15.689165,0.9999126,,7.324857700000001,11.088427000000001,,1.0027303,1.0,-260.90018,0.11,,1.5575622,81.22114599999999,8.528208,11.971096000000001,8.554639,16.449867,147.0467391014099,9.368296507226523,9.980381,0.996,15.291916,1.5485718000000002
81,16.449867,1640,14.359157000000002,82,15.676895000000002,0.9999126,,7.3933539999999995,11.125911,,1.0031439,1.0,-257.47607,0.11,,1.547044,82.2578,8.525534,19.440004000000002,8.558079,16.449867,149.4854598045349,9.365181642242263,9.962639,0.996,15.232939000000002,1.5422771
82,16.449867,1660,14.3912945,83,15.664774,0.9999126,,7.4611964,11.163833,,1.0035608,1.0,-254.16367999999997,0.11,,1.5369135,83.29555,8.515735000000001,17.026478,8.561368,16.449867,152.06435513496402,9.351126829631736,9.945207,0.996,15.175535,1.5349433000000001
83,16.449867,1680,14.353876000000001,84,15.652798,0.9999126,,7.5284130000000005,11.201574,,1.0039295,1.0,-250.99900000000002,0.11,,1.5271522,84.33008000000001,8.518981,11.247703999999999,8.564314,16.449867,154.46661186218262,9.355350764027962,9.928227,0.996,15.119428,1.5236332000000001
84,16.449867,1700,14.371754999999999,85,15.640964000000002,0.9999126,,7.595014599999999,11.239578999999999,,1.0042914,1.0,-247.85446000000002,0.11,,1.5177393999999997,85.36477,8.510660000000001,15.872325,8.567059500000001,16.449867,157.45976686477658,9.350099968642676,9.9115505,0.996,15.064691,1.515882
85,16.449867,1720,14.362682999999999,86,15.629268,0.9999126,,7.6610190000000005,11.277824,,1.0046468000000002,1.0,-244.80962999999997,0.11,,1.508658,86.39963,8.486696,13.590225,8.569341,16.449867,160.56080150604245,9.322269670858237,9.894982,0.996,15.01099,1.5084278999999998
86,16.449867,1740,14.371063000000001,87,15.617706,0.9999126,,7.726445699999999,11.31597,,1.0049682,1.0,-241.81761,0.11,,1.4998884,87.43223,8.504976,15.089731,8.571672,16.449867,162.41670250892642,9.342231644840592,9.879005000000001,0.996,14.958775,1.4988389
87,16.449867,1760,14.412749,88,15.606276999999999,0.9999126,,7.791342299999999,11.350071,,1.0049124,1.0,-238.86043999999998,0.11,,1.4914159,88.43229000000001,8.550768,18.03715,8.571569,16.449867,165.05234265327454,9.393612464682096,9.863912,0.996,14.905472,1.4591296
88,16.449867,1780,14.429499,89,15.594978,0.9999126,,7.8556729999999995,11.38686,,1.0050725,1.0,-235.99358999999998,0.11,,1.4832273999999999,89.45145,8.540649,15.901074,8.573132000000001,16.449867,167.7372348308563,9.378854670137526,9.849044000000001,0.996,14.8551655,1.470603
89,16.449867,1800,14.468471,90,15.583804999999998,0.9999126,,7.919453999999999,11.424887,,1.0053208,1.0,-233.16787999999997,0.11,,1.4753046,90.47887,8.522662,17.934492000000002,8.575148,16.449867,171.98530554771423,9.361905319541806,9.834306,0.996,14.806587,1.4718924999999998
90,16.449867,1820,14.28996,91,15.572754999999999,0.9999126,,7.982715,11.455878,,1.0049341999999999,1.0,-230.6214,0.11,,1.4676398000000002,91.44901,8.545417,-1.7788328999999998,8.572106,16.449867,175.59186100959778,9.38832152291559,9.820142,0.996,14.754164000000001,1.4080515
91,16.449867,1840,14.320248999999999,92,15.561826000000002,0.9999126,,8.045483,11.492506,,1.0050299,1.0,-227.92506,0.11,,1.4602181,92.46275,8.545767999999999,17.073935000000002,8.573182000000001,16.449867,179.09248900413513,9.384156777641762,9.806291,0.996,14.707009,1.4440928
92,16.449867,1860,14.376218,93,15.551015,0.9999126,,8.107742,11.529983,,1.0051842,1.0,-225.26037999999997,0.11,,1.453028,93.48213,8.538287,19.52281,8.574636,16.449867,182.31047296524048,9.378997698053595,9.792656,0.996,14.661361999999999,1.4433354
93,16.449867,1880,14.380198000000002,94,15.540319,0.9999126,,8.169512,11.568075,,1.005378,1.0,-222.7032,0.11,,1.4460579,94.50553000000001,8.527797,14.747263,8.576262,16.449867,187.18890833854675,9.365684473672284,9.779200999999999,0.996,14.616966,1.4412214
94,16.449867,1900,14.440045999999999,95,15.529736999999999,0.9999126,,8.230824,11.602273,,1.005224,1.0,-220.14423,0.11,,1.4392998,95.49628,8.555365,20.062773,8.575328,16.449867,190.02752447128296,9.398974068116651,9.766316999999999,0.996,14.571033499999999,1.4027333999999998
95,16.449867,1920,14.458332999999998,96,15.519266,0.9999126,,8.291665,11.639597,,1.0053295,1.0,-217.67871,0.11,,1.4327426,96.511635,8.539553999999999,16.192543,8.576371,16.449867,193.31198596954343,9.380031111156594,9.753539,0.996,14.528082999999999,1.4210398000000002
