,Iteration,DenMISEMeanLog,IWMax,ReturnMax,URet,Bound,ReturnAbsMax,DenMISELogFirst,IWMean,target_sum_log_mean,TimestepsSoFar,ReturnMean,IWNorm2,LQGsigma,SqrtESSClassic,ReturnLastEpisode,MISE,ReturnStepMax,IWMin,IWFirstEpisode,TimeElapsed,ReturnMin,IWLastEpisode,IWNorm1,DenMISELogLast,LQGmu01,LQGmu1
794,795,15.617148,1.0012710999999999,15.644507999999998,9.381553522737864,8.573039,15.644507999999998,10.423675,0.9987403,14.158807999999999,15900,8.537074,28.195719,0.11,28.160252000000003,8.537211,8.517204,0.99262077,,,6081.91389131546,,1.0012549000000002,793.99854,15.161520999999999,0.28,0.994
795,796,15.617668,1.0012691999999999,15.644507999999998,9.386607522093707,8.573041,15.644507999999998,10.422417999999999,0.99874204,14.161164000000001,15920,8.537084,28.213446,0.11,28.178007,8.544787,8.517241,0.99262077,,,6098.032066345215,,1.001254,794.99866,16.03369,0.28,0.994
796,797,15.612648000000002,1.0012683,15.644507999999998,9.37799882389922,8.573034,15.644507999999998,10.421161999999999,0.9987434999999999,14.157974,15940,8.537087,28.231163000000002,0.11,28.19574,8.540398,8.517269,0.99262077,,,6113.875179529189,,1.0012578,795.99854,11.616484,0.28,0.994
797,798,15.612664,1.0012673,15.644507999999998,9.349124219919243,8.572988,15.644507999999998,10.419908,0.9987451999999999,14.159818,15960,8.537052000000001,28.248866999999997,0.11,28.213473999999998,8.508852000000001,8.517258,0.99262077,,,6129.625344514848,,1.0012568000000002,796.99866,15.627278,0.28,0.994
798,799,15.614301000000001,1.0012654,15.644507999999998,9.330896262673283,8.5729265,15.644507999999998,10.418655000000001,0.9987466999999999,14.163276000000002,15980,8.537002000000001,28.266562,0.11,28.231188,8.497057,8.517232,0.99262077,,,6146.192233800887,,1.0012654,797.9986,16.921362,0.28,0.994
799,800,15.614087,1.0012635,15.644507999999998,9.308146977641863,8.572838,15.644507999999998,10.417405,0.9987482,14.164878,16000,8.536922,28.284243,0.11,28.248891999999998,8.473599,8.517178,0.99262077,,,6160.79079246521,,1.0012443000000002,798.99854,15.444056,0.28,0.994
800,801,15.612328,1.0012616,15.644507999999998,9.411682740637387,8.572863,15.644507999999998,10.416155999999999,0.9987499,14.164932,16020,8.536958,28.301918,0.11,28.266588,8.565,8.517238,0.99262077,,,6177.155794143677,,1.0012453000000001,799.99866,14.207031,0.28,0.994
801,802,15.612634,1.0012606,15.644507999999998,9.307089102144241,8.572774,15.644507999999998,10.414907000000001,0.99875134,14.167045000000002,16040,8.536878999999999,28.31958,0.11,28.284267,8.473682,8.517183000000001,0.99262077,,,6193.6060802936545,,1.0012434000000001,800.9986,15.858134,0.28,0.994
802,803,15.612743,1.0012587,15.644507999999998,9.345204040862306,8.572731,15.644507999999998,10.413662,0.9987531,14.168959,16060,8.536847,28.337228999999997,0.11,28.301947,8.511364,8.517176,0.99262077,,,6208.958271741866,,1.0012492,801.9987,15.702939,0.28,0.994
803,804,15.616556,1.0012578,15.644507999999998,9.357819366284954,8.572702,15.644507999999998,10.412417,0.99875456,14.174569,16080,8.536828,28.354868,0.11,28.319605,8.52126,8.517180999999999,0.99262077,,,6224.831325054169,,1.0012386,802.99866,18.678805999999998,0.28,0.994
804,805,15.610747,1.0012559,15.644507999999998,9.355344312465606,8.572663,15.644507999999998,10.411174,0.99875593,14.170554999999998,16100,8.5367985,28.372496,0.11,28.337252000000003,8.513647,8.517177,0.99262077,,,6239.644898176192,,1.0012367,803.99854,10.941667,0.28,0.994
805,806,15.610085,1.001254,15.644507999999998,9.350708419877948,8.572622,15.644507999999998,10.409933,0.9987575000000001,14.171682999999998,16120,8.536769,28.390114,0.11,28.354889,8.51239,8.51717,0.99262077,,,6255.806767463684,,1.0012338,804.99854,15.078814499999998,0.28,0.994
806,807,15.616242999999999,1.0012530000000002,15.644507999999998,9.371853777361746,8.572607000000001,15.644507999999998,10.408692,0.99875915,14.179626999999998,16140,8.536763,28.40772,0.11,28.37252,8.532577499999999,8.51719,0.99262077,,,6271.199536561967,,1.0012443000000002,805.99866,20.58135,0.28,0.994
807,808,15.615685999999998,1.0012511,15.644507999999998,9.351127263985587,8.572569,15.644507999999998,10.4074545,0.9987608,14.180852999999999,16160,8.536736,28.425316,0.11,28.390140000000002,8.514726,8.517186,0.99262077,,,6287.657460689545,,1.0012357,806.9987,15.168042999999999,0.28,0.994
808,809,15.616923000000002,1.0012501,15.644507999999998,9.308025312188144,8.572485,15.644507999999998,10.406217999999999,0.9987620999999999,14.183866,16180,8.536663,28.4429,0.11,28.407742,8.477625999999999,8.517137,0.99262077,,,6306.489967584611,,1.0012290000000001,807.99854,16.616976,0.28,0.994
809,810,15.617599499999999,1.0012482,15.644507999999998,9.417469742044362,8.572521,15.644507999999998,10.404983,0.9987636000000001,14.186314000000001,16200,8.536709,28.46047,0.11,28.425340000000002,8.573694,8.517207,0.99262077,,,6322.48862195015,,1.0012329,808.99854,16.166098,0.28,0.994
810,811,15.61859,1.0012463,15.644507999999998,9.362038578504327,8.572496000000001,15.644507999999998,10.4037485,0.9987652,14.189073,16220,8.536694,28.478037,0.11,28.44292,8.5241995,8.517216000000001,0.99262077,,,6337.097323894501,,1.0012386,809.99854,16.42217,0.28,0.994
811,812,15.615699,1.0012453000000001,15.644507999999998,9.287561861048474,8.572389,15.644507999999998,10.402516,0.99876684,14.187945000000001,16240,8.536596000000001,28.495588,0.11,28.460499,8.4574375,8.517142,0.99262077,,,6352.173690319061,,1.0012424000000002,810.99866,13.272639999999999,0.28,0.994
812,813,15.617189999999999,1.0012434000000001,15.644507999999998,9.407703508551476,8.572415,15.644507999999998,10.401285000000001,0.9987683,14.191195,16260,8.5366335,28.513128000000002,0.11,28.478064,8.566825999999999,8.517203,0.99262077,,,6368.462928533553,,1.0012329,811.99866,16.828766,0.28,0.994
813,814,15.621077,1.0012424000000002,15.644507999999998,9.314425275778406,8.572336,15.644507999999998,10.400056,0.9987698,14.196837,16280,8.536564,28.530663,0.11,28.495611,8.480561,8.5171585,0.99262077,,,6384.765341043471,,1.001231,812.99866,18.78272,0.28,0.994
814,815,15.625014000000002,1.0012405,15.644507999999998,9.363189661482947,8.572315,15.644507999999998,10.3988285,0.99877137,14.202525,16300,8.536552,28.54818,0.11,28.513154999999998,8.527460000000001,8.517171000000001,0.99262077,,,6401.16201853752,,1.0012386,813.99866,18.830458,0.28,0.994
815,816,15.614078,1.0012386,15.644507999999998,9.415595845936325,8.572346000000001,15.644507999999998,10.397602000000001,0.9987728000000001,14.193332999999999,16320,8.536593,28.565690000000004,0.11,28.530682000000002,8.56971,8.517236,0.99262077,,,6418.861970424652,,1.0012314,814.9986,6.7012234,0.28,0.994
816,817,15.6163225,1.0012376,15.644507999999998,9.352841194319515,8.572312,15.644507999999998,10.396378,0.99877435,14.197320999999999,16340,8.53657,28.583187,0.11,28.548204,8.517116999999999,8.517236,0.99262077,,,6435.983454465865,,1.001231,815.99866,17.450229999999998,0.28,0.994
817,818,15.610342000000001,1.0012367,15.644507999999998,9.404561882317614,8.572330000000001,15.644507999999998,10.395154,0.99877596,14.193078,16360,8.536599,28.600673999999998,0.11,28.565716,8.560356,8.517288,0.99262077,,,6451.217622041701,,1.0012214,816.9987,10.725211,0.28,0.994
818,819,15.607868,1.0012348,15.644507999999998,9.343868817761702,8.572286,15.644507999999998,10.393932000000001,0.99877733,14.192336,16380,8.536566,28.618153000000003,0.11,28.583209999999998,8.509296,8.517277,0.99262077,,,6469.428499937058,,1.0012243,817.99866,13.585126999999998,0.28,0.994
819,820,15.607785999999999,1.0012329,15.644507999999998,9.41403358930512,8.57232,15.644507999999998,10.392713,0.9987789,14.193985000000001,16400,8.536609,28.635616,0.11,28.6007,8.571974,8.517344,0.99262077,,,6485.5565173625955,,1.0012252000000001,818.99866,15.541939000000001,0.28,0.994
820,821,15.606235,1.0012318999999998,15.644507999999998,9.342083108573807,8.572275999999999,15.644507999999998,10.391494,0.9987803,14.1941595,16420,8.536574,28.653074,0.11,28.618174,8.508177,8.517334,0.99262077,,,6501.16007256508,,1.0012261999999998,819.99866,14.336362,0.28,0.994
821,822,15.605876,1.001231,15.644507999999998,9.405367433235735,8.572294,15.644507999999998,10.390276,0.9987818000000002,14.195521,16440,8.536603,28.670516999999997,0.11,28.635640999999996,8.560557000000001,8.517386,0.99262077,,,6515.7746465206155,,1.0012224,820.99866,15.312259,0.28,0.994
822,823,15.611583999999999,1.0012290000000001,15.644507999999998,9.382245375299632,8.572289,15.644507999999998,10.38906,0.99878335,14.202945000000001,16460,8.536609,28.68795,0.11,28.653101,8.540865,8.517415,0.99262077,,,6531.035070657729,,1.0012157,821.9987,20.303072,0.28,0.994
823,824,15.608548,1.0012271000000001,15.644507999999998,9.355698236102608,8.572256,15.644507999999998,10.387846000000001,0.9987848,14.201622,16480,8.536586,28.705378000000003,0.11,28.670540000000003,8.51764,8.517415,0.99262077,,,6546.4981014728555,,1.0012176,822.99866,13.112035999999998,0.28,0.994
824,825,15.614370000000001,1.0012261999999998,15.644507999999998,9.38973891028257,8.572264,15.644507999999998,10.386633,0.9987863000000001,14.209153,16500,8.536602,28.722788,0.11,28.687977000000004,8.550634,8.517456,0.99262077,,,6558.210068941115,,1.0012138000000002,823.99866,20.413742000000003,0.28,0.994
825,826,15.606856,1.0012243,15.644507999999998,9.412307855692703,8.572296000000001,15.644507999999998,10.385422,0.9987877000000001,14.203342999999998,16520,8.536644,28.740191999999997,0.11,28.705399,8.571273,8.517521,0.99262077,,,6574.520379781722,,1.0012224,824.99866,9.409381,0.28,0.994
826,827,15.613176999999999,1.0012233,15.644507999999998,9.37778907382684,8.572288499999999,15.644507999999998,10.384212,0.99878925,14.211364999999999,16540,8.536647,28.757584,0.11,28.722815,8.538555,8.517547,0.99262077,,,6590.83136844635,,1.0011985,825.9987,20.835552,0.28,0.994
827,828,15.605832000000001,1.0012214,15.644507999999998,9.35033676969794,8.572251,15.644507999999998,10.383003,0.99879074,14.205715,16560,8.53662,28.774963,0.11,28.740216999999998,8.514921000000001,8.517543,0.99262077,,,6606.49561238289,,1.0012014,826.9987,9.531914,0.28,0.994
828,829,15.607060999999998,1.0012195,15.644507999999998,9.414261355670355,8.572281,15.644507999999998,10.381796000000001,0.9987921999999999,14.208635000000001,16580,8.536660000000001,28.792337,0.11,28.757607,8.568982,8.517605999999999,0.99262077,,,6623.909916639327,,1.0012062,827.9987,16.626175,0.28,0.994
829,830,15.603588,1.0012186,15.644507999999998,9.367601275098977,8.572257,15.644507999999998,10.38059,0.99879354,14.206851,16600,8.536646000000001,28.809697999999997,0.11,28.774986,8.524982000000001,8.517614,0.99262077,,,6640.3208022117615,,1.0012043,828.99866,12.726462,0.28,0.994
830,831,15.6069355,1.0012176,15.644507999999998,9.349879235950457,8.572217,15.644507999999998,10.379387,0.99879503,14.211882999999998,16620,8.536615,28.827045000000002,0.11,28.79236,8.511553,8.517608000000001,0.99262077,,,6657.807040214539,,1.0011985,829.99866,18.386657999999997,0.28,0.994
831,832,15.609482999999999,1.0012157,15.644507999999998,9.353806641841173,8.572183,15.644507999999998,10.378184,0.99879646,14.216109,16640,8.536592,28.844385,0.11,28.809720000000002,8.516702,8.517605999999999,0.99262077,,,6674.367847681046,,1.0012062,830.99866,17.72767,0.28,0.994
832,833,15.612491,1.0012138000000002,15.644507999999998,9.36268734684259,8.572157,15.644507999999998,10.376983000000001,0.9987981,14.220795,16660,8.536576,28.861713,0.11,28.827076,8.524013499999999,8.517613,0.99262077,,,6690.4881393909445,,1.0012119000000002,831.9988,18.116705,0.28,0.994
833,834,15.613364,1.0012128,15.644507999999998,9.318807429710947,8.572088,15.644507999999998,10.375783,0.99879944,14.223338,16680,8.536515,28.879036,0.11,28.844408,8.486281,8.517577000000001,0.99262077,,,6707.145764350891,,1.0011985,832.9987,16.341232,0.28,0.994
834,835,15.608870000000001,1.0012119000000002,15.644507999999998,9.360518592995424,8.572061999999999,15.644507999999998,10.374585,0.9988007999999999,14.220510500000001,16700,8.5365,28.896345,0.11,28.861734000000002,8.523277,8.517584,0.99262077,,,6723.495056390761,,1.001209,833.99866,11.861047,0.28,0.994
835,836,15.6138935,1.00121,15.644507999999998,9.387790917947145,8.572065,15.644507999999998,10.373388,0.99880224,14.227196,16720,8.536514,28.91364,0.11,28.879059,8.548487,8.517619999999999,0.99262077,,,6740.775629520416,,1.0012004,834.99866,19.808836,0.28,0.994
836,837,15.606205,1.001209,15.644507999999998,9.3115330840078,8.571984,15.644507999999998,10.372192,0.9988037000000001,14.221167999999999,16740,8.536442999999998,28.93093,0.11,28.896364000000002,8.476633999999999,8.517571,0.99262077,,,6758.611540794373,,1.0011851999999999,835.99866,9.180475,0.28,0.994
837,838,15.601731,1.0012071,15.644507999999998,9.406679072887448,8.572003,15.644507999999998,10.370998,0.9988052,14.21835,16760,8.536472,28.948206,0.11,28.913667999999998,8.561346,8.517623,0.99262077,,,6776.072596311568,,1.0011966,836.9988,11.85872,0.28,0.994
838,839,15.604369,1.0012062,15.644507999999998,9.395311137286084,8.572014999999999,15.644507999999998,10.369805,0.9988065,14.222639000000001,16780,8.536494,28.965473,0.11,28.93095,8.554797,8.517667,0.99262077,,,6792.62553024292,,1.0011851999999999,837.99866,17.81577,0.28,0.994
839,840,15.606570999999999,1.0012043,15.644507999999998,9.37097728791834,8.571999,15.644507999999998,10.368613999999999,0.9988081,14.226489,16800,8.536487,28.98273,0.11,28.94823,8.5300665,8.517683,0.99262077,,,6809.4005234241495,,1.0011966,838.9988,17.45569,0.28,0.994
840,841,15.611025,1.0012033,15.644507999999998,9.381286887828002,8.571994,15.644507999999998,10.367425,0.99880934,14.232588,16820,8.536491999999999,28.999975,0.11,28.965496,8.541511999999999,8.517711,0.99262077,,,6825.949712991714,,1.0011947,839.99866,19.353673999999998,0.28,0.994
841,842,15.610447,1.0012014,15.644507999999998,9.333280677955178,8.57194,15.644507999999998,10.366237,0.99881077,14.233649,16840,8.536449000000001,29.017215999999998,0.11,28.982747999999997,8.500464,8.51769,0.99262077,,,6843.654630184174,,1.0011919,840.99866,15.124185999999998,0.28,0.994
842,843,15.609267000000001,1.0012004,15.644507999999998,9.389644012758383,8.571942,15.644507999999998,10.365049,0.9988123,14.234106,16860,8.536461,29.034440999999998,0.11,29.0,8.54604,8.517724000000001,0.99262077,,,6860.652958393097,,1.0011919,841.9988,14.617892999999999,0.28,0.994
843,844,15.603024,1.0011985,15.644507999999998,9.368800914367428,8.571923,15.644507999999998,10.363864,0.99881375,14.229494,16880,8.536452,29.051657000000002,0.11,29.017236999999998,8.528456,8.517737,0.99262077,,,6877.772177696228,,1.0011947,842.9988,10.341658,0.28,0.994
844,845,15.598042499999998,1.0011976,15.644507999999998,9.408722740255019,8.571947,15.644507999999998,10.3626795,0.99881506,14.226142000000001,16900,8.536486,29.068863,0.11,29.03446,8.564712,8.517793,0.99262077,,,6894.250056028365,,1.0011851999999999,843.9987,11.394810000000001,0.28,0.994
845,846,15.599974,1.0011966,15.644507999999998,9.410190740802427,8.571973,15.644507999999998,10.361497,0.99881643,14.229695999999999,16920,8.536521,29.086058,0.11,29.051676,8.566921,8.517851,0.99262077,,,6911.061633348466,,1.0011889999999999,844.9987,17.23262,0.28,0.994
846,847,15.602573999999999,1.0011947,15.644507999999998,9.346457451054537,8.571931,15.644507999999998,10.360315,0.9988178,14.233918,16940,8.536489999999999,29.103243,0.11,29.06888,8.510297,8.517841,0.99262077,,,6928.079436063767,,1.0011736999999998,845.99866,17.804476,0.28,0.994
847,848,15.5995865,1.0011927999999999,15.644507999999998,9.415982427715988,8.571966999999999,15.644507999999998,10.359136,0.99881923,14.232546,16960,8.536534,29.120417,0.11,29.086078999999998,8.574333,8.517909,0.99262077,,,6944.23553299904,,1.0011747,846.9987,13.068945,0.28,0.994
848,849,15.597913,1.0011919,15.644507999999998,9.434361020249057,8.5720215,15.644507999999998,10.357957,0.9988207,14.232486999999999,16980,8.5366,29.13758,0.11,29.103265999999998,8.591417999999999,8.517996,0.99262077,,,6962.95569896698,,1.0011842,847.9988,14.180138000000001,0.28,0.994
849,850,15.595948000000002,1.0011908999999999,15.644507999999998,9.377811349518753,8.572014999999999,15.644507999999998,10.35678,0.998822,14.232129999999998,17000,8.536603,29.154740000000004,0.11,29.120434000000003,8.539497,8.518021000000001,0.99262077,,,6978.926123142242,,1.0011709,848.99866,13.92839,0.28,0.994
850,851,15.59711,1.0011889999999999,15.644507999999998,9.377472208419787,8.572008,15.644507999999998,10.355604,0.99882346,14.234898999999999,17020,8.536605999999999,29.171883,0.11,29.137604,8.5385895,8.518044999999999,0.99262077,,,6995.5055503845215,,1.0011814,849.9988,16.587069,0.28,0.994
851,852,15.5944195,1.001188,15.644507999999998,9.346240294783762,8.571963,15.644507999999998,10.35443,0.9988246999999999,14.233808499999999,17040,8.536571499999999,29.189014,0.11,29.154758,8.507912,8.518033,0.99262077,,,7012.0039150714865,,1.0011861,850.99866,13.305867999999998,0.28,0.994
852,853,15.599504000000001,1.0011870999999999,15.644507999999998,9.383126259379642,8.571961,15.644507999999998,10.353257000000001,0.9988261,14.240492000000001,17060,8.53658,29.206142,0.11,29.1719,8.543644,8.518063,0.99262077,,,7028.5269944667825,,1.0011736999999998,851.99866,19.933138,0.28,0.994
853,854,15.601643,1.0011851999999999,15.644507999999998,9.372819124204288,8.571951,15.644507999999998,10.352085,0.99882764,14.244225,17080,8.536579,29.223257,0.11,29.189040000000002,8.535589,8.518084,0.99262077,,,7044.250418186188,,1.0011736999999998,852.9988,17.42634,0.28,0.994
854,855,15.603133999999999,1.0011833,15.644507999999998,9.345395280198124,8.571909,15.644507999999998,10.350914999999999,0.9988290000000001,14.247307999999999,17100,8.536545,29.24036,0.11,29.206165000000002,8.507875,8.518073,0.99262077,,,7061.969224452972,,1.0011775,853.9988,16.879337,0.28,0.994
855,856,15.601795999999998,1.0011823,15.644507999999998,9.410702112765641,8.571933,15.644507999999998,10.349746000000001,0.99883026,14.247554000000001,17120,8.536579,29.257458000000003,0.11,29.223274,8.565843,8.518127999999999,0.99262077,,,7079.372259378432,,1.0011766,854.9987,14.456773000000002,0.28,0.994
856,857,15.601885999999999,1.0011814,15.644507999999998,9.324176534446169,8.571867999999998,15.644507999999998,10.348578,0.9988316999999999,14.249228,17140,8.536527,29.274540000000002,0.11,29.240383,8.491319,8.518094999999999,0.99262077,,,7096.4365038871765,,1.0011661,855.9988,15.680376999999998,0.28,0.994
857,858,15.604126,1.0011795,15.644507999999998,9.30758085306474,8.571786999999999,15.644507999999998,10.347412,0.998833,14.253046,17160,8.536455,29.291615000000004,0.11,29.257477,8.475105000000001,8.518044999999999,0.99262077,,,7114.496287345886,,1.0011584999999998,856.9987,17.524975,0.28,0.994
858,859,15.604179,1.0011785,15.644507999999998,9.34697557036448,8.571745,15.644507999999998,10.346248,0.99883443,14.254674,17180,8.536423,29.308681,0.11,29.274559999999997,8.508761999999999,8.518035000000001,0.99262077,,,7131.09880042076,,1.0011709,857.9988,15.6508,0.28,0.994
859,860,15.605962,1.0011775,15.644507999999998,9.422846620635054,8.571786,15.644507999999998,10.345084,0.9988358,14.258028,17200,8.536474,29.325733000000003,0.11,29.29164,8.580536,8.518107,0.99262077,,,7147.189964294434,,1.0011642,858.9988,17.13861,0.28,0.994
860,861,15.602731,1.0011755999999998,15.644507999999998,9.34437741717296,8.571742,15.644507999999998,10.343922000000001,0.9988370999999999,14.256368,17220,8.536439,29.342781,0.11,29.3087,8.506356,8.518094999999999,0.99262077,,,7164.458059549333,,1.0011642,859.9988,12.825804,0.28,0.994
861,862,15.600762,1.0011747,15.644507999999998,9.333786803747657,8.571682000000001,15.644507999999998,10.342761,0.9988385000000001,14.255963000000001,17240,8.536387,29.359814,0.11,29.325758,8.492488999999999,8.518065,0.99262077,,,7181.032598972321,,1.0011699,860.9988,13.9072,0.28,0.994
862,863,15.603253,1.0011728000000002,15.644507999999998,9.367610415199556,8.571666,15.644507999999998,10.341600999999999,0.9988398,14.260015,17260,8.536383,29.376839,0.11,29.3428,8.531698,8.518081,0.99262077,,,7199.316452741624,,1.0011546999999998,861.9987,17.75078,0.28,0.994
863,864,15.607222,1.0011718,15.644507999999998,9.35609180521348,8.571634,15.644507999999998,10.340444,0.99884117,14.26554,17280,8.536363,29.393856,0.11,29.359834999999997,8.518723,8.518081,0.99262077,,,7218.228914976121,,1.0011565999999998,862.9988,19.033104,0.28,0.994
864,865,15.606810000000001,1.0011699,15.644507999999998,9.38212126465959,8.5716305,15.644507999999998,10.339286999999999,0.99884266,14.266682999999999,17300,8.536366000000001,29.410859999999996,0.11,29.376865000000002,8.540303,8.518107,0.99262077,,,7235.647197961806,,1.0011613000000001,863.9989,15.252406,0.28,0.994
865,866,15.607717000000001,1.001169,15.644507999999998,9.368446294296046,8.571613000000001,15.644507999999998,10.338132,0.99884385,14.269139000000001,17320,8.53636,29.427854999999997,0.11,29.393879,8.530687,8.518122,0.99262077,,,7254.707526922227,,1.0011623,864.9988,16.392454,0.28,0.994
866,867,15.611638000000001,1.001168,15.644507999999998,9.345177691364226,8.571569,15.644507999999998,10.336978,0.99884516,14.274607000000001,17340,8.536325999999999,29.444843,0.11,29.410881,8.506791999999999,8.518108,0.99262077,,,7270.749358892442,,1.0011642,865.9988,19.009022,0.28,0.994
867,868,15.611702,1.0011661,15.644507999999998,9.359186602973727,8.571539999999999,15.644507999999998,10.335825,0.99884665,14.276213,17360,8.536307,29.461819000000002,0.11,29.427881,8.519567,8.51811,0.99262077,,,7287.570789813995,,1.0011518,866.9989,15.667715,0.28,0.994
868,869,15.615289,1.0011652,15.644507999999998,9.395402851525622,8.571551,15.644507999999998,10.334673,0.99884784,14.281339000000001,17380,8.536328999999999,29.478783,0.11,29.444864000000003,8.555760000000001,8.518152,0.99262077,,,7304.515233039856,,1.0011546999999998,867.9988,18.72898,0.28,0.994
869,870,15.616438,1.0011642,15.644507999999998,9.384488190353737,8.571553999999999,15.644507999999998,10.333523,0.9988492,14.284025,17400,8.536341,29.495743,0.11,29.461840000000002,8.546123,8.518186,0.99262077,,,7321.412390947343,,1.0011565999999998,868.9988400000001,16.617779000000002,0.28,0.994
870,871,15.621761,1.0011623,15.644507999999998,9.387483162533313,8.571555,15.644507999999998,10.332375,0.99885064,14.290881,17420,8.536351,29.512688,0.11,29.47881,8.545876,8.518217,0.99262077,,,7339.998690843581,,1.0011431,869.9989,20.253971,0.28,0.994
871,872,15.619891,1.0011613000000001,15.644507999999998,9.400098534336195,8.571568,15.644507999999998,10.331227,0.99885184,14.29054,17440,8.536373,29.529625,0.11,29.495762,8.555829,8.518261,0.99262077,,,7359.347276687622,,1.0011537,870.9988,13.992733,0.28,0.994
872,873,15.626169,1.0011603999999998,15.644507999999998,9.373135796869915,8.571556,15.644507999999998,10.330081,0.9988531999999999,14.298343,17460,8.536373,29.546553000000003,0.11,29.51271,8.535436,8.51828,0.99262077,,,7379.17015194893,,1.0011565999999998,871.9988400000001,21.100842,0.28,0.994
873,874,15.628625,1.0011584999999998,15.644507999999998,9.393123995213513,8.571567,15.644507999999998,10.328936,0.9988546,14.302320000000002,17480,8.536392999999999,29.563470000000002,0.11,29.529647999999998,8.553778999999999,8.518321,0.99262077,,,7397.376881599426,,1.0011508,872.9989,17.773516,0.28,0.994
874,875,15.62452,1.0011575000000001,15.644507999999998,9.36929718962142,8.571547500000001,15.644507999999998,10.327792,0.9988558000000001,14.299732,17500,8.536384,29.580379999999998,0.11,29.546574,8.528371,8.5183325,0.99262077,,,7415.642860651015,,1.0011336,873.9988400000001,12.037683,0.28,0.994
875,876,15.627745,1.0011565999999998,15.644507999999998,9.392212222717617,8.571553999999999,15.644507999999998,10.326651,0.9988570999999999,14.304473999999999,17520,8.536399000000001,29.597277000000002,0.11,29.56349,8.5501375,8.518369999999999,0.99262077,,,7433.543276071549,,1.0011393,874.9988,18.450960000000002,0.28,0.994
876,877,15.631521,1.0011546999999998,15.644507999999998,9.39172557571214,8.571561,15.644507999999998,10.325509,0.9988584999999999,14.309760999999998,17540,8.536416000000001,29.614164000000002,0.11,29.580402000000003,8.551213,8.518406,0.99262077,,,7453.432374954224,,1.0011336,875.9989,18.940678,0.28,0.994
877,878,15.635073,1.0011537,15.644507999999998,9.394283324740382,8.571569,15.644507999999998,10.324369,0.99885964,14.314822,17560,8.536433,29.631044,0.11,29.597296000000004,8.5518265,8.518445,0.99262077,,,7471.474657535553,,1.0011297,876.9988,18.752136,0.28,0.994
878,879,15.631919,1.0011518,15.644507999999998,9.392433207728626,8.571577,15.644507999999998,10.323232,0.99886096,14.313170999999999,17580,8.536453,29.647913,0.11,29.614185,8.553302,8.518483,0.99262077,,,7488.482580661774,,1.0011278000000001,877.9988,12.863068,0.28,0.994
879,880,15.625094,1.0011508,15.644507999999998,9.325130474760572,8.571514,15.644507999999998,10.322095,0.99886227,14.307847,17600,8.5364,29.664771999999996,0.11,29.631065000000003,8.490078,8.518450999999999,0.99262077,,,7506.798370122909,,1.0011317,878.9988,9.62732,0.28,0.994
880,881,15.625860999999999,1.0011499,15.644507999999998,9.380418615444595,8.571511,15.644507999999998,10.320959,0.9988635,14.310111,17620,8.5364065,29.681623,0.11,29.647932,8.541553,8.518477,0.99262077,,,7525.73667359352,,1.0011450000000002,879.9988,16.301441,0.28,0.994
881,882,15.625906,1.001148,15.644507999999998,9.395543252872166,8.571521,15.644507999999998,10.319824,0.9988649,14.311651999999999,17640,8.536425999999999,29.698463,0.11,29.664795,8.553675,8.5185175,0.99262077,,,7542.383931636809,,1.0011317,880.9988400000001,15.667364000000001,0.28,0.994
882,883,15.627516,1.001147,15.644507999999998,9.385822194779417,8.571519,15.644507999999998,10.318691000000001,0.99886614,14.314754999999998,17660,8.536434,29.715294,0.11,29.681644,8.544083,8.518546,0.99262077,,,7559.601084232329,,1.0011374,881.9988,17.050234,0.28,0.994
883,884,15.629760000000001,1.0011461,15.644507999999998,9.374893860106033,8.57151,15.644507999999998,10.317559,0.99886745,14.318485999999998,17680,8.536434,29.732119,0.11,29.698484000000004,8.536392,8.518567,0.99262077,,,7576.869139909743,,1.0011297,882.9988400000001,17.612143,0.28,0.994
884,885,15.631932999999998,1.001144,15.644507999999998,9.356002553060256,8.571477999999999,15.644507999999998,10.316429,0.99886876,14.322144,17700,8.536412,29.748929999999998,0.11,29.715315000000004,8.517199,8.518564,0.99262077,,,7595.827638387679,,1.0011355,883.9988400000001,17.553875,0.28,0.994
885,886,15.629782,1.0011431,15.644507999999998,9.40403216728652,8.571497,15.644507999999998,10.3153,0.9988700999999999,14.321472,17720,8.536442,29.765732,0.11,29.73214,8.562117,8.518614,0.99262077,,,7614.028557062148,,1.001124,884.9989,13.726095999999998,0.28,0.994
886,887,15.633702,1.0011421,15.644507999999998,9.360549476402294,8.571472,15.644507999999998,10.314172,0.9988713,14.326869,17740,8.536425999999999,29.782524,0.11,29.748951,8.522209,8.518619000000001,0.99262077,,,7632.0042917728415,,1.0011412,885.9988400000001,19.107449,0.28,0.994
887,888,15.6311035,1.0011402,15.644507999999998,9.382032755318534,8.57147,15.644507999999998,10.313044999999999,0.9988725,14.325745999999999,17760,8.536434,29.799309,0.11,29.76575,8.544374000000001,8.518647,0.99262077,,,7650.295732021332,,1.0011231,886.9988,13.327948999999998,0.28,0.994
888,889,15.634115,1.0011393,15.644507999999998,9.337632327525547,8.571423,15.644507999999998,10.311919,0.9988738000000001,14.330229000000001,17780,8.536396,29.816082,0.11,29.782545000000002,8.502773,8.518628999999999,0.99262077,,,7670.023330926894,,1.0011278000000001,887.9988,18.310427,0.28,0.994
