,LQGmu1,IWNorm2,TimestepsSoFar,SqrtESSClassic,Iteration,IWMean,ReturnMax,TimeElapsed,ReturnLastEpisode,IWMax,ReturnMin,ReturnAbsMax,target_sum_log_mean,DenMISELogLast,LQGmu01,IWFirstEpisode,IWNorm1,ReturnStepMax,IWMin,URet,LQGsigma,Bound,DenMISEMeanLog,IWLastEpisode,DenMISELogFirst,ReturnMean,MISE
185,-1.0,87.85165,3720,2.6228105999999998,186,1.2388077,17.27204,488.0269479751587,16.674847,44.98597,,17.27204,-125.86761499999999,10.505400999999999,-0.556,,230.41823,0.99999976,,18.39795206347658,0.11,33.788643,14.255791,20.647448,11.876292,17.060982,20.61801
186,-1.0,75.79930999999999,3740,2.816386,187,1.1416048,17.27204,492.2203967571258,16.718763,36.74009,,17.27204,-125.48263999999999,7.458602000000001,-0.557,,213.4801,0.99999976,,18.43666944460363,0.11,31.272953,14.220207,16.724529999999998,11.87093,17.059153,19.00756
187,-1.0,66.72242,3760,2.9860585,188,1.0597715,17.27204,495.8276026248932,16.57891,30.864964,,17.27204,-124.69866999999999,17.965408,-0.557,,199.23705,0.99999976,,18.297327276579345,0.11,29.21009,14.240502,11.248134,11.865597,17.056599,17.641638
188,-1.0,60.860896999999994,3780,3.183068,189,1.0249968,17.27204,500.193815946579,16.614687,26.401840000000004,,17.27204,-123.60908,9.342571000000001,-0.556,,193.72438,0.99999976,,18.3339903044404,0.11,27.913425,14.21461,13.925973999999998,11.860291499999999,17.054261999999998,17.060978
189,-1.0,58.576930000000004,3800,3.3747097999999998,190,1.0404218,17.27204,505.2225728034973,16.702238,23.000395,,17.27204,-122.41922,12.665215,-0.555,,197.68015,0.99999976,,18.421833011626113,0.11,27.560299,14.2063465,19.83751,11.855015,17.052408,17.324135000000002
190,-1.0,54.473564,3820,3.5357839999999996,191,1.0084123999999999,17.27204,510.29472494125366,16.667591,20.174882999999998,,17.27204,-120.93516000000001,14.710733,-0.553,,192.60675,0.99999976,,18.389099239819952,0.11,26.562126,14.208978,9.153062,11.849765,17.050392000000002,16.792276
191,-1.0,51.47605,3840,3.7026982000000004,192,0.9927098,17.27204,514.0260653495789,16.687885,17.75466,,17.27204,-119.21313500000001,12.563514999999999,-0.55,,190.60028,0.99999976,,18.413591672884593,0.11,25.862362,14.200265,9.188614,11.844543,17.048506,16.532926999999997
192,-1.0,50.597263,3860,3.8710494,193,1.014842,17.27204,518.510080575943,16.617756,15.787766,,17.27204,-117.52238500000001,18.25083,-0.548,,195.8645,0.99999976,,18.334703470524786,0.11,25.822885999999997,14.221051000000001,14.746020999999999,11.839348,17.046272000000002,16.899187
193,-1.0,49.67423,3880,4.013438,194,1.0276518,17.27204,521.7627491950989,16.580826000000002,14.464020999999999,,17.27204,-116.451454,15.094686,-0.547,,199.36444,0.99999976,,18.2961823612145,0.11,25.714674,14.225473999999998,14.099619,11.83418,17.043873,17.107570000000003
194,-1.0,48.186653,3900,4.1550082999999995,195,1.0267484,17.27204,526.5473246574402,16.587498,13.250483,,17.27204,-115.22912600000001,16.430235,-0.545,,200.21594,0.99999976,,18.301932124858954,0.11,25.403482,14.236775,11.157492999999999,11.829039,17.041534,17.089642
195,-1.0,47.159572999999995,3920,4.2803297,196,1.0298904,17.27204,530.7002682685852,16.581354,12.434317,,17.27204,-114.49525,11.931759,-0.545,,201.85852,0.99999976,,18.29745951790116,0.11,25.208704,14.225016,11.794578,11.823924,17.039185999999997,17.138279
196,-1.0,46.259552,3940,4.4031324,197,1.0339439000000001,17.27204,535.3270583152771,16.720741,11.707291,,17.27204,-113.61733000000001,17.962393,-0.545,,203.68694,0.99999976,,18.4484168938786,0.11,25.055992,14.244009,11.47064,11.818833999999999,17.037569,17.21065
197,-1.0,45.36019,3960,4.523746,198,1.0363535,17.27204,539.968629360199,16.508132999999997,11.059658,,17.27204,-112.64197,17.309717000000003,-0.544,,205.19798,0.99999976,,18.22330323761302,0.11,24.879883,14.259541500000001,10.614355999999999,11.813771000000001,17.034895000000002,17.243717
198,-1.0,44.55344,3980,4.638366,199,1.0384681999999998,17.27204,544.4627110958098,16.535065,10.542517,,17.27204,-111.80655,14.651288000000001,-0.543,,206.65518,0.99999976,,18.24076155521811,0.11,24.721264,14.261579000000001,10.198395,11.808734,17.032383,17.273796
199,-1.0,43.806263,4000,4.749364,200,1.0402594,17.27204,549.0015368461609,16.63811,10.124832000000001,,17.27204,-110.97981000000001,17.980398,-0.543,,208.05188,0.99999976,,18.362985984875348,0.11,24.577427,14.280256,9.817442,11.803721000000001,17.030413,17.304014000000002
200,-1.0,43.12664,4020,4.858947799999999,201,1.0425378,17.27204,553.1986043453217,16.703357999999998,9.809992,,17.27204,-110.01916499999999,9.2474985,-0.542,,209.5501,0.99999976,,18.430620450832702,0.11,24.454916,14.255315,9.489989,11.798734,17.028783999999998,17.345541
201,-1.0,42.51393,4040,4.9651914,202,1.044999,17.27204,557.5114510059357,16.671516,9.53503,,17.27204,-108.98481000000001,15.133420999999998,-0.541,,211.0898,0.99999976,,18.388809140638205,0.11,24.345670000000002,14.259773999999998,9.078455,11.793771000000001,17.027017999999998,17.38842
202,-1.0,41.955909999999996,4060,5.0680337,203,1.0474579,17.27204,561.9973826408386,16.6249,9.291422,,17.27204,-107.90908,15.698360000000001,-0.539,,212.63397,0.99999976,,18.341776787913524,0.11,24.245201,14.266989,8.745714999999999,11.788833,17.025036,17.429129
203,-1.0,41.436848,4080,5.16741,204,1.0496136,17.27204,567.8456721305847,16.633245000000002,9.040155,,17.27204,-106.8908,19.99275,-0.538,,214.12118999999998,0.99999976,,18.358198040979254,0.11,24.150066,14.2951975,8.476395,11.783918,17.023115,17.465076
204,-1.0,40.67118,4100,5.2637897,205,1.0443147,17.27204,571.5551900863647,16.604372,8.733678999999999,,17.27204,-106.14872,17.681625,-0.538,,214.08452999999997,0.99999976,,18.32091979776176,0.11,23.938404000000002,14.311873,6.960175,11.779029,17.021072,17.375816
205,-1.0,40.127865,4120,5.358978700000001,206,1.0439047,17.27204,575.8859086036682,16.758303,8.455629,,17.27204,-105.40907,14.757582999999999,-0.537,,215.04437000000001,0.99999976,,18.48766652479172,0.11,23.81961,14.314171,7.699151,11.774161999999999,17.019796,17.373592000000002
206,-1.0,39.54762,4140,5.452755000000001,207,1.0417559,17.27204,581.0021727085114,16.652932999999997,8.166064,,17.27204,-104.79759,15.657075,-0.537,,215.64347999999998,0.99999976,,18.369234924207948,0.11,23.673338,14.320792,7.1286087,11.76932,17.018024,17.338176999999998
207,-1.0,38.978527,4160,5.5441666,208,1.0389589,17.27204,586.1958885192871,16.60537,7.9391103,,17.27204,-104.050896,10.653366,-0.537,,216.10345,0.99999976,,18.3297946669336,0.11,23.521252,14.303285999999998,6.7569275,11.764501,17.01604,17.290545
208,-1.0,38.567177,4180,5.6329145,209,1.0394527,17.27204,591.4692261219025,16.737278,7.7691693,,17.27204,-103.123634,11.63073,-0.536,,217.2456,0.99999976,,18.45786756674662,0.11,23.434801,14.290616,7.0932837,11.759705,17.014708,17.30226
209,-1.0,38.195137,4200,5.719255,210,1.0402273000000002,17.27204,596.644736289978,16.630266,7.607029400000001,,17.27204,-102.185455,14.803375,-0.535,,218.44772000000003,0.99999976,,18.350795036126076,0.11,23.354933,14.293176,6.849170699999999,11.754930499999999,17.012877,17.314972
210,-1.0,37.58874,4220,5.802884,211,1.0337588,17.27204,602.1281468868257,16.596489000000002,7.408523599999999,,17.27204,-101.46522,15.08627,-0.534,,218.12311,0.99999976,,18.315434802403978,0.11,23.159101,14.29706,5.3002105,11.75018,17.010901999999998,17.206186
211,-1.0,37.290302000000004,4240,5.8858885999999995,212,1.0353139999999998,17.27204,607.6061291694641,16.6802,7.241862299999999,,17.27204,-100.66474000000001,11.901968,-0.533,,219.48657000000003,0.99999976,,18.401281890614325,0.11,23.10241,14.285860999999999,6.818585000000001,11.745452,17.009342,17.233444
212,-1.0,36.967678,4260,5.9669023,213,1.0355986,17.27204,612.9482023715972,16.665731,7.0920057,,17.27204,-99.79626,18.011770000000002,-0.533,,220.58252000000002,0.99999976,,18.3811140271636,0.11,23.028322,14.303459,6.3551779999999995,11.7407465,17.00773,17.23904
213,-1.0,36.750656,4280,6.045216,214,1.0381572000000001,17.27204,617.6834070682527,16.684032000000002,6.9507027,,17.27204,-98.93538000000001,15.072962,-0.532,,222.16565,0.99999976,,18.405349248579128,0.11,22.997353,14.307163000000001,6.676742,11.736061999999999,17.006218,17.283070000000002
214,-1.0,36.050236,4300,6.0916752999999995,215,1.0214248,17.27204,622.3956549167632,16.670135000000002,6.829160000000001,,17.27204,-98.012245,11.432012,-0.53,,219.60632,0.99999976,,18.405293384578442,0.11,22.6758,14.293910999999998,2.395999,11.731400500000001,17.004654000000002,17.005098
215,-1.0,35.9837,4320,6.163289499999999,216,1.0267498,17.27204,626.928028345108,16.779335,6.849458,,17.27204,-96.92236,14.272956,-0.529,,221.77797,0.99999976,,18.50483747570965,0.11,22.703106,14.2938595,6.6829405,11.72676,17.003610000000002,17.098292999999998
216,-1.0,35.724377000000004,4340,6.234612,217,1.0263946,17.27204,631.9855680465697,16.810425,6.908929,,17.27204,-95.90275600000001,15.670715,-0.527,,222.72762999999998,0.99999976,,18.540381397798892,0.11,22.637413000000002,14.300276,5.3042307,11.722141,17.00272,17.096718
217,-1.0,35.29696,4360,6.290514,218,1.0185138,17.27204,637.2139582633972,16.649267000000002,7.010530999999999,,17.27204,-94.81168000000001,12.327015,-0.525,,222.03601,0.99999976,,18.37015509930166,0.11,22.45729,14.291295999999999,3.5752547,11.717544,17.001099,16.965836
218,-1.0,34.984875,4380,6.356445,219,1.0154312,17.27204,642.078280210495,16.598095,7.0555296,,17.27204,-93.82289,13.841327,-0.524,,222.37942999999999,0.99999976,,18.319616070001658,0.11,22.348175,14.289276000000001,4.4234014,11.712966999999999,16.999257999999998,16.91368
219,-1.0,34.940434,4400,6.4177737,220,1.0192716999999998,17.27204,647.1597101688385,16.673842999999998,7.153425,,17.27204,-92.70036999999999,18.011173,-0.522,,224.23979,0.99999976,,18.39202480640241,0.11,22.361193,14.306218,5.8723345,11.708411,16.99778,16.978628
220,-1.0,34.593506,4420,6.472796400000001,221,1.0131978000000001,17.27204,651.9608700275421,16.688463,7.190997,,17.27204,-91.72505,12.191673,-0.52,,223.91672000000003,0.99999976,,18.412532867235527,0.11,22.21516,14.296691000000001,3.601911,11.703876,16.99638,16.878351000000002
221,-1.0,34.551163,4440,6.5312066,222,1.01649,17.27204,656.685907125473,16.655217999999998,7.235614999999999,,17.27204,-90.73804,10.139721,-0.519,,225.66078,0.99999976,,18.37540756273484,0.11,22.222586,14.277981,5.686453,11.699361,16.994843,16.933504
222,-1.0,34.156246,4460,6.5812674,223,1.0080332,17.27204,661.4436330795287,16.685001,7.223225599999999,,17.27204,-89.858154,13.564666,-0.518,,224.79137999999998,0.99999976,,18.411962808945415,0.11,22.04211,14.274813,3.0958517000000003,11.694867,16.993454,16.79326
223,-1.0,33.945941999999995,4480,6.6434690000000005,224,1.0067804,17.27204,666.4649310112001,16.644522,7.1870685,,17.27204,-89.02525,14.981603,-0.516,,225.51881,0.99999976,,18.363889387220443,0.11,21.971999999999998,14.277963,4.71317,11.6903925,16.991896,16.772295
224,-1.0,33.807564,4500,6.704619999999999,225,1.0074083,17.27204,673.3937907218932,16.580460000000002,7.150833,,17.27204,-88.188805,16.928583,-0.515,,226.66687000000002,0.99999976,,18.296060491856338,0.11,21.933456,14.289732999999998,5.100211,11.685938,16.990067,16.781176000000002
225,-1.0,33.568756,4520,6.767075999999999,226,1.0051430000000001,17.27204,678.8234646320342,16.713333,7.0894628,,17.27204,-87.409225,18.662504000000002,-0.514,,227.16232000000002,0.99999976,,18.436984752012798,0.11,21.849404999999997,14.309075,4.4011793,11.681503,16.988844,16.744678
226,-1.0,33.05392,4540,6.798328999999999,227,0.9899181999999999,17.27204,683.7650420665741,16.740633,6.990895699999999,,17.27204,-86.73729,17.668858,-0.514,,224.71142999999998,0.99999976,,18.46680542474439,0.11,21.572899,14.323858999999999,1.4221271999999998,11.677089,16.98775,16.491638000000002
227,-1.0,32.959790000000005,4560,6.8651333,228,0.99242693,17.27204,689.2218101024628,16.703072,6.8903337,,17.27204,-86.09521,14.250713000000001,-0.513,,226.27335,0.99999976,,18.427924961782484,0.11,21.566323999999998,14.32346,5.340329,11.672692999999999,16.9865,16.53451
228,-1.0,32.974334999999996,4580,6.922458,229,0.9967836999999999,17.27204,695.1262226104736,16.719784,6.829667999999999,,17.27204,-85.39676999999999,7.9444,-0.512,,228.26346,0.99999976,,18.45248877148469,0.11,21.598833,14.295534,5.7480206,11.668317,16.985336,16.608686
229,-1.0,33.040787,4600,6.969761,230,1.0012451,17.27204,699.2441682815552,16.559017,6.817057000000001,,17.27204,-84.5659,12.148131,-0.511,,230.28637999999998,0.99999976,,18.27547366766174,0.11,21.636948,14.286148999999998,5.700554,11.6639595,16.983482000000002,16.680668
230,-1.0,32.641186,4620,6.991217599999999,231,0.98788583,17.27204,705.0943288803101,16.584166,6.772655499999999,,17.27204,-83.838425,8.708314999999999,-0.51,,228.20163,0.99999976,,18.300812857462585,0.11,21.398788,14.261972,1.4889473999999998,11.65962,16.981754000000002,16.457720000000002
231,-1.0,32.32669,4640,7.041009,232,0.98108846,17.27204,709.5931394100189,16.674355,6.7008543000000005,,17.27204,-83.17065,12.475683,-0.509,,227.61252000000002,0.99999976,,18.401382077654773,0.11,21.250872,14.254189000000002,2.9559197,11.655301,16.980429,16.344746
232,-1.0,32.076397,4660,7.102486999999999,233,0.97777766,17.27204,714.768547296524,16.641827,6.6062155,,17.27204,-82.566475,14.582958999999999,-0.508,,227.82218999999998,0.99999976,,18.36048184522497,0.11,21.152995999999998,14.2554865,3.6990778,11.651,16.978975,16.289337
233,-1.0,32.11156,4680,7.156167999999999,234,0.982033,17.27204,720.362663269043,16.758709,6.5380054,,17.27204,-81.91149,12.375411,-0.508,,229.79573,0.99999976,,18.485204474539486,0.11,21.189785,14.247325,5.4425683,11.646717,16.978035000000002,16.36261
234,-1.0,31.700096000000002,4700,7.187456,235,0.9695449,17.27204,725.0701923370361,16.638578,6.4470625,,17.27204,-81.3319,13.836584,-0.507,,227.84305,0.99999976,,18.36114490139324,0.11,20.96059,14.245470000000001,1.4442525,11.642453,16.976589999999998,16.154428
235,-1.0,31.886614,4720,7.2147445999999995,236,0.9748041,17.27204,730.5215799808502,16.725368,6.454919,,17.27204,-80.486115,10.212864999999999,-0.506,,230.05377000000001,0.99999976,,18.45412865620055,0.11,21.031786,14.228226000000001,5.6707263,11.6382065,16.975527,16.243803
236,-1.0,31.724297999999997,4740,7.2395906000000005,237,0.9690755999999999,17.27204,735.5724294185637,16.676308,6.442489599999999,,17.27204,-79.678085,14.652228,-0.504,,229.67092999999997,0.99999976,,18.399165578109262,0.11,20.920303,14.229879,2.7651386000000002,11.633977999999999,16.974264,16.148751999999998
237,-1.0,31.558125,4760,7.2674265,238,0.9636401,17.27204,740.3453032970427,16.605217,6.415659,,17.27204,-78.93174,9.792437,-0.503,,229.34634,0.99999976,,18.317904532569226,0.11,20.81096,14.211077,2.8560388,11.629767,16.972711999999998,16.057686
238,-1.0,31.845046999999997,4780,7.282929400000001,239,0.9703985,17.27204,745.9091460704802,16.636642000000002,6.4133043,,17.27204,-78.08352,14.164498000000002,-0.501,,231.92522999999997,0.99999976,,18.365600222066995,0.11,20.913109,14.2107,5.766447,11.625575,16.971306,16.169952
239,-1.0,31.734097,4800,7.299467599999999,240,0.96517503,17.27204,750.2532510757446,16.63697,6.558151,,17.27204,-77.26916999999999,14.559012,-0.5,,231.64201,0.99999976,,18.347679899251748,0.11,20.81527,14.212003,2.8619661,11.6214,16.969913000000002,16.082859
240,-1.0,31.584932000000002,4820,7.3178034,241,0.9590552999999999,17.27204,755.0774466991425,16.657736,6.7517996,,17.27204,-76.50074000000001,15.658399,-0.499,,231.13232000000002,0.99999976,,18.377598725677103,0.11,20.701603,14.217832999999999,2.6575701,11.617242,16.968616,15.981048999999999
241,-1.0,31.494266999999997,4840,7.3430667000000005,242,0.9556384,17.27204,759.8835220336914,16.5329,6.9279375,,17.27204,-75.74965999999999,16.678774,-0.498,,231.2645,0.99999976,,18.24864420489865,0.11,20.626837,14.227804999999998,3.324701,11.613101,16.966818,15.922524
242,-1.0,31.457626,4860,7.372147,243,0.95436317,17.27204,764.0711586475372,16.661747000000002,7.086218400000001,,17.27204,-75.002686,20.85166,-0.496,,231.91025,0.99999976,,18.37757634170212,0.11,20.587225,14.254857000000001,3.8318347999999998,11.608977000000001,16.96556,15.901469
243,-1.0,31.51475,4880,7.399552000000001,244,0.9557173000000001,17.27204,769.1917703151703,16.641338,7.247963400000001,,17.27204,-74.30783000000001,7.7939696,-0.495,,233.19502000000003,0.99999976,,18.361166169993428,0.11,20.59225,14.228164999999999,4.478290599999999,11.60487,16.964233,15.92385
244,-1.0,32.196632,4900,7.36561,245,0.9679504000000001,17.27204,774.7629017829895,16.694847,7.590253999999999,,17.27204,-73.44888,3.8680297999999995,-0.493,,237.14784,0.99999976,,18.420075005469123,0.11,20.818897,14.185673000000001,7.2113853,11.600780499999999,16.963133,16.128984
245,-1.0,32.31095,4920,7.356339500000001,246,0.9662208000000001,17.27204,778.9461266994476,16.500076,7.936249,,17.27204,-72.55309,13.986620000000002,-0.491,,237.69032,0.99999976,,18.216609503562058,0.11,20.7939,14.184707999999999,3.6884289,11.596707,16.96125,16.098076000000002
246,-1.0,32.397926,4940,7.346338,247,0.96358746,17.27204,784.5322341918945,16.74418,8.264924,,17.27204,-71.693054,10.184521,-0.49,,238.0061,0.99999976,,18.473277672067038,0.11,20.757939999999998,14.168347,3.5105730000000004,11.59265,16.960373,16.055723
247,-1.0,32.879597,4960,7.3149123,248,0.9698039,17.27204,789.6790616512299,16.611207999999998,8.682945,,17.27204,-70.72357,17.461176000000002,-0.487,,240.51137000000003,0.99999976,,18.330153526508614,0.11,20.880917,14.181451999999998,5.778734,11.588610000000001,16.958965,16.158497
248,-1.0,32.985134,4980,7.2804365,249,0.9644425,17.27204,795.4581367969513,16.718951999999998,9.086719,,17.27204,-69.774536,16.86506,-0.485,,240.14618,0.99999976,,18.44285898339726,0.11,20.814958999999998,14.192081,2.8901043,11.584585,16.958,16.070176999999997
249,-1.0,32.982605,5000,7.22282,250,0.95290965,17.27204,800.6876299381256,16.740734,9.46665,,17.27204,-68.8708,11.4761,-0.483,,238.22742000000002,0.99999976,,18.462885960913702,0.11,20.6614,14.181048,1.4339333,11.580578,16.957132,15.878770000000001
250,-1.0,34.395534999999995,5020,7.0660295,251,0.96828634,17.27204,806.3446142673492,16.677946,10.335519999999999,,17.27204,-67.562515,11.375375,-0.48,,243.03987,0.99999976,,18.405692615999673,0.11,21.024792,14.169657999999998,8.331772,11.576586,16.956020000000002,16.136038
251,-1.0,35.838802,5040,6.8904914999999995,252,0.9799483,17.27204,811.26682472229,16.70523,11.390757,,17.27204,-66.13923,7.226487599999999,-0.476,,246.94696000000002,0.99999976,,18.429451524463172,0.11,21.345417,14.141951999999998,6.421937000000001,11.572609,16.955025,16.332119
252,-1.0,38.53693,5060,6.605214999999999,253,1.0061055,17.27204,816.6189305782318,16.726685999999997,12.841424,,17.27204,-64.41695,12.528317,-0.471,,254.54471,0.99999976,,18.464437882863415,0.11,22.00113,14.135463,9.824879,11.568649,16.95412,16.77131
253,-1.0,41.93495,5080,6.2657905,254,1.0344709,17.27204,822.0621888637543,16.484081,14.751169,,17.27204,-62.379177,14.479652,-0.464,,262.7556,0.99999976,,18.204557528297435,0.11,22.751448,14.136804000000001,9.658676,11.564703999999999,16.952272,17.238323
254,-1.0,45.34284,5100,5.9095106,255,1.0508,17.27204,828.0085463523865,16.675095000000002,16.873054999999997,,17.27204,-60.18786,10.296458,-0.457,,267.95398,0.99999976,,18.38344650939025,0.11,23.356804,14.121834,5.8772645,11.560775,16.951183,17.5113
255,-1.0,48.89888,5120,5.52525,256,1.0553848999999997,17.27204,834.6018390655518,16.580389999999998,19.84648,,17.27204,-57.89864300000001,9.750707,-0.45,,270.17852999999997,0.99999976,,18.308022018509927,0.11,23.839275,14.104906,3.3499557999999996,11.556861,16.949735999999998,17.587235999999997
256,-1.0,52.478733,5140,5.128908,257,1.0473098,17.27204,840.1098730564117,16.618313,23.612867,,17.27204,-55.525078,17.121553,-0.442,,269.1586,0.99999976,,18.328774584271642,0.11,24.188412,14.116798000000001,1.3691941,11.552961999999999,16.948446,17.45324
257,-1.0,78.98495,5160,4.052235,258,1.2405642,17.27204,845.7848513126372,16.698885,47.438725,,17.27204,-51.002525,13.768319,-0.426,,320.06557999999995,0.99999976,,18.432769613619303,0.11,29.208671999999996,14.115560999999998,47.438725,11.549078999999999,16.947477,20.683975
258,-0.999,246.86112999999997,5180,2.3748012000000003,259,2.2634985,17.27204,852.9971916675568,16.850626000000002,197.22208,,17.27204,-42.106518,5.845805599999999,-0.392,,586.2461,0.99999976,,18.59418629528906,0.11,52.394923999999996,14.084399,53.05206999999999,11.545211,16.947104,37.84883
259,-0.999,1768.6829,5200,1.1101159999999999,260,7.551704400000001,17.27204,858.6841299533844,16.754692000000002,1765.6489,,17.27204,-31.673294,15.209148999999998,-0.348,,1963.4431,0.99999976,,18.4870037996905,0.11,157.65076000000002,14.09232,16.576629999999998,11.541357000000001,16.946363,126.53322
260,-0.997,518.2004400000001,5220,1.0544149999999999,261,2.09348,17.27204,865.0033910274506,16.792145,517.89624,,17.27204,-24.627836,13.262579999999998,-0.314,,546.3983,0.99999976,,18.520279409426802,0.11,67.84506,14.095847000000001,0.1703953,11.5375185,16.945772,35.083694
261,-0.997,217.4349,5240,1.5351671999999998,262,1.2740418,17.27204,871.1090242862701,16.81338,173.69824,,17.27204,-24.74354,11.856061,-0.315,,333.79895,0.99999976,,18.544329770051295,0.11,43.87532,14.088070000000002,129.46295,11.533694,16.945269,21.373487
262,-0.997,173.92613,5260,1.8105003,263,1.1973129999999998,17.27204,876.1875779628754,16.992716,114.25478999999999,,17.27204,-23.294610000000002,11.249725999999999,-0.308,,314.8933,0.99999976,,18.748118952932227,0.11,39.261665,14.077378,114.25478999999999,11.529884,16.94545,20.181814000000003
263,-0.996,175.9854,5280,1.9085651999999997,264,1.2722712999999999,17.27204,882.5888547897339,16.766323,130.47038,,17.27204,-21.166147,6.886011,-0.297,,335.8796,0.99999976,,18.501326746809053,0.11,39.517788,14.050232000000001,130.47038,11.52609,16.944770000000002,21.418287
264,-0.995,158.1716,5300,2.1111128,265,1.2600683000000001,17.27204,889.5900058746338,16.92538,102.61409,,17.27204,-19.691589999999998,6.2255709999999995,-0.288,,333.9181,0.99999976,,18.67921031372698,0.11,37.619686,14.021071,102.61409,11.522308,16.944696,21.256714000000002
265,-0.994,143.89755,5320,2.368383,266,1.28122,17.27204,895.5580906867981,16.744081,79.32954000000001,,17.27204,-19.283989000000002,10.507731,-0.286,,340.8045,0.99999976,,18.489180976585978,0.11,36.16408,14.008295,79.32954000000001,11.518542,16.943943,21.578570000000003
266,-0.995,123.29386000000001,5340,2.6434531000000003,267,1.2206799,17.27204,901.5747928619384,16.629715,59.246914000000004,,17.27204,-19.583996,11.920433000000001,-0.289,,325.92154,0.99999976,,18.360454733823907,0.11,33.588257,14.001067,45.33344,11.51479,16.942766,20.520472
267,-0.994,113.769424,5360,2.8458848,268,1.2081145,17.27204,907.1746516227722,16.833994,50.301964,,17.27204,-19.059683,9.417006,-0.286,,323.7747,0.99999976,,18.584878326575218,0.11,32.456734000000004,13.984439000000002,47.338173,11.511051,16.942362,20.318478
268,-0.994,105.84323,5380,3.0465267000000003,269,1.1987146,17.27204,912.4893712997437,16.86434,42.823837,,17.27204,-18.806435,9.128246,-0.285,,322.45422,0.99999976,,18.61255860964245,0.11,31.50808,13.966864000000001,39.434597,11.507327,16.94207,20.169239
269,-0.994,93.23235,5400,3.0881119,270,1.0663403999999999,17.27204,919.9367730617523,16.625529999999998,36.996159999999996,,17.27204,-18.746922,9.436602,-0.286,,287.91193,0.99999976,,18.35099156444388,0.11,29.127163,13.950566,0.9193210999999999,11.503616000000001,16.940897,17.941015
270,-0.995,89.046875,5420,3.2691457,271,1.0741962999999999,17.27204,927.578634262085,16.724672,32.423943,,17.27204,-18.74577,11.311531,-0.286,,291.1072,0.99999976,,18.46569016019597,0.11,28.62722,13.940876999999999,30.939613,11.49992,16.940098000000003,18.06052
271,-0.995,84.76671999999999,5440,3.4378092000000002,272,1.071367,17.27204,932.5272524356842,16.76352,28.618422,,17.27204,-18.82648,10.909701,-0.288,,291.41183,0.99999976,,18.51435620243836,0.11,28.054634000000004,13.929826,25.898220000000002,11.496236999999999,16.93945,18.006351000000002
272,-0.995,81.45746,5460,3.5947587,273,1.0726004,17.27204,939.0220971107484,16.5886,25.82832,,17.27204,-18.75214,16.775404,-0.288,,292.81992,0.99999976,,18.31808167369873,0.11,27.616659999999996,13.94035,24.534468,11.492567,16.938166,18.007092
273,-0.995,78.48987,5480,3.7431278,274,1.0722541,17.27204,945.5814599990844,16.836288,23.455177,,17.27204,-18.73563,8.964848,-0.289,,293.7976,0.99999976,,18.584986969288767,0.11,27.233340000000002,13.922310000000001,22.418535000000002,11.488911,16.937792,18.004673
274,-0.995,75.63225600000001,5500,3.8925436,275,1.0705521999999998,17.27204,952.0434684753418,16.926113,22.26725,,17.27204,-18.354147,2.3915277,-0.287,,294.40186,0.99999976,,18.678237291241967,0.11,26.864046000000002,13.880506,20.904375,11.485268,16.93775,17.989622
275,-0.994,71.28090999999999,5520,4.014985,276,1.0369267,17.27204,957.9258558750153,16.936157,21.191816,,17.27204,-17.985905,16.219117999999998,-0.285,,286.19177,0.99999976,,18.694243194061297,0.11,26.036625,13.889111499999999,10.102300999999999,11.481638,16.937744,17.432837
276,-0.994,69.87873,5540,4.1664867,277,1.0510787,17.27204,964.0423753261566,16.846512,20.8078,,17.27204,-17.515964999999998,15.955904,-0.283,,291.1488,0.99999976,,18.587871802218167,0.11,25.970213,13.896597,20.8078,11.478021,16.937416,17.679276
277,-0.994,67.535736,5560,4.294830999999999,278,1.0433618,17.27204,970.2844576835632,16.805645000000002,19.047169,,17.27204,-17.508434,12.8033495,-0.284,,290.05457,0.99999976,,18.547337719365412,0.11,25.590195,13.892745999999999,14.882382000000002,11.474418,16.936941,17.547017999999998
278,-0.994,66.37469499999999,5580,4.422725,279,1.0521757999999999,17.27204,976.252096414566,16.88243,18.09607,,17.27204,-17.326173999999998,12.621735000000001,-0.283,,293.55704,0.99999976,,18.627826623585342,0.11,25.511303,13.88825,17.956991,11.470827,16.936747,17.700716
279,-0.994,64.6178,5600,4.567253599999999,280,1.0540208999999998,17.27204,983.2907104492188,16.899946,18.421882999999998,,17.27204,-16.762620000000002,8.511482,-0.28,,295.12585,0.99999976,,18.654549523633168,0.11,25.308207,13.8691435,15.955201999999998,11.467249,16.936615,17.744781
280,-0.994,61.828136,5620,4.655266,281,1.0242933,17.27204,989.1574804782867,16.673328,17.499384,,17.27204,-16.57597,17.599089000000003,-0.279,,287.82642000000004,0.99999976,,18.405031624110755,0.11,24.662770000000002,13.882524499999999,5.6291839999999995,11.463683999999999,16.935678,17.242338
281,-0.994,60.582159999999995,5640,4.7770433,282,1.0262539000000002,17.27204,994.9184110164642,16.832859,16.194479,,17.27204,-16.57539,18.243176000000002,-0.28,,289.4036,0.99999976,,18.573728427844753,0.11,24.503483,13.897997,13.538447,11.460132000000002,16.935314,17.272215
282,-0.994,59.529469999999996,5660,4.886042,283,1.0277863,17.27204,1001.3370630741119,16.829823,14.707510999999998,,17.27204,-16.718481,15.541472,-0.282,,290.8635,0.99999976,,18.571098856715114,0.11,24.362396,13.903823999999998,12.747009,11.456592,16.93494,17.292444
