,ReturnMin,IWFirstEpisode,LQGmu1,ReturnLastEpisode,ReturnMax,DenMISELogLast,IWMean,target_sum_log_mean,LQGmu01,ReturnStepMax,TimeElapsed,DenMISEMeanLog,MISE,Bound,LQGsigma,URet,TimestepsSoFar,SqrtESSClassic,IWNorm1,IWMin,IWNorm2,IWLastEpisode,ReturnAbsMax,IWMax,Iteration,DenMISELogFirst,ReturnMean
33,,,1.0,8.520453,16.64473,19.356472,0.94736826,-686.9423,1.0,0.9998195,51.6733238697052,13.107551,8.089955,8.484252,0.11,9.357920914318159,680,4.2426405,32.21052,,7.592092999999999,1.7894720000000002,16.64473,1.7894738000000001,34,15.562914000000001,11.761292
34,,,1.0,8.543241,16.64473,13.435254999999998,0.9500001,-666.9156,1.0,0.9998195,52.868661403656006,13.115132999999998,8.112621,8.496402,0.11,9.384941724160468,700,4.3588986,33.250004,,7.628074000000001,1.7500005,16.64473,1.7500005,35,15.533926999999998,11.669348
35,,,1.0,8.4959955,16.64473,15.531764,0.9523809000000001,-647.9436599999999,1.0,0.9998195,54.10300660133362,13.180623,8.130875999999999,8.504938000000001,0.11,9.330042537246682,720,4.472136,34.285713,,7.666517999999999,1.7142861,16.64473,1.7142861,36,15.505756,11.5812
36,,,1.0,8.493946000000001,16.64473,11.155449,0.9545455,-630.1162,1.0,0.9998195,55.571126222610474,13.124376000000002,8.147378999999999,8.512426,0.11,9.332697439616656,740,4.5825762999999995,35.318184,,7.707058999999999,1.6818182000000002,16.64473,1.6818199,37,15.478357,11.497760000000001
37,,,1.0,8.545019,16.64473,20.012877,0.95652187,-612.9943,1.0,0.9998195,57.12169528007507,13.304253,8.16467,8.521324,0.11,9.385134914605377,760,4.690416,36.34783,,7.749384,1.6521746,16.64473,1.6521746,38,15.451689000000002,11.420056
38,,,1.0,8.54696,16.64473,15.310881,0.95833355,-596.8715,1.0,0.9998195,58.489659786224365,13.354403,8.180598,8.529413,0.11,9.386715584375505,780,4.7958317,37.375008,,7.793227000000001,1.6250002000000001,16.64473,1.6250002000000001,39,15.425714000000001,11.346387
39,,,1.0,8.529395,16.64473,17.69562,0.95999986,-581.49554,1.0,0.9998195,60.1551513671875,13.461720999999999,8.194548,8.536017999999999,0.11,9.367586511844381,800,4.898979,38.399994,,7.838366000000001,1.5999992,16.64473,1.6000007,40,15.400395000000001,11.275963
40,,,1.0,8.546608,16.64473,17.67567,0.9615384,-566.87054,1.0,0.9998195,61.693238019943244,13.56337,8.208088,8.54266,0.11,9.38411125574194,820,5.0,39.423072999999995,,7.8846145000000005,1.5769218999999999,16.64473,1.5769235000000001,41,15.375703,11.209392999999999
41,,,1.0,8.4973755,16.64473,16.704912,0.9629631,-552.96533,1.0,0.9998195,63.150519371032715,13.637108,8.218803999999999,8.546878999999999,0.11,9.333537650710463,840,5.0990195,40.44445,,7.931808999999999,1.5555568000000002,16.64473,1.5555568000000002,42,15.351605,11.144821
42,,,1.0,8.560396,16.64473,2.8456304,0.96428555,-540.02954,1.0,0.9998195,64.48220300674438,13.385148999999998,8.231002,8.552942999999999,0.11,9.401563533616564,860,5.1961527,41.46428,,7.979804,1.5357139,16.64473,1.535715,43,15.328073999999999,11.084717999999999
43,,,1.0,8.5429325,16.64473,12.468741,0.9655171999999999,-527.46326,1.0,0.9998195,65.70926761627197,13.363388,8.241759,8.557899,0.11,9.384054868593424,880,5.291503,42.482758000000004,,8.028486000000001,1.5172416000000002,16.64473,1.5172430000000001,44,15.305085,11.02695
44,,,1.0,8.537974,16.64473,11.47666,0.96666664,-515.4778,1.0,0.9998195,67.08536410331726,13.320580999999999,8.251633,8.562275,0.11,9.374814844568274,900,5.385165,43.5,,8.077746000000001,1.5,16.64473,1.5000014,45,15.282613000000001,10.971639999999999
45,,,1.0,8.590516000000001,16.64473,11.253939,0.967742,-504.01852,1.0,0.9998195,68.2685239315033,13.274825,8.262566,8.5679865,0.11,9.436309482662956,920,5.4772263,44.516132,,8.127496,1.4838711000000002,16.64473,1.4838725,46,15.260632999999999,10.919877
46,,,1.0,8.548866,16.64473,15.555357,0.96875,-492.95557,1.0,0.9998195,69.53256988525389,13.322564000000002,8.271513,8.571966999999999,0.11,9.39048233941642,940,5.5677642999999994,45.53125,,8.177653999999999,1.4687502000000001,16.64473,1.4687515,47,15.239126999999998,10.869429
47,,,1.0,8.499830000000001,16.64473,13.929179000000001,0.9696968,-482.3877,1.0,0.9998195,70.90560007095338,13.33446,8.27843,8.574152,0.11,9.333862912526774,960,5.6568537,46.54545,,8.228150999999999,1.454546,16.64473,1.454546,48,15.218074,10.820064
48,,,1.0,8.528855,16.64473,14.855119,0.97058815,-472.23242,1.0,0.9998195,72.4724404811859,13.364791,8.285796000000001,8.5770035,0.11,9.36713083874749,980,5.7445626,47.558820000000004,,8.278928,1.4411758999999997,16.64473,1.4411774,49,15.197454,10.773303
49,,,1.0,8.541707,16.64473,10.332867,0.9714285,-462.57397000000003,1.0,0.9998195,73.93735599517822,13.303486,8.293107000000001,8.58,0.11,9.379809226594322,1000,5.830952,48.571426,,8.329930000000001,1.4285703,16.64473,1.4285731000000002,50,15.177252,10.728672
50,,,1.0,8.540914,16.64473,17.168701000000002,0.9722221999999999,-453.16045999999994,1.0,0.9998195,75.56106877326965,13.378639999999999,8.299992,8.582756,0.11,9.383412381175358,1020,5.9160794999999995,49.583332,,8.381113000000001,1.4166666,16.64473,1.4166678999999998,51,15.157449,10.685774
51,,,1.0,8.544851,16.64473,19.590868,0.97297317,-444.0625,1.0,0.9998195,77.4645435810089,13.497503,8.306611,8.585421,0.11,9.384827436190339,1040,6.0,50.594604,,8.432433999999999,1.4054061000000002,16.64473,1.4054061000000002,52,15.138031,10.644603
52,,,1.0,8.524704,16.64473,14.665285,0.97368443,-435.40103,1.0,0.9998195,79.27135157585144,13.518962,8.31235,8.587366000000001,0.11,9.366079990328231,1060,6.0827622,51.605274,,8.483855,1.3947378000000001,16.64473,1.3947378000000001,53,15.118982999999998,10.604605000000001
53,,,1.0,8.496108999999999,16.64473,15.861348000000001,0.974359,-427.03827,1.0,0.9998195,80.82324647903442,13.561792,8.317060000000001,8.588434,0.11,9.329923537566,1080,6.164414,52.615382999999994,,8.535342,1.3846166000000002,16.64473,1.3846166000000002,54,15.100291,10.565558
54,,,1.0,8.501425999999999,16.64473,15.392428,0.975,-418.98828,1.0,0.9998195,82.6872980594635,13.594553,8.32167,8.589541,0.11,9.336618877302008,1100,6.244998000000001,53.625,,8.586872,1.3750001,16.64473,1.3750014,55,15.081942000000002,10.5280285
55,,,1.0,8.489903,16.64473,15.985449,0.97560966,-411.21533,1.0,0.9998195,84.40217638015747,13.636748,8.325772,8.590275,0.11,9.324225003115602,1120,6.324555,54.63414,,8.638416000000001,1.3658528,16.64473,1.3658555000000001,56,15.063923,10.491633
56,,,1.0,8.578444500000002,16.64473,17.16157,0.97619045,-403.69455,1.0,0.9998195,86.2431149482727,13.698109,8.331789,8.593045,0.11,9.421009687921641,1140,6.403124299999999,55.64285699999999,,8.689954,1.357143,16.64473,1.357143,57,15.046223999999999,10.458069
57,,,1.0,8.5468445,16.64473,15.0204935,0.9767442,-396.47015,1.0,0.9998195,88.05006861686707,13.720448999999999,8.336789999999999,8.594917,0.11,9.388208931962184,1160,6.480741,56.65116,,8.741464,1.3488361,16.64473,1.3488386,58,15.0288315,10.425117
58,,,1.0,8.557134,16.64473,17.751427,0.97727287,-389.44452,1.0,0.9998195,89.7417347431183,13.788332,8.341799,8.596908,0.11,9.397404396967199,1180,6.557439,57.6591,,8.79293,1.3409096999999999,16.64473,1.3409096999999999,59,15.011738000000001,10.393456
59,,,1.0,8.539889,16.64473,16.521664,0.9777776,-382.67365,1.0,0.9998195,91.57293820381165,13.833466,8.346198,8.598391000000001,0.11,9.37703084448774,1200,6.6332493,58.666656,,8.844332000000001,1.3333327,16.64473,1.333334,60,14.994929999999998,10.362563
60,,,1.0,8.550642,16.64473,10.487585000000001,0.97826093,-376.22372,1.0,0.9998195,93.77040934562685,13.778212,8.350644,8.600019,0.11,9.390521301309187,1220,6.7082047000000005,59.673916000000006,,8.895661,1.3260868000000001,16.64473,1.326088,61,14.978401000000002,10.33286
61,,,1.0,8.550971,16.64473,11.261107,0.9787234,-369.9695,1.0,0.9998195,95.37634205818176,13.737224,8.354907,8.601557000000001,0.11,9.392933666387963,1240,6.78233,60.68085,,8.946903,1.3191481000000003,16.64473,1.3191493,62,14.96214,10.304119
62,,,1.0,8.490867,16.64473,18.282228,0.97916675,-363.80246,1.0,0.9998195,97.31272673606873,13.808993,8.357739,8.601751,0.11,9.325830949569248,1260,6.8556542,61.687504000000004,,8.998047999999999,1.3125011,16.64473,1.3125011,63,14.94614,10.275338
63,,,1.0,8.4779415,16.64473,14.901544,0.97959185,-357.881,1.0,0.9998195,99.6860704421997,13.825703,8.360192999999999,8.601649,0.11,9.312396454947985,1280,6.9282026,62.69388000000001,,9.049083,1.3061228999999999,16.64473,1.3061228999999999,64,14.930391,10.247253
64,,,1.0,8.563143,16.64473,8.491792,0.98,-352.24048,1.0,0.9998195,102.47132921218872,13.743298000000001,8.364251,8.60323,0.11,9.401882881150154,1300,7.0000005000000005,63.7,,9.099999,1.3000002,16.64473,1.3000014,65,14.914887,10.221344
65,,,1.0,8.5793915,16.64473,12.03337,0.9803921999999998,-346.7173,1.0,0.9998195,104.36018824577332,13.717054000000001,8.368471000000001,8.605049000000001,0.11,9.422033055016806,1320,7.071067299999999,64.70589,,9.150795,1.2941184,16.64473,1.2941184,66,14.89962,10.1964655
66,,,1.0,8.5112095,16.64473,17.398332999999997,0.9807689,-341.27893,1.0,0.9998195,106.61963438987732,13.771678,8.371212,8.605459,0.11,9.347591350839783,1340,7.141427999999999,65.71152,,9.201453,1.288461,16.64473,1.2884622,67,14.8845825,10.171313
67,,,1.0,8.482249000000001,16.64473,16.609858,0.98113215,-336.01218,1.0,0.9998195,109.072735786438,13.813103,8.373311,8.605295,0.11,9.31401508154816,1360,7.211102499999999,66.71699,,9.251982,1.2830193,16.64473,1.2830193,68,14.869767000000001,10.146474000000001
68,,,1.0,8.543502,16.64473,16.811577,0.98148155,-330.89526,1.0,0.9998195,111.03167033195496,13.856259,8.376462,8.606247,0.11,9.382459837362012,1380,7.2801100000000005,67.72223000000001,,9.302363,1.2777783999999999,16.64473,1.2777783999999999,69,14.855167999999999,10.123242
69,,,1.0,8.489258,16.64473,16.367292000000003,0.9818181999999999,-325.9309,1.0,0.9998195,113.6262354850769,13.891841000000001,8.378511999999999,8.606159,0.11,9.322872533715078,1400,7.3484693,68.72726999999999,,9.352597,1.2727263,16.64473,1.2727288,70,14.840779000000001,10.099899
70,,,1.0,8.54802,16.64473,9.78133,0.9821426999999999,-321.19925,1.0,0.9998195,115.33393001556395,13.833666000000001,8.381538,8.607106,0.11,9.386227418682306,1420,7.416198,69.73213,,9.402679,1.2678576000000001,16.64473,1.2678587,71,14.826595000000001,10.078042
71,,,1.0,8.549341,16.64473,17.81648,0.9824560999999999,-316.48742999999996,1.0,0.9998195,117.66333866119385,13.888710999999999,8.384482,8.608027,0.11,9.388498491383864,1440,7.4833155,70.73684,,9.452607,1.2631591999999998,16.64473,1.2631591999999998,72,14.812609,10.05681
72,,,1.0,8.542653999999999,16.64473,14.844192000000001,0.98275864,-311.9455,1.0,0.9998195,120.33983659744264,13.901538,8.387210000000001,8.608786,0.11,9.380860199001544,1460,7.549834700000001,71.74138,,9.5023775,1.2586198,16.64473,1.2586222,73,14.798816,10.036067999999998
73,,,1.0,8.484997,16.64473,15.681557000000002,0.983051,-307.51505,1.0,0.9998195,122.81600570678712,13.925338,8.388869,8.608526,0.11,9.321391145417808,1480,7.615773,72.74577,,9.551988,1.2542367,16.64473,1.2542379,74,14.785210000000001,10.015107
74,,,1.0,8.500132,16.64473,17.953613,0.98333335,-303.1725,1.0,0.9998195,125.37049341201781,13.978801,8.390722,8.60851,0.11,9.336416197452387,1500,7.681146000000001,73.75,,9.601432,1.2500011999999998,16.64473,1.2500011999999998,75,14.771787,9.994907000000001
75,,,1.0,8.524883,16.64473,12.417527,0.98360664,-299.01712000000003,1.0,0.9998195,127.72525334358215,13.958019,8.392921000000001,8.608887,0.11,9.36334710512686,1520,7.7459664,74.75410500000001,,9.650714,1.2459011999999998,16.64473,1.2459023999999999,76,14.758541000000001,9.975565
76,,,1.0,8.521085000000001,16.64473,19.937243,0.98387104,-294.87203999999997,1.0,0.9998195,130.38190317153928,14.03544,8.394989,8.609177,0.11,9.361543894868095,1540,7.81025,75.75806999999999,,9.699827,1.2419354999999999,16.64473,1.2419378,77,14.745469,9.9566765
77,,,1.0,8.527047999999999,16.64473,12.280763,0.9841269,-290.93143,1.0,0.9998195,132.65461659431458,14.012717000000002,8.397084,8.609537,0.11,9.366875711909666,1560,7.874007700000001,76.7619,,9.748772,1.2380944,16.64473,1.2380968,78,14.732566,9.938348
78,,,1.0,8.521949000000001,16.64473,12.808826,0.9843748999999999,-287.08395,1.0,0.9998195,135.51026034355164,13.997262,8.3990345,8.609795,0.11,9.358767467812973,1580,7.937253500000001,77.76562,,9.797547,1.2343747999999999,16.64473,1.234376,79,14.719826999999999,9.920418
79,,,1.0,8.5172205,16.64473,16.366587,0.9846153,-283.28824,1.0,0.9998195,137.6970176696777,14.026667000000002,8.400853999999999,8.6099615,0.11,9.35267204570478,1600,8.0,78.769226,,9.846153,1.2307696000000001,16.64473,1.2307708000000002,80,14.707249,9.902878999999999
80,,,1.0,8.547608,16.64473,20.036034,0.9848484000000001,-279.54095,1.0,0.9998195,140.30310082435608,14.100648999999999,8.403078,8.610571,0.11,9.388533853821064,1620,8.062257,79.77271999999999,,9.894589,1.2272722,16.64473,1.2272744,81,14.694826,9.886147
81,,,1.0,8.509411,16.64473,17.416914000000002,0.9850745999999999,-275.91705,1.0,0.9998195,143.06792855262756,14.140889999999999,8.404664,8.610579,0.11,9.346866026959963,1640,8.124039,80.776115,,9.942852,1.2238826999999999,16.64473,1.2238826999999999,82,14.682554999999999,9.869358
82,,,1.0,8.52554,16.64473,15.219202,0.9852940999999998,-272.407,1.0,0.9998195,145.8614628314972,14.153688,8.406441000000001,8.610813,0.11,9.362334918804127,1660,8.185352,81.77941,,9.990946000000001,1.2205886000000001,16.64473,1.2205898000000002,83,14.670434,9.853168
83,,,1.0,8.532536,16.64473,18.805159,0.98550725,-268.93784,1.0,0.9998195,148.3457984924316,14.208874,8.408269,8.611133,0.11,9.373217707193456,1680,8.246212,82.78260999999999,,10.038865,1.2173916,16.64473,1.2173928,84,14.658458,9.837444999999999
84,,,1.0,8.503725,16.64473,17.27383,0.9857144,-265.56836,1.0,0.9998195,150.71560311317444,14.244748000000001,8.409634,8.611022,0.11,9.33873266962569,1700,8.306623,83.78572,,10.086616000000001,1.2142864,16.64473,1.2142864,85,14.646624,9.821753999999999
85,,,1.0,8.493508,16.64473,17.625624,0.9859154,-262.27316,1.0,0.9998195,153.1922671794891,14.283881,8.410814,8.610759,0.11,9.328050442484995,1720,8.3666,84.78873,,10.1341915,1.2112677,16.64473,1.2112688999999999,86,14.634928,9.80631
86,,,1.0,8.506594,16.64473,15.088427,0.9861110999999999,-259.08292,1.0,0.9998195,155.8490080833435,14.292954,8.412146,8.610678,0.11,9.342062479059637,1740,8.426149,85.791664,,10.181598,1.2083327,16.64473,1.2083348999999999,87,14.623366,9.79137
87,,,1.0,8.544209,16.64473,20.230682,0.9863014000000001,-255.90677999999997,1.0,0.9998195,158.16950368881226,14.360259,8.413953999999999,8.611102,0.11,9.383614053191893,1760,8.485282000000002,86.794525,,10.228832,1.2054782,16.64473,1.2054805,88,14.611938,9.777198
88,,,1.0,8.502321,16.64473,17.658575,0.9864864,-252.83093,1.0,0.9998195,160.9975311756134,14.397151000000001,8.415148,8.610941,0.11,9.338393543343157,1780,8.5440035,87.79729,,10.275896000000001,1.2027038,16.64473,1.2027038,89,14.600638,9.762874
89,,,1.0,8.526437,16.64473,17.80152,0.9866666,-249.82187000000002,1.0,0.9998195,163.7343604564667,14.434814999999999,8.416632,8.611097000000001,0.11,9.364693088189052,1800,8.602325,88.799995,,10.32279,1.2,16.64473,1.2000023000000002,90,14.589464999999999,9.749135
90,,,1.0,8.547937,16.64473,17.014267,0.98684216,-246.88762999999997,1.0,0.9998195,166.2534711360931,14.463006,8.41836,8.611525,0.11,9.389451909921776,1820,8.6602545,89.802635,,10.369514,1.1973684,16.64473,1.1973708,91,14.578415,9.735935000000001
91,,,1.0,8.543307,16.64473,18.558004,0.98701286,-244.00043,1.0,0.9998195,169.92076683044434,14.507361999999999,8.419982000000001,8.611872,0.11,9.382782840434556,1840,8.717797000000001,90.80518000000001,,10.41607,1.1948041999999999,16.64473,1.1948065,92,14.567485999999999,9.722971000000001
92,,,1.0,8.558261,16.64473,19.713093,0.9871794,-241.1629,1.0,0.9998195,174.29800128936768,14.563188,8.421755000000001,8.612394,0.11,9.400747725317618,1860,8.774963,91.807686,,10.462458,1.1923069,16.64473,1.1923091000000001,93,14.556675,9.710448
93,,,1.0,8.512880000000001,16.64473,16.289362,0.9873417,-238.42221,1.0,0.9998195,176.72703075408938,14.581406,8.422908,8.612322,0.11,9.350817821470956,1880,8.831761,92.81012,,10.508677,1.1898737,16.64473,1.1898749,94,14.545979999999998,9.697708
94,,,1.0,8.476192,16.64473,14.187676999999999,0.9875001,-235.76135,1.0,0.9998195,180.634663105011,14.577117999999999,8.423575,8.611787,0.11,9.310123791594226,1900,8.888195,93.81251,,10.554731,1.1875011,16.64473,1.1875021000000001,95,14.535398,9.68485
95,,,1.0,8.529775,16.64473,19.612019,0.9876543999999999,-233.09942999999998,1.0,0.9998195,184.33086824417114,14.629425,8.424886,8.611917,0.11,9.368033199375569,1920,8.944272,94.81482,,10.600619,1.1851851,16.64473,1.1851873,96,14.524926999999998,9.672818
