Iteration,TimeElapsed,ReturnMean,LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,LQGsigma_higher
764,6.249393463134766,17.351572,-0.5401332,-0.7,15280,0.14999999
765,6.257580757141113,17.351645,-0.84046996,-0.7,15300,0.14999999
766,6.265848636627197,17.35161,-0.6236417,-0.7,15320,0.14999999
767,6.273929119110107,17.351667,-0.85403794,-0.7,15340,0.14999999
768,6.281982183456421,17.35161,-0.8346344,-0.7,15360,0.14999999
769,6.290042877197266,17.35158,-0.6788824,-0.7,15380,0.14999999
770,6.298692464828491,17.351625,-0.7305363,-0.7,15400,0.14999999
771,6.306137800216675,17.351654,-0.5496605,-0.7,15420,0.14999999
772,6.313813924789429,17.35173,-0.82534504,-0.7,15440,0.14999999
773,6.326992988586426,17.3517,-0.68740666,-0.7,15460,0.14999999
774,6.341180086135864,17.351753,-0.6572756,-0.7,15480,0.14999999
775,6.353343963623047,17.351835,-0.7174822,-0.7,15500,0.14999999
776,6.365112781524658,17.351862,-1.1176715,-0.7,15520,0.14999999
777,6.376903295516968,17.351662,-0.6360705,-0.7,15540,0.14999999
778,6.388607501983643,17.35173,-0.86791813,-0.7,15560,0.14999999
779,6.399833917617798,17.351692,-0.7389061,-0.7,15580,0.14999999
780,6.412532567977905,17.351685,-0.6873929,-0.7,15600,0.14999999
781,6.4246580600738525,17.351728,-0.65653247,-0.7,15620,0.14999999
782,6.436938762664795,17.35177,-0.92426336,-0.7,15640,0.14999999
783,6.448618650436401,17.35167,-0.59117794,-0.7,15660,0.14999999
784,6.46082615852356,17.351755,-0.6620101,-0.7,15680,0.14999999
785,6.472534894943237,17.35181,-0.72919166,-0.7,15700,0.14999999
786,6.48315691947937,17.35182,-0.60235643,-0.7,15720,0.14999999
787,6.491471529006958,17.351866,-0.7148563,-0.7,15740,0.14999999
788,6.499304533004761,17.351862,-0.7428852,-0.7,15760,0.14999999
789,6.5073747634887695,17.351894,-0.7406384,-0.7,15780,0.14999999
790,6.515718936920166,17.351913,-0.544071,-0.7,15800,0.14999999
791,6.527912855148315,17.351976,-0.73722756,-0.7,15820,0.14999999
792,6.539160251617432,17.352,-0.56756127,-0.7,15840,0.14999999
793,6.547456502914429,17.352068,-0.6653371,-0.7,15860,0.14999999
794,6.556113243103027,17.35211,-0.65662587,-0.7,15880,0.14999999
795,6.564319610595703,17.352148,-0.81387216,-0.7,15900,0.14999999
796,6.572276830673218,17.352118,-0.42516828,-0.7,15920,0.14999999
797,6.580146551132202,17.352081,-0.6699565,-0.7,15940,0.14999999
798,6.589191436767578,17.352116,-0.5875875,-0.7,15960,0.14999999
799,6.599028825759888,17.35218,-0.70349026,-0.7,15980,0.14999999
800,6.606995582580566,17.352219,-0.7014115,-0.7,16000,0.14999999
801,6.615657567977905,17.352257,-0.8884247,-0.7,16020,0.14999999
802,6.625954866409302,17.352177,-0.51413345,-0.7,16040,0.14999999
803,6.636892795562744,17.352219,-0.53919077,-0.7,16060,0.14999999
804,6.64847731590271,17.352247,-0.7285398,-0.7,16080,0.14999999
805,6.659764051437378,17.352276,-0.8280431,-0.7,16100,0.14999999
806,6.669914960861206,17.352245,-0.72494143,-0.7,16120,0.14999999
807,6.679247140884399,17.352276,-0.8473587,-0.7,16140,0.14999999
808,6.688484191894531,17.352236,-0.46089447,-0.7,16160,0.14999999
809,6.6983301639556885,17.352245,-0.78134596,-0.7,16180,0.14999999
810,6.707235813140869,17.352245,-0.41118327,-0.7,16200,0.14999999
811,6.716991662979126,17.352173,-0.7868098,-0.7,16220,0.14999999
812,6.728567123413086,17.35216,-0.68481684,-0.7,16240,0.14999999
813,6.738200426101685,17.35223,-0.6772359,-0.7,16260,0.14999999
814,6.748576402664185,17.352266,-0.6463446,-0.7,16280,0.14999999
815,6.75989031791687,17.352304,-0.98933756,-0.7,16300,0.14999999
816,6.771395444869995,17.352123,-0.62337124,-0.7,16320,0.14999999
817,6.782368898391724,17.35217,-0.7033786,-0.7,16340,0.14999999
818,6.7930216789245605,17.35221,-0.71306676,-0.7,16360,0.14999999
819,6.804401636123657,17.352238,-0.58382314,-0.7,16380,0.14999999
820,6.821916580200195,17.352312,-0.5920321,-0.7,16400,0.14999999
821,6.833045721054077,17.352343,-0.7733313,-0.7,16420,0.14999999
822,6.844359874725342,17.352346,-0.4395134,-0.7,16440,0.14999999
823,6.8575310707092285,17.35229,-0.7037192,-0.7,16460,0.14999999
824,6.87409520149231,17.352335,-0.7297686,-0.7,16480,0.14999999
825,6.886072158813477,17.35234,-0.74881744,-0.7,16500,0.14999999
826,6.894974231719971,17.352367,-0.6294278,-0.7,16520,0.14999999
827,6.911523342132568,17.352413,-0.689199,-0.7,16540,0.14999999
828,6.922695159912109,17.352434,-0.83923125,-0.7,16560,0.14999999
829,6.9385457038879395,17.352402,-0.6038603,-0.7,16580,0.14999999
830,6.948838472366333,17.352457,-0.7591827,-0.7,16600,0.14999999
831,6.958055734634399,17.352472,-0.8463478,-0.7,16620,0.14999999
832,6.973800182342529,17.35243,-0.7077872,-0.7,16640,0.14999999
833,6.990997314453125,17.352476,-0.4425907,-0.7,16660,0.14999999
834,7.004183769226074,17.352448,-0.8713044,-0.7,16680,0.14999999
835,7.01681661605835,17.352392,-0.6987817,-0.7,16700,0.14999999
836,7.028017044067383,17.352438,-0.7790197,-0.7,16720,0.14999999
837,7.038043260574341,17.352427,-0.5414836,-0.7,16740,0.14999999
838,7.049770832061768,17.352484,-0.82863885,-0.7,16760,0.14999999
839,7.065671682357788,17.352467,-0.5454727,-0.7,16780,0.14999999
840,7.07559061050415,17.352505,-0.65239716,-0.7,16800,0.14999999
841,7.086987257003784,17.352556,-0.84647,-0.7,16820,0.14999999
842,7.097552061080933,17.352526,-0.5979241,-0.7,16840,0.14999999
843,7.107931613922119,17.352575,-0.73138726,-0.7,16860,0.14999999
844,7.118757247924805,17.352627,-0.5627061,-0.7,16880,0.14999999
845,7.130552291870117,17.352646,-0.82172865,-0.7,16900,0.14999999
846,7.141238212585449,17.352598,-0.9164512,-0.7,16920,0.14999999
847,7.155117034912109,17.352514,-0.50728303,-0.7,16940,0.14999999
848,7.166499853134155,17.352524,-0.7482664,-0.7,16960,0.14999999
849,7.175372362136841,17.352535,-0.49410436,-0.7,16980,0.14999999
850,7.1846678256988525,17.35253,-0.77639097,-0.7,17000,0.14999999
851,7.19560980796814,17.352554,-0.8463835,-0.7,17020,0.14999999
852,7.206039905548096,17.352514,-0.57076806,-0.7,17040,0.14999999
853,7.2166736125946045,17.352552,-0.8787004,-0.7,17060,0.14999999
854,7.2281494140625,17.352495,-0.68688536,-0.7,17080,0.14999999
855,7.243148326873779,17.352545,-0.6720566,-0.7,17100,0.14999999
856,7.253977060317993,17.352587,-0.66053456,-0.7,17120,0.14999999
857,7.267921209335327,17.352633,-0.5385792,-0.7,17140,0.14999999
858,7.277662515640259,17.352673,-0.5635484,-0.7,17160,0.14999999
859,7.286409854888916,17.352707,-0.8262411,-0.7,17180,0.14999999
860,7.295123338699341,17.352682,-0.7226976,-0.7,17200,0.14999999
861,7.304527282714844,17.352716,-0.6493254,-0.7,17220,0.14999999
862,7.3156633377075195,17.352776,-0.92644316,-0.7,17240,0.14999999
863,7.325056791305542,17.352669,-0.7475629,-0.7,17260,0.14999999
864,7.338005065917969,17.352715,-0.5441288,-0.7,17280,0.14999999
865,7.348784685134888,17.352753,-0.46651244,-0.7,17300,0.14999999
866,7.359481334686279,17.352747,-0.6981896,-0.7,17320,0.14999999
867,7.377084732055664,17.352781,-0.66101456,-0.7,17340,0.14999999
868,7.386091232299805,17.352818,-0.7014225,-0.7,17360,0.14999999
869,7.396661281585693,17.352863,-0.83620244,-0.7,17380,0.14999999
870,7.408288955688477,17.352823,-0.542365,-0.7,17400,0.14999999
871,7.416388511657715,17.352844,-0.42945367,-0.7,17420,0.14999999
872,7.424905061721802,17.352829,-0.8541083,-0.7,17440,0.14999999
873,7.435958623886108,17.352787,-0.58712703,-0.7,17460,0.14999999
874,7.446903467178345,17.352852,-0.66905403,-0.7,17480,0.14999999
875,7.458339214324951,17.352898,-0.97656065,-0.7,17500,0.14999999
876,7.471921682357788,17.352745,-0.66725016,-0.7,17520,0.14999999
877,7.482931852340698,17.352757,-0.5767691,-0.7,17540,0.14999999
878,7.49503755569458,17.352781,-0.56881034,-0.7,17560,0.14999999
879,7.506270170211792,17.352806,-0.7672283,-0.7,17580,0.14999999
880,7.516812801361084,17.352829,-0.5692446,-0.7,17600,0.14999999
881,7.5276124477386475,17.352861,-0.5167938,-0.7,17620,0.14999999
882,7.539006948471069,17.352892,-0.53532934,-0.7,17640,0.14999999
883,7.5530641078948975,17.352901,-0.82746845,-0.7,17660,0.14999999
884,7.563637018203735,17.352888,-0.6557444,-0.7,17680,0.14999999
885,7.57426381111145,17.352928,-0.4641568,-0.7,17700,0.14999999
886,7.585260629653931,17.352938,-0.8599231,-0.7,17720,0.14999999
887,7.595701694488525,17.3529,-0.7814675,-0.7,17740,0.14999999
888,7.606536388397217,17.352896,-0.92339,-0.7,17760,0.14999999
889,7.620640277862549,17.35279,-0.93592495,-0.7,17780,0.14999999
890,7.638316631317139,17.35269,-0.90204346,-0.7,17800,0.14999999
891,7.652602910995483,17.352617,-0.9139454,-0.7,17820,0.14999999
892,7.663175582885742,17.35253,-1.0656617,-0.7,17840,0.14999999
893,7.6727845668792725,17.35235,-0.5455712,-0.7,17860,0.14999999
894,7.683950662612915,17.352386,-0.521316,-0.7,17880,0.14999999
895,7.7045698165893555,17.352385,-0.7960102,-0.7,17900,0.14999999
896,7.717183828353882,17.352364,-0.564272,-0.7,17920,0.14999999
897,7.734842300415039,17.352394,-0.34104466,-0.7,17940,0.14999999
898,7.747351884841919,17.352278,-0.9302257,-0.7,17960,0.14999999
899,7.760519027709961,17.35218,-0.73932207,-0.7,17980,0.14999999
900,7.773131608963013,17.352203,-0.90585905,-0.7,18000,0.14999999
901,7.787911891937256,17.352121,-0.6330411,-0.7,18020,0.14999999
902,7.809193849563599,17.352139,-0.93377376,-0.7,18040,0.14999999
903,7.821891784667969,17.352036,-0.95414406,-0.7,18060,0.14999999
904,7.840646028518677,17.351915,-0.51161206,-0.7,18080,0.14999999
905,7.853704929351807,17.351961,-1.0114694,-0.7,18100,0.14999999
906,7.869067430496216,17.351797,-0.46393573,-0.7,18120,0.14999999
907,7.8821728229522705,17.351799,-0.7017944,-0.7,18140,0.14999999
908,7.894598484039307,17.351843,-0.7109013,-0.7,18160,0.14999999
909,7.910604953765869,17.35188,-0.7009777,-0.7,18180,0.14999999
910,7.92574667930603,17.351912,-0.8496985,-0.7,18200,0.14999999
911,7.9463653564453125,17.351871,-0.7278498,-0.7,18220,0.14999999
912,7.958747148513794,17.351904,-0.7597517,-0.7,18240,0.14999999
913,7.979246139526367,17.351917,-0.7791053,-0.7,18260,0.14999999
914,7.992969751358032,17.351929,-0.6699295,-0.7,18280,0.14999999
915,8.008159637451172,17.351982,-0.6277523,-0.7,18300,0.14999999
916,8.021815299987793,17.352036,-0.7028721,-0.7,18320,0.14999999
917,8.03443956375122,17.352097,-0.76896375,-0.7,18340,0.14999999
918,8.050866842269897,17.352112,-0.5439985,-0.7,18360,0.14999999
919,8.065611839294434,17.352142,-0.43682912,-0.7,18380,0.14999999
920,8.078898429870605,17.352083,-0.768212,-0.7,18400,0.14999999
921,8.092855215072632,17.352093,-0.6968938,-0.7,18420,0.14999999
922,8.10716462135315,17.352148,-0.69776,-0.7,18440,0.14999999
923,8.124998807907104,17.352198,-0.730968,-0.7,18460,0.14999999
924,8.138839721679688,17.352219,-0.448928,-0.7,18480,0.14999999
925,8.157302856445312,17.352188,-0.60692894,-0.7,18500,0.14999999
926,8.169620037078857,17.352242,-0.5430157,-0.7,18520,0.14999999
927,8.182198762893677,17.35229,-0.9566052,-0.7,18540,0.14999999
928,8.198142766952515,17.352161,-0.7283732,-0.7,18560,0.14999999
929,8.21104907989502,17.352186,-0.59760296,-0.7,18580,0.14999999
930,8.229319334030151,17.352224,-0.73903185,-0.7,18600,0.14999999
931,8.244418621063232,17.352236,-0.8673369,-0.7,18620,0.14999999
932,8.26232624053955,17.352161,-0.9301579,-0.7,18640,0.14999999
933,8.275288105010986,17.352068,-0.72941697,-0.7,18660,0.14999999
934,8.288210153579712,17.35209,-0.48327953,-0.7,18680,0.14999999
935,8.305897951126099,17.352036,-0.80218655,-0.7,18700,0.14999999
936,8.31852650642395,17.352026,-0.5527175,-0.7,18720,0.14999999
937,8.337058782577515,17.352047,-0.3065344,-0.7,18740,0.14999999
938,8.349413871765137,17.351822,-0.8066516,-0.7,18760,0.14999999
939,8.371294498443604,17.351805,-0.6547499,-0.7,18780,0.14999999
940,8.383745670318604,17.351849,-0.8244216,-0.7,18800,0.14999999
941,8.39998722076416,17.351837,-0.45926338,-0.7,18820,0.14999999
942,8.426568031311035,17.351831,-0.70390105,-0.7,18840,0.14999999
943,8.43803358078003,17.351845,-0.5274365,-0.7,18860,0.14999999
944,8.453152656555176,17.351881,-0.6617451,-0.7,18880,0.14999999
945,8.46501636505127,17.351927,-0.8638251,-0.7,18900,0.14999999
946,8.474530935287476,17.351892,-0.5975537,-0.7,18920,0.14999999
947,8.484798908233643,17.351925,-0.7325426,-0.7,18940,0.14999999
948,8.49740195274353,17.35195,-0.7403437,-0.7,18960,0.14999999
949,8.508821487426758,17.351974,-0.6887373,-0.7,18980,0.14999999
950,8.52042555809021,17.352016,-0.8023347,-0.7,19000,0.14999999
951,8.529856443405151,17.352022,-0.64967996,-0.7,19020,0.14999999
952,8.541047096252441,17.352055,-0.68070084,-0.7,19040,0.14999999
953,8.554505825042725,17.3521,-0.85025334,-0.7,19060,0.14999999
954,8.565099716186523,17.35207,-0.65115154,-0.7,19080,0.14999999
955,8.578055143356323,17.35209,-0.7877119,-0.7,19100,0.14999999
956,8.592769622802734,17.352072,-0.9066839,-0.7,19120,0.14999999
957,8.60283613204956,17.351995,-0.8406223,-0.7,19140,0.14999999
958,8.613911390304565,17.351963,-0.7071899,-0.7,19160,0.14999999
959,8.625035047531128,17.351973,-0.57552946,-0.7,19180,0.14999999
960,8.636209726333618,17.352022,-0.8341738,-0.7,19200,0.14999999
961,8.647117376327515,17.352005,-0.62317735,-0.7,19220,0.14999999
962,8.659218311309814,17.35203,-1.042917,-0.7,19240,0.14999999
963,8.669557809829712,17.35187,-0.7604744,-0.7,19260,0.14999999
964,8.680336236953735,17.351877,-0.59680456,-0.7,19280,0.14999999
965,8.690378189086914,17.351892,-0.57697153,-0.7,19300,0.14999999
966,8.701002836227417,17.35193,-0.59200937,-0.7,19320,0.14999999
967,8.712196350097656,17.35192,-0.86522514,-0.7,19340,0.14999999
968,8.72318983078003,17.351877,-0.44742978,-0.7,19360,0.14999999
969,8.732850074768066,17.35186,-0.5423262,-0.7,19380,0.14999999
970,8.742022037506104,17.351864,-0.855313,-0.7,19400,0.14999999
971,8.7528076171875,17.351812,-1.0081564,-0.7,19420,0.14999999
972,8.764654159545898,17.351654,-0.77303845,-0.7,19440,0.14999999
973,8.775612354278564,17.35166,-1.1053056,-0.7,19460,0.14999999
974,8.784428834915161,17.351496,-0.60715353,-0.7,19480,0.14999999
975,8.796457052230835,17.351528,-0.6101531,-0.7,19500,0.14999999
976,8.805362224578857,17.351538,-0.8298972,-0.7,19520,0.14999999
977,8.813944339752197,17.35151,-0.8388293,-0.7,19540,0.14999999
978,8.823567390441895,17.351469,-0.81241715,-0.7,19560,0.14999999
979,8.838345766067505,17.351452,-0.64505845,-0.7,19580,0.14999999
980,8.847252607345581,17.351475,-1.0572251,-0.7,19600,0.14999999
981,8.85759687423706,17.351324,-0.7544735,-0.7,19620,0.14999999
982,8.867528676986694,17.351357,-0.62019646,-0.7,19640,0.14999999
983,8.878743171691895,17.351395,-0.56607026,-0.7,19660,0.14999999
984,8.888264179229736,17.351461,-0.71572906,-0.7,19680,0.14999999
985,8.897060871124268,17.351496,-0.676245,-0.7,19700,0.14999999
986,8.909947156906128,17.351532,-0.48886266,-0.7,19720,0.14999999
987,8.917982339859009,17.351557,-0.7736052,-0.7,19740,0.14999999
988,8.92630386352539,17.351564,-0.7438396,-0.7,19760,0.14999999
989,8.936986207962036,17.351578,-0.5646894,-0.7,19780,0.14999999
990,8.948559999465942,17.351622,-0.57609093,-0.7,19800,0.14999999
991,8.95976448059082,17.35166,-0.81820613,-0.7,19820,0.14999999
992,8.97143292427063,17.351637,-0.48323655,-0.7,19840,0.14999999
993,8.982442378997803,17.35165,-0.7009572,-0.7,19860,0.14999999
994,8.993374824523926,17.35167,-0.6100492,-0.7,19880,0.14999999
995,9.004768133163452,17.351727,-0.65667003,-0.7,19900,0.14999999
996,9.01574444770813,17.351767,-0.77756405,-0.7,19920,0.14999999
997,9.026228666305542,17.351767,-0.46903336,-0.7,19940,0.14999999
998,9.035417556762695,17.35179,-0.6487384,-0.7,19960,0.14999999
999,9.050287008285522,17.351833,-0.86755353,-0.7,19980,0.14999999
1000,9.060308456420898,17.351776,-0.53334314,-0.7,20000,0.14999999
1001,9.071108341217041,17.351805,-0.9799346,-0.7,20020,0.14999999
1002,9.085331439971924,17.351671,-0.7407512,-0.7,20040,0.14999999
1003,9.095578908920288,17.351685,-0.7327853,-0.7,20060,0.14999999
1004,9.106155157089233,17.351723,-0.6881218,-0.7,20080,0.14999999
1005,9.123732089996338,17.351746,-0.7614165,-0.7,20100,0.14999999
1006,9.134730815887451,17.351772,-0.42547932,-0.7,20120,0.14999999
1007,9.145647525787354,17.35171,-0.7998724,-0.7,20140,0.14999999
1008,9.159778356552124,17.351713,-0.65358114,-0.7,20160,0.14999999
1009,9.170222043991089,17.351732,-0.6786335,-0.7,20180,0.14999999
1010,9.180818319320679,17.351759,-0.9251412,-0.7,20200,0.14999999
1011,9.196773767471313,17.351673,-0.80688655,-0.7,20220,0.14999999
1012,9.207634925842285,17.351665,-0.93992394,-0.7,20240,0.14999999
1013,9.218257665634155,17.351572,-0.75273824,-0.7,20260,0.14999999
1014,9.234922647476196,17.351585,-0.39474845,-0.7,20280,0.14999999
1015,9.24672794342041,17.351522,-0.6663323,-0.7,20300,0.14999999
1016,9.258562803268433,17.351574,-0.66476524,-0.7,20320,0.14999999
1017,9.269200801849365,17.351612,-0.90516394,-0.7,20340,0.14999999
1018,9.279125452041626,17.351536,-0.7515537,-0.7,20360,0.14999999
1019,9.28937554359436,17.351545,-0.8235249,-0.7,20380,0.14999999
1020,9.301171064376831,17.351528,-0.76523125,-0.7,20400,0.14999999
1021,9.30958342552185,17.351545,-0.7031237,-0.7,20420,0.14999999
1022,9.321129083633423,17.35157,-0.72367686,-0.7,20440,0.14999999
1023,9.333857297897339,17.351604,-0.9720895,-0.7,20460,0.14999999
1024,9.35053825378418,17.351482,-0.6903603,-0.7,20480,0.14999999
1025,9.365152597427368,17.351536,-0.6674696,-0.7,20500,0.14999999
1026,9.377495050430298,17.351559,-0.70277375,-0.7,20520,0.14999999
1027,9.388337135314941,17.35159,-0.70832926,-0.7,20540,0.14999999
1028,9.39937710762024,17.351616,-0.7878343,-0.7,20560,0.14999999
1029,9.411886215209961,17.351624,-0.72524035,-0.7,20580,0.14999999
1030,9.422526836395264,17.351646,-0.64314824,-0.7,20600,0.14999999
1031,9.43086290359497,17.351662,-0.45073706,-0.7,20620,0.14999999
1032,9.441351890563965,17.351639,-0.8384884,-0.7,20640,0.14999999
1033,9.45183277130127,17.351618,-0.7845477,-0.7,20660,0.14999999
1034,9.466379642486572,17.351604,-0.6632592,-0.7,20680,0.14999999
1035,9.485456466674805,17.351604,-0.6616703,-0.7,20700,0.14999999
1036,9.49620509147644,17.351646,-0.80306697,-0.7,20720,0.14999999
1037,9.512603759765625,17.35163,-0.9675961,-0.7,20740,0.14999999
1038,9.527027368545532,17.351513,-0.51169604,-0.7,20760,0.14999999
1039,9.540730714797974,17.351547,-0.5226418,-0.7,20780,0.14999999
1040,9.552040815353394,17.351572,-0.8928455,-0.7,20800,0.14999999
1041,9.565365076065063,17.351519,-0.67786276,-0.7,20820,0.14999999
1042,9.575438976287842,17.351532,-0.6422647,-0.7,20840,0.14999999
1043,9.586750984191895,17.351559,-0.6398276,-0.7,20860,0.14999999
1044,9.607645750045776,17.35161,-0.73855215,-0.7,20880,0.14999999
1045,9.62172269821167,17.351624,-0.76872665,-0.7,20900,0.14999999
1046,9.630697011947632,17.351645,-0.8462659,-0.7,20920,0.14999999
1047,9.640932321548462,17.351622,-0.8597528,-0.7,20940,0.14999999
1048,9.659029006958008,17.351583,-0.643402,-0.7,20960,0.14999999
1049,9.671512365341187,17.35161,-0.57532555,-0.7,20980,0.14999999
1050,9.681297540664673,17.351645,-0.60958207,-0.7,21000,0.14999999
1051,9.692206859588623,17.351696,-0.74934775,-0.7,21020,0.14999999
1052,9.701831340789795,17.351704,-0.7689919,-0.7,21040,0.14999999
1053,9.710865259170532,17.351717,-0.61153525,-0.7,21060,0.14999999
1054,9.72525143623352,17.351768,-0.6234467,-0.7,21080,0.14999999
1055,9.735346555709839,17.351784,-0.6520982,-0.7,21100,0.14999999
1056,9.746190547943115,17.35183,-0.86639065,-0.7,21120,0.14999999
1057,9.758219718933105,17.35178,-0.6741113,-0.7,21140,0.14999999
1058,9.767152309417725,17.351795,-0.60676455,-0.7,21160,0.14999999
1059,9.778380632400513,17.35182,-0.5157181,-0.7,21180,0.14999999
1060,9.789264440536499,17.351847,-0.599771,-0.7,21200,0.14999999
1061,9.802751302719116,17.351902,-0.48721597,-0.7,21220,0.14999999
1062,9.814064025878906,17.35188,-0.7407334,-0.7,21240,0.14999999
1063,9.82920217514038,17.351892,-0.33265218,-0.7,21260,0.14999999
1064,9.843191385269165,17.351816,-0.89300233,-0.7,21280,0.14999999
1065,9.851256370544434,17.351765,-0.592899,-0.7,21300,0.14999999
1066,9.862621784210205,17.351805,-0.74229753,-0.7,21320,0.14999999
1067,9.872949361801147,17.351833,-0.62703806,-0.7,21340,0.14999999
1068,9.88364553451538,17.351868,-0.43579486,-0.7,21360,0.14999999
1069,9.894394397735596,17.351795,-0.84338963,-0.7,21380,0.14999999
1070,9.904655933380127,17.351757,-0.48324397,-0.7,21400,0.14999999
1071,9.915407419204712,17.351778,-0.52339476,-0.7,21420,0.14999999
1072,9.925435543060303,17.351828,-0.5230855,-0.7,21440,0.14999999
1073,9.939319849014282,17.351835,-0.7708909,-0.7,21460,0.14999999
1074,9.949117422103882,17.351833,-0.6756684,-0.7,21480,0.14999999
1075,9.95807671546936,17.351881,-0.4922083,-0.7,21500,0.14999999
1076,9.96996259689331,17.351892,-0.87414646,-0.7,21520,0.14999999
1077,9.979685544967651,17.351843,-0.8449067,-0.7,21540,0.14999999
1078,9.988056421279907,17.351828,-0.64180875,-0.7,21560,0.14999999
1079,9.998838901519775,17.351864,-0.8691499,-0.7,21580,0.14999999
1080,10.014091491699219,17.351824,-0.7905396,-0.7,21600,0.14999999
1081,10.02907419204712,17.351824,-0.38679573,-0.7,21620,0.14999999
1082,10.04823899269104,17.351744,-0.50212616,-0.7,21640,0.14999999
1083,10.061152935028076,17.351738,-1.0235707,-0.7,21660,0.14999999
1084,10.07650637626648,17.351603,-0.67113936,-0.7,21680,0.14999999
1085,10.088056802749634,17.351648,-0.5852044,-0.7,21700,0.14999999
1086,10.098766565322876,17.35166,-0.79557925,-0.7,21720,0.14999999
1087,10.110026121139526,17.351656,-0.3848196,-0.7,21740,0.14999999
1088,10.120429754257202,17.351599,-0.6952529,-0.7,21760,0.14999999
1089,10.13168716430664,17.351618,-0.66423637,-0.7,21780,0.14999999
1090,10.142614364624023,17.351627,-0.5644193,-0.7,21800,0.14999999
1091,10.153283834457397,17.351635,-0.6679424,-0.7,21820,0.14999999
1092,10.163516759872437,17.351694,-0.7866952,-0.7,21840,0.14999999
1093,10.173762559890747,17.351696,-0.7869318,-0.7,21860,0.14999999
1094,10.184621810913086,17.351694,-0.78658956,-0.7,21880,0.14999999
1095,10.197043180465698,17.351702,-0.6072503,-0.7,21900,0.14999999
1096,10.210917949676514,17.351738,-0.5478056,-0.7,21920,0.14999999
1097,10.22127079963684,17.351768,-0.58658963,-0.7,21940,0.14999999
1098,10.231074094772339,17.351812,-0.59000903,-0.7,21960,0.14999999
1099,10.241762638092041,17.351837,-0.8869673,-0.7,21980,0.14999999
1100,10.256654739379883,17.351786,-0.9514872,-0.7,22000,0.14999999
1101,10.2664794921875,17.35169,-0.8653925,-0.7,22020,0.14999999
1102,10.277447938919067,17.351654,-0.35940853,-0.7,22040,0.14999999
1103,10.28799033164978,17.351576,-0.5916656,-0.7,22060,0.14999999
1104,10.298184871673584,17.351608,-0.65166736,-0.7,22080,0.14999999
1105,10.309137344360352,17.351646,-0.7034875,-0.7,22100,0.14999999
1106,10.319486856460571,17.351665,-0.6324608,-0.7,22120,0.14999999
1107,10.333724021911621,17.351727,-0.78284234,-0.7,22140,0.14999999
1108,10.343271017074585,17.351732,-0.46920404,-0.7,22160,0.14999999
1109,10.355437755584717,17.351753,-0.20847437,-0.7,22180,0.14999999
1110,10.368762016296387,17.351267,-0.5251592,-0.7,22200,0.14999999
1111,10.379410982131958,17.351282,-0.4448549,-0.7,22220,0.14999999
1112,10.38907265663147,17.35127,-0.64629406,-0.7,22240,0.14999999
1113,10.400381326675415,17.351307,-0.6571624,-0.7,22260,0.14999999
1114,10.411503553390503,17.351341,-0.69484776,-0.7,22280,0.14999999
1115,10.422675132751465,17.351372,-0.5273635,-0.7,22300,0.14999999
1116,10.432669639587402,17.351416,-0.36195722,-0.7,22320,0.14999999
1117,10.44341492652893,17.351309,-0.8541916,-0.7,22340,0.14999999
1118,10.452409505844116,17.351274,-0.591351,-0.7,22360,0.14999999
1119,10.461455821990967,17.351336,-0.68605936,-0.7,22380,0.14999999
1120,10.478286266326904,17.351376,-0.79087996,-0.7,22400,0.14999999
1121,10.489947080612183,17.351374,-0.75275916,-0.7,22420,0.14999999
1122,10.499962091445923,17.351393,-0.58115005,-0.7,22440,0.14999999
1123,10.51143741607666,17.35143,-0.63858974,-0.7,22460,0.14999999
1124,10.522520780563354,17.351456,-0.65993285,-0.7,22480,0.14999999
1125,10.53249216079712,17.351479,-0.8662157,-0.7,22500,0.14999999
1126,10.542455196380615,17.351446,-0.71333796,-0.7,22520,0.14999999
1127,10.553113222122192,17.351477,-0.8590741,-0.7,22540,0.14999999
1128,10.567822217941284,17.35143,-0.4737106,-0.7,22560,0.14999999
1129,10.579919338226318,17.351444,-0.93038106,-0.7,22580,0.14999999
1130,10.591591835021973,17.351368,-0.6751366,-0.7,22600,0.14999999
1131,10.602607250213623,17.351404,-0.7077683,-0.7,22620,0.14999999
1132,10.613546133041382,17.351433,-0.9148779,-0.7,22640,0.14999999
1133,10.62344765663147,17.351362,-0.8295654,-0.7,22660,0.14999999
1134,10.633426666259766,17.351349,-0.6967287,-0.7,22680,0.14999999
1135,10.643816947937012,17.35138,-0.7756623,-0.7,22700,0.14999999
1136,10.654644966125488,17.35138,-0.4608447,-0.7,22720,0.14999999
1137,10.665144920349121,17.351414,-0.5583238,-0.7,22740,0.14999999
1138,10.680765390396118,17.351444,-0.6425283,-0.7,22760,0.14999999
1139,10.691716432571411,17.351498,-0.6118716,-0.7,22780,0.14999999
1140,10.701481342315674,17.351555,-0.6667825,-0.7,22800,0.14999999
1141,10.713717222213745,17.351591,-0.7398986,-0.7,22820,0.14999999
1142,10.724258661270142,17.35161,-0.7188757,-0.7,22840,0.14999999
1143,10.734172821044922,17.351606,-0.62742,-0.7,22860,0.14999999
1144,10.743633270263672,17.351643,-0.5886277,-0.7,22880,0.14999999
1145,10.75551962852478,17.351685,-0.73045313,-0.7,22900,0.14999999
1146,10.765769004821777,17.351702,-0.42357978,-0.7,22920,0.14999999
