ReturnMean,TimestepsSoFar,LQGmu1_higher,LQGmu1_actor,Iteration,LQGsigma_higher,TimeElapsed
17.358992,7600,-0.65,-0.57288647,380,0.14999999,2.9634029865264893
17.35908,7620,-0.65,-0.7851553,381,0.14999999,2.9713194370269775
17.35902,7640,-0.65,-0.7459321,382,0.14999999,2.979363203048706
17.359049,7660,-0.65,-0.081474364,383,0.14999999,2.986630916595459
17.353539,7680,-0.65,-0.78253543,384,0.14999999,2.9942145347595215
17.35354,7700,-0.65,-0.47764856,385,0.14999999,3.0025551319122314
17.353477,7720,-0.65,-0.76720625,386,0.14999999,3.0105226039886475
17.353502,7740,-0.65,-0.68410844,387,0.14999999,3.0178215503692627
17.353586,7760,-0.65,-0.8385735,388,0.14999999,3.0255258083343506
17.353518,7780,-0.65,-0.620458,389,0.14999999,3.0328047275543213
17.35365,7800,-0.65,-0.66380036,390,0.14999999,3.0409090518951416
17.353718,7820,-0.65,-0.7362231,391,0.14999999,3.0488197803497314
17.35379,7840,-0.65,-0.64198095,392,0.14999999,3.055983066558838
17.353903,7860,-0.65,-0.6950746,393,0.14999999,3.063525915145874
17.35398,7880,-0.65,-0.531811,394,0.14999999,3.071341037750244
17.354076,7900,-0.65,-0.5439315,395,0.14999999,3.079728126525879
17.35416,7920,-0.65,-0.54379857,396,0.14999999,3.086700439453125
17.354332,7940,-0.65,-0.6210594,397,0.14999999,3.0944859981536865
17.354467,7960,-0.65,-0.7742816,398,0.14999999,3.1015186309814453
17.35445,7980,-0.65,-0.4851647,399,0.14999999,3.1094019412994385
17.354641,8000,-0.65,-0.461322,400,0.14999999,3.1171927452087402
17.35458,8020,-0.65,-0.73134106,401,0.14999999,3.124774694442749
17.354668,8040,-0.65,-0.6473832,402,0.14999999,3.1322245597839355
17.354782,8060,-0.65,-0.5607048,403,0.14999999,3.1414425373077393
17.354872,8080,-0.65,-0.61163396,404,0.14999999,3.148704767227173
17.35496,8100,-0.65,-0.57228917,405,0.14999999,3.157322406768799
17.355047,8120,-0.65,-0.7290337,406,0.14999999,3.164541721343994
17.355085,8140,-0.65,-0.4584115,407,0.14999999,3.1724162101745605
17.355137,8160,-0.65,-0.2805292,408,0.14999999,3.182957887649536
17.354586,8180,-0.65,-0.6445375,409,0.14999999,3.190581798553467
17.354628,8200,-0.65,-0.6980975,410,0.14999999,3.1979141235351562
17.35468,8220,-0.65,-0.42375782,411,0.14999999,3.2050940990448
17.354603,8240,-0.65,-0.4924271,412,0.14999999,3.2127113342285156
17.354658,8260,-0.65,-0.5761958,413,0.14999999,3.220320701599121
17.354715,8280,-0.65,-0.9786067,414,0.14999999,3.227801561355591
17.354393,8300,-0.65,-0.7177974,415,0.14999999,3.235124349594116
17.35449,8320,-0.65,-0.6431146,416,0.14999999,3.2429020404815674
17.354567,8340,-0.65,-0.5904689,417,0.14999999,3.2512362003326416
17.354698,8360,-0.65,-0.7094865,418,0.14999999,3.2587406635284424
17.354753,8380,-0.65,-0.7961251,419,0.14999999,3.265949010848999
17.354746,8400,-0.65,-0.55245036,420,0.14999999,3.273587703704834
17.354908,8420,-0.65,-0.5167792,421,0.14999999,3.2834784984588623
17.355013,8440,-0.65,-0.5892307,422,0.14999999,3.291534900665283
17.355076,8460,-0.65,-0.772295,423,0.14999999,3.298865795135498
17.355095,8480,-0.65,-0.365677,424,0.14999999,3.306284189224243
17.35494,8500,-0.65,-0.7690156,425,0.14999999,3.3137688636779785
17.354942,8520,-0.65,-0.64888716,426,0.14999999,3.3222506046295166
17.355068,8540,-0.65,-0.99395955,427,0.14999999,3.3293612003326416
17.354725,8560,-0.65,-0.32060087,428,0.14999999,3.337334632873535
17.354433,8580,-0.65,-0.5472102,429,0.14999999,3.3448007106781006
17.354536,8600,-0.65,-0.6183981,430,0.14999999,3.353133201599121
17.354645,8620,-0.65,-0.6846498,431,0.14999999,3.3614346981048584
17.354727,8640,-0.65,-0.6367657,432,0.14999999,3.368720769882202
17.354908,8660,-0.65,-0.6495166,433,0.14999999,3.376143217086792
17.354963,8680,-0.65,-0.62461066,434,0.14999999,3.3833630084991455
17.355034,8700,-0.65,-0.53140724,435,0.14999999,3.39139461517334
17.35513,8720,-0.65,-0.9083092,436,0.14999999,3.398726224899292
17.354958,8740,-0.65,-0.79166806,437,0.14999999,3.4059200286865234
17.354952,8760,-0.65,-0.5409446,438,0.14999999,3.4131484031677246
17.355055,8780,-0.65,-0.62854606,439,0.14999999,3.4207653999328613
17.35524,8800,-0.65,-0.5436901,440,0.14999999,3.428342819213867
17.355295,8820,-0.65,-0.6482362,441,0.14999999,3.4355106353759766
17.355404,8840,-0.65,-0.76890355,442,0.14999999,3.4426167011260986
17.355427,8860,-0.65,-0.4701467,443,0.14999999,3.4503016471862793
17.355423,8880,-0.65,-0.8045038,444,0.14999999,3.458385705947876
17.355408,8900,-0.65,-0.7806082,445,0.14999999,3.4661731719970703
17.355362,8920,-0.65,-0.4169899,446,0.14999999,3.4732553958892822
17.355335,8940,-0.65,-0.7634094,447,0.14999999,3.4807257652282715
17.35538,8960,-0.65,-0.7309003,448,0.14999999,3.4875879287719727
17.355406,8980,-0.65,-0.3694011,449,0.14999999,3.4975922107696533
17.355267,9000,-0.65,-1.0786304,450,0.14999999,3.5047194957733154
17.354902,9020,-0.65,-0.55805206,451,0.14999999,3.5122556686401367
17.354996,9040,-0.65,-0.9776883,452,0.14999999,3.519680976867676
17.354694,9060,-0.65,-0.39600638,453,0.14999999,3.534777879714966
17.35456,9080,-0.65,-0.6031889,454,0.14999999,3.541862964630127
17.354652,9100,-0.65,-0.85776925,455,0.14999999,3.5494892597198486
17.354559,9120,-0.65,-0.7974978,456,0.14999999,3.5566859245300293
17.354517,9140,-0.65,-0.6073414,457,0.14999999,3.5646822452545166
17.35456,9160,-0.65,-0.81989753,458,0.14999999,3.571834087371826
17.354517,9180,-0.65,-0.53869283,459,0.14999999,3.5790529251098633
17.354635,9200,-0.65,-0.75661975,460,0.14999999,3.586229085922241
17.354652,9220,-0.65,-0.575289,461,0.14999999,3.593183755874634
17.354712,9240,-0.65,-0.6631162,462,0.14999999,3.601083993911743
17.35483,9260,-0.65,-0.81477463,463,0.14999999,3.6085121631622314
17.35481,9280,-0.65,-0.97311115,464,0.14999999,3.6157171726226807
17.354534,9300,-0.65,-0.7550565,465,0.14999999,3.6227493286132812
17.354523,9320,-0.65,-0.3014534,466,0.14999999,3.6304540634155273
17.354073,9340,-0.65,-0.48080814,467,0.14999999,3.6386492252349854
17.354147,9360,-0.65,-0.45744592,468,0.14999999,3.6456403732299805
17.354156,9380,-0.65,-0.5781789,469,0.14999999,3.652859926223755
17.35422,9400,-0.65,-0.5753919,470,0.14999999,3.6600992679595947
17.354324,9420,-0.65,-0.69624734,471,0.14999999,3.668107509613037
17.354397,9440,-0.65,-1.0005201,472,0.14999999,3.676975727081299
17.35407,9460,-0.65,-0.6173084,473,0.14999999,3.6843154430389404
17.354132,9480,-0.65,-0.555532,474,0.14999999,3.6919758319854736
17.354168,9500,-0.65,-0.5560377,475,0.14999999,3.699885845184326
17.354233,9520,-0.65,-0.8457413,476,0.14999999,3.7078630924224854
17.35414,9540,-0.65,-0.6947671,477,0.14999999,3.7152254581451416
17.354176,9560,-0.65,-0.4343807,478,0.14999999,3.7221357822418213
17.354076,9580,-0.65,-0.6627842,479,0.14999999,3.7299551963806152
17.35418,9600,-0.65,-0.5126456,480,0.14999999,3.7382516860961914
17.354218,9620,-0.65,-0.5417566,481,0.14999999,3.745398998260498
17.354294,9640,-0.65,-0.7001041,482,0.14999999,3.752499580383301
17.354357,9660,-0.65,-0.84758556,483,0.14999999,3.7597124576568604
17.354279,9680,-0.65,-0.7791939,484,0.14999999,3.766582727432251
17.35427,9700,-0.65,-0.5600954,485,0.14999999,3.7758255004882812
17.354319,9720,-0.65,-0.9601886,486,0.14999999,3.783051013946533
17.354073,9740,-0.65,-0.89159155,487,0.14999999,3.790381669998169
17.35392,9760,-0.65,-0.77630126,488,0.14999999,3.7975306510925293
17.353897,9780,-0.65,-0.5396199,489,0.14999999,3.8047385215759277
17.353977,9800,-0.65,-0.6463958,490,0.14999999,3.812823534011841
17.35412,9820,-0.65,-0.5716162,491,0.14999999,3.8199009895324707
17.354218,9840,-0.65,-0.56403136,492,0.14999999,3.827338218688965
17.354265,9860,-0.65,-0.6894702,493,0.14999999,3.83459210395813
17.354269,9880,-0.65,-0.7578599,494,0.14999999,3.843287229537964
17.35428,9900,-0.65,-0.5712968,495,0.14999999,3.8509106636047363
17.354263,9920,-0.65,-0.88333476,496,0.14999999,3.8604321479797363
17.354145,9940,-0.65,-0.4966076,497,0.14999999,3.8675243854522705
17.354174,9960,-0.65,-0.61237854,498,0.14999999,3.8759803771972656
17.35426,9980,-0.65,-0.7006649,499,0.14999999,3.8837273120880127
17.354311,10000,-0.65,-0.70509815,500,0.14999999,3.8907787799835205
17.354378,10020,-0.65,-0.5542973,501,0.14999999,3.8982341289520264
17.354403,10040,-0.65,-0.5817976,502,0.14999999,3.9054601192474365
17.354507,10060,-0.65,-0.8779171,503,0.14999999,3.9157559871673584
17.354391,10080,-0.65,-0.5884742,504,0.14999999,3.9228322505950928
17.354477,10100,-0.65,-0.18107525,505,0.14999999,3.9296929836273193
17.352957,10120,-0.65,-0.83797324,506,0.14999999,3.9373626708984375
17.352922,10140,-0.65,-0.9444697,507,0.14999999,3.945349931716919
17.35274,10160,-0.65,-0.96232057,508,0.14999999,3.9534196853637695
17.352503,10180,-0.65,-0.67788696,509,0.14999999,3.960592031478882
17.352531,10200,-0.65,-0.9067047,510,0.14999999,3.967691659927368
17.352404,10220,-0.65,-0.61952114,511,0.14999999,3.9751317501068115
17.352541,10240,-0.65,-0.45751202,512,0.14999999,3.9840164184570312
17.35238,10260,-0.65,-0.50157535,513,0.14999999,3.991255521774292
17.352451,10280,-0.65,-0.8387778,514,0.14999999,3.9984965324401855
17.352432,10300,-0.65,-0.63960594,515,0.14999999,4.005728244781494
17.352507,10320,-0.65,-0.49189228,516,0.14999999,4.013570785522461
17.35249,10340,-0.65,-0.61279535,517,0.14999999,4.021300792694092
17.352617,10360,-0.65,-0.4637289,518,0.14999999,4.028303861618042
17.352692,10380,-0.65,-0.51847386,519,0.14999999,4.035928249359131
17.352753,10400,-0.65,-0.9342431,520,0.14999999,4.043853521347046
17.35258,10420,-0.65,-0.5896948,521,0.14999999,4.052828550338745
17.35268,10440,-0.65,-0.6136814,522,0.14999999,4.060511350631714
17.35277,10460,-0.65,-0.42063683,523,0.14999999,4.068051099777222
17.352726,10480,-0.65,-0.5999554,524,0.14999999,4.075817108154297
17.35279,10500,-0.65,-0.71878815,525,0.14999999,4.084470510482788
17.352844,10520,-0.65,-0.7906686,526,0.14999999,4.092299461364746
17.352827,10540,-0.65,-0.7422674,527,0.14999999,4.099658727645874
17.35289,10560,-0.65,-0.46687332,528,0.14999999,4.106764316558838
17.35283,10580,-0.65,-0.70438564,529,0.14999999,4.114081859588623
17.352894,10600,-0.65,-0.76960635,530,0.14999999,4.122105836868286
17.352892,10620,-0.65,-0.67854625,531,0.14999999,4.12912654876709
17.352922,10640,-0.65,-0.7034453,532,0.14999999,4.136088848114014
17.35297,10660,-0.65,-0.6280452,533,0.14999999,4.143129587173462
17.353008,10680,-0.65,-0.524917,534,0.14999999,4.1506078243255615
17.353056,10700,-0.65,-0.54450256,535,0.14999999,4.159169435501099
17.353064,10720,-0.65,-0.6854008,536,0.14999999,4.166508197784424
17.353102,10740,-0.65,-0.6777601,537,0.14999999,4.17354416847229
17.353203,10760,-0.65,-0.51204073,538,0.14999999,4.18097996711731
17.353241,10780,-0.65,-0.71635616,539,0.14999999,4.188387632369995
17.353275,10800,-0.65,-0.33784762,540,0.14999999,4.196156740188599
17.35297,10820,-0.65,-0.72940296,541,0.14999999,4.203615665435791
17.352968,10840,-0.65,-0.6883236,542,0.14999999,4.210531949996948
17.353045,10860,-0.65,-0.40664595,543,0.14999999,4.219321250915527
17.352926,10880,-0.65,-0.72585875,544,0.14999999,4.227263927459717
17.353003,10900,-0.65,-0.3880384,545,0.14999999,4.2348902225494385
17.352846,10920,-0.65,-0.5366421,546,0.14999999,4.24242091178894
17.352894,10940,-0.65,-0.3764838,547,0.14999999,4.2499754428863525
17.352806,10960,-0.65,-0.6262239,548,0.14999999,4.257460355758667
17.352861,10980,-0.65,-0.5103342,549,0.14999999,4.265310525894165
17.352955,11000,-0.65,-0.7970015,550,0.14999999,4.272300720214844
17.352947,11020,-0.65,-0.8780777,551,0.14999999,4.27934455871582
17.352858,11040,-0.65,-0.7256179,552,0.14999999,4.286689043045044
17.352901,11060,-0.65,-0.56546664,553,0.14999999,4.295222520828247
17.353004,11080,-0.65,-0.61017287,554,0.14999999,4.30294394493103
17.353096,11100,-0.65,-0.56756467,555,0.14999999,4.309945583343506
17.353241,11120,-0.65,-0.42076927,556,0.14999999,4.317354917526245
17.353296,11140,-0.65,-0.5347111,557,0.14999999,4.324578523635864
17.353346,11160,-0.65,-0.47635853,558,0.14999999,4.333526849746704
17.353334,11180,-0.65,-0.73225576,559,0.14999999,4.340782642364502
17.353376,11200,-0.65,-0.5684021,560,0.14999999,4.347870111465454
17.353456,11220,-0.65,-0.33087337,561,0.14999999,4.355169773101807
17.353249,11240,-0.65,-0.4859715,562,0.14999999,4.363712549209595
17.353287,11260,-0.65,-0.5004492,563,0.14999999,4.3713154792785645
17.353283,11280,-0.65,-0.1883747,564,0.14999999,4.37834095954895
17.352562,11300,-0.65,-0.6818742,565,0.14999999,4.3853676319122314
17.352638,11320,-0.65,-0.5027002,566,0.14999999,4.39309024810791
17.352718,11340,-0.65,-0.88047194,567,0.14999999,4.403310060501099
17.352642,11360,-0.65,-0.5854749,568,0.14999999,4.410276412963867
17.352718,11380,-0.65,-0.6401502,569,0.14999999,4.417739152908325
17.352758,11400,-0.65,-0.819547,570,0.14999999,4.425816774368286
17.35273,11420,-0.65,-0.5674864,571,0.14999999,4.434112787246704
17.35277,11440,-0.65,-0.7995691,572,0.14999999,4.442690134048462
17.352755,11460,-0.65,-0.68501,573,0.14999999,4.450161695480347
17.352818,11480,-0.65,-0.71032774,574,0.14999999,4.457577228546143
17.352863,11500,-0.65,-0.11974245,575,0.14999999,4.464490652084351
17.350498,11520,-0.65,-0.5484713,576,0.14999999,4.473172664642334
17.350466,11540,-0.65,-0.1911813,577,0.14999999,4.480566740036011
17.349724,11560,-0.65,-0.7177,578,0.14999999,4.488372802734375
17.349777,11580,-0.65,-0.6798173,579,0.14999999,4.495625257492065
17.349874,11600,-0.65,-0.99996525,580,0.14999999,4.507132291793823
17.349604,11620,-0.65,-0.66796124,581,0.14999999,4.514466285705566
17.3497,11640,-0.65,-0.6757388,582,0.14999999,4.522030353546143
17.349787,11660,-0.65,-0.65456367,583,0.14999999,4.5290937423706055
17.349796,11680,-0.65,-0.5408459,584,0.14999999,4.537152290344238
17.349777,11700,-0.65,-0.79629505,585,0.14999999,4.544987916946411
17.349768,11720,-0.65,-0.49730402,586,0.14999999,4.552025556564331
17.349863,11740,-0.65,-0.7406972,587,0.14999999,4.559096813201904
17.349878,11760,-0.65,-0.49450397,588,0.14999999,4.566515922546387
17.349892,11780,-0.65,-0.7431243,589,0.14999999,4.575775146484375
17.34996,11800,-0.65,-0.49138606,590,0.14999999,4.583824634552002
17.349993,11820,-0.65,-0.7179228,591,0.14999999,4.590757369995117
17.350027,11840,-0.65,-0.84427816,592,0.14999999,4.598742723464966
17.349972,11860,-0.65,-0.82570535,593,0.14999999,4.606569290161133
17.34996,11880,-0.65,-0.556623,594,0.14999999,4.615253925323486
17.350037,11900,-0.65,-0.7141351,595,0.14999999,4.622476816177368
17.350111,11920,-0.65,-0.6114771,596,0.14999999,4.62986159324646
17.350172,11940,-0.65,-0.4688499,597,0.14999999,4.63684344291687
17.350187,11960,-0.65,-0.7078548,598,0.14999999,4.645414590835571
17.350252,11980,-0.65,-0.52642554,599,0.14999999,4.65296483039856
17.350313,12000,-0.65,-0.59862906,600,0.14999999,4.6598639488220215
17.350382,12020,-0.65,-0.9552871,601,0.14999999,4.667422771453857
17.350204,12040,-0.65,-0.8438424,602,0.14999999,4.674715042114258
17.350136,12060,-0.65,-0.6816717,603,0.14999999,4.6836607456207275
17.350178,12080,-0.65,-0.5759956,604,0.14999999,4.6906256675720215
17.35021,12100,-0.65,-0.7433229,605,0.14999999,4.697972059249878
17.350246,12120,-0.65,-0.6893069,606,0.14999999,4.7051591873168945
17.350262,12140,-0.65,-1.0583967,607,0.14999999,4.713021993637085
17.350014,12160,-0.65,-0.78023154,608,0.14999999,4.721195697784424
17.350004,12180,-0.65,-0.48614168,609,0.14999999,4.728610992431641
17.349943,12200,-0.65,-0.73991805,610,0.14999999,4.735822439193726
17.349983,12220,-0.65,-0.7572325,611,0.14999999,4.742994070053101
17.349995,12240,-0.65,-0.5601703,612,0.14999999,4.751410722732544
17.35005,12260,-0.65,-0.6084916,613,0.14999999,4.760446310043335
17.350134,12280,-0.65,-0.5399192,614,0.14999999,4.767688274383545
17.350206,12300,-0.65,-0.8667862,615,0.14999999,4.776268243789673
17.35013,12320,-0.65,-0.48252237,616,0.14999999,4.784087419509888
17.350216,12340,-0.65,-0.63636166,617,0.14999999,4.792235851287842
17.35028,12360,-0.65,-1.1266018,618,0.14999999,4.799740552902222
17.350033,12380,-0.65,-0.63117653,619,0.14999999,4.807108402252197
17.350105,12400,-0.65,-0.75540066,620,0.14999999,4.814633846282959
17.350132,12420,-0.65,-0.5614112,621,0.14999999,4.824756145477295
17.350218,12440,-0.65,-0.42965862,622,0.14999999,4.832021236419678
17.35013,12460,-0.65,-0.6341056,623,0.14999999,4.839298248291016
17.350176,12480,-0.65,-0.59011394,624,0.14999999,4.846526622772217
17.35026,12500,-0.65,-0.62136674,625,0.14999999,4.854460954666138
17.350327,12520,-0.65,-0.615652,626,0.14999999,4.863036632537842
17.350348,12540,-0.65,-0.92038035,627,0.14999999,4.870087623596191
17.350225,12560,-0.65,-0.69396305,628,0.14999999,4.8776633739471436
17.35028,12580,-0.65,-0.6121521,629,0.14999999,4.8846001625061035
17.350372,12600,-0.65,-0.52109885,630,0.14999999,4.891989231109619
17.350456,12620,-0.65,-0.6154973,631,0.14999999,4.899785995483398
17.350574,12640,-0.65,-0.6957769,632,0.14999999,4.90685772895813
17.350647,12660,-0.65,-0.6089448,633,0.14999999,4.914249897003174
17.350754,12680,-0.65,-0.49412537,634,0.14999999,4.921619653701782
17.350756,12700,-0.65,-0.62815356,635,0.14999999,4.9304656982421875
17.350853,12720,-0.65,-0.64651734,636,0.14999999,4.939525365829468
17.35094,12740,-0.65,-0.70460325,637,0.14999999,4.947528123855591
17.351006,12760,-0.65,-0.58470285,638,0.14999999,4.954580783843994
17.351095,12780,-0.65,-0.5801594,639,0.14999999,4.963338613510132
17.35114,12800,-0.65,-0.5333601,640,0.14999999,4.9714860916137695
17.3512,12820,-0.65,-0.6386752,641,0.14999999,4.978463411331177
17.35128,12840,-0.65,-0.5411122,642,0.14999999,4.9857776165008545
17.351301,12860,-0.65,-0.581666,643,0.14999999,4.99379825592041
17.351341,12880,-0.65,-0.7688789,644,0.14999999,5.0021140575408936
17.351334,12900,-0.65,-0.69208884,645,0.14999999,5.00936484336853
17.351345,12920,-0.65,-0.9669075,646,0.14999999,5.016387462615967
17.351152,12940,-0.65,-0.63526154,647,0.14999999,5.024158954620361
17.351194,12960,-0.65,-0.5213643,648,0.14999999,5.032645225524902
17.351236,12980,-0.65,-0.6367594,649,0.14999999,5.040306329727173
17.35132,13000,-0.65,-0.5937331,650,0.14999999,5.047533273696899
17.351402,13020,-0.65,-0.43656507,651,0.14999999,5.054790019989014
17.351442,13040,-0.65,-0.47346213,652,0.14999999,5.061863899230957
17.351429,13060,-0.65,-0.56080365,653,0.14999999,5.07049560546875
17.351442,13080,-0.65,-0.5322592,654,0.14999999,5.07771635055542
17.351524,13100,-0.65,-0.79898214,655,0.14999999,5.08492112159729
17.35151,13120,-0.65,-0.59003484,656,0.14999999,5.0924317836761475
17.351566,13140,-0.65,-0.8377466,657,0.14999999,5.100138187408447
17.351526,13160,-0.65,-0.6780252,658,0.14999999,5.108010768890381
17.35158,13180,-0.65,-0.68624973,659,0.14999999,5.1153483390808105
17.351664,13200,-0.65,-0.59152126,660,0.14999999,5.123234510421753
17.351728,13220,-0.65,-0.73182654,661,0.14999999,5.130316734313965
17.351793,13240,-0.65,-0.5468736,662,0.14999999,5.138136386871338
17.35185,13260,-0.65,-0.42773268,663,0.14999999,5.145997762680054
17.351732,13280,-0.65,-0.41402927,664,0.14999999,5.153050661087036
17.351698,13300,-0.65,-0.7530341,665,0.14999999,5.160676002502441
17.351715,13320,-0.65,-0.55439997,666,0.14999999,5.167572736740112
17.35178,13340,-0.65,-0.54310066,667,0.14999999,5.1764490604400635
17.351809,13360,-0.65,-0.68536806,668,0.14999999,5.183769941329956
17.351868,13380,-0.65,-0.31232938,669,0.14999999,5.191347599029541
17.351625,13400,-0.65,-0.33195895,670,0.14999999,5.198439836502075
17.3514,13420,-0.65,-0.71652174,671,0.14999999,5.20661735534668
17.351456,13440,-0.65,-0.5601634,672,0.14999999,5.214230298995972
17.35148,13460,-0.65,-0.78712004,673,0.14999999,5.221765995025635
17.351494,13480,-0.65,-0.49942142,674,0.14999999,5.229054689407349
17.35153,13500,-0.65,-0.77735686,675,0.14999999,5.2362096309661865
17.351526,13520,-0.65,-0.6239821,676,0.14999999,5.244394063949585
17.351585,13540,-0.65,-0.81894404,677,0.14999999,5.251569032669067
17.351576,13560,-0.65,-0.5491728,678,0.14999999,5.258460998535156
17.351624,13580,-0.65,-0.89167124,679,0.14999999,5.265534162521362
17.351536,13600,-0.65,-0.6314346,680,0.14999999,5.273650407791138
17.351585,13620,-0.65,-0.73261124,681,0.14999999,5.281641483306885
17.351612,13640,-0.65,-0.618868,682,0.14999999,5.288886070251465
17.351673,13660,-0.65,-0.576641,683,0.14999999,5.3009209632873535
17.351776,13680,-0.65,-0.6481086,684,0.14999999,5.309419393539429
17.351828,13700,-0.65,-0.8768013,685,0.14999999,5.31672477722168
17.351753,13720,-0.65,-0.65924996,686,0.14999999,5.3248186111450195
17.351799,13740,-0.65,-0.7401707,687,0.14999999,5.332000255584717
17.35186,13760,-0.65,-0.5524385,688,0.14999999,5.339335918426514
17.351873,13780,-0.65,-0.64394325,689,0.14999999,5.347013711929321
17.351948,13800,-0.65,-0.6095866,690,0.14999999,5.354829549789429
17.352018,13820,-0.65,-0.77496654,691,0.14999999,5.3617284297943115
17.352049,13840,-0.65,-0.4242982,692,0.14999999,5.369278192520142
17.351986,13860,-0.65,-0.56789786,693,0.14999999,5.376324415206909
17.352058,13880,-0.65,-0.33249542,694,0.14999999,5.385076522827148
17.3518,13900,-0.65,-0.79135156,695,0.14999999,5.392350435256958
17.351795,13920,-0.65,-0.5850508,696,0.14999999,5.399657964706421
17.351835,13940,-0.65,-0.31998065,697,0.14999999,5.406733989715576
17.351576,13960,-0.65,-0.56101954,698,0.14999999,5.414586544036865
17.351616,13980,-0.65,-0.50397277,699,0.14999999,5.422945976257324
17.351633,14000,-0.65,-0.7333934,700,0.14999999,5.430320978164673
17.351658,14020,-0.65,-0.23785985,701,0.14999999,5.437777757644653
17.350887,14040,-0.65,-0.5300213,702,0.14999999,5.444871187210083
17.350983,14060,-0.65,-0.70863545,703,0.14999999,5.452721834182739
17.351011,14080,-0.65,-0.47181863,704,0.14999999,5.460597038269043
17.350979,14100,-0.65,-0.66263324,705,0.14999999,5.46760892868042
17.351011,14120,-0.65,-0.6362025,706,0.14999999,5.474386215209961
17.35108,14140,-0.65,-0.76039326,707,0.14999999,5.481794834136963
17.351082,14160,-0.65,-0.7657703,708,0.14999999,5.490006446838379
17.351097,14180,-0.65,-0.68334675,709,0.14999999,5.497215509414673
17.351143,14200,-0.65,-0.69067085,710,0.14999999,5.505246162414551
17.351171,14220,-0.65,-0.47540268,711,0.14999999,5.5127787590026855
17.351238,14240,-0.65,-0.5490826,712,0.14999999,5.520863056182861
17.351286,14260,-0.65,-0.5586778,713,0.14999999,5.528913497924805
17.35129,14280,-0.65,-0.535862,714,0.14999999,5.53594446182251
17.351336,14300,-0.65,-0.7645734,715,0.14999999,5.543013572692871
17.351349,14320,-0.65,-0.65717185,716,0.14999999,5.550326585769653
17.351402,14340,-0.65,-0.20825252,717,0.14999999,5.55843186378479
17.350773,14360,-0.65,-0.36686182,718,0.14999999,5.565730333328247
17.35064,14380,-0.65,-0.47633,719,0.14999999,5.572885990142822
17.350683,14400,-0.65,-0.4317503,720,0.14999999,5.580280065536499
17.350761,14420,-0.65,-0.761786,721,0.14999999,5.58730936050415
17.350763,14440,-0.65,-0.59135866,722,0.14999999,5.595348596572876
17.350811,14460,-0.65,-0.70128286,723,0.14999999,5.602775812149048
17.35086,14480,-0.65,-0.6510078,724,0.14999999,5.609895944595337
17.350946,14500,-0.65,-0.6613137,725,0.14999999,5.617183685302734
17.350998,14520,-0.65,-0.5906241,726,0.14999999,5.625042200088501
17.351034,14540,-0.65,-0.3756266,727,0.14999999,5.632717132568359
17.350977,14560,-0.65,-0.39074716,728,0.14999999,5.639845609664917
17.35089,14580,-0.65,-0.41862845,729,0.14999999,5.647542238235474
17.350798,14600,-0.65,-0.67177325,730,0.14999999,5.654711484909058
17.350868,14620,-0.65,-0.8832988,731,0.14999999,5.662303686141968
17.350801,14640,-0.65,-0.59499735,732,0.14999999,5.669898748397827
17.350891,14660,-0.65,-0.75827366,733,0.14999999,5.677111625671387
17.3509,14680,-0.65,-0.7364625,734,0.14999999,5.685040235519409
17.350922,14700,-0.65,-0.6643266,735,0.14999999,5.6921374797821045
17.35098,14720,-0.65,-0.8311885,736,0.14999999,5.700511455535889
17.350973,14740,-0.65,-0.53410465,737,0.14999999,5.7077107429504395
17.350975,14760,-0.65,-0.68992865,738,0.14999999,5.7148072719573975
17.351019,14780,-0.65,-0.4179824,739,0.14999999,5.721867084503174
17.35099,14800,-0.65,-0.6329853,740,0.14999999,5.730085849761963
17.351067,14820,-0.65,-0.7732119,741,0.14999999,5.737973928451538
17.351078,14840,-0.65,-0.5574346,742,0.14999999,5.745438098907471
17.351133,14860,-0.65,-0.71243644,743,0.14999999,5.752773284912109
17.351131,14880,-0.65,-0.6332413,744,0.14999999,5.760561943054199
17.351185,14900,-0.65,-0.5346375,745,0.14999999,5.76967453956604
17.351267,14920,-0.65,-0.53765535,746,0.14999999,5.777239561080933
17.351286,14940,-0.65,-0.77960956,747,0.14999999,5.784541368484497
17.351284,14960,-0.65,-0.3045738,748,0.14999999,5.792524814605713
17.350853,14980,-0.65,-0.46142194,749,0.14999999,5.8008973598480225
17.350859,15000,-0.65,-0.54328424,750,0.14999999,5.808792591094971
17.350887,15020,-0.65,-0.6943532,751,0.14999999,5.816442012786865
17.350943,15040,-0.65,-1.0547025,752,0.14999999,5.824195623397827
17.35073,15060,-0.65,-0.75334555,753,0.14999999,5.831509113311768
17.350769,15080,-0.65,-0.6098677,754,0.14999999,5.8401947021484375
17.350794,15100,-0.65,-0.5875415,755,0.14999999,5.8481855392456055
17.350847,15120,-0.65,-0.5709746,756,0.14999999,5.856698989868164
17.350899,15140,-0.65,-0.77215606,757,0.14999999,5.864084243774414
17.35093,15160,-0.65,-0.49752706,758,0.14999999,5.872464418411255
17.350891,15180,-0.65,-0.7539684,759,0.14999999,5.880634784698486
17.350925,15200,-0.65,-0.47304803,760,0.14999999,5.888322591781616
17.350962,15220,-0.65,-0.6336463,761,0.14999999,5.8958659172058105
17.35104,15240,-0.65,-0.74243164,762,0.14999999,5.903300046920776
17.35107,15260,-0.65,-0.7260433,763,0.14999999,5.9114556312561035
