Iteration,LQGmu1_higher,LQGmu1_actor,TimeElapsed,TimestepsSoFar,LQGsigma_higher,ReturnMean
380,-0.67,-0.5928865,2.9566633701324463,7600,0.14999999,17.358637
381,-0.67,-0.80515534,2.963826894760132,7620,0.14999999,17.358732
382,-0.67,-0.76593214,2.971839666366577,7640,0.14999999,17.358648
383,-0.67,-0.101474404,2.9789223670959473,7660,0.14999999,17.358662
384,-0.67,-0.8025354,2.9858551025390625,7680,0.14999999,17.354391
385,-0.67,-0.4976486,2.9934067726135254,7700,0.14999999,17.354366
386,-0.67,-0.7872063,3.0007712841033936,7720,0.14999999,17.354334
387,-0.67,-0.7041085,3.0096852779388428,7740,0.14999999,17.354334
388,-0.67,-0.85857356,3.017019510269165,7760,0.14999999,17.354404
389,-0.67,-0.64045805,3.024851083755493,7780,0.14999999,17.354301
390,-0.67,-0.6838004,3.0318660736083984,7800,0.14999999,17.354427
391,-0.67,-0.75622314,3.0413947105407715,7820,0.14999999,17.354486
392,-0.67,-0.661981,3.0487349033355713,7840,0.14999999,17.354538
393,-0.67,-0.71507466,3.0559728145599365,7860,0.14999999,17.354641
394,-0.67,-0.55181104,3.063005208969116,7880,0.14999999,17.354704
395,-0.67,-0.5639315,3.0705389976501465,7900,0.14999999,17.354807
396,-0.67,-0.5637986,3.078247308731079,7920,0.14999999,17.354898
397,-0.67,-0.64105946,3.0856056213378906,7940,0.14999999,17.355076
398,-0.67,-0.79428166,3.092932939529419,7960,0.14999999,17.355204
399,-0.67,-0.50516474,3.100078821182251,7980,0.14999999,17.355165
400,-0.67,-0.48132205,3.107557773590088,8000,0.14999999,17.355366
401,-0.67,-0.7513411,3.1151463985443115,8020,0.14999999,17.355333
402,-0.67,-0.66738325,3.122138500213623,8040,0.14999999,17.355398
403,-0.67,-0.58070487,3.128937244415283,8060,0.14999999,17.355505
404,-0.67,-0.631634,3.136239767074585,8080,0.14999999,17.355598
405,-0.67,-0.5922892,3.143490791320801,8100,0.14999999,17.35568
406,-0.67,-0.74903375,3.151057720184326,8120,0.14999999,17.355774
407,-0.67,-0.47841156,3.158029079437256,8140,0.14999999,17.355795
408,-0.67,-0.30052924,3.165030002593994,8160,0.14999999,17.355867
409,-0.67,-0.66453755,3.172210454940796,8180,0.14999999,17.355429
410,-0.67,-0.71809757,3.1806018352508545,8200,0.14999999,17.355465
411,-0.67,-0.44375786,3.1874752044677734,8220,0.14999999,17.355505
412,-0.67,-0.51242715,3.1949057579040527,8240,0.14999999,17.355465
413,-0.67,-0.5961958,3.203127145767212,8260,0.14999999,17.355537
414,-0.67,-0.9986068,3.210505723953247,8280,0.14999999,17.3556
415,-0.67,-0.73779744,3.2181777954101562,8300,0.14999999,17.355228
416,-0.67,-0.66311467,3.225329637527466,8320,0.14999999,17.355307
417,-0.67,-0.6104689,3.232285737991333,8340,0.14999999,17.355377
418,-0.67,-0.72948647,3.2393341064453125,8360,0.14999999,17.355507
419,-0.67,-0.81612515,3.2468509674072266,8380,0.14999999,17.355549
420,-0.67,-0.5724504,3.2546870708465576,8400,0.14999999,17.355513
421,-0.67,-0.53677917,3.2617032527923584,8420,0.14999999,17.355675
422,-0.67,-0.60923076,3.268580675125122,8440,0.14999999,17.355787
423,-0.67,-0.792295,3.275878429412842,8460,0.14999999,17.355856
424,-0.67,-0.38567704,3.2843406200408936,8480,0.14999999,17.355848
425,-0.67,-0.78901565,3.291396379470825,8500,0.14999999,17.355751
426,-0.67,-0.6688872,3.29833722114563,8520,0.14999999,17.35573
427,-0.67,-1.0139596,3.3054778575897217,8540,0.14999999,17.355844
428,-0.67,-0.3406009,3.312389850616455,8560,0.14999999,17.355488
429,-0.67,-0.56721026,3.320739269256592,8580,0.14999999,17.35527
430,-0.67,-0.6383981,3.327866554260254,8600,0.14999999,17.355377
431,-0.67,-0.70464987,3.3348915576934814,8620,0.14999999,17.355482
432,-0.67,-0.6567657,3.3424906730651855,8640,0.14999999,17.355553
433,-0.67,-0.6695166,3.350043296813965,8660,0.14999999,17.355719
434,-0.67,-0.6446107,3.357647180557251,8680,0.14999999,17.355766
435,-0.67,-0.5514073,3.364598035812378,8700,0.14999999,17.355835
436,-0.67,-0.9283092,3.3719849586486816,8720,0.14999999,17.355936
437,-0.67,-0.8116681,3.379485607147217,8740,0.14999999,17.35573
438,-0.67,-0.5609446,3.3871307373046875,8760,0.14999999,17.355701
439,-0.67,-0.6485461,3.3941633701324463,8780,0.14999999,17.355812
440,-0.67,-0.5636901,3.402107000350952,8800,0.14999999,17.355984
441,-0.67,-0.66823626,3.40926456451416,8820,0.14999999,17.356049
442,-0.67,-0.7889036,3.4163687229156494,8840,0.14999999,17.35615
443,-0.67,-0.49014673,3.4250426292419434,8860,0.14999999,17.35615
444,-0.67,-0.82450384,3.4322779178619385,8880,0.14999999,17.356167
445,-0.67,-0.8006082,3.4394752979278564,8900,0.14999999,17.356125
446,-0.67,-0.43698993,3.446399211883545,8920,0.14999999,17.35606
447,-0.67,-0.7834094,3.4545085430145264,8940,0.14999999,17.356066
448,-0.67,-0.7509003,3.4620935916900635,8960,0.14999999,17.356089
449,-0.67,-0.38940114,3.4691567420959473,8980,0.14999999,17.356098
450,-0.67,-1.0986305,3.476025342941284,9000,0.14999999,17.356003
451,-0.67,-0.5780521,3.483278512954712,9020,0.14999999,17.355635
452,-0.67,-0.9976884,3.4913382530212402,9040,0.14999999,17.355732
453,-0.67,-0.41600642,3.498899221420288,9060,0.14999999,17.355381
454,-0.67,-0.62318885,3.506115198135376,9080,0.14999999,17.355288
455,-0.67,-0.8777693,3.5133752822875977,9100,0.14999999,17.355377
456,-0.67,-0.81749785,3.5204885005950928,9120,0.14999999,17.355253
457,-0.67,-0.62734145,3.528730630874634,9140,0.14999999,17.35519
458,-0.67,-0.8398976,3.5357983112335205,9160,0.14999999,17.355236
459,-0.67,-0.5586929,3.542860507965088,9180,0.14999999,17.35517
460,-0.67,-0.7766198,3.5505638122558594,9200,0.14999999,17.355288
461,-0.67,-0.59528905,3.55879282951355,9220,0.14999999,17.35529
462,-0.67,-0.68311626,3.5663001537323,9240,0.14999999,17.35535
463,-0.67,-0.8347747,3.5731801986694336,9260,0.14999999,17.355457
464,-0.67,-0.9931112,3.581329107284546,9280,0.14999999,17.355412
465,-0.67,-0.77505654,3.588373899459839,9300,0.14999999,17.355093
466,-0.67,-0.32145345,3.596778154373169,9320,0.14999999,17.355068
467,-0.67,-0.5008082,3.6041226387023926,9340,0.14999999,17.354706
468,-0.67,-0.47744596,3.611384391784668,9360,0.14999999,17.354797
469,-0.67,-0.59817886,3.6184921264648438,9380,0.14999999,17.35483
470,-0.67,-0.5953919,3.6257917881011963,9400,0.14999999,17.354898
471,-0.67,-0.7162474,3.634761095046997,9420,0.14999999,17.355005
472,-0.67,-1.0205201,3.641740560531616,9440,0.14999999,17.355062
473,-0.67,-0.6373084,3.649282932281494,9460,0.14999999,17.354736
474,-0.67,-0.575532,3.6564083099365234,9480,0.14999999,17.354795
475,-0.67,-0.57603776,3.663719892501831,9500,0.14999999,17.354841
476,-0.67,-0.8657413,3.6713192462921143,9520,0.14999999,17.354916
477,-0.67,-0.71476716,3.678311586380005,9540,0.14999999,17.354795
478,-0.67,-0.45438075,3.6855554580688477,9560,0.14999999,17.354818
479,-0.67,-0.68278426,3.6930365562438965,9580,0.14999999,17.354755
480,-0.67,-0.5326456,3.7013537883758545,9600,0.14999999,17.354847
481,-0.67,-0.5617566,3.7084875106811523,9620,0.14999999,17.354898
482,-0.67,-0.72010416,3.715601682662964,9640,0.14999999,17.354979
483,-0.67,-0.86758566,3.7231802940368652,9660,0.14999999,17.355028
484,-0.67,-0.79919386,3.7310116291046143,9680,0.14999999,17.354923
485,-0.67,-0.58009547,3.7390472888946533,9700,0.14999999,17.354898
486,-0.67,-0.9801887,3.7464895248413086,9720,0.14999999,17.354956
487,-0.67,-0.9115916,3.754556655883789,9740,0.14999999,17.354671
488,-0.67,-0.7963013,3.7618844509124756,9760,0.14999999,17.354488
489,-0.67,-0.55961996,3.7709591388702393,9780,0.14999999,17.354448
490,-0.67,-0.66639584,3.7782397270202637,9800,0.14999999,17.354538
491,-0.67,-0.5916162,3.785276412963867,9820,0.14999999,17.35467
492,-0.67,-0.5840314,3.792412042617798,9840,0.14999999,17.35477
493,-0.67,-0.70947015,3.79994797706604,9860,0.14999999,17.354822
494,-0.67,-0.7778599,3.8082354068756104,9880,0.14999999,17.35482
495,-0.67,-0.59129685,3.8154656887054443,9900,0.14999999,17.354815
496,-0.67,-0.90333474,3.8224639892578125,9920,0.14999999,17.354803
497,-0.67,-0.51660764,3.8300259113311768,9940,0.14999999,17.354656
498,-0.67,-0.6323786,3.8376941680908203,9960,0.14999999,17.3547
499,-0.67,-0.720665,3.8452506065368652,9980,0.14999999,17.35478
500,-0.67,-0.7250982,3.852320432662964,10000,0.14999999,17.35482
501,-0.67,-0.57429737,3.859729766845703,10020,0.14999999,17.354874
502,-0.67,-0.60179764,3.866727590560913,10040,0.14999999,17.354908
503,-0.67,-0.89791715,3.8746635913848877,10060,0.14999999,17.355015
504,-0.67,-0.60847425,3.881446361541748,10080,0.14999999,17.35487
505,-0.67,-0.20107529,3.8888540267944336,10100,0.14999999,17.354956
506,-0.67,-0.8579733,3.895911931991577,10120,0.14999999,17.3537
507,-0.67,-0.96446973,3.902395248413086,10140,0.14999999,17.35364
508,-0.67,-0.98232055,3.9109463691711426,10160,0.14999999,17.35342
509,-0.67,-0.697887,3.9192140102386475,10180,0.14999999,17.353142
510,-0.67,-0.92670476,3.9276235103607178,10200,0.14999999,17.353163
511,-0.67,-0.6395212,3.934631109237671,10220,0.14999999,17.353003
512,-0.67,-0.47751206,3.942202568054199,10240,0.14999999,17.353134
513,-0.67,-0.5215754,3.9501795768737793,10260,0.14999999,17.353003
514,-0.67,-0.8587778,3.9574530124664307,10280,0.14999999,17.353083
515,-0.67,-0.659606,3.964282274246216,10300,0.14999999,17.353035
516,-0.67,-0.5118923,3.975633382797241,10320,0.14999999,17.353104
517,-0.67,-0.6327954,3.9929518699645996,10340,0.14999999,17.353102
518,-0.67,-0.48372895,4.003021001815796,10360,0.14999999,17.353226
519,-0.67,-0.53847396,4.014357566833496,10380,0.14999999,17.353315
520,-0.67,-0.95424306,4.0241076946258545,10400,0.14999999,17.353392
521,-0.67,-0.60969484,4.034494638442993,10420,0.14999999,17.353182
522,-0.67,-0.6336814,4.048200368881226,10440,0.14999999,17.353283
523,-0.67,-0.44063687,4.060512542724609,10460,0.14999999,17.353374
524,-0.67,-0.6199554,4.073793172836304,10480,0.14999999,17.353355
525,-0.67,-0.7387882,4.090983629226685,10500,0.14999999,17.353422
526,-0.67,-0.8106687,4.101079940795898,10520,0.14999999,17.353464
527,-0.67,-0.7622674,4.108484506607056,10540,0.14999999,17.353422
528,-0.67,-0.48687336,4.116509675979614,10560,0.14999999,17.353472
529,-0.67,-0.7243857,4.124408483505249,10580,0.14999999,17.353436
530,-0.67,-0.78960645,4.131340265274048,10600,0.14999999,17.353489
531,-0.67,-0.6985463,4.139855861663818,10620,0.14999999,17.353468
532,-0.67,-0.72344536,4.1515891551971436,10640,0.14999999,17.353493
533,-0.67,-0.64804524,4.161856651306152,10660,0.14999999,17.353529
534,-0.67,-0.54491705,4.173712730407715,10680,0.14999999,17.353567
535,-0.67,-0.5645026,4.185897350311279,10700,0.14999999,17.353622
536,-0.67,-0.7054008,4.196010112762451,10720,0.14999999,17.353643
537,-0.67,-0.69776016,4.206791877746582,10740,0.14999999,17.35367
538,-0.67,-0.5320408,4.216246604919434,10760,0.14999999,17.353762
539,-0.67,-0.7363562,4.228685140609741,10780,0.14999999,17.353813
540,-0.67,-0.35784766,4.24283504486084,10800,0.14999999,17.353834
541,-0.67,-0.749403,4.252899408340454,10820,0.14999999,17.353596
542,-0.67,-0.70832366,4.265893936157227,10840,0.14999999,17.353584
543,-0.67,-0.426646,4.277522563934326,10860,0.14999999,17.35365
544,-0.67,-0.7458588,4.287208557128906,10880,0.14999999,17.353563
545,-0.67,-0.40803844,4.301464319229126,10900,0.14999999,17.353624
546,-0.67,-0.5566421,4.309721231460571,10920,0.14999999,17.353512
547,-0.67,-0.39648384,4.318746566772461,10940,0.14999999,17.353565
548,-0.67,-0.64622396,4.330271244049072,10960,0.14999999,17.353521
549,-0.67,-0.53033423,4.344695091247559,10980,0.14999999,17.353573
550,-0.67,-0.8170016,4.3714330196380615,11000,0.14999999,17.353676
551,-0.67,-0.8980777,4.382868051528931,11020,0.14999999,17.353647
552,-0.67,-0.7456179,4.390646457672119,11040,0.14999999,17.353529
553,-0.67,-0.5854667,4.399664640426636,11060,0.14999999,17.353558
554,-0.67,-0.6301729,4.412761926651001,11080,0.14999999,17.353666
555,-0.67,-0.5875647,4.430125951766968,11100,0.14999999,17.353754
556,-0.67,-0.4407693,4.442646741867065,11120,0.14999999,17.353897
557,-0.67,-0.55471116,4.455193281173706,11140,0.14999999,17.353973
558,-0.67,-0.49635857,4.466256856918335,11160,0.14999999,17.35403
559,-0.67,-0.7522558,4.477297782897949,11180,0.14999999,17.354034
560,-0.67,-0.58840215,4.488870620727539,11200,0.14999999,17.354063
561,-0.67,-0.3508734,4.5165793895721436,11220,0.14999999,17.354147
562,-0.67,-0.50597155,4.536116600036621,11240,0.14999999,17.353992
563,-0.67,-0.5204493,4.554445743560791,11260,0.14999999,17.354042
564,-0.67,-0.20837474,4.574779987335205,11280,0.14999999,17.354053
565,-0.67,-0.70187426,4.5932416915893555,11300,0.14999999,17.353489
566,-0.67,-0.5227003,4.607103109359741,11320,0.14999999,17.353556
567,-0.67,-0.90047204,4.624852657318115,11340,0.14999999,17.353643
568,-0.67,-0.60547495,4.639285326004028,11360,0.14999999,17.353537
569,-0.67,-0.66015023,4.658307790756226,11380,0.14999999,17.353611
570,-0.67,-0.83954704,4.672067403793335,11400,0.14999999,17.35365
571,-0.67,-0.58748645,4.691290378570557,11420,0.14999999,17.353596
572,-0.67,-0.8195691,4.70734977722168,11440,0.14999999,17.353642
573,-0.67,-0.70501006,4.740652322769165,11460,0.14999999,17.353607
574,-0.67,-0.7303278,4.766052722930908,11480,0.14999999,17.353662
575,-0.67,-0.1397425,4.778775453567505,11500,0.14999999,17.353695
576,-0.67,-0.5684713,4.797011375427246,11520,0.14999999,17.351812
577,-0.67,-0.21118134,4.8299174308776855,11540,0.14999999,17.35179
578,-0.67,-0.73770005,4.8516526222229,11560,0.14999999,17.351198
579,-0.67,-0.69981736,4.8721160888671875,11580,0.14999999,17.351236
580,-0.67,-1.0199653,4.882900238037109,11600,0.14999999,17.351324
581,-0.67,-0.6879613,4.8907365798950195,11620,0.14999999,17.35105
582,-0.67,-0.69573885,4.902358531951904,11640,0.14999999,17.351137
583,-0.67,-0.6745637,4.910479307174683,11660,0.14999999,17.351212
584,-0.67,-0.5608459,4.920491456985474,11680,0.14999999,17.351217
585,-0.67,-0.8162951,4.928350925445557,11700,0.14999999,17.351208
586,-0.67,-0.51730406,4.9391584396362305,11720,0.14999999,17.351181
587,-0.67,-0.76069725,4.948064565658569,11740,0.14999999,17.351282
588,-0.67,-0.514504,4.956234693527222,11760,0.14999999,17.351286
589,-0.67,-0.76312435,4.967013120651245,11780,0.14999999,17.35131
590,-0.67,-0.5113861,4.9805192947387695,11800,0.14999999,17.35136
591,-0.67,-0.73792285,4.993492603302002,11820,0.14999999,17.351404
592,-0.67,-0.8642782,5.003687858581543,11840,0.14999999,17.351425
593,-0.67,-0.8457054,5.013365983963013,11860,0.14999999,17.351349
594,-0.67,-0.576623,5.036227226257324,11880,0.14999999,17.351316
595,-0.67,-0.73413515,5.049112319946289,11900,0.14999999,17.351393
596,-0.67,-0.6314771,5.064340114593506,11920,0.14999999,17.351452
597,-0.67,-0.48884994,5.079530239105225,11940,0.14999999,17.351511
598,-0.67,-0.72785485,5.090766191482544,11960,0.14999999,17.35154
599,-0.67,-0.5464256,5.101440906524658,11980,0.14999999,17.351591
600,-0.67,-0.6186291,5.111307621002197,12000,0.14999999,17.35166
601,-0.67,-0.97528714,5.1210832595825195,12020,0.14999999,17.351728
602,-0.67,-0.8638424,5.130904674530029,12040,0.14999999,17.351513
603,-0.67,-0.7016717,5.146410226821899,12060,0.14999999,17.351425
604,-0.67,-0.59599566,5.158756494522095,12080,0.14999999,17.351458
605,-0.67,-0.76332295,5.1678431034088135,12100,0.14999999,17.351492
606,-0.67,-0.70930696,5.178041219711304,12120,0.14999999,17.351511
607,-0.67,-1.0783967,5.188464879989624,12140,0.14999999,17.351519
608,-0.67,-0.8002316,5.196146249771118,12160,0.14999999,17.35127
609,-0.67,-0.5061417,5.210577011108398,12180,0.14999999,17.351244
610,-0.67,-0.7599181,5.238074541091919,12200,0.14999999,17.3512
611,-0.67,-0.7772325,5.257187843322754,12220,0.14999999,17.351227
612,-0.67,-0.58017033,5.268591642379761,12240,0.14999999,17.351221
613,-0.67,-0.62849164,5.2769834995269775,12260,0.14999999,17.351282
614,-0.67,-0.55991924,5.287448406219482,12280,0.14999999,17.351362
615,-0.67,-0.8867862,5.29516863822937,12300,0.14999999,17.351442
616,-0.67,-0.5025224,5.303822994232178,12320,0.14999999,17.351341
617,-0.67,-0.6563617,5.312419652938843,12340,0.14999999,17.351435
618,-0.67,-1.1466019,5.323676109313965,12360,0.14999999,17.351494
619,-0.67,-0.6511766,5.334906816482544,12380,0.14999999,17.351244
620,-0.67,-0.7754007,5.344430923461914,12400,0.14999999,17.35131
621,-0.67,-0.58141124,5.353090047836304,12420,0.14999999,17.35132
622,-0.67,-0.44965866,5.370560169219971,12440,0.14999999,17.351408
623,-0.67,-0.65410566,5.379756927490234,12460,0.14999999,17.351347
624,-0.67,-0.610114,5.388544797897339,12480,0.14999999,17.351389
625,-0.67,-0.6413668,5.3972461223602295,12500,0.14999999,17.35147
626,-0.67,-0.63565207,5.406200647354126,12520,0.14999999,17.351534
627,-0.67,-0.9403804,5.417237758636475,12540,0.14999999,17.351557
628,-0.67,-0.7139631,5.425698280334473,12560,0.14999999,17.351406
629,-0.67,-0.63215214,5.440641403198242,12580,0.14999999,17.351452
630,-0.67,-0.5410989,5.460504055023193,12600,0.14999999,17.35154
631,-0.67,-0.63549733,5.4844324588775635,12620,0.14999999,17.35163
632,-0.67,-0.7157769,5.501202583312988,12640,0.14999999,17.351738
633,-0.67,-0.6289448,5.527169466018677,12660,0.14999999,17.351803
634,-0.67,-0.5141254,5.548294544219971,12680,0.14999999,17.351908
635,-0.67,-0.6481536,5.560784816741943,12700,0.14999999,17.351923
636,-0.67,-0.6665174,5.573803663253784,12720,0.14999999,17.352015
637,-0.67,-0.7246033,5.59388542175293,12740,0.14999999,17.352095
638,-0.67,-0.6047029,5.6048219203948975,12760,0.14999999,17.352144
639,-0.67,-0.60015947,5.620930910110474,12780,0.14999999,17.352236
640,-0.67,-0.55336016,5.633647203445435,12800,0.14999999,17.352282
641,-0.67,-0.65867525,5.6510560512542725,12820,0.14999999,17.352346
642,-0.67,-0.5611122,5.658878803253174,12840,0.14999999,17.35242
643,-0.67,-0.60166603,5.6710286140441895,12860,0.14999999,17.35245
644,-0.67,-0.7888789,5.700060129165649,12880,0.14999999,17.352491
645,-0.67,-0.7120889,5.712662696838379,12900,0.14999999,17.35247
646,-0.67,-0.9869075,5.73404598236084,12920,0.14999999,17.352472
647,-0.67,-0.6552616,5.753647327423096,12940,0.14999999,17.35225
648,-0.67,-0.5413643,5.778659820556641,12960,0.14999999,17.35229
649,-0.67,-0.65675944,5.798635244369507,12980,0.14999999,17.352337
650,-0.67,-0.61373305,5.8222081661224365,13000,0.14999999,17.352415
651,-0.67,-0.4565651,5.839092254638672,13020,0.14999999,17.352497
652,-0.67,-0.49346218,5.858212471008301,13040,0.14999999,17.352554
653,-0.67,-0.5808037,5.871930122375488,13060,0.14999999,17.352558
654,-0.67,-0.5522592,5.892612934112549,13080,0.14999999,17.352577
655,-0.67,-0.8189822,5.912710666656494,13100,0.14999999,17.35266
656,-0.67,-0.6100349,5.928361415863037,13120,0.14999999,17.352627
657,-0.67,-0.8577466,5.941854476928711,13140,0.14999999,17.352684
658,-0.67,-0.6980252,5.954918146133423,13160,0.14999999,17.352625
659,-0.67,-0.7062498,5.978907108306885,13180,0.14999999,17.352669
660,-0.67,-0.61152124,5.995542287826538,13200,0.14999999,17.352741
661,-0.67,-0.7518266,6.011549949645996,13220,0.14999999,17.352806
662,-0.67,-0.56687367,6.031006813049316,13240,0.14999999,17.352856
663,-0.67,-0.44773272,6.050205230712891,13260,0.14999999,17.352917
664,-0.67,-0.4340293,6.066277027130127,13280,0.14999999,17.352827
665,-0.67,-0.77303416,6.08918833732605,13300,0.14999999,17.352818
666,-0.67,-0.57440007,6.106460332870483,13320,0.14999999,17.352823
667,-0.67,-0.5631007,6.120436668395996,13340,0.14999999,17.352888
668,-0.67,-0.7053681,6.1411051750183105,13360,0.14999999,17.352922
669,-0.67,-0.33232942,6.157442331314087,13380,0.14999999,17.352972
670,-0.67,-0.351959,6.171426057815552,13400,0.14999999,17.352783
671,-0.67,-0.73652184,6.187870264053345,13420,0.14999999,17.352606
672,-0.67,-0.5801634,6.210543394088745,13440,0.14999999,17.352648
673,-0.67,-0.8071201,6.236765146255493,13460,0.14999999,17.352682
674,-0.67,-0.51942146,6.255443334579468,13480,0.14999999,17.352676
675,-0.67,-0.79735684,6.277079343795776,13500,0.14999999,17.352722
676,-0.67,-0.6439821,6.300105094909668,13520,0.14999999,17.352703
677,-0.67,-0.8389441,6.329693555831909,13540,0.14999999,17.35276
678,-0.67,-0.56917286,6.345686674118042,13560,0.14999999,17.35273
679,-0.67,-0.9116713,6.366129398345947,13580,0.14999999,17.352781
680,-0.67,-0.65143466,6.380709171295166,13600,0.14999999,17.352674
681,-0.67,-0.7526113,6.394305944442749,13620,0.14999999,17.352718
682,-0.67,-0.63886803,6.416741847991943,13640,0.14999999,17.352736
683,-0.67,-0.59664106,6.433539628982544,13660,0.14999999,17.352793
684,-0.67,-0.66810864,6.4514055252075195,13680,0.14999999,17.352894
685,-0.67,-0.89680135,6.471640348434448,13700,0.14999999,17.35294
686,-0.67,-0.67925,6.487812042236328,13720,0.14999999,17.352844
687,-0.67,-0.76017076,6.511204957962036,13740,0.14999999,17.352886
688,-0.67,-0.57243854,6.527985334396362,13760,0.14999999,17.35293
689,-0.67,-0.6639433,6.542038202285767,13780,0.14999999,17.352951
690,-0.67,-0.62958664,6.564410924911499,13800,0.14999999,17.35302
691,-0.67,-0.7949666,6.591471195220947,13820,0.14999999,17.353086
692,-0.67,-0.44429824,6.611531019210815,13840,0.14999999,17.3531
693,-0.67,-0.5878979,6.63306736946106,13860,0.14999999,17.35306
694,-0.67,-0.35249546,6.654287576675415,13880,0.14999999,17.353132
695,-0.67,-0.81135166,6.669700384140015,13900,0.14999999,17.352924
696,-0.67,-0.60505086,6.685416221618652,13920,0.14999999,17.352901
697,-0.67,-0.3399807,6.700556516647339,13940,0.14999999,17.35294
698,-0.67,-0.58101964,6.717788219451904,13960,0.14999999,17.35273
699,-0.67,-0.5239728,6.728331804275513,13980,0.14999999,17.352774
700,-0.67,-0.7533934,6.738032102584839,14000,0.14999999,17.352804
701,-0.67,-0.2578599,6.751550197601318,14020,0.14999999,17.352818
702,-0.67,-0.55002135,6.767549514770508,14040,0.14999999,17.35217
703,-0.67,-0.7286355,6.784855365753174,14060,0.14999999,17.35227
704,-0.67,-0.49181867,6.8038856983184814,14080,0.14999999,17.35229
705,-0.67,-0.6826333,6.823810577392578,14100,0.14999999,17.352274
706,-0.67,-0.65620255,6.839155673980713,14120,0.14999999,17.3523
707,-0.67,-0.7803933,6.855303525924683,14140,0.14999999,17.352362
708,-0.67,-0.78577036,6.8663170337677,14160,0.14999999,17.352352
709,-0.67,-0.7033468,6.876598119735718,14180,0.14999999,17.352354
710,-0.67,-0.7106709,6.891883373260498,14200,0.14999999,17.352392
711,-0.67,-0.49540272,6.904536485671997,14220,0.14999999,17.352413
712,-0.67,-0.5690826,6.915826082229614,14240,0.14999999,17.352491
713,-0.67,-0.57867783,6.925603628158569,14260,0.14999999,17.352545
714,-0.67,-0.55586207,6.933995008468628,14280,0.14999999,17.352554
715,-0.67,-0.78457344,6.941520690917969,14300,0.14999999,17.352604
716,-0.67,-0.6771719,6.949061870574951,14320,0.14999999,17.352604
717,-0.67,-0.22825256,6.95987343788147,14340,0.14999999,17.352652
718,-0.67,-0.38686186,6.968113899230957,14360,0.14999999,17.352137
719,-0.67,-0.49633005,6.975819826126099,14380,0.14999999,17.352037
720,-0.67,-0.45175034,6.994019508361816,14400,0.14999999,17.352093
721,-0.67,-0.781786,7.0029473304748535,14420,0.14999999,17.35218
722,-0.67,-0.6113587,7.014442205429077,14440,0.14999999,17.352169
723,-0.67,-0.7212829,7.030523300170898,14460,0.14999999,17.352217
724,-0.67,-0.6710078,7.037935733795166,14480,0.14999999,17.352257
725,-0.67,-0.68131375,7.044787883758545,14500,0.14999999,17.352335
726,-0.67,-0.61062413,7.052097797393799,14520,0.14999999,17.35238
727,-0.67,-0.39562663,7.059513807296753,14540,0.14999999,17.352419
728,-0.67,-0.4107472,7.068454742431641,14560,0.14999999,17.352388
729,-0.67,-0.4386285,7.075467109680176,14580,0.14999999,17.352325
730,-0.67,-0.6917733,7.082763910293579,14600,0.14999999,17.352257
731,-0.67,-0.90329885,7.090141534805298,14620,0.14999999,17.35232
732,-0.67,-0.6149974,7.097720384597778,14640,0.14999999,17.352232
733,-0.67,-0.7782737,7.106539249420166,14660,0.14999999,17.35232
734,-0.67,-0.75646245,7.113848924636841,14680,0.14999999,17.352316
735,-0.67,-0.68432665,7.120750188827515,14700,0.14999999,17.352325
736,-0.67,-0.85118854,7.127879858016968,14720,0.14999999,17.35238
737,-0.67,-0.5541047,7.134998083114624,14740,0.14999999,17.35235
738,-0.67,-0.7099287,7.143105506896973,14760,0.14999999,17.35236
739,-0.67,-0.43798244,7.150312185287476,14780,0.14999999,17.352394
740,-0.67,-0.65298533,7.15754771232605,14800,0.14999999,17.352386
741,-0.67,-0.79321194,7.165215253829956,14820,0.14999999,17.352459
742,-0.67,-0.57743466,7.172404766082764,14840,0.14999999,17.352457
743,-0.67,-0.7324365,7.179632663726807,14860,0.14999999,17.352514
744,-0.67,-0.65324134,7.187957763671875,14880,0.14999999,17.352505
745,-0.67,-0.55463755,7.1948957443237305,14900,0.14999999,17.352556
746,-0.67,-0.55765545,7.202430248260498,14920,0.14999999,17.352642
747,-0.67,-0.7996096,7.210997819900513,14940,0.14999999,17.352665
748,-0.67,-0.32457384,7.218152761459351,14960,0.14999999,17.352648
749,-0.67,-0.48142198,7.22515606880188,14980,0.14999999,17.352283
750,-0.67,-0.5632843,7.23213791847229,15000,0.14999999,17.352303
751,-0.67,-0.7143533,7.240385055541992,15020,0.14999999,17.352337
752,-0.67,-1.0747026,7.248332977294922,15040,0.14999999,17.35238
753,-0.67,-0.7733456,7.2551820278167725,15060,0.14999999,17.352169
754,-0.67,-0.62986773,7.26233696937561,15080,0.14999999,17.352194
755,-0.67,-0.60754156,7.26955771446228,15100,0.14999999,17.352217
756,-0.67,-0.5909747,7.277154922485352,15120,0.14999999,17.352268
757,-0.67,-0.7921561,7.284920930862427,15140,0.14999999,17.352322
758,-0.67,-0.5175271,7.292150974273682,15160,0.14999999,17.352337
759,-0.67,-0.77396846,7.299092769622803,15180,0.14999999,17.352312
760,-0.67,-0.49304807,7.306390762329102,15200,0.14999999,17.352331
761,-0.67,-0.65364635,7.314788103103638,15220,0.14999999,17.352379
762,-0.67,-0.7624317,7.321606159210205,15240,0.14999999,17.352451
763,-0.67,-0.7460433,7.328563690185547,15260,0.14999999,17.35247
