Regret,LQGmu1_higher,LQGmu1_actor,ReturnLastEpisode,Regret/t,ReturnMean,Iteration,LQGsigma_higher,TimeElapsed
1336.2865138592783,-0.57894737,-0.6988909,17.370942266507566,5.939051172707904,0.6548709189961062,225,0.1855909,50.69444727897644
1336.3701453307553,-0.47368422,-0.37061837,17.276368528522898,5.913142235976793,0.656356523166468,226,0.1855909,50.89524054527283
1336.470451089153,-0.36842105,-0.37265006,17.25969424160236,5.887535026824462,0.6578248264435511,227,0.1855909,51.10112261772156
1337.326668556872,-0.2631579,-0.16648072,16.503782532280884,5.865467844547684,0.6590901465282287,228,0.1855909,51.27783274650574
1337.709102658005,-0.15789473,-0.24506542,16.97756589886698,5.84152446575548,0.6604630466883321,229,0.1855909,51.5262815952301
1338.1078284604607,-0.05263158,-0.2198742,16.96127419754415,5.817860123741133,0.6618199470331915,230,0.1855909,51.73178505897522
1341.3431056928084,0.05263158,-0.05846194,14.124722767652413,5.806680111224279,0.6624610027967727,231,0.1855909,51.933586835861206
1350.4139884354995,0.15789473,0.29928836,8.289117257308929,5.820749950153015,0.6616542459774644,232,0.1855909,52.15830755233765
1358.624746757393,0.2631579,0.023360118,9.149241678106542,5.831007496812846,0.6610660838983458,233,0.1855909,52.338420152664185
1368.430861394448,0.36842105,0.41270685,7.5538853629452305,5.847995134164307,0.6600920221236061,234,0.1855909,52.546040296554565
1380.025605902268,0.47368422,0.605623,5.7652554921800405,5.872449386818161,0.6586898287374906,235,0.1855909,52.73143458366394
1391.0503387021147,0.57894737,0.55151844,6.33526720015327,5.894281096195401,0.6574380105392544,236,0.1855909,52.94162154197693
1408.4103387021146,0.68421054,1.066874,,5.942659656970948,0.654664010494785,237,0.1855909,53.14518213272095
1419.7940632203556,0.7894737,0.5861758,5.976275481759086,5.965521274035107,0.6533531379567025,238,0.1855909,53.34448575973511
1434.3871548082052,0.8947368,0.8343258,2.7669084121504732,6.001619894595001,0.6512832629245986,239,0.1855909,53.603703022003174
1447.1433410012373,1.0,0.7030967,4.6038138069678665,6.029763920838489,0.6496694999519215,240,0.1855909,53.814509868621826
1447.3007510375587,-1.0,-1.0431501,17.202589963678648,6.005397307209787,0.6510666681645765,241,0.22907995,54.02285718917847
1447.4591414761162,-0.8947368,-1.0075154,17.20160956144252,5.981236121802133,0.6524520572361162,242,0.22907995,54.203627586364746
1447.6218492822895,-0.7894737,-1.0648984,17.197292193826655,5.957291560832467,0.6538250251816246,243,0.22907995,54.41761040687561
1447.6731793669546,-0.68421054,-0.87819135,17.308669915335017,5.93308680068424,0.6552129128048026,244,0.22907995,54.62254571914673
1447.6870330559393,-0.57894737,-0.44654924,17.3461463110153,5.908926665534446,0.6565982416551349,245,0.22907995,54.82362699508667
1447.7157598274982,-0.47368422,-0.4898973,17.33127322844116,5.885023413932919,0.6579688409442133,246,0.22907995,55.032267808914185
1454.7961253349924,-0.36842105,-0.012108743,10.279634492505682,5.889862855607257,0.6576913500225195,247,0.22907995,55.238640546798706
1455.7961139963882,-0.2631579,-0.16527289,16.360011338604235,5.870145620953178,0.6588219254040608,248,0.22907995,55.44785261154175
1455.9778730320613,-0.15789473,-0.3133276,17.178240964326754,5.847300694907877,0.6601318408883096,249,0.22907995,55.72909116744995
1460.8604519164264,-0.05263158,-0.03515391,12.47742111563482,5.843441807665705,0.6603531073586175,250,0.22907995,55.92321753501892
1469.0399309443021,0.05263158,0.027510457,9.180520972124244,5.852748728861761,0.6598194536203116,251,0.22907995,56.13459634780884
1477.5873518802086,0.15789473,0.17910792,8.812579064093386,5.863441872540511,0.6592063146479062,252,0.22907995,56.34283375740051
1486.9836836112224,0.2631579,0.35400406,7.963668268986256,5.877405864075978,0.6584056270598634,253,0.22907995,56.556941986083984
1498.0295018189004,0.36842105,0.553614,6.314181792322168,5.897753944168899,0.6572388793481133,254,0.22907995,56.76679730415344
1509.4826907274178,0.47368422,0.59264797,5.906811091482602,5.919539963636932,0.6559896809841205,255,0.22907995,56.97270607948303
1520.1337850387765,0.57894737,0.5129663,6.70890568864124,5.938022597807721,0.6549298969146946,256,0.22907995,57.20876431465149
1530.4997658850905,0.68421054,0.48147613,6.994019153685936,5.955252007334982,0.65394197205648,257,0.22907995,57.41551184654236
1547.0741178016522,0.7894737,0.95588136,0.7856480834383758,5.996411309308729,0.6515819203378018,258,0.22907995,57.60238265991211
1563.3876986334403,0.8947368,0.94078034,1.0464191682118889,6.036245940669653,0.6492978245028864,259,0.22907995,57.89272475242615
1579.9446715607803,1.0,0.9548824,0.8030270726600706,6.07671027523377,0.6469776218329256,260,0.22907995,58.108031034469604
1579.9701807061335,-1.0,-0.83071256,17.33449085464688,6.053525596575224,0.6483070185449982,261,0.2827597,58.301095962524414
1580.1293453052713,-0.8947368,-1.1088419,17.200835400862182,6.031028035516303,0.6495970163121382,262,0.2827597,58.549272775650024
1580.121973426641,-0.7894737,-0.7515293,17.367371878630212,6.008068340025251,0.6509135126132305,263,0.2827597,58.74753999710083
1580.160962561867,-0.68421054,-0.81365323,17.321010864773957,5.985458191522224,0.6522099660824408,264,0.2827597,58.99569797515869
1580.1872138871279,-0.57894737,-0.83499765,17.33374867473915,5.962970618441992,0.6534993911443807,265,0.2827597,59.23674535751343
1580.2071745196495,-0.47368422,-0.8123243,17.340039367478326,5.94062847563778,0.654780477314347,266,0.2827597,59.46451950073242
1580.1939511088528,-0.36842105,-0.563217,17.373223410796527,5.918329404902071,0.6560590937556147,267,0.2827597,59.704935789108276
1580.7496841267264,-0.2631579,-0.2121698,16.80426698212638,5.89831971689077,0.6572064382516755,268,0.2827597,59.961708784103394
1581.4964295783964,-0.15789473,-0.16256818,16.613254548330094,5.879168883191064,0.6583045365142732,269,0.2827597,60.28647327423096
1590.0513983256883,-0.05263158,0.18140742,8.805031252708169,5.889079253058105,0.6577362813613468,270,0.2827597,60.55389976501465
1598.3303764946845,0.05263158,0.050946224,9.081021831003781,5.897898068246068,0.6572306153528625,271,0.2827597,60.78894901275635
1598.6419412634218,0.15789473,-0.2856977,17.048435231262612,5.877360078174345,0.6584082523982595,272,0.2827597,61.037686586380005
1608.758682580016,0.2631579,0.45215517,7.243258683405745,5.892888947179546,0.6575178355975027,273,0.2827597,61.28415369987488
1618.2716947208012,0.36842105,0.3716643,7.8469878592149245,5.906101075623362,0.6567602594252655,274,0.2827597,61.518306016922
1634.345756144449,0.47368422,0.9266932,1.2859385763521194,5.943075476888906,0.6546401676095807,275,0.2827597,61.75990962982178
1651.705756144449,0.57894737,1.061656,,5.984441145450902,0.6522682829443286,276,0.2827597,62.01081466674805
1668.8163531545586,0.68421054,0.98620844,0.24940298989034668,6.02460777312115,0.6499651506237868,277,0.2827597,62.292407512664795
1681.2947282839307,0.7894737,0.681052,4.881624870627856,6.047822763611261,0.6486340158479776,278,0.2827597,62.539013147354126
1696.0352229492482,0.8947368,0.8439724,2.619505334682551,6.078979293724904,0.6468475175616449,279,0.2827597,62.8538293838501
1713.3952229492481,1.0,1.1528169,,6.119268653390172,0.6445373478560676,280,0.2827597,63.07151222229004
1713.3943483813132,-1.0,-0.76422954,17.360874567934886,6.097488784275136,0.645786193562205,281,0.34901807,63.28795146942139
1713.387055634605,-0.8947368,-0.62692356,17.367292746708035,6.075840622817749,0.6470274872237525,282,0.34901807,63.57323718070984
1713.3489144596583,-0.7894737,-0.5569742,17.39814117494669,6.054236446853916,0.6482662587813116,283,0.34901807,63.843191146850586
1713.3540774490107,-0.68421054,-0.7751238,17.354837010647707,6.032936892426094,0.6494875635076777,284,0.34901807,64.10553026199341
1714.522295594522,-0.57894737,-0.14417967,16.1917818544887,6.015867703840428,0.6504663013852962,285,0.34901807,64.35224103927612
1716.008080396508,-0.47368422,-0.09724933,15.874215198013896,6.000028253134643,0.6513745267698021,286,0.34901807,64.58214449882507
1716.0280106091366,-0.36842105,-0.8125893,17.340069787371323,5.9791916745962945,0.6525692847135147,287,0.34901807,64.81616854667664
1718.200148203028,-0.2631579,-0.0875289,15.187862406108662,5.965972736816069,0.6533272513293533,288,0.34901807,65.04633927345276
1718.823167717494,-0.15789473,-0.2009721,16.736980485534044,5.947485009403094,0.6543873274424827,289,0.34901807,65.35609126091003
1719.1275641056582,-0.05263158,-0.2409927,17.05560361183587,5.928026083122959,0.6555030915640501,290,0.34901807,65.57927966117859
1719.4769477823281,0.05263158,-0.24359447,17.010616323330098,5.908855490660922,0.6566023227832037,291,0.34901807,65.83997344970703
1727.766373454056,0.15789473,0.06118013,9.070574328272066,5.917008128267315,0.6561348550305435,292,0.34901807,66.15205144882202
1728.5141682709518,0.2631579,-0.18462709,16.612205183104287,5.899365762016901,0.657146458599948,293,0.34901807,66.41720223426819
1738.0546085538913,0.36842105,0.3756952,7.819559717060551,5.911750369230923,0.6564363320395109,294,0.34901807,66.65607166290283
1752.745397024121,0.47368422,0.8407318,2.6692115297702657,5.941509820420749,0.6547299414896356,295,0.34901807,66.853924036026
1761.1759202807584,0.57894737,0.13870946,8.929476743362663,5.949918649597157,0.6542477838533737,296,0.34901807,67.06769824028015
1770.3597847247872,0.68421054,0.31934738,8.17613555597127,5.960807355975715,0.6536234314234105,297,0.34901807,67.32757592201233
1782.4091494811935,0.7894737,0.6455323,5.310635243593663,5.9812387566483,0.652451906155487,298,0.34901807,67.54520463943481
1799.7691494811934,0.8947368,1.1707631,,6.019294814318372,0.6502697927569737,299,0.34901807,67.80674982070923
1810.7846644083863,1.0,0.5505998,6.3444850728070215,6.035948881361287,0.6493148577201092,300,0.34901807,68.00023579597473
1810.7992159038383,-1.0,-0.8173665,17.345448504548063,6.015944238883184,0.650461912908074,301,0.4308026,68.21564221382141
1810.779575505757,-0.8947368,-0.73170704,17.37964039808136,5.995958859290586,0.6516078635727871,302,0.4308026,68.41086053848267
1819.0386451748209,-0.7894737,0.020220995,9.100930330936158,6.003427871864095,0.6511795945032052,303,0.4308026,68.60990595817566
1819.0203754871418,-0.68421054,-0.4603719,17.378269687679147,5.983619656207703,0.6523153866853377,304,0.4308026,68.83283925056458
1819.0204248726077,-0.57894737,-0.45033157,17.359950614534025,5.964001393024943,0.6534402870971932,305,0.4308026,69.06916284561157
1819.869302167463,-0.47368422,-0.15118691,16.51112270514453,5.94728530120086,0.6543987786008677,306,0.4308026,69.28418588638306
1820.136212490276,-0.36842105,-0.2825339,17.093089677187102,5.928782451108391,0.6554597218401148,307,0.4308026,69.50064039230347
1827.8967130265503,-0.2631579,-0.0036411881,9.599499463725678,5.9347295877485395,0.6551187162988219,308,0.4308026,69.69680619239807
1832.7393155377188,-0.15789473,-0.023666784,12.517397488831584,5.931195195914947,0.6553213763810233,309,0.4308026,69.96245384216309
1843.7307741903583,-0.05263158,0.5481952,6.368541347360572,5.947518626420511,0.6543853998612089,310,0.4308026,70.1774570941925
1843.7736651279088,0.05263158,-0.41102788,17.31710906244948,5.928532685298742,0.6554740432741544,311,0.4308026,70.39316439628601
1845.154141293168,0.15789473,-0.13699421,15.979523834740727,5.913955581067847,0.6563098864066599,312,0.4308026,70.61022019386292
1859.901305332526,0.2631579,0.84440625,2.6128359606421965,5.942176694353118,0.6546917033054402,313,0.4308026,70.82833290100098
1868.17502617237,0.36842105,0.050155044,9.086279160155899,5.949601994179522,0.6542659407007152,314,0.4308026,71.04369878768921
1877.1633355716122,0.47368422,0.28373256,8.371690600757804,5.959248684354324,0.6537128047961966,315,0.4308026,71.25868487358093
1894.523335571612,0.57894737,1.1380453,,5.99532701130257,0.6516440933886137,316,0.4308026,71.47505855560303
1904.1936358739802,0.68421054,0.39422065,7.689699697631896,6.0069199869841645,0.6509793585444856,317,0.4308026,71.6921854019165
1921.55363587398,0.7894737,1.0043261,,6.0426214964590566,0.6489322536434023,318,0.4308026,71.90702223777771
1938.91363587398,0.8947368,1.5739641,,6.078099172018746,0.6468979832558055,319,0.4308026,72.19238615036011
1948.9820047860876,1.0,0.44624138,7.291631087892395,6.090568764956524,0.6461829836607494,320,0.4308026,72.43059611320496
1949.3410461720139,-1.0,-1.8766507,17.00095861407362,6.072713539476679,0.6472067924611992,321,0.5317516,72.64499807357788
1949.4660946199422,-0.8947368,-0.96093607,17.234951552071788,6.054242529875597,0.6482659099841971,322,0.5317516,72.83868622779846
1949.6306682918414,-0.7894737,-1.1223757,17.195426328100766,6.0360082609654535,0.6493114529262924,323,0.5317516,73.05378699302673
1949.744100046994,-0.68421054,-0.9468119,17.246568244847452,6.017728703848746,0.6503595926692228,324,0.5317516,73.25043845176697
1949.9038316325104,-0.57894737,-1.1614053,17.20026841448342,5.999704097330802,0.6513931136851601,325,0.5317516,73.46651124954224
1949.9357668833347,-0.47368422,-0.8346416,17.328064749175617,5.9813980579243395,0.6524427719080076,326,0.5317516,73.66339468955994
1959.6687879073193,-0.36842105,0.40286323,7.626978976015408,5.992870911031558,0.6517849248261717,327,0.5317516,73.88066148757935
1959.6362094089711,-0.2631579,-0.6301755,17.392578498348207,5.974500638441985,0.6528382661443811,328,0.5317516,74.09850835800171
1959.60109701767,-0.15789473,-0.5553446,17.39511239130112,5.956234337439727,0.6538856457890061,329,0.5317516,74.38518071174622
1959.77259346871,-0.05263158,-1.1798143,17.188503548960018,5.93870482869306,0.6548907781712691,330,0.5317516,74.60535311698914
1968.0141489506316,0.05263158,0.042484354,9.11844451807845,5.9456620814218475,0.6544918531294808,331,0.5317516,74.82223463058472
1978.5170623687213,0.15789473,0.49684918,6.857086581910157,5.959388742074462,0.6537047739636199,332,0.5317516,75.03944396972656
1987.1666302831284,0.2631579,0.20808376,8.710432085592846,5.9674673582075926,0.6532415505614908,333,0.5317516,75.2650933265686
1996.2517283270342,0.36842105,0.3018855,8.274901956094201,5.976801581817468,0.6527063313178053,334,0.5317516,75.48199033737183
2012.873949515802,0.47368422,0.9586276,0.737778811232206,6.008578953778513,0.6508842343016903,335,0.5317516,75.673898935318
2023.0019472187578,0.57894737,0.45352027,7.23200229704413,6.020839128627255,0.6501812426245835,336,0.5317516,75.89315390586853
2040.3619472187577,0.68421054,1.1499774,,6.0544864902633755,0.6482519214298518,337,0.5317516,76.1094765663147
2051.7551935115025,0.7894737,0.5870672,5.9667537072551164,6.070281637607995,0.6473462363756878,338,0.5317516,76.3034770488739
2060.9202900450055,0.8947368,0.31610346,8.1949034664972,6.079410885088512,0.6468227703504289,339,0.5317516,76.58813142776489
2078.2802900450056,1.0,1.5041479,,6.112589088367663,0.6449203504376335,340,0.5317516,76.78185653686523
2078.3697258493094,-1.0,-0.36722565,17.270564195696046,6.094925882256039,0.6459331489532082,341,0.65635556,76.99893879890442
2086.183376734068,-0.8947368,0.0016707182,9.546349115241238,6.099951393959263,0.645644988878482,342,0.65635556,77.21278786659241
2092.1681825491964,-0.7894737,-0.015959442,11.375194184871859,6.099615692563255,0.6456642378117394,343,0.65635556,77.46193957328796
2092.330453280653,-0.68421054,-1.5408294,17.19772926854353,6.082355968839107,0.6466539008693167,344,0.65635556,77.67226815223694
2092.4352052418453,-0.57894737,-0.3788931,17.25524803880772,6.065029580411146,0.6476473864443145,345,0.65635556,77.89119100570679
2100.7455214771553,-0.47368422,0.07770136,9.049683764690151,6.0715188481998705,0.6472752954013831,346,0.65635556,78.08669471740723
2100.8275691232457,-0.36842105,-0.41110545,17.277952353909548,6.054258124274483,0.6482650158099489,347,0.65635556,78.2784993648529
2100.792477269538,-0.2631579,-0.6818837,17.395091853707893,6.036759992153844,0.649268349073747,348,0.65635556,78.49534344673157
2100.7344403329976,-0.15789473,-0.54697824,17.418036936540464,6.019296390638962,0.6502697023716187,349,0.65635556,78.75684785842896
2109.046390794549,-0.05263158,0.07884792,9.048049538448504,6.0258468308415685,0.6498941037361482,350,0.65635556,78.97175669670105
2120.874391562549,0.05263158,0.62641734,5.531999232000102,6.0423771839388865,0.6489462623888249,351,0.65635556,79.19486117362976
2138.2343915625493,0.15789473,1.2161361,,6.074529521484515,0.647102665052493,352,0.65635556,79.41007018089294
2146.8947443877273,0.2631579,0.21091089,8.699647174821944,6.0818547999652335,0.646682637616672,353,0.65635556,79.62528443336487
2155.5703204425845,0.36842105,0.21483815,8.68442394514301,6.089181696165493,0.646262517421703,354,0.65635556,79.840665102005
2172.9303204425846,0.47368422,1.7973605,,6.120930480119957,0.644442059626149,355,0.65635556,80.05581331253052
2173.09485581178,0.57894737,-1.1058662,17.195464630805045,6.104199033179157,0.6454014315837636,356,0.65635556,80.27145671844482
2190.45485581178,0.68421054,1.3614304,,6.135727887427955,0.6435935844364702,357,0.65635556,80.4678087234497
2190.5936635722605,0.7894737,-0.32670814,17.221192239519382,6.118976713888996,0.6445540875063647,358,0.65635556,80.6664297580719
2207.9536635722607,0.8947368,1.6112688,,6.150288756468693,0.6427586722208316,359,0.65635556,80.9571545124054
2207.941753075648,1.0,-0.7405025,17.37191049661242,6.133171536321245,0.6437401642017632,360,0.65635556,81.1802294254303
2208.0497409180284,-1.0,-0.93439287,17.252012157619866,6.116481276781242,0.6446971744964881,361,0.8101577,81.39837074279785
2208.2255984902163,-0.8947368,-1.480479,17.184142427812304,6.100070714061371,0.6456381471295082,362,0.8101577,81.61868453025818
2208.384034614465,-0.7894737,-1.0011299,17.20156387575127,6.083702574695495,0.6465766872307626,363,0.8101577,81.81562304496765
2208.5474455888293,-0.68421054,-1.1959277,17.196589025635298,6.067438037331948,0.6475092868502319,364,0.8101577,82.03565096855164
2208.6562156942664,-0.57894737,-0.41244507,17.25122989456307,6.051112919710319,0.648445360108353,365,0.8101577,82.227707862854
2216.933412047068,-0.47368422,0.048987895,9.082803647198544,6.0571951148827,0.648096610385166,366,0.8101577,82.4800808429718
2228.9640237314425,-0.36842105,0.64393497,5.329388315625769,6.073471454309107,0.6471633340419086,367,0.8101577,82.69151854515076
2230.197774177209,-0.2631579,-0.13752511,16.126249554233603,6.060320038525024,0.6479174289836566,368,0.8101577,82.8920030593872
2240.8533552301383,-0.15789473,0.5134464,6.704418947070679,6.072773320406879,0.6472033646555686,369,0.8101577,83.1583981513977
2241.015267122038,-0.05263158,-1.0396907,17.198088108100364,6.056798019248752,0.6481193796302319,370,0.8101577,83.35052680969238
2241.1788770609273,0.05263158,-1.1757869,17.196390061110588,6.040913415258564,0.6490301940792105,371,0.8101577,83.56521224975586
2249.518018162976,0.15789473,0.095934615,9.020858897951026,6.047091446674667,0.6486759491585623,372,0.8101577,83.7811918258667
2264.1060523958367,0.2631579,0.83399284,2.7719657671395743,6.069989416610822,0.6473629921668104,373,0.8101577,83.97302389144897
2281.466052395837,0.36842105,1.6677148,,6.100176610684056,0.6456320750754553,374,0.8101577,84.19144105911255
2295.3460454224614,0.47368422,0.785988,3.480006973375458,6.120922787793231,0.6444425006999291,375,0.8101577,84.40911650657654
2312.7060454224616,0.57894737,1.1494763,,6.150813950591653,0.6427285578789187,376,0.8101577,84.62335228919983
2330.0660454224617,0.68421054,1.3379518,,6.180546539582126,0.6410237075927677,377,0.8101577,84.84609389305115
2339.5373119445035,0.7894737,0.36544392,7.8887334779582075,6.189252148001332,0.6405245327980886,378,0.8101577,85.06117939949036
2356.8973119445036,0.8947368,1.0135056,,6.218726416740115,0.6388344944529749,379,0.8101577,85.3495421409607
2357.0573035808843,1.0,-1.0399616,17.200008363619343,6.202782377844432,0.6397487168667182,380,0.8101577,85.57263493537903
2357.053245442216,-1.0,-0.48590976,17.364058138668362,6.1864914578535855,0.6406828292515144,381,1.0,85.75374007225037
2357.2453486708746,-0.8947368,-1.7957724,17.16789677134134,6.170799342070352,0.6415826065326632,382,1.0,85.94793581962585
2357.406248803105,-0.7894737,-1.4290214,17.199099867769757,6.155107699224817,0.6424823566958245,383,1.0,86.1421549320221
2374.766248803105,-0.68421054,3.1059606,,6.184287106258086,0.6408092255585959,384,1.0,86.3583734035492
2374.9294165369884,-0.57894737,-1.4625169,17.19683226611689,6.168647835161009,0.6417059727545292,385,1.0,86.5561203956604
2387.3370699981306,-0.47368422,0.6753253,4.952346538857961,6.184811062171323,0.6407791822149469,386,1.0,86.77684807777405
2387.4995169631993,-0.36842105,-1.1497964,17.197553034931083,6.169249397837724,0.6416714794817817,387,1.0,86.9918646812439
2387.501526672651,-0.2631579,-0.4905476,17.357990290548475,6.153354450187245,0.6425828870305478,388,1.0,87.1857590675354
2387.673652931034,-0.15789473,-1.4150517,17.18787374161652,6.137978542239162,0.6434645331284883,389,1.0,87.4725124835968
2396.118620786963,-0.05263158,0.144315,8.915032144071011,6.143893899453752,0.6431253498019637,390,1.0,87.71654653549194
2399.9589074119426,0.05263158,-0.03937079,13.519713375020727,6.138002320746656,0.6434631696819577,391,1.0,87.9130392074585
2399.9729623987405,0.15789473,-0.41692603,17.345945013202066,6.122380006119236,0.6443589446032547,392,1.0,88.13763856887817
2409.141024577308,0.2631579,0.31661826,8.191937821432498,6.130129833530046,0.6439145737654789,393,1.0,88.34458422660828
2417.4383766477804,0.36842105,0.06792346,9.062647929527847,6.135630397583199,0.6435991744505045,394,1.0,88.58976340293884
2434.7983766477805,0.47368422,1.261611,,6.164046523158938,0.6419698094518956,395,1.0,88.81495356559753
2452.1583766477806,0.57894737,1.2860706,,6.192319132948941,0.6403486735694414,396,1.0,89.0643048286438
2469.5183766477808,0.68421054,1.39222,,6.220449311455368,0.6387357046183849,397,1.0,89.29003286361694
2486.5609093093744,0.7894737,0.98241097,0.3174673384062356,6.247640475651695,0.6371765782309807,398,1.0,89.54051184654236
2494.856147610496,0.8947368,0.06619239,9.06476169887842,6.252772299775679,0.6368823222605687,399,1.0,89.85114860534668
2512.216147610496,1.0,2.098902,,6.28054036902624,0.6352901164549174,400,1.0,90.12437295913696
2524.5306115381672,-0.15789473,0.66770416,5.045536072328916,6.295587559945554,0.6344273188104613,401,0.65635556,90.35598158836365
2524.4766857263385,-0.57894737,-0.59407955,17.413925811828843,6.279792750563031,0.6353329844860648,402,0.027905058,90.63507843017578
2524.4339631849916,-0.57894737,-0.57755256,17.402722541346886,6.2641041270099045,0.6362325615246615,403,0.07995305,90.91756749153137
2524.402254175971,-0.68421054,-0.663706,17.391709009020587,6.248520431128641,0.637126122068312,404,0.03444398,91.14629817008972
2524.408727758078,-0.7894737,-0.76902384,17.353526417893,6.233107969773032,0.6380098641185188,405,0.07995305,91.39282536506653
2524.3747932976075,-0.7894737,-0.60865724,17.393934460470238,6.21767190467391,0.6388949595943858,406,0.34901807,91.66392874717712
2524.357611634717,-0.68421054,-0.6961222,17.377181662890315,6.202352854139354,0.6397733455195325,407,0.022607496,91.90093684196472
2524.3199956413755,-0.57894737,-0.51192,17.39761599334177,6.187058812846509,0.6406502974285261,408,0.052477624,92.16911721229553
2524.29454269858,-0.7894737,-0.48942992,17.38545294279559,6.17186929755154,0.6415212558743383,409,0.1218136,92.53127574920654
2524.287727380255,-0.57894737,-0.57769305,17.366815318324818,6.156799335073793,0.6423853592274202,410,0.03444398,92.8520257472992
2524.4789039428456,-0.15789473,-0.3284011,17.168823437409394,6.142284437817143,0.6432176354462649,411,0.5317516,93.15694999694824
2537.54381986801,-0.2631579,0.7268108,4.2950840748358585,6.1590869414272085,0.6422541891383482,412,0.65635556,93.46837496757507
2537.506455856672,-0.68421054,-0.6649702,17.39736401133788,6.144083428224387,0.6431144823265835,413,0.01831564,93.78258728981018
2545.600165706728,-0.2631579,-0.0015211403,9.266290149943627,6.148792670789199,0.6428444569501609,414,0.5317516,94.04657363891602
2545.611105257146,-0.57894737,-0.79514486,17.349060449582236,6.134002663270231,0.6436925078400099,415,0.098688245,94.32271575927734
2545.5702518895864,-0.68421054,-0.6968231,17.400853367559613,6.119159259349967,0.6445436204501167,416,0.027905058,94.55408525466919
2545.583261772006,-0.47368422,-0.47240332,17.346990117580194,6.10451621528059,0.6453832445366636,417,0.027905058,94.78751182556152
2545.5723153701415,-0.7894737,-0.7686467,17.370946401864447,6.089885921938137,0.6462221375035473,418,0.052477624,95.02599859237671
2545.5770410632954,-0.47368422,-0.48094776,17.355274306846304,6.075362866499511,0.6470548815080555,419,0.01831564,95.37035655975342
2545.558798248961,-0.68421054,-0.73533255,17.37824281433418,6.060854281545145,0.6478867957829616,420,0.052477624,95.63107585906982
2545.5313357675373,-0.7894737,-0.74734885,17.387462481423924,6.046392721538093,0.6487160136732744,421,0.06477457,95.92551612854004
2545.5507723832616,-0.47368422,-0.4026748,17.34056338427552,6.032110835031426,0.6495349291839778,422,0.07995305,96.22136378288269
2545.539541376181,-0.8947368,-0.72020644,17.37123100708039,6.017823974884589,0.6503541298804707,423,0.4308026,96.48251223564148
2545.499927791843,-0.57894737,-0.59737927,17.39961358433815,6.0035375655468,0.651173304727821,424,0.022607496,96.76065397262573
2553.9148048685133,-0.68421054,0.13237005,8.945122923329714,6.009211305572973,0.6508479755978799,425,0.4308026,96.94953417778015
2553.9708554011686,-0.7894737,-0.8677767,17.303949467344577,5.995236749768002,0.6516492689353209,426,0.098688245,97.16011333465576
2553.968543999774,-0.7894737,-0.7883583,17.36231140139482,5.981190969554506,0.6524546462411407,427,0.15035789,97.34571242332458
2554.1283636932026,-0.8947368,-1.2395171,17.200180306571113,5.967589634797203,0.6532345392891511,428,0.15035789,97.56169271469116
2554.174848919765,-0.47368422,-0.3803212,17.31351477343783,5.953787526619498,0.65402594457457,429,0.042515147,97.90660262107849
2554.1342237354565,-0.68421054,-0.55703163,17.400625184308325,5.939847031942922,0.6548252848656582,430,0.1855909,98.14360880851746
2554.09609178887,-0.57894737,-0.5750886,17.398131946586204,5.925977011111067,0.6556205842252828,431,0.01831564,98.34771084785461
2554.1176266072903,-0.36842105,-0.43373826,17.338465181580055,5.912309320850209,0.6564042820613412,432,0.2827597,98.54083585739136
2571.4776266072904,1.0,1.0579094,,5.938747405559562,0.6548883368371811,433,0.65635556,98.76030921936035
2571.4612433664893,-0.57894737,-0.5783493,17.376383240801328,5.925025906374399,0.6556751200473396,434,0.1855909,98.98243832588196
2571.472038730708,-0.7894737,-0.78637356,17.34920463578151,5.911429974093582,0.6564547033203224,435,0.01831564,99.17349624633789
2571.805339930936,-0.36842105,-0.24954534,17.026698799771957,5.898636100759028,0.6571882969748265,436,0.15035789,99.3924036026001
2571.796474984241,-0.68421054,-0.75742424,17.36886494669506,5.885117791725952,0.657963429373512,437,0.042515147,99.60866737365723
2571.792108694312,-0.47368422,-0.506215,17.364366289928665,5.871671481037242,0.6587344334267636,438,0.03444398,99.80620074272156
2571.7539772739688,-0.57894737,-0.5318539,17.39813142034328,5.8582095154304525,0.6595063351244006,439,0.06477457,100.09771609306335
2571.716760045646,-0.7894737,-0.7490317,17.397217228322717,5.844810818285559,0.6602746090432592,440,0.2827597,100.31597876548767
2571.7513272914716,-0.47368422,-0.4364916,17.325432754174194,5.831635662792452,0.6610300652068547,441,0.052477624,100.5099790096283
2571.8152450842963,-0.8947368,-0.8906329,17.296082207175402,5.818586527340037,0.661778295450686,442,0.34901807,100.72545289993286
2571.8288460824515,-0.7894737,-0.80739444,17.346399001844762,5.805482722533751,0.662529660405175,443,0.022607496,100.91560745239258
2571.9452625965946,-0.47368422,-0.35535485,17.243583485857023,5.792669510352691,0.6632643629384926,444,0.098688245,101.1146092414856
2573.0534893269423,-1.0,-2.0300255,16.251773269652254,5.782142672644814,0.6638679660180726,445,1.0,101.3372631072998
2573.054778989235,-0.57894737,-0.6159662,17.358710337707294,5.769181118809944,0.6646111743801639,446,0.042515147,101.55382943153381
2573.011138214,-0.68421054,-0.5835897,17.403640775234773,5.75617704298434,0.665356820929797,447,0.06477457,101.7792809009552
2573.172594715474,-1.0,-1.2638795,17.198543498525652,5.743688827489898,0.6660728883320012,448,0.34901807,102.00528836250305
2573.197725635424,-0.7894737,-0.8124036,17.334869080050215,5.730952618341702,0.6668031755538014,449,0.042515147,102.29807138442993
