DenMISEMeanLog,DenMISELogFirst,InvPendulum_std0_higher,ReturnAbsMax,Regret/t,InvPendulum_std2_higher,InvPendulum_mu0_higher,ActionIn1,ReturnMean,ReturnMin,MinEpLen,InvPendulum_mu3_higher,TimeElapsed,TimestepsSoFar,IWMin,Regret,IWLastEpisode,InvPendulum_mu2_higher,AvgEpLen,InvPendulum_std3_higher,Iteration,ReturnMax,DenMISELogLast,ReturnStepMax,ReturnLastEpisode,IWFirstEpisode,Bound,NumTrajectories,NumTrainableParams,InvPendulum_mu1_higher,BoundMISE,IWMax,IWMean,InvPendulum_std1_higher,BoundBonus,GridSize,Delta
16.119097,13.061592,0.0009999999,547.86273,141.60258,0.0009999999,-0.2,0.1338765,-136.60258,-547.86273,11,-0.06666667,1841.9871046543121,56842,,139053.73,,0.2,57.883910386965375,0.0009999999,982,,17.415682,547.86273,-106.67269,,2451.9993,982,,0.2,-107.20956,327.33344,1.0000004,0.0009999999,2559.2087,256,4.905975e-10
16.119581,13.060575,0.0009999999,547.86273,141.58475,0.0009999999,0.06666667,-0.40081722,-136.58475,-547.86273,11,-0.2,1844.344869852066,56870,,139177.81,,-0.06666667,57.85350966429298,0.0009999999,983,,16.728945,547.86273,-119.08079,,2451.9846,983,,-0.2,-107.34593,327.66672,0.9999998,0.0009999999,2559.3306,256,4.8959997e-10
16.117249,13.059557,0.0009999999,547.86273,141.59334,0.0009999999,-0.2,-0.27280182,-136.59334,-547.86273,11,-0.2,1846.6728115081787,56944,,139327.84,,0.06666667,57.86991869918699,0.0009999999,984,,13.962949,547.86273,-145.04033,,2452.034,984,,0.06666667,-107.417625,328.0,1.0,0.0009999999,2559.4517,256,4.886053e-10
16.113485,13.058541,0.0009999999,547.86273,141.56332,0.0009999999,-0.2,-0.26641104,-136.56332,-547.86273,11,-0.2,1849.0483181476593,56961,,139439.88,,-0.06666667,57.82842639593909,0.0009999999,985,,12.546701,547.86273,-107.03039,,2452.069,985,,0.2,-107.504,328.3333,0.99999994,0.0009999999,2559.573,256,4.876137e-10
16.114117,13.057527,0.0009999999,547.86273,141.53343,0.0009999999,-0.06666667,-0.40166104,-136.53343,-547.86273,11,-0.2,1851.440544128418,56979,,139551.97,,0.06666667,57.78803245436105,0.0009999999,986,,16.870668,547.86273,-107.08601,,2452.0872,986,,-0.2,-107.60702,328.66663,0.9999999,0.0009999999,2559.694,256,4.866252e-10
16.11447,13.056513,0.0009999999,547.86273,141.52534,0.0009999999,0.06666667,-0.2700589,-136.52534,-547.86273,11,-0.2,1853.9422652721405,57028,,139685.52,,0.06666667,57.77912867274569,0.0009999999,987,,16.599327,547.86273,-128.54936,,2452.1418,987,,-0.2,-107.67327,329.0003,1.0000006,0.0009999999,2559.8152,256,4.856396e-10
16.113995,13.055501,0.0009999999,547.86273,141.52441,0.0009999999,-0.2,-0.4006744,-136.52441,-547.86273,11,-0.2,1856.3761372566223,57101,,139826.12,,-0.06666667,57.794534412955464,0.0009999999,988,,15.782946,547.86273,-135.61406,,2452.1958,988,,0.06666667,-107.74033,329.33337,0.9999998,0.0009999999,2559.936,256,4.8465704e-10
16.115688,13.054489,0.0009999999,547.86273,141.50716,0.0009999999,-0.2,-0.13340873,-136.50716,-547.86273,11,-0.2,1858.8275301456451,57129,,139950.58,,0.2,57.7644084934277,0.0009999999,989,,17.924356,547.86273,-119.453285,,2452.2893,989,,0.06666667,-107.76726,329.66678,1.0000004,0.0009999999,2560.0566,256,4.8367743e-10
16.117258,13.053478,0.0009999999,547.86273,141.48024,0.0009999999,0.2,0.2665218,-136.48024,-547.86273,11,-0.2,1861.2445375919342,57147,,140065.44,,0.2,57.724242424242426,0.0009999999,990,,17.80569,547.86273,-109.86623,,2452.3013,990,,0.06666667,-107.87628,330.00018,0.99999994,0.0009999999,2560.1775,256,4.8270077e-10
16.119047,13.052468,0.0009999999,547.86273,141.46718,0.0009999999,0.2,0.40084285,-136.46718,-547.86273,11,-0.06666667,1863.610836982727,57192,,140193.97,,0.2,57.711402623612514,0.0009999999,991,,18.02723,547.86273,-123.527115,,2452.2878,991,,0.06666667,-108.00998,330.33334,1.0,0.0009999999,2560.2979,256,4.817271e-10
16.120537,13.05146,0.0009999999,547.86273,141.44008,0.0009999999,-0.2,-0.13363136,-136.44008,-547.86273,11,-0.2,1865.9858329296112,57213,,140308.56,,0.06666667,57.67439516129032,0.0009999999,992,,17.73401,547.86273,-109.58161,,2452.285,992,,0.2,-108.13327,330.6668,1.0000005,0.0009999999,2560.4182,256,4.807563e-10
16.120724,13.050452,0.0009999999,547.86273,141.40811,0.0009999999,0.06666667,0.26416206,-136.40811,-547.86273,11,-0.2,1868.3424198627472,57230,,140418.25,,0.2,57.63343403826787,0.0009999999,993,,16.44285,547.86273,-104.678314,,2452.4016,993,,0.2,-108.137024,330.99997,0.9999999,0.0009999999,2560.5386,256,4.7978854e-10
16.119957,13.049446,0.0009999999,547.86273,141.3793,0.0009999999,0.2,-0.13430391,-136.3793,-547.86273,11,-0.2,1870.6861371994019,57252,,140531.03,,-0.2,57.59758551307847,0.0009999999,994,,15.493014,547.86273,-107.78608,,2452.512,994,,0.06666667,-108.14656,331.3335,1.0000005,0.0009999999,2560.6584,256,4.7882365e-10
16.121067,13.048441,0.0009999999,547.86273,141.34764,0.0009999999,-0.06666667,-0.26467922,-136.34764,-547.86273,11,-0.06666667,1872.9607229232788,57269,,140640.9,,-0.2,57.55678391959799,0.0009999999,995,,17.360113,547.86273,-104.88641,,2452.6067,995,,0.06666667,-108.17203,331.66672,1.0000001,0.0009999999,2560.7788,256,4.7786164e-10
16.119953,13.047436,0.0009999999,547.86273,141.32082,0.0009999999,0.2,0.13249952,-136.32082,-547.86273,11,-0.2,1875.2474529743195,57284,,140755.53,,-0.06666667,57.5140562248996,0.0009999999,996,,15.14928,547.86273,-109.63184,,2452.6697,996,,0.2,-108.22849,332.00024,1.0000007,0.0009999999,2560.8982,256,4.7690263e-10
16.121458,13.0464325,0.0009999999,547.86273,141.30301,0.0009999999,-0.06666667,-0.3998487,-136.30301,-547.86273,11,-0.2,1877.4397888183594,57306,,140879.1,,-0.2,57.478435305917756,0.0009999999,997,,17.757412,547.86273,-118.55949,,2452.711,997,,0.06666667,-108.30746,332.3335,0.9999999,0.0009999999,2561.0183,256,4.7594645e-10
16.120487,13.04543,0.0009999999,547.86273,141.2696,0.0009999999,0.2,-0.00063334405,-136.2696,-547.86273,11,-0.2,1879.5609812736511,57328,,140987.06,,0.06666667,57.44288577154309,0.0009999999,998,,15.289265,547.86273,-102.965164,,2452.571,998,,-0.06666667,-108.56673,332.66678,1.0,0.0009999999,2561.1377,256,4.749931e-10
16.122017,13.044429,0.0009999999,547.86273,141.20967,0.0009999999,0.2,-0.13238141,-136.20967,-547.86273,11,-0.2,1882.0040884017944,57451,,141068.47,,-0.06666667,57.508508508508505,0.0009999999,999,,17.783121,547.86273,-76.40345,,2452.6255,999,,-0.06666667,-108.631775,333.00006,0.9999999,0.0009999999,2561.2573,256,4.740426e-10
16.123526,13.043428,0.0009999999,547.86273,141.20161,0.0009999999,0.2,0.40248427,-136.20161,-547.86273,11,-0.06666667,1884.2201101779938,57493,,141201.61,,0.06666667,57.493,0.0009999999,1000,,17.768322,547.86273,-128.13872,,2452.718,1000,,0.2,-108.65878,333.33337,1.0000001,0.0009999999,2561.3767,256,4.73095e-10
16.123838,13.042429,0.0009999999,547.86273,141.17195,0.0009999999,0.06666667,0.26334667,-136.17195,-547.86273,11,-0.06666667,1886.4820609092712,57510,,141313.12,,0.06666667,57.45254745254745,0.0009999999,1001,,16.575119,547.86273,-106.52186,,2452.809,1001,,0.2,-108.68675,333.6667,1.0000001,0.0009999999,2561.4958,256,4.7215026e-10
16.12274,13.04143,0.0009999999,547.86273,141.13957,0.0009999999,0.2,0.0008879006,-136.13957,-547.86273,11,-0.2,1888.8456325531006,57530,,141421.84,,-0.2,57.41516966067864,0.0009999999,1002,,15.15732,547.86273,-103.70913,,2452.8416,1002,,0.2,-108.77369,334.0,0.9999994,0.0009999999,2561.6152,256,4.7120824e-10
16.121271,13.040433,0.0009999999,547.86273,141.11058,0.0009999999,-0.06666667,0.0027853027,-136.11058,-547.86273,11,0.06666667,1891.0775136947632,57543,,141533.9,,-0.2,57.37088733798604,0.0009999999,1003,,14.786736,547.86273,-107.068115,,2452.8772,1003,,0.2,-108.85666,334.33304,0.99999917,0.0009999999,2561.734,256,4.702691e-10
16.119335,13.039436,0.0009999999,547.86273,141.08675,0.0009999999,0.2,0.4029293,-136.08675,-547.86273,11,0.2,1893.4913349151611,57576,,141651.1,,-0.2,57.34661354581673,0.0009999999,1004,,14.312703,547.86273,-112.17743,,2452.9001,1004,,0.2,-108.95275,334.66672,1.0000001,0.0009999999,2561.8528,256,4.6933285e-10
16.119629,13.038441,0.0009999999,547.86273,141.06076,0.0009999999,-0.2,-0.6689466,-136.06076,-547.86273,11,-0.2,1895.9665892124176,57593,,141766.06,,-0.06666667,57.30646766169154,0.0009999999,1005,,16.552227,547.86273,-109.97279,,2452.989,1005,,-0.2,-108.98255,335.0001,1.0000002,0.0009999999,2561.9717,256,4.6839926e-10
16.119347,13.037446,0.0009999999,547.86273,141.02333,0.0009999999,0.06666667,-0.00017257035,-136.02333,-547.86273,11,-0.2,1898.485737323761,57661,,141869.47,,0.06666667,57.31709741550696,0.0009999999,1006,,15.973648,547.86273,-98.40014,,2453.0986,1006,,0.06666667,-108.991196,335.33347,0.99999976,0.0009999999,2562.0898,256,4.6746856e-10
16.118706,13.036452,0.0009999999,547.86273,140.99454,0.0009999999,-0.2,-0.5318671,-135.99454,-547.86273,11,-0.2,1900.8982682228088,57718,,141981.5,,-0.2,57.316782522343594,0.0009999999,1007,,15.609917,547.86273,-107.037834,,2453.1233,1007,,0.06666667,-109.08509,335.66656,0.9999997,0.0009999999,2562.2085,256,4.6654053e-10
16.12019,13.0354595,0.0009999999,547.86273,140.97772,0.0009999999,0.2,0.5276866,-135.97772,-547.86273,11,-0.06666667,1903.350156545639,57742,,142105.55,,0.2,57.28373015873016,0.0009999999,1008,,17.750467,547.86273,-119.05846,,2453.1562,1008,,0.2,-109.170586,336.00027,1.0000002,0.0009999999,2562.327,256,4.6561535e-10
16.116581,13.034469,0.0009999999,547.86273,140.95541,0.0009999999,-0.2,-0.401728,-135.95541,-547.86273,11,-0.2,1905.7007274627686,57759,,142224.02,,-0.2,57.24380574826561,0.0009999999,1009,,12.614689,547.86273,-113.47011,,2453.2625,1009,,0.2,-109.1829,336.33337,0.9999998,0.0009999999,2562.4453,256,4.6469287e-10
16.118,13.033478,0.0009999999,547.86273,140.92477,0.0009999999,-0.06666667,-0.1345898,-135.92477,-547.86273,11,0.06666667,1908.048838853836,57773,,142334.02,,-0.2,57.2009900990099,0.0009999999,1010,,17.686329,547.86273,-105.00033,,2453.121,1010,,0.06666667,-109.4423,336.6668,1.0000005,0.0009999999,2562.5635,256,4.6377313e-10
16.117754,13.032488,0.0009999999,547.86273,140.89944,0.0009999999,-0.06666667,0.0020441785,-135.89944,-547.86273,11,-0.06666667,1910.5286748409271,57791,,142449.34,,-0.06666667,57.162215628091,0.0009999999,1011,,16.004759,547.86273,-110.31475,,2453.0984,1011,,0.2,-109.5827,337.00024,1.0000007,0.0009999999,2562.6812,256,4.628562e-10
16.117964,13.0315,0.0009999999,547.86273,140.87003,0.0009999999,-0.06666667,0.0001526177,-135.87003,-547.86273,11,-0.2,1912.7610404491425,57805,,142560.47,,0.2,57.119565217391305,0.0009999999,1012,,16.46759,547.86273,-106.12766,,2453.199,1012,,0.06666667,-109.60003,337.33337,1.0000001,0.0009999999,2562.799,256,4.6194193e-10
16.118809,13.030512,0.0009999999,547.86273,140.84026,0.0009999999,-0.06666667,-0.13356242,-135.84026,-547.86273,11,-0.2,1915.0930285453796,57822,,142671.17,,0.06666667,57.07996051332675,0.0009999999,1013,,17.109884,547.86273,-105.70597,,2453.2793,1013,,0.06666667,-109.63744,337.6668,1.0000005,0.0009999999,2562.9167,256,4.6103035e-10
16.119389,13.029525,0.0009999999,547.86273,140.80714,0.0009999999,-0.06666667,-0.00028136373,-135.80714,-547.86273,11,-0.06666667,1917.444058895111,57903,,142778.44,,0.2,57.103550295857985,0.0009999999,1014,,16.843756,547.86273,-102.26537,,2453.3691,1014,,-0.06666667,-109.6655,337.99994,0.9999998,0.0009999999,2563.0347,256,4.6012144e-10
16.121042,13.02854,0.0009999999,547.86273,140.79767,0.0009999999,0.2,-0.26686567,-135.79767,-547.86273,11,-0.2,1920.2855849266052,57935,,142909.64,,-0.2,57.07881773399015,0.0009999999,1015,,17.934696,547.86273,-126.211655,,2453.476,1015,,-0.06666667,-109.67573,338.3334,1.0000002,0.0009999999,2563.1519,256,4.5921528e-10
16.118195,13.0275545,0.0009999999,547.86273,140.7692,0.0009999999,-0.06666667,0.40110782,-135.7692,-547.86273,11,0.06666667,1923.2308642864227,57947,,143021.5,,0.2,57.03444881889764,0.0009999999,1016,,13.363577,547.86273,-106.858986,,2453.2517,1016,,0.2,-110.01759,338.66656,0.9999997,0.0009999999,2563.2693,256,4.5831175e-10
16.119768,13.026571,0.0009999999,547.86273,140.74811,0.0009999999,0.2,0.13394535,-135.74811,-547.86273,11,-0.2,1926.0137305259705,57968,,143140.83,,0.2,56.99901671583088,0.0009999999,1017,,17.85869,547.86273,-114.33015,,2453.3687,1017,,-0.06666667,-110.018105,339.00003,1.0000001,0.0009999999,2563.3867,256,4.574109e-10
16.12066,13.025588,0.0009999999,547.86273,140.73235,0.0009999999,-0.2,-0.13328327,-135.73235,-547.86273,11,0.2,1928.615816116333,57992,,143265.53,,-0.2,56.96660117878193,0.0009999999,1018,,17.161077,547.86273,-119.703384,,2453.2642,1018,,0.06666667,-110.239685,339.3332,0.9999996,0.0009999999,2563.504,256,4.5651266e-10
16.121962,13.024607,0.0009999999,547.86273,140.70798,0.0009999999,0.06666667,-0.00013741106,-135.70798,-547.86273,11,-0.06666667,1931.1954414844513,58008,,143381.42,,-0.2,56.92639842983317,0.0009999999,1019,,17.584661,547.86273,-110.88974,,2453.2612,1019,,0.2,-110.35967,339.6667,1.0000001,0.0009999999,2563.6208,256,4.5561707e-10
16.123745,13.023625,0.0009999999,547.86273,140.68651,0.0009999999,-0.06666667,0.13351911,-135.68651,-547.86273,11,-0.2,1933.9996483325958,58027,,143500.23,,0.2,56.88921568627451,0.0009999999,1020,,18.076725,547.86273,-113.80801,,2453.3499,1020,,0.2,-110.388275,339.99985,0.9999995,0.0009999999,2563.738,256,4.5472415e-10
16.122412,13.022645,0.0009999999,547.86273,140.66165,0.0009999999,0.06666667,0.13428655,-135.66165,-547.86273,11,-0.06666667,1936.6603302955627,58048,,143615.55,,0.2,56.854064642507346,0.0009999999,1021,,14.900029,547.86273,-110.30889,,2453.466,1021,,-0.06666667,-110.38871,340.33334,1.0,0.0009999999,2563.8547,256,4.5383386e-10
16.120485,13.021667,0.0009999999,547.86273,140.63571,0.0009999999,-0.06666667,-0.26559913,-135.63571,-547.86273,11,-0.2,1939.2669131755829,58065,,143729.7,,-0.06666667,56.81506849315068,0.0009999999,1022,,14.290895,547.86273,-109.1525,,2453.541,1022,,0.06666667,-110.43001,340.6665,0.9999995,0.0009999999,2563.971,256,4.5294618e-10
16.120956,13.020688,0.0009999999,547.86273,140.6113,0.0009999999,0.2,4.2021275e-06,-135.6113,-547.86273,11,0.06666667,1942.1500413417816,58139,,143845.36,,-0.2,56.831867057673506,0.0009999999,1023,,16.738876,547.86273,-110.65294,,2453.592,1023,,-0.06666667,-110.49586,341.0,1.0,0.0009999999,2564.088,256,4.5206106e-10
16.1223,13.0197115,0.0009999999,547.86273,140.59007,0.0009999999,-0.06666667,0.13418598,-135.59007,-547.86273,11,0.2,1944.894374847412,58157,,143964.23,,-0.2,56.7939453125,0.0009999999,1024,,17.62993,547.86273,-113.88072,,2453.705,1024,,0.2,-110.49898,341.3332,0.9999996,0.0009999999,2564.204,256,4.5117857e-10
16.124054,13.018735,0.0009999999,547.86273,140.5698,0.0009999999,-0.2,-0.70091516,-135.5698,-547.86273,11,-0.1,1947.2747054100037,58176,,144084.03,,-0.2,56.75707317073171,0.0009999999,1025,,18.060604,547.86273,-114.79463,,inf,1025,,-0.2,,,,0.0009999999,inf,625,1.8486701e-10
16.123112,13.01776,0.0009999999,547.86273,140.57147,0.0009999999,-0.2,-0.504216,-135.57147,-547.86273,11,0.1,2775.7820806503296,58222,,144226.33,,-0.2,56.746588693957115,0.0009999999,1026,,16.153925,547.86273,-137.28867,,inf,1026,,-0.2,,,,0.0009999999,inf,625,1.8450684e-10
16.120438,13.016786,0.0009999999,547.86273,140.56163,0.0009999999,-0.2,-0.6982502,-135.56163,-547.86273,11,-0.2,2779.7267894744873,58258,,144356.8,,-0.1,56.72638753651412,0.0009999999,1027,,14.378996,547.86273,-125.4697,,inf,1027,,-0.2,,,,0.0009999999,inf,625,1.8414768e-10
16.1181,13.015813,0.0009999999,547.86273,140.54253,0.0009999999,-0.2,-0.6014912,-135.54253,-547.86273,11,-0.1,2783.5875132083893,58328,,144477.72,,-0.1,56.73929961089494,0.0009999999,1028,,14.714255,547.86273,-115.91672,,inf,1028,,-0.2,,,,0.0009999999,inf,625,1.837896e-10
16.11729,13.01484,0.0009999999,547.86273,140.41153,0.0009999999,-0.2,-0.49989986,-135.41153,-547.86273,11,,2788.148572921753,58828,,144483.47,,-0.1,57.17006802721088,0.0009999999,1029,,16.283379,547.86273,-0.7678848,,inf,1029,,-0.2,,,,0.0009999999,inf,625,1.8343255e-10
16.116829,13.013869,0.0009999999,547.86273,140.70932,0.0009999999,-0.2,-0.40083396,-135.70932,-547.86273,11,0.1,2792.6287984848022,59328,,144930.6,,-0.1,57.6,0.0009999999,1030,,16.642761,547.86273,-442.12637,,inf,1030,,-0.2,,,,0.0009999999,inf,625,1.8307654e-10
16.115755,13.012898,0.0009999999,547.86273,141.06198,0.0009999999,-0.2,-0.29799896,-136.06198,-547.86273,11,0.2,2797.133718729019,59828,,145434.9,,-0.1,58.02909796314258,0.0009999999,1031,,16.010645,547.86273,-499.3143,,inf,1031,,-0.2,,,,0.0009999999,inf,625,1.8272156e-10
16.114592,13.0119295,0.0009999999,547.86273,141.4141,0.0009999999,-0.2,-0.5005661,-136.4141,-547.86273,11,-0.1,2801.6250154972076,60328,,145939.34,,,58.457364341085274,0.0009999999,1032,,15.912578,547.86273,-499.42612,,inf,1032,,-0.2,,,,0.0009999999,inf,625,1.8236761e-10
16.113049,13.010961,0.0009999999,547.86273,141.3644,0.0009999999,-0.2,-0.2974509,-136.3644,-547.86273,11,0.1,2806.16583609581,60828,,146029.42,,,58.884801548886735,0.0009999999,1033,,15.519095,547.86273,-85.08751,,inf,1033,,-0.2,,,,0.0009999999,inf,625,1.8201472e-10
16.111528,13.009994,0.0009999999,547.86273,141.71257,0.0009999999,-0.2,-0.502035,-136.71257,-547.86273,11,-0.2,2810.6992065906525,61328,,146530.8,,0.1,59.311411992263054,0.0009999999,1034,,15.540133,547.86273,-496.37244,,inf,1034,,-0.2,,,,0.0009999999,inf,625,1.8166282e-10
16.109606,13.009027,0.0009999999,547.86273,141.68716,0.0009999999,-0.2,-0.39529985,-136.68716,-547.86273,11,-0.1,2815.09711766243,61411,,146646.22,,0.1,59.33429951690821,0.0009999999,1035,,15.121629,547.86273,-110.40817,,inf,1035,,-0.2,,,,0.0009999999,inf,625,1.8131197e-10
16.10319,13.00806,0.0009999999,547.86273,141.7288,0.0009999999,-0.2,-0.29913837,-136.7288,-547.86273,11,,2819.9062118530273,61911,,146831.05,,0.1,59.75965250965251,0.0009999999,1036,,10.461218,547.86273,-179.83362,,inf,1036,,-0.2,,,,0.0009999999,inf,625,1.809621e-10
16.101234,13.007096,0.0009999999,547.86273,142.07657,0.0009999999,-0.2,-0.20014933,-137.07657,-547.86273,11,0.1,2825.209273815155,62411,,147333.4,,0.1,60.18418514946963,0.0009999999,1037,,15.074758,547.86273,-497.36685,,inf,1037,,-0.2,,,,0.0009999999,inf,625,1.8061325e-10
16.099586,13.006132,0.0009999999,547.86273,142.42026,0.0009999999,-0.2,-0.1014092,-137.42026,-547.86273,11,0.2,2830.49471116066,62911,,147832.23,,0.1,60.60789980732177,0.0009999999,1038,,15.39292,547.86273,-493.83136,,inf,1038,,-0.2,,,,0.0009999999,inf,625,1.8026544e-10
16.098759,13.005169,0.0009999999,547.86273,142.76865,0.0009999999,-0.2,-0.29923543,-137.76865,-547.86273,11,-0.1,2835.7166607379913,63411,,148336.62,,0.2,61.030798845043314,0.0009999999,1039,,16.235565,547.86273,-499.38507,,inf,1039,,-0.2,,,,0.0009999999,inf,625,1.7991861e-10
16.097803,13.004208,0.0009999999,547.86273,142.77115,0.0009999999,-0.2,-0.10349258,-137.77115,-547.86273,11,0.1,2840.1874482631683,63463,,148482.0,,0.2,61.02211538461538,0.0009999999,1040,,16.107635,547.86273,-140.37,,inf,1040,,-0.2,,,,0.0009999999,inf,625,1.7957279e-10
16.092894,13.003246,0.0009999999,547.86273,142.76541,0.0009999999,-0.1,-0.70143366,-137.76541,-547.86273,11,-0.2,2844.5617520809174,63497,,148618.8,,-0.2,60.996157540826125,0.0009999999,1041,,11.990067,547.86273,-131.80089,,inf,1041,,-0.2,,,,0.0009999999,inf,625,1.7922794e-10
16.08984,13.002286,0.0009999999,547.86273,142.75739,0.0009999999,-0.1,-0.6002845,-137.75739,-547.86273,11,-0.1,2848.8566954135895,63534,,148753.19,,-0.2,60.97312859884837,0.0009999999,1042,,13.905999,547.86273,-129.3857,,inf,1042,,-0.2,,,,0.0009999999,inf,625,1.788841e-10
16.089281,13.001327,0.0009999999,547.86273,142.74158,0.0009999999,-0.1,-0.49977943,-137.74158,-547.86273,11,,2853.270181655884,63566,,148879.47,,-0.2,60.94534995206136,0.0009999999,1043,,16.509144,547.86273,-121.28982,,inf,1043,,-0.2,,,,0.0009999999,inf,625,1.7854125e-10
16.086905,13.000368,0.0009999999,547.86273,142.72408,0.0009999999,-0.1,-0.40015262,-137.72408,-547.86273,11,0.1,2857.679995775223,63596,,149003.94,,-0.2,60.91570881226053,0.0009999999,1044,,14.605608,547.86273,-119.47591,,inf,1044,,-0.2,,,,0.0009999999,inf,625,1.7819939e-10
16.085676,12.999412,0.0009999999,547.86273,142.71483,0.0009999999,-0.1,-0.29990774,-137.71483,-547.86273,11,0.2,2861.970554828644,63634,,149137.0,,-0.2,60.89377990430622,0.0009999999,1045,,15.800416,547.86273,-128.05606,,inf,1045,,-0.2,,,,0.0009999999,inf,625,1.7785848e-10
16.08481,12.998455,0.0009999999,547.86273,142.70525,0.0009999999,-0.1,-0.6029843,-137.70525,-547.86273,11,-0.2,2866.478735923767,63664,,149269.69,,-0.1,60.864244741873804,0.0009999999,1046,,16.181465,547.86273,-127.6941,,inf,1046,,-0.2,,,,0.0009999999,inf,625,1.7751858e-10
16.08066,12.997499,0.0009999999,547.86273,142.66122,0.0009999999,-0.1,-0.49522436,-137.66122,-547.86273,11,-0.1,2870.9612369537354,63744,,149366.3,,-0.1,60.882521489971346,0.0009999999,1047,,12.742472,547.86273,-91.60526,,inf,1047,,-0.2,,,,0.0009999999,inf,625,1.7717963e-10
16.077696,12.996545,0.0009999999,547.86273,142.6521,0.0009999999,-0.1,-0.3997436,-137.6521,-547.86273,11,,2875.460501909256,63799,,149499.4,,-0.1,60.87690839694657,0.0009999999,1048,,13.973418,547.86273,-128.0976,,inf,1048,,-0.2,,,,0.0009999999,inf,625,1.7684168e-10
16.07717,12.99559,0.0009999999,547.86273,142.70375,0.0009999999,-0.1,-0.30144,-137.70375,-547.86273,11,0.1,2879.8559522628784,63896,,149696.23,,-0.1,60.911344137273595,0.0009999999,1049,,16.521118,547.86273,-191.83134,,inf,1049,,-0.2,,,,0.0009999999,inf,625,1.7650467e-10
16.073172,12.9946375,0.0009999999,547.86273,142.74908,0.0009999999,-0.1,-0.2013259,-137.74908,-547.86273,11,0.2,2883.998316526413,63988,,149886.53,,-0.1,60.94095238095238,0.0009999999,1050,,12.880456,547.86273,-185.30219,,inf,1050,,-0.2,,,,0.0009999999,inf,625,1.7616864e-10
16.071432,12.993686,0.0009999999,547.86273,142.8056,0.0009999999,-0.1,-0.49964827,-137.8056,-547.86273,11,-0.2,2888.396957874298,64089,,150088.69,,,60.9790675547098,0.0009999999,1051,,15.240592,547.86273,-197.14561,,inf,1051,,-0.2,,,,0.0009999999,inf,625,1.7583356e-10
16.070717,12.992735,0.0009999999,547.86273,142.75223,0.0009999999,-0.1,-0.4016419,-137.75223,-547.86273,11,-0.1,2893.066883087158,64177,,150175.34,,,61.004752851711025,0.0009999999,1052,,16.325062,547.86273,-81.65333,,inf,1052,,-0.2,,,,0.0009999999,inf,625,1.7549942e-10
16.069239,12.991785,0.0009999999,547.86273,142.70468,0.0009999999,-0.1,-0.29956645,-137.70468,-547.86273,11,,2898.142164707184,64677,,150268.03,,,61.421652421652425,0.0009999999,1053,,15.511667,547.86273,-87.68686,,inf,1053,,-0.2,,,,0.0009999999,inf,625,1.7516624e-10
16.066914,12.990835,0.0009999999,547.86273,143.0233,0.0009999999,-0.1,-0.19783351,-138.0233,-547.86273,11,0.1,2903.1220405101776,65177,,150746.56,,,61.83776091081594,0.0009999999,1054,,14.617611,547.86273,-473.55453,,inf,1054,,-0.2,,,,0.0009999999,inf,625,1.7483402e-10
16.065403,12.989887,0.0009999999,547.86273,143.36552,0.0009999999,-0.1,-0.098283395,-138.36552,-547.86273,11,0.2,2907.8864002227783,65677,,151250.62,,,62.25308056872038,0.0009999999,1055,,15.470905,547.86273,-499.04926,,inf,1055,,-0.2,,,,0.0009999999,inf,625,1.7450273e-10
16.064667,12.98894,0.0009999999,547.86273,143.70757,0.0009999999,-0.1,-0.4017998,-138.70757,-547.86273,11,-0.2,2912.5644285678864,66177,,151755.19,,0.1,62.66761363636363,0.0009999999,1056,,16.288967,547.86273,-499.5693,,inf,1056,,-0.2,,,,0.0009999999,inf,625,1.7417238e-10
16.062944,12.987993,0.0009999999,547.86273,143.68501,0.0009999999,-0.1,-0.29759228,-138.68501,-547.86273,11,-0.1,2916.428992986679,66227,,151875.06,,0.1,62.65562913907285,0.0009999999,1057,,15.24235,547.86273,-114.88011,,inf,1057,,-0.2,,,,0.0009999999,inf,625,1.7384298e-10
16.061478,12.987048,0.0009999999,547.86273,143.70691,0.0009999999,-0.1,-0.20112489,-138.70691,-547.86273,11,,2920.422876596451,66306,,152041.9,,0.1,62.6710775047259,0.0009999999,1058,,15.513228,547.86273,-161.84354,,inf,1058,,-0.2,,,,0.0009999999,inf,625,1.7351452e-10
16.059391,12.986103,0.0009999999,547.86273,143.73808,0.0009999999,-0.1,-0.09689159,-138.73808,-547.86273,11,0.1,2924.5460076332092,66390,,152218.62,,0.1,62.69121813031161,0.0009999999,1059,,14.849623,547.86273,-171.71143,,inf,1059,,-0.2,,,,0.0009999999,inf,625,1.7318698e-10
16.056921,12.985159,0.0009999999,547.86273,143.78929,0.0009999999,-0.1,-0.0020408183,-138.78929,-547.86273,11,0.2,2928.6399607658386,66496,,152416.66,,0.1,62.73207547169811,0.0009999999,1060,,14.442314,547.86273,-193.01897,,inf,1060,,-0.2,,,,0.0009999999,inf,625,1.7286035e-10
16.054066,12.984216,0.0009999999,547.86273,143.84201,0.0009999999,-0.1,-0.30242446,-138.84201,-547.86273,11,-0.2,2932.7046854496,66593,,152616.38,,0.2,62.764373232799244,0.0009999999,1061,,14.025804,547.86273,-194.73271,,inf,1061,,-0.2,,,,0.0009999999,inf,625,1.7253467e-10
