Iteration,InvPendulum_std1_higher,InvPendulum_std2_higher,ReturnAbsMax,MinEpLen,IWMax,InvPendulum_mu0_higher,InvPendulum_mu1_higher,NumTrainableParams,Regret/t,TimeElapsed,NumTrajectories,ReturnStepMax,Bound,GridSize,DenMISEMeanLog,BoundMISE,IWMean,DenMISELogLast,InvPendulum_mu3_higher,TimestepsSoFar,InvPendulum_mu2_higher,InvPendulum_std3_higher,Regret,ReturnMean,DenMISELogFirst,Delta,IWLastEpisode,ReturnMin,InvPendulum_std0_higher,IWMin,BoundBonus,AvgEpLen,ReturnLastEpisode,IWFirstEpisode,ActionIn1,ReturnMax
87,0.0009999999,0.0009999999,497.50015,13,,,0.2,,145.65677,44.30941605567932,87,497.50015,inf,81,17.862244,,,19.14252,-0.2,5097,,0.0009999999,12672.139,-140.65677,18.638905,1.9589761e-07,,-497.50015,0.0009999999,,inf,58.58620689655172,-115.58369,,-0.0017046332,
88,0.0009999999,0.0009999999,497.50015,13,,,0.2,,145.29776,44.92935562133789,88,497.50015,inf,81,17.852766,,,18.022694,,5112,,0.0009999999,12786.203,-140.29776,18.627476,1.9147068e-07,,-497.50015,0.0009999999,,inf,58.09090909090909,-109.063736,,0.19982423,
89,0.0009999999,0.0009999999,497.50015,13,,,0.2,,144.96295,45.652339935302734,89,497.50015,inf,81,17.851618,,,18.744755,0.2,5128,,0.0009999999,12901.702,-139.96295,18.616177,1.8719217e-07,,-497.50015,0.0009999999,,inf,57.61797752808989,-110.49965,,0.40251896,
90,0.0009999999,0.0009999999,497.50015,13,,,0.2,,144.81465,46.463605642318726,90,497.50015,inf,81,17.808434,,,14.959433,-0.2,5157,0.2,0.0009999999,13033.318,-139.81465,18.605003,1.8305543e-07,,-497.50015,0.0009999999,,inf,57.3,-126.61677,,0.19826752,
91,0.0009999999,0.0009999999,497.50015,13,,,0.2,,144.45169,47.05644369125366,91,497.50015,inf,81,17.780394,,,16.251423,,5170,0.2,0.0009999999,13145.104,-139.45169,18.593954,1.7905434e-07,,-497.50015,0.0009999999,,inf,56.81318681318681,-106.784546,,0.3975173,
92,0.0009999999,0.0009999999,497.50015,13,,,0.2,,144.07954,47.68323802947998,92,497.50015,inf,81,17.76145,,,17.032188,0.2,5184,0.2,0.0009999999,13255.317,-139.07954,18.583025,1.7518303e-07,,-497.50015,0.0009999999,,inf,56.34782608695652,-105.21343,,0.6017922,
93,0.0009999999,0.0009999999,497.50015,13,,0.2,0.2,,143.85448,48.2439341545105,93,497.50015,inf,81,17.733276,,,16.135885,,5207,-0.2,0.0009999999,13378.467,-138.85448,18.572212,1.7143589e-07,,-497.50015,0.0009999999,,inf,55.98924731182796,-118.149315,,0.19958848,
94,0.0009999999,0.0009999999,497.50015,13,,0.2,0.2,,143.5475,48.809504985809326,94,497.50015,inf,81,17.730543,,,18.471025,-0.2,5227,,0.0009999999,13493.465,-138.5475,18.561518,1.6780771e-07,,-497.50015,0.0009999999,,inf,55.6063829787234,-109.99778,,0.19910836,
95,0.0009999999,0.0009999999,497.50015,11,,0.2,0.2,,143.19537,49.41075420379639,95,497.50015,inf,81,17.726799,,,18.369476,,5238,,0.0009999999,13603.561,-138.19537,18.550936,1.642935e-07,,-497.50015,0.0009999999,,inf,55.136842105263156,-105.09687,,0.39855513,
96,0.0009999999,0.0009999999,497.50015,11,,0.2,0.2,,142.90639,49.95933246612549,96,497.50015,inf,81,17.696281,,,15.792032,0.2,5254,,0.0009999999,13719.014,-137.90639,18.540464,1.6088858e-07,,-497.50015,0.0009999999,,inf,54.729166666666664,-110.45327,,0.6007509,
97,0.0009999999,0.0009999999,497.50015,11,,0.2,0.2,,142.70798,50.66164255142212,97,497.50015,inf,81,17.678038,,,16.92135,,5276,0.2,0.0009999999,13842.674,-137.70798,18.530102,1.5758837e-07,,-497.50015,0.0009999999,,inf,54.391752577319586,-118.65934,,0.60200924,
98,0.0009999999,0.0009999999,497.50015,11,97.999916,-0.2,-0.2,,142.37857,51.29174494743347,98,497.50015,3364.0798,81,17.641518,-79.00414,0.99999917,15.0939665,-0.2,5290,,0.0009999999,13953.101,-137.37857,18.519846,1.5438867e-07,,-497.50015,0.0009999999,,3443.084,53.97959183673469,-105.42704,,-0.5968672,
99,0.0009999999,0.0009999999,497.50015,11,98.99996,0.2,-0.2,,142.12279,52.02601599693298,99,497.50015,3363.52,81,17.631163,-81.79187,0.99999964,16.917974,-0.2,5359,,0.0009999999,14070.156,-137.12279,18.509693,1.5128549e-07,,-497.50015,0.0009999999,,3445.312,54.13131313131313,-112.055336,,-0.20272942,
100,0.0009999999,0.0009999999,497.50015,11,99.99991,-0.2,0.2,,141.9507,52.72570562362671,100,497.50015,3365.405,81,17.630033,-82.11088,0.9999991,17.820312,,5426,-0.2,0.0009999999,14195.07,-136.9507,18.499643,1.482749e-07,,-497.50015,0.0009999999,,3447.5159,54.26,-119.9146,,-0.19992098,
101,0.0009999999,0.0009999999,497.50015,11,100.99994,-0.2,,,141.62231,53.27687358856201,101,497.50015,3367.038,81,17.631556,-82.65888,0.9999994,18.08559,-0.2,5438,0.2,0.0009999999,14303.854,-136.62231,18.489693,1.453533e-07,,-497.50015,0.0009999999,,3449.697,53.84158415841584,-103.78309,,-0.20350136,
102,0.0009999999,0.0009999999,497.50015,11,102.000046,0.2,0.2,,141.4924,53.86880278587341,102,497.50015,3369.013,81,17.624533,-82.84239,1.0000005,17.217154,-0.2,5469,,0.0009999999,14432.225,-136.4924,18.47984,1.425172e-07,,-497.50015,0.0009999999,,3451.8552,53.61764705882353,-123.37163,,0.19749713,
103,0.0009999999,0.0009999999,497.50015,11,103.000046,-0.2,,,141.20117,54.44915151596069,103,497.50015,3371.059,81,17.586414,-82.93199,1.0000005,14.000336,-0.2,5481,-0.2,0.0009999999,14543.721,-136.20117,18.470083,1.3976332e-07,,-497.50015,0.0009999999,,3453.991,53.213592233009706,-106.49527,,-0.60211635,
104,0.0009999999,0.0009999999,497.50015,11,103.999916,,0.2,,140.98363,55.1202232837677,104,497.50015,3373.1702,81,17.568832,-82.93428,0.99999917,16.059916,,5521,0.2,0.0009999999,14662.298,-135.98363,18.460423,1.3708848e-07,,-497.50015,0.0009999999,,3456.1045,53.08653846153846,-113.577415,,0.3989957,
105,0.0009999999,0.0009999999,497.50015,11,104.999985,0.2,0.2,,140.68774,55.69906687736511,105,497.50015,3375.0942,81,17.58278,-83.10265,0.9999999,19.33536,,5532,0.2,0.0009999999,14772.213,-135.68774,18.450851,1.344897e-07,,-497.50015,0.0009999999,,3458.1968,52.68571428571428,-104.91435,,0.59926546,
106,0.0009999999,0.0009999999,497.50015,11,105.99997,0.2,,,140.43254,56.31111979484558,106,497.50015,3377.051,81,17.596409,-83.21693,0.9999997,19.329464,-0.2,5547,0.2,0.0009999999,14885.85,-135.43254,18.441374,1.3196414e-07,,-497.50015,0.0009999999,,3460.268,52.33018867924528,-108.63647,,0.19982997,
107,0.0009999999,0.0009999999,497.50015,11,106.999985,,-0.2,,140.2229,56.89381742477417,107,497.50015,3379.0903,81,17.602642,-83.22801,0.9999999,18.565718,-0.2,5569,0.2,0.0009999999,15003.85,-135.2229,18.431984,1.2950903e-07,,-497.50015,0.0009999999,,3462.3184,52.046728971962615,-112.99976,,-0.20171595,
108,0.0009999999,0.0009999999,497.50015,11,107.999954,,-0.2,,140.06873,57.44588494300842,108,497.50015,3380.6836,81,17.61686,-83.6654,0.9999996,19.440294,-0.2,5601,-0.2,0.0009999999,15127.422,-135.06873,18.422682,1.2712182e-07,,-497.50015,0.0009999999,,3464.3489,51.861111111111114,-118.57265,,-0.6002712,
109,0.0009999999,0.0009999999,497.50015,11,108.999916,0.2,,,139.8448,58.10497307777405,109,497.50015,3382.6833,81,17.63018,-83.67551,0.9999992,19.371103,,5639,0.2,0.0009999999,15243.083,-134.8448,18.413465,1.2480002e-07,,-497.50015,0.0009999999,,3466.359,51.73394495412844,-110.661316,,0.39374295,
110,0.0009999999,0.0009999999,497.50015,11,109.99991,,0.2,,139.69429,58.702213287353516,110,497.50015,3384.177,81,17.600288,-84.17271,0.99999917,14.644431,-0.2,5662,0.2,0.0009999999,15366.372,-134.69429,18.404333,1.2254124e-07,,-497.50015,0.0009999999,,3468.3496,51.472727272727276,-118.28897,,0.19689679,
111,0.0009999999,0.0009999999,497.50015,11,110.99996,,0.2,,139.43364,59.32512068748474,111,497.50015,3386.0488,81,17.588736,-84.272705,0.99999964,16.620058,,5686,-0.2,0.0009999999,15477.134,-134.43364,18.395283,1.2034323e-07,,-497.50015,0.0009999999,,3470.3215,51.22522522522522,-105.761795,,-0.0008537274,
112,0.0009999999,0.0009999999,497.50015,11,111.99992,0.2,,,139.1944,59.943305015563965,112,497.50015,3387.9314,81,17.599512,-84.3429,0.99999934,19.098145,,5701,-0.2,0.0009999999,15589.772,-134.1944,18.386314,1.1820383e-07,,-497.50015,0.0009999999,,3472.2744,50.901785714285715,-107.63908,,0.0005499249,
113,0.0009999999,0.0009999999,497.50015,11,113.00006,,0.2,,138.95705,60.577722787857056,113,497.50015,3389.5193,81,17.599222,-84.68949,1.0000006,17.869232,-0.2,5716,-0.2,0.0009999999,15702.1455,-133.95705,18.377424,1.1612101e-07,,-497.50015,0.0009999999,,3474.2087,50.584070796460175,-107.37289,,-0.1985295,
114,0.0009999999,0.0009999999,497.50015,11,114.0,,,,138.78735,61.225549936294556,114,497.50015,3390.8723,81,17.60536,-85.25288,1.0,18.60146,-0.2,5734,,0.0009999999,15821.758,-133.78735,18.368614,1.1409273e-07,,-497.50015,0.0009999999,,3476.1252,50.29824561403509,-114.61146,,-0.19778663,
115,0.0009999999,0.0009999999,497.50015,11,115.00001,,0.2,,138.64148,61.89177060127258,115,497.50015,3392.0544,81,17.61531,-85.96928,1.0000001,19.052061,-0.2,5787,,0.0009999999,15943.77,-133.64148,18.35988,1.1211712e-07,,-497.50015,0.0009999999,,3478.0237,50.321739130434786,-117.012856,,0.0020529032,
116,0.0009999999,0.0009999999,497.50015,11,115.99994,0.2,,,138.38089,62.48776316642761,116,497.50015,3393.459,81,17.58987,-86.44579,0.99999946,14.967036,-0.2,5799,,0.0009999999,16052.184,-133.38089,18.351223,1.1019242e-07,,-497.50015,0.0009999999,,3479.9048,49.991379310344826,-103.41397,,-0.0033338517,
117,0.0009999999,0.0009999999,497.50015,11,116.99997,-0.2,0.2,,138.1261,63.15378260612488,117,497.50015,3395.1956,81,17.586767,-86.573746,0.99999976,17.529179,-0.2,5858,,0.0009999999,16160.753,-133.1261,18.342638,1.0831683e-07,,-497.50015,0.0009999999,,3481.7693,50.06837606837607,-103.568825,,-0.20548475,
118,0.0009999999,0.0009999999,497.50015,11,118.00007,,,,137.90947,63.835872411727905,118,497.50015,3396.9165,81,17.569023,-86.69957,1.0000006,15.795574,,5876,-0.2,0.0009999999,16273.317,-132.90947,18.334127,1.0648873e-07,,-497.50015,0.0009999999,,3483.616,49.79661016949152,-107.56472,,-0.1986056,
119,0.0009999999,0.0009999999,497.50015,11,118.99998,0.2,0.2,,137.70227,64.524080991745,119,497.50015,3398.7412,81,17.578487,-86.70553,0.9999998,18.9978,,5899,-0.2,0.0009999999,16386.57,-132.70227,18.32569,1.0470651e-07,,-497.50015,0.0009999999,,3485.4468,49.57142857142857,-108.252365,,0.19781928,
120,0.0009999999,0.0009999999,497.50015,11,120.00001,0.2,0.2,,137.50607,65.19770503044128,120,497.50015,3400.1965,81,17.582409,-87.06457,1.0000001,18.352066,,5918,,0.0009999999,16500.73,-132.50607,18.317322,1.0296869e-07,,-497.50015,0.0009999999,,3487.261,49.31666666666667,-109.159874,,0.40054488,
121,0.0009999999,0.0009999999,497.50015,11,120.9999,,0.2,,137.2929,65.80806922912598,121,497.50015,3401.9583,81,17.580603,-87.101135,0.99999917,17.666082,,5932,,0.0009999999,16612.44,-132.2929,18.309023,1.0127375e-07,,-497.50015,0.0009999999,,3489.0593,49.02479338842975,-106.71067,,0.19949192,
122,0.0009999999,0.0009999999,497.50015,11,122.0001,-0.2,,,137.18361,66.48761105537415,122,497.50015,3403.3433,81,17.563269,-87.4984,1.0000008,15.768745,,5957,-0.2,0.0009999999,16736.4,-132.18361,18.30079,9.962032e-08,,-497.50015,0.0009999999,,3490.8416,48.82786885245902,-118.96032,,-0.39893195,
123,0.0009999999,0.0009999999,497.50015,11,123.000114,-0.2,0.2,,137.00441,67.18957281112671,123,497.50015,3404.8376,81,17.56861,-87.77126,1.000001,18.523264,,5977,0.2,0.0009999999,16851.543,-132.00441,18.29263,9.800708e-08,,-497.50015,0.0009999999,,3492.609,48.59349593495935,-110.14311,,0.19914305,
124,0.0009999999,0.0009999999,497.50015,11,124.00005,-0.2,,,136.90337,67.83694434165955,124,497.50015,3405.0693,81,17.572693,-89.29152,1.0000005,18.377588,-0.2,6002,,0.0009999999,16976.018,-131.90337,18.28453,9.6432686e-08,,-497.50015,0.0009999999,,3494.3608,48.403225806451616,-119.47464,,-0.4022938,
125,0.0009999999,0.0009999999,497.50015,11,125.00001,,0.2,,136.7238,68.58516669273376,125,497.50015,3404.989,81,17.580177,-91.10862,1.0000001,18.811018,0.2,6097,-0.2,0.0009999999,17090.475,-131.7238,18.276499,9.489594e-08,,-497.50015,0.0009999999,,3496.0977,48.776,-109.45558,,0.20265798,
126,0.0009999999,0.0009999999,497.50015,11,126.00011,0.2,-0.2,,136.5301,69.26089596748352,126,497.50015,3406.4773,81,17.574327,-91.34259,1.0000008,17.146019,,6111,-0.2,0.0009999999,17202.793,-131.5301,18.26853,9.339563e-08,,-497.50015,0.0009999999,,3497.8198,48.5,-107.31873,,-0.19658417,
127,0.0009999999,0.0009999999,497.50015,11,126.99996,0.2,,,136.38893,69.95501685142517,127,497.50015,3408.126,81,17.576525,-91.40232,0.9999997,18.156357,-0.2,6130,-0.2,0.0009999999,17321.395,-131.38893,18.260626,9.193063e-08,,-497.50015,0.0009999999,,3499.5283,48.267716535433074,-113.602455,,-0.20010968,
128,0.0009999999,0.0009999999,497.50015,11,127.99994,,,,136.18094,70.57051038742065,128,497.50015,3409.491,81,17.577253,-91.73065,0.9999995,17.972494,0.2,6143,-0.2,0.0009999999,17431.16,-131.18094,18.252783,9.049982e-08,,-497.50015,0.0009999999,,3501.2217,47.9921875,-104.763466,,0.0027227849,
129,0.0009999999,0.0009999999,497.50015,11,128.99992,0.2,,,136.03773,71.21905660629272,129,497.50015,3410.0898,81,17.579378,-92.811295,0.9999994,18.154446,0.2,6160,0.2,0.0009999999,17548.867,-131.03773,18.245,8.910215e-08,,-497.50015,0.0009999999,,3502.9011,47.751937984496124,-112.70952,,0.60154176,
130,0.0009999999,0.0009999999,497.50015,11,130.00003,,0.2,,135.93092,71.83689284324646,130,497.50015,3411.4365,81,17.555317,-93.13096,1.0000002,14.754452,0.2,6185,0.2,0.0009999999,17671.02,-130.93092,18.237278,8.773663e-08,,-497.50015,0.0009999999,,3504.5674,47.57692307692308,-117.15264,,0.600734,
131,0.0009999999,0.0009999999,497.50015,11,130.9999,0.2,0.2,,135.79593,72.47147536277771,131,497.50015,3412.6865,81,17.566298,-93.53299,0.99999917,19.296751,0.2,6203,,0.0009999999,17789.268,-130.79593,18.229616,8.640225e-08,,-497.50015,0.0009999999,,3506.2195,47.35114503816794,-113.246735,,0.59956574,
132,0.0009999999,0.0009999999,497.50015,11,131.99988,-0.2,,,135.68526,73.12024188041687,132,497.50015,3413.96,81,17.575907,-93.898766,0.99999905,19.137957,0.2,6223,-0.2,0.0009999999,17910.453,-130.68526,18.222012,8.509808e-08,,-497.50015,0.0009999999,,3507.8586,47.14393939393939,-116.18404,,-0.20595922,
133,0.0009999999,0.0009999999,497.50015,11,132.99991,,,,135.54707,73.7699921131134,133,497.50015,3415.5754,81,17.551933,-93.90891,0.9999993,14.69032,0.2,6240,0.2,0.0009999999,18027.762,-130.54707,18.214464,8.382322e-08,,-497.50015,0.0009999999,,3509.4844,46.91729323308271,-112.30833,,0.39723015,
134,0.0009999999,0.0009999999,497.50015,11,134.00009,-0.2,-0.2,,135.49385,74.38114142417908,134,497.50015,3417.0295,81,17.558306,-94.06823,1.0000007,18.708961,,6267,-0.2,0.0009999999,18156.176,-130.49385,18.206972,8.2576804e-08,,-497.50015,0.0009999999,,3511.0977,46.76865671641791,-123.415535,,-0.5989709,
135,0.0009999999,0.0009999999,497.50015,11,135.00008,,,,135.56746,75.05605292320251,135,497.50015,3417.8286,81,17.569014,-94.869026,1.0000006,19.307028,,6311,0.2,0.0009999999,18301.607,-130.56746,18.199537,8.135797e-08,,-497.50015,0.0009999999,,3512.6978,46.74814814814815,-140.43147,,0.19933432,
136,0.0009999999,0.0009999999,497.50015,11,136.0,,,,135.39488,75.74720001220703,136,497.50015,3419.0156,81,17.578037,-95.26965,1.0,19.099295,-0.2,6328,0.2,0.0009999999,18413.703,-130.39488,18.192158,8.0165925e-08,,-497.50015,0.0009999999,,3514.2852,46.529411764705884,-107.09499,,0.0013348162,
137,0.0009999999,0.0009999999,497.50015,11,137.00002,0.2,-0.2,,135.24832,76.39705753326416,137,497.50015,3420.4756,81,17.57629,-95.38494,1.0000001,17.641792,,6353,0.2,0.0009999999,18529.02,-130.24832,18.184832,7.8999896e-08,,-497.50015,0.0009999999,,3515.8606,46.372262773722625,-110.31783,,0.20117407,
138,0.0009999999,0.0009999999,497.50015,11,138.0,-0.2,,,135.16599,77.08968901634216,138,497.50015,3421.1594,81,17.577635,-96.26439,1.0,18.065086,0.2,6386,0.2,0.0009999999,18652.906,-130.16599,18.177559,7.785911e-08,,-497.50015,0.0009999999,,3517.4238,46.27536231884058,-118.88591,,0.19970022,
139,0.0009999999,0.0009999999,497.50015,11,138.99988,,-0.2,,135.13046,77.71974182128906,139,497.50015,3422.6362,81,17.587162,-96.33891,0.9999991,19.205324,0.2,6414,-0.2,0.0009999999,18783.135,-130.13046,18.17034,7.6742865e-08,,-497.50015,0.0009999999,,3518.975,46.143884892086334,-125.229126,,-0.20029397,
140,0.0009999999,0.0009999999,497.50015,11,140.00005,,,,134.98993,78.22481870651245,140,497.50015,3423.786,81,17.58786,-96.72846,1.0000004,17.988264,0.2,6430,,0.0009999999,18898.59,-129.98993,18.16317,7.5650455e-08,,-497.50015,0.0009999999,,3520.5144,45.92857142857143,-110.454216,,0.20059037,
141,0.0009999999,0.0009999999,497.50015,11,141.00002,,,,135.29338,78.93605065345764,141,497.50015,3425.3088,81,17.58198,-96.733734,1.0000001,17.06185,-0.2,6506,-0.2,0.0009999999,19076.367,-130.29338,18.156054,7.458121e-08,,-497.50015,0.0009999999,,3522.0425,46.141843971631204,-172.77707,,-0.3990751,
142,0.0009999999,0.0009999999,497.50015,11,141.99995,0.2,,,135.18555,79.53947019577026,142,497.50015,3426.707,81,17.591717,-96.85182,0.9999997,19.26817,,6528,,0.0009999999,19196.348,-130.18555,18.148985,7.3534466e-08,,-497.50015,0.0009999999,,3523.5588,45.971830985915496,-114.98111,,0.20020753,
143,0.0009999999,0.0009999999,497.50015,11,143.00003,,-0.2,,135.07924,80.17212128639221,143,497.50015,3428.1172,81,17.6005,-96.94648,1.0000002,19.15108,,6550,-0.2,0.0009999999,19316.332,-130.07924,18.141968,7.250961e-08,,-497.50015,0.0009999999,,3525.0637,45.80419580419581,-114.98432,,-0.40026376,
144,0.0009999999,0.0009999999,497.50015,11,144.0,,-0.2,,134.9764,80.78425455093384,144,497.50015,3428.9546,81,17.60693,-97.60283,1.0,18.829771,,6574,0.2,0.0009999999,19436.602,-129.9764,18.135,7.150603e-08,,-497.50015,0.0009999999,,3526.5574,45.65277777777778,-115.27119,,-0.001179518,
145,0.0009999999,0.0009999999,497.50015,11,145.00006,0.2,,,134.9465,81.41387248039246,145,497.50015,3428.372,81,17.615213,-99.66862,1.0000005,19.111454,0.2,6604,,0.0009999999,19567.242,-129.9465,18.128078,7.052314e-08,,-497.50015,0.0009999999,,3528.0408,45.5448275862069,-125.638176,,0.39876282,
146,0.0009999999,0.0009999999,497.50015,11,145.99995,,0.2,,134.85326,82.04804110527039,146,497.50015,3429.7075,81,17.620234,-99.80541,0.9999997,18.651598,0.2,6624,,0.0009999999,19688.576,-129.85326,18.121206,6.956038e-08,,-497.50015,0.0009999999,,3529.513,45.36986301369863,-116.334625,,0.39835924,
147,0.0009999999,0.0009999999,497.50015,11,147.00003,-0.2,,,134.77211,82.69809031486511,147,497.50015,3429.359,81,17.616543,-101.615364,1.0000002,17.380814,,6645,0.2,0.0009999999,19811.5,-129.77211,18.11438,6.861719e-08,,-497.50015,0.0009999999,,3530.9744,45.204081632653065,-117.922356,,0.0018954877,
148,0.0009999999,0.0009999999,497.50015,11,147.99988,-0.2,0.2,,134.67447,83.31761384010315,148,497.50015,3429.97,81,17.61749,-102.455284,0.99999917,18.060701,,6676,,0.0009999999,19931.82,-129.67447,18.107601,6.769307e-08,,-497.50015,0.0009999999,,3532.4253,45.108108108108105,-115.32222,,-0.0037074364,
149,0.0009999999,0.0009999999,497.50015,11,149.0,0.2,,,134.59422,83.97867631912231,149,497.50015,3431.36,81,17.60842,-102.505646,1.0,16.56916,0.2,6697,-0.2,0.0009999999,20054.54,-129.59422,18.100866,6.6787486e-08,,-497.50015,0.0009999999,,3533.8657,44.946308724832214,-117.71924,,0.19949685,
150,0.0009999999,0.0009999999,497.50015,11,150.00002,-0.2,-0.2,,134.51813,84.63014674186707,150,497.50015,3430.6306,81,17.60365,-104.66571,1.0000001,17.196299,,6719,0.2,0.0009999999,20177.719,-129.51813,18.094177,6.5899954e-08,,-497.50015,0.0009999999,,3535.2964,44.79333333333334,-118.179634,,-0.19644047,
151,0.0009999999,0.0009999999,497.50015,11,151.0001,0.2,-0.2,,134.48273,85.22446584701538,151,497.50015,3430.3408,81,17.598196,-106.37586,1.0000007,17.083694,,6752,,0.0009999999,20306.893,-129.48273,18.087532,6.503e-08,,-497.50015,0.0009999999,,3536.7168,44.71523178807947,-124.17332,,-0.0024100675,
152,0.0009999999,0.0009999999,497.50015,11,151.99992,,-0.2,,134.64494,85.87636399269104,152,497.50015,3429.9543,81,17.596292,-108.17295,0.9999995,17.612734,-0.2,6810,,0.0009999999,20466.031,-129.64494,18.080933,6.417716e-08,,-497.50015,0.0009999999,,3538.1272,44.80263157894737,-154.1383,,-0.40425193,
153,0.0009999999,0.0009999999,497.50015,11,152.99994,,-0.2,,134.41422,86.51834535598755,153,497.50015,3430.5737,81,17.578049,-108.95436,0.9999996,15.108438,0.2,6874,0.2,0.0009999999,20565.375,-129.41422,18.074375,6.334098e-08,,-497.50015,0.0009999999,,3539.528,44.928104575163395,-94.345116,,0.2022525,
154,0.0009999999,0.0009999999,497.50015,11,154.00006,,,,134.38971,87.14564824104309,154,497.50015,3423.875,81,17.576256,-117.04402,1.0000004,17.605572,,6902,,0.0009999999,20696.016,-129.38971,18.06786,6.2521046e-08,,-497.50015,0.0009999999,,3540.919,44.81818181818182,-125.64037,,0.0002756886,
155,0.0009999999,0.0009999999,497.50015,11,155.00006,-0.2,,,135.8099,88.09067273139954,155,497.50015,3419.2073,81,17.583466,-123.092766,1.0000004,18.997229,0.2,7161,,0.0009999999,21050.535,-130.8099,18.061388,6.1716925e-08,,-497.50015,0.0009999999,,3542.3,46.2,-349.519,,0.0015485287,
156,0.0009999999,0.0009999999,497.50015,11,156.00003,-0.2,0.2,,137.90782,89.21267127990723,156,497.50015,3389.2197,81,17.575468,-154.45203,1.0000002,16.639465,0.2,7526,,0.0009999999,21513.621,-132.90782,18.054956,6.0928215e-08,,-497.50015,0.0009999999,,3543.6719,48.243589743589745,-458.08603,,0.19826935,
157,0.0009999999,0.0009999999,497.50015,11,157.0,0.2,-0.2,,137.9239,89.924884557724,157,497.50015,3354.48,81,17.570704,-190.55478,1.0,17.13095,0.2,7566,,0.0009999999,21654.053,-132.9239,18.048567,6.015453e-08,,-497.50015,0.0009999999,,3545.0347,48.19108280254777,-135.43182,,0.20140597,
158,0.0009999999,0.0009999999,497.50015,11,158.00006,-0.2,,,137.80896,90.57008934020996,158,497.50015,3176.8909,81,17.561916,-369.49734,1.0000004,16.485983,,7587,,0.0009999999,21773.816,-132.80896,18.042217,5.9395493e-08,,-497.50015,0.0009999999,,3546.3882,48.01898734177215,-114.76324,,-0.20036845,
159,0.0009999999,0.0009999999,497.50015,11,159.0001,,-0.2,,139.80179,91.9466483592987,159,497.50015,3170.2068,81,17.55881,-377.52615,1.0000007,17.371859,,8087,,0.0009999999,22228.484,-134.80179,18.035908,5.8650723e-08,,-497.50015,0.0009999999,,3547.733,50.861635220125784,-449.66647,,-0.19821136,
160,0.0009999999,0.0009999999,497.50015,11,160.00009,-0.2,-0.2,,141.86731,93.3866913318634,160,497.50015,3158.9917,81,17.5595,-390.07672,1.0000006,17.973225,0.2,8587,,0.0009999999,22698.77,-136.86731,18.029638,5.791988e-08,,-497.50015,0.0009999999,,3549.0684,53.66875,-465.28622,,-0.20122084,
