InvPendulum_std0_higher,ReturnAbsMax,Regret,ActionIn1,IWMean,InvPendulum_mu0_higher,IWLastEpisode,Regret/t,TimestepsSoFar,InvPendulum_std1_higher,ReturnLastEpisode,IWMin,TimeElapsed,DenMISELogLast,InvPendulum_mu2_higher,Delta,InvPendulum_std2_higher,NumTrainableParams,MinEpLen,InvPendulum_mu1_higher,NumTrajectories,ReturnMax,DenMISELogFirst,Bound,Iteration,IWMax,IWFirstEpisode,AvgEpLen,GridSize,BoundBonus,InvPendulum_mu3_higher,BoundMISE,ReturnMean,DenMISEMeanLog,ReturnMin,ReturnStepMax,InvPendulum_std3_higher
0.0009999999,577.64264,381403.94,-0.29860535,1.0000004,-0.1,,142.4744,168325,0.0009999999,-118.33866,,12284.10697388649,16.50464,,2.7102565e-11,0.0009999999,,11,,2677,98.77659,15.160713,2770.392,2677,892.3339,,62.87822189017557,625,2874.8218,-0.2,-104.42974,-137.4744,15.203468,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,381502.8,-0.19981144,0.99999946,-0.1,,142.45811,168483,0.0009999999,-93.89656,,12290.719246149063,17.106157,,2.708233e-11,0.0009999999,,11,0.1,2678,98.77659,15.16034,2770.422,2678,892.66675,,62.913741598207615,625,2874.8657,-0.2,-104.443665,-137.45811,15.204125,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,381621.62,-0.29933855,0.99999964,0.1,,142.44928,168510,0.0009999999,-113.7863,,12297.20481467247,15.966595,,2.7062115e-11,0.0009999999,,11,-0.2,2679,98.77659,15.159966,2770.2876,2679,892.99963,,62.9003359462486,625,2874.91,-0.2,-104.62241,-137.44928,15.204363,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,381752.16,-0.40024465,1.0000002,-0.1,,142.44484,168557,0.0009999999,-125.53352,,12303.302475452423,16.062996,-0.2,2.704192e-11,0.0009999999,,11,,2680,98.77659,15.159594,2770.08,2680,893.33356,,62.89440298507463,625,2874.9543,-0.1,-104.87427,-137.44484,15.204629,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,381871.44,-0.10022428,0.9999998,0.1,,142.43619,168579,0.0009999999,-114.29046,,12309.389885187149,16.748152,0.2,2.702175e-11,0.0009999999,,11,-0.2,2681,98.77659,15.159221,2770.0054,2681,893.66675,,62.87914957105558,625,2874.998,-0.2,-104.99258,-137.43619,15.205156,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,381996.6,0.3039295,1.0,0.2,,142.42975,168607,0.0009999999,-120.143486,,12315.463332176208,16.698153,0.2,2.7001604e-11,0.0009999999,,11,0.1,2682,98.77659,15.158848,2769.7104,2682,894.0,,62.86614466815809,625,2875.0422,-0.2,-105.33183,-137.42975,15.205658,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382117.22,0.09867187,0.9999998,,,142.42163,168626,0.0009999999,-115.6412,,12321.616510391235,10.456652,0.1,2.6981481e-11,0.0009999999,,11,0.2,2683,98.77659,15.158475,2769.6702,2683,894.33344,,62.84979500559076,625,2875.0864,-0.2,-105.41618,-137.42163,15.203841,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382227.12,-0.00071391463,1.0000004,0.1,,142.40952,168643,0.0009999999,-104.87791,,12327.76165008545,16.155514,-0.2,2.696138e-11,0.0009999999,,11,0.2,2684,98.77659,15.158102,2769.5679,2684,894.667,,62.832712369597616,625,2875.1304,-0.1,-105.562454,-137.40952,15.204144,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382341.44,-0.30122858,0.9999998,,,142.39905,168658,0.0009999999,-109.32009,,12334.249379396439,16.016838,-0.2,2.6941302e-11,0.0009999999,,11,0.1,2685,98.77659,15.157729,2769.4539,2685,894.9998,,62.81489757914339,625,2875.174,-0.2,-105.720184,-137.39905,15.204399,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382453.2,0.0023989975,0.99999964,,,142.38763,168675,0.0009999999,-106.77458,,12340.407495498657,16.154785,,2.6921243e-11,0.0009999999,,11,0.2,2686,98.77659,15.157357,2769.4934,2686,895.3336,,62.797840655249445,625,2875.2185,-0.2,-105.725174,-137.38763,15.204697,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382564.25,0.1030337,0.99999964,0.2,,142.37598,168693,0.0009999999,-106.05142,,12346.68765616417,14.698866,-0.2,2.6901209e-11,0.0009999999,,11,0.2,2687,98.77659,15.156985,2769.5115,2687,895.6666,,62.78116858950502,625,2875.2625,-0.1,-105.751045,-137.37598,15.204459,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382675.75,-0.39794302,0.9999998,-0.1,,142.36449,168711,0.0009999999,-106.524864,,12353.054399967194,16.167658,0.1,2.6881197e-11,0.0009999999,,11,-0.2,2688,98.77659,15.156612,2769.4722,2688,895.9999,,62.76450892857143,625,2875.3064,-0.2,-105.83414,-137.36449,15.204765,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382801.75,-0.30096757,0.9999998,0.1,,142.3584,168808,0.0009999999,-120.95928,,12360.409496068954,15.8046465,-0.2,2.6861206e-11,0.0009999999,,11,,2689,98.77659,15.15624,2769.4368,2689,896.3332,,62.777240609892154,625,2875.35,-0.2,-105.91334,-137.3584,15.204941,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,382917.8,-0.60166144,1.0000002,-0.1,,142.34863,168828,0.0009999999,-111.06535,,12367.795136451721,16.404995,-0.1,2.6841238e-11,0.0009999999,,11,-0.2,2690,98.77659,15.155869,2769.4526,2690,896.6675,,62.76133828996282,625,2875.394,-0.2,-105.94137,-137.34863,15.205332,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383045.0,-0.39980534,0.9999999,-0.1,,142.343,168876,0.0009999999,-122.20181,,12374.914548635483,13.765329,-0.2,2.6821295e-11,0.0009999999,,11,0.1,2691,98.77659,15.155498,2769.3545,2691,897.0002,,62.75585284280937,625,2875.438,-0.2,-106.083565,-137.343,15.204748,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383156.5,-0.19585812,0.99999964,-0.2,,142.33154,168895,0.0009999999,-106.50438,,12382.151860952377,16.56018,-0.2,2.6801372e-11,0.0009999999,,11,0.2,2692,98.77659,15.155126,2769.274,2692,897.333,,62.739598811292716,625,2875.482,,-106.208115,-137.33154,15.2052,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383277.4,0.098860994,1.0000002,0.2,,142.32358,168915,0.0009999999,-115.90095,,12389.456549406052,14.409244,,2.678147e-11,0.0009999999,,11,0.1,2693,98.77659,15.154755,2769.2744,2693,897.6668,,62.72372818418121,625,2875.5256,-0.2,-106.2512,-137.32358,15.204854,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383409.2,-0.39790878,1.0000002,-0.2,,142.31967,168944,0.0009999999,-126.77901,,12396.598747253418,13.595971,0.1,2.676159e-11,0.0009999999,,11,-0.1,2694,98.77659,15.154383,2769.2617,2694,898.00073,,62.71121009651076,625,2875.5696,-0.2,-106.3078,-137.31967,15.2042055,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383514.47,0.20442598,0.9999997,0.1,,142.30592,168969,0.0009999999,-100.26514,,12403.887939691544,13.436718,0.2,2.6741736e-11,0.0009999999,,11,0.1,2695,98.77659,15.154012,2769.2795,2695,898.33307,,62.69721706864564,625,2875.6133,-0.2,-106.333626,-137.30592,15.203499,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383633.72,0.19769518,1.0000004,0.1,,142.29738,168992,0.0009999999,-114.266785,,12410.995284080505,11.980832,,2.67219e-11,0.0009999999,,11,0.2,2696,98.77659,15.153641,2769.3184,2696,898.66724,,62.682492581602375,625,2875.6572,-0.1,-106.338776,-137.29738,15.202255,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383744.53,-0.50163186,0.9999998,-0.2,,142.2857,169009,0.0009999999,-105.82272,,12417.96580338478,14.803879,-0.2,2.670209e-11,0.0009999999,,11,0.1,2697,98.77659,15.15327,2769.362,2697,898.9999,,62.66555431961439,625,2875.701,-0.2,-106.33897,-137.2857,15.202053,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383856.4,-0.20130904,0.99999946,-0.1,,142.27443,169023,0.0009999999,-106.85426,,12425.478064537048,15.116987,0.2,2.6682299e-11,0.0009999999,,11,-0.1,2698,98.77659,15.1529,2769.3196,2698,899.33344,,62.6475166790215,625,2875.7446,-0.2,-106.42507,-137.27443,15.201974,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,383967.56,-0.19893163,1.0000006,0.2,,142.2629,169042,0.0009999999,-106.164505,,12432.274498939514,16.23776,-0.1,2.6662528e-11,0.0009999999,,11,-0.1,2699,98.77659,15.152529,2769.197,2699,899.6671,,62.631344942571324,625,2875.7886,-0.2,-106.59158,-137.2629,15.202306,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384082.8,-0.60210145,1.0000002,-0.2,,142.2529,169057,0.0009999999,-110.25966,,12439.203800201416,15.633584,-0.1,2.6642783e-11,0.0009999999,,11,-0.1,2700,98.77659,15.152159,2769.2297,2700,900.0001,,62.613703703703706,625,2875.8323,-0.2,-106.60257,-137.2529,15.202417,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384199.84,-0.09750882,0.9999998,-0.1,,142.24356,169108,0.0009999999,-112.02113,,12445.90559887886,16.120306,-0.2,2.6623058e-11,0.0009999999,,11,0.2,2701,98.77659,15.151788,2769.257,2701,900.3332,,62.60940392447242,625,2875.8765,,-106.619354,-137.24356,15.2027025,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384317.75,-0.19940107,0.99999964,-0.2,,142.23454,169127,0.0009999999,-112.92767,,12452.882498502731,15.338074,-0.1,2.6603358e-11,0.0009999999,,11,0.2,2702,98.77659,15.151418,2769.2678,2702,900.6664,,62.59326424870466,625,2875.9197,-0.1,-106.65196,-137.23454,15.202704,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384431.9,0.20205958,0.99999964,0.2,,142.22417,169154,0.0009999999,-109.13551,,12459.9070520401,16.492321,,2.6583676e-11,0.0009999999,,11,0.2,2703,98.77659,15.151048,2769.2869,2703,900.9997,,62.580096189419166,625,2875.9634,-0.2,-106.67651,-137.22417,15.203128,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384542.1,-0.19537665,0.9999998,,,142.21231,169169,0.0009999999,-105.19001,,12466.876087665558,15.94455,-0.1,2.6564018e-11,0.0009999999,,11,0.1,2704,98.77659,15.150678,2769.1113,2704,901.3332,,62.5625,625,2876.007,-0.2,-106.895805,-137.21231,15.203356,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384654.47,-0.49823296,1.0000001,-0.2,,142.20128,169197,0.0009999999,-107.37011,,12473.449508190155,14.546247,-0.1,2.6544381e-11,0.0009999999,,11,-0.1,2705,98.77659,15.150309,2769.0613,2705,901.66675,,62.54972273567468,625,2876.051,-0.1,-106.98974,-137.20128,15.20306,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384768.5,0.19748251,0.9999998,0.1,,142.19087,169290,0.0009999999,-109.03051,,12480.072885036469,16.495241,-0.1,2.6524763e-11,0.0009999999,,11,0.2,2706,98.77659,15.149939,2769.0415,2706,902.0004,,62.5609756097561,625,2876.0942,,-107.052635,-137.19087,15.203488,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,384895.94,0.39817902,0.9999998,0.2,,142.18542,169325,0.0009999999,-122.41902,,12486.297852993011,14.178072,0.2,2.650517e-11,0.0009999999,,11,0.1,2707,98.77659,15.1495695,2769.0173,2707,902.33344,,62.55079423716291,625,2876.1382,-0.1,-107.12084,-137.18542,15.203055,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385018.72,0.19777787,0.9999998,,,142.17825,169350,0.0009999999,-117.791466,,12492.50406050682,16.401003,0.2,2.64856e-11,0.0009999999,,11,0.2,2708,98.77659,15.1491995,2769.046,2708,902.6665,,62.53692762186115,625,2876.1816,-0.2,-107.13572,-137.17825,15.203451,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385128.66,-0.10037792,1.0,0.1,,142.16635,169366,0.0009999999,-104.943016,,12498.522344112396,16.397476,-0.2,2.646605e-11,0.0009999999,,11,0.2,2709,98.77659,15.14883,2769.0698,2709,903.00055,,62.51974898486527,625,2876.2253,-0.2,-107.15551,-137.16635,15.203841,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385244.56,-0.10303988,0.9999997,-0.2,,142.15666,169381,0.0009999999,-110.89718,,12504.938198328018,16.894375,,2.6446519e-11,0.0009999999,,11,0.2,2710,98.77659,15.148461,2769.086,2710,903.33307,,62.50221402214022,625,2876.2688,-0.1,-107.18285,-137.15666,15.204416,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385354.88,-0.20343354,1.0000005,-0.1,,142.14491,169397,0.0009999999,-105.33121,,12511.37511563301,16.120188,-0.2,2.6427012e-11,0.0009999999,,11,0.1,2711,98.77659,15.148092,2769.1162,2711,903.66736,,62.48506086315013,625,2876.3125,,-107.19627,-137.14491,15.204701,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385465.06,-0.19891447,1.0000001,-0.2,,142.13313,169409,0.0009999999,-105.17131,,12517.7085916996,14.874822,,2.6407529e-11,0.0009999999,,11,0.2,2712,98.77659,15.147724,2769.1003,2712,904.00006,,62.466445427728615,625,2876.3562,-0.2,-107.25585,-137.13313,15.204528,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385578.5,-0.19896764,0.9999995,-0.2,,142.12256,169427,0.0009999999,-108.447876,,12524.142977952957,16.227318,0.1,2.6388069e-11,0.0009999999,,11,0.1,2713,98.77659,15.147355,2769.0967,2713,904.33295,,62.45005528934759,625,2876.3997,-0.2,-107.302895,-137.12256,15.204859,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385686.94,0.3012656,0.9999998,,,142.11015,169482,0.0009999999,-103.422226,,12530.707280635834,14.686718,0.2,2.6368628e-11,0.0009999999,,11,0.2,2714,98.77659,15.146987,2769.132,2714,904.66675,,62.447310243183495,625,2876.4434,-0.1,-107.31136,-137.11015,15.2046175,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385807.34,-0.09862681,1.0000005,,,142.10216,169514,0.0009999999,-115.40446,,12536.661312103271,10.125062,-0.1,2.6349206e-11,0.0009999999,,11,0.2,2715,98.77659,15.146618,2769.1628,2715,905.00073,,62.43609576427256,625,2876.4863,-0.2,-107.32359,-137.10216,15.20269,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,385926.38,0.1031187,0.9999997,0.2,,142.09366,169544,0.0009999999,-114.02544,,12542.595099449158,16.986488,-0.1,2.6329806e-11,0.0009999999,,11,0.2,2716,98.77659,15.14625,2769.1543,2716,905.33307,,62.424153166421206,625,2876.53,-0.2,-107.375786,-137.09366,15.203301,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386046.88,-0.20118694,0.99999964,,,142.08571,169563,0.0009999999,-115.50405,,12548.799283504486,15.499583,-0.2,2.631043e-11,0.0009999999,,11,0.1,2717,98.77659,15.145882,2769.1924,2717,905.6664,,62.40817077659183,625,2876.5735,-0.1,-107.38114,-137.08571,15.203358,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386158.34,0.20136538,1.0000001,0.2,,142.07445,169582,0.0009999999,-106.47474,,12556.101193666458,16.156141,0.2,2.6291073e-11,0.0009999999,,11,,2718,98.77659,15.145514,2769.2327,2718,906.0007,,62.39220014716703,625,2876.6172,-0.2,-107.384544,-137.07445,15.203663,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386269.5,0.20002392,1.0,-0.1,,142.06308,169596,0.0009999999,-106.1683,,12562.812111854553,10.8342705,0.2,2.6271737e-11,0.0009999999,,11,0.2,2719,98.77659,15.145146,2769.2244,2719,906.3334,,62.374402353806545,625,2876.6604,-0.1,-107.43602,-137.06308,15.202002,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386390.62,0.09915749,0.9999995,-0.1,,142.05537,169616,0.0009999999,-116.14366,,12569.6518368721,13.341146,0.1,2.6252422e-11,0.0009999999,,11,0.2,2720,98.77659,15.144778,2769.212,2720,906.66626,,62.358823529411765,625,2876.7039,-0.1,-107.49196,-137.05537,15.201268,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386500.75,-0.30299312,1.0000001,-0.2,,142.04364,169631,0.0009999999,-105.10059,,12577.066274881363,15.114339,,2.6233132e-11,0.0009999999,,11,0.1,2721,98.77659,15.144411,2769.182,2721,907.00006,,62.341418596104376,625,2876.7476,-0.2,-107.56562,-137.04364,15.201184,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386610.25,-0.30018583,0.9999998,-0.2,,142.0317,169648,0.0009999999,-104.47996,,12584.491116523743,15.550851,-0.1,2.6213861e-11,0.0009999999,,11,0.2,2722,98.77659,15.144043,2769.191,2722,907.3331,,62.32476120499633,625,2876.7908,-0.2,-107.5998,-137.0317,15.201265,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386720.6,-0.103200905,0.99999964,,,142.02005,169662,0.0009999999,-105.358864,,12591.696571826935,15.481903,-0.2,2.6194609e-11,0.0009999999,,11,0.1,2723,98.77659,15.143676,2769.1265,2723,907.6663,,62.307014322438484,625,2876.8342,,-107.70769,-137.02005,15.201315,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386830.25,-0.1970703,1.0,-0.1,,142.00816,169675,0.0009999999,-104.65615,,12599.125353336334,15.264203,-0.2,2.6175378e-11,0.0009999999,,11,0.2,2724,98.77659,15.143309,2769.077,2724,908.00055,,62.28891336270191,625,2876.8774,-0.1,-107.8005,-137.00816,15.201289,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,386949.1,0.40490648,0.9999998,0.1,,141.99966,169694,0.0009999999,-113.83807,,12606.571236848831,12.441837,0.2,2.6156174e-11,0.0009999999,,11,0.1,2725,98.77659,15.142941,2769.089,2725,908.3331,,62.27302752293578,625,2876.921,,-107.831764,-136.99966,15.200227,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387061.6,-0.20110306,1.0,,,141.98885,169709,0.0009999999,-107.49705,,12614.039291620255,12.861061,-0.2,2.6136985e-11,0.0009999999,,11,0.2,2726,98.77659,15.142575,2769.0256,2726,908.6667,,62.255685986793836,625,2876.9639,-0.2,-107.9383,-136.98885,15.199321,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387172.78,-0.29852208,1.0000004,-0.2,,141.97755,169727,0.0009999999,-106.19379,,12621.519412755966,16.346865,-0.2,2.6117818e-11,0.0009999999,,11,0.2,2727,98.77659,15.142208,2769.0374,2727,909.00037,,62.23945727906124,625,2877.0073,-0.1,-107.96991,-136.97755,15.199687,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387285.12,-0.40388173,1.0,,,141.96669,169750,0.0009999999,-107.35391,,12628.563211917877,15.421793,-0.2,2.6098674e-11,0.0009999999,,11,-0.1,2728,98.77659,15.141842,2769.0562,2728,909.3333,,62.22507331378299,625,2877.0508,-0.1,-107.99456,-136.96669,15.19972,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387400.44,0.0017455667,0.99999964,0.1,,141.95692,169771,0.0009999999,-110.2848,,12635.338050365448,15.365658,,2.6079552e-11,0.0009999999,,11,0.1,2729,98.77659,15.141475,2769.013,2729,909.6664,,62.20996702088677,625,2877.094,-0.2,-108.08099,-136.95692,15.19973,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387523.38,0.2967898,0.9999995,0.2,,141.94995,169802,0.0009999999,-117.92334,,12642.326864242554,13.290434,-0.2,2.6060447e-11,0.0009999999,,11,0.2,2730,98.77659,15.1411085,2768.998,2730,909.9996,,62.1985347985348,625,2877.137,0.1,-108.13893,-136.94995,15.198982,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387633.94,-0.20289378,0.9999998,0.1,,141.93846,169814,0.0009999999,-105.59587,,12649.435877799988,13.215282,-0.2,2.6041367e-11,0.0009999999,,11,0.1,2731,98.77659,15.140742,2769.0378,2731,910.33374,,62.18015378982058,625,2877.1804,-0.2,-108.1426,-136.93846,15.198202,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387750.84,0.39763692,0.99999964,0.2,,141.9293,169833,0.0009999999,-111.897064,,12656.60848236084,15.268625,-0.1,2.6022308e-11,0.0009999999,,11,0.2,2732,98.77659,15.140376,2769.0654,2732,910.6663,,62.16434846266471,625,2877.2236,0.1,-108.158195,-136.9293,15.198181,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387866.94,0.0026867315,0.9999998,0.2,,141.91985,169849,0.0009999999,-111.117226,,12663.725445270538,16.262255,-0.2,2.6003266e-11,0.0009999999,,11,0.1,2733,98.77659,15.14001,2769.1047,2733,910.9999,,62.14745700695207,625,2877.2668,-0.1,-108.16222,-136.91985,15.198519,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,387990.28,-0.39939538,1.0000002,-0.1,,141.91306,169872,0.0009999999,-118.3398,,12670.163038253784,14.568995,,2.5984251e-11,0.0009999999,,11,-0.2,2734,98.77659,15.139645,2769.1345,2734,911.33356,,62.13313825896123,625,2877.3098,-0.1,-108.17523,-136.91306,15.198241,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388098.8,-0.19787377,0.9999998,,,141.90085,170372,0.0009999999,-103.52413,,12677.270741224289,17.332352,-0.2,2.5965249e-11,0.0009999999,,11,,2735,98.77659,15.139278,2769.171,2735,911.6665,,62.293235831809874,625,2877.3533,,-108.18249,-136.90085,15.198969,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388219.56,-0.2986706,0.9999998,-0.1,,141.89311,170397,0.0009999999,-115.73725,,12683.712171792984,15.133301,-0.1,2.5946275e-11,0.0009999999,,11,0.1,2736,98.77659,15.138913,2769.1895,2736,912.0004,,62.2796052631579,625,2877.3965,-0.2,-108.207146,-136.89311,15.198896,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388330.6,-0.10330028,1.0000004,-0.2,,141.88184,170412,0.0009999999,-106.02611,,12690.345440626144,16.809742,0.1,2.5927318e-11,0.0009999999,,11,0.2,2737,98.77659,15.138548,2769.199,2737,912.3336,,62.26233101936427,625,2877.4395,-0.2,-108.24048,-136.88184,15.199432,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388441.28,0.09872314,0.99999964,0.2,,141.87045,170430,0.0009999999,-105.67452,,12696.827555179596,13.7827,-0.2,2.5908381e-11,0.0009999999,,11,0.1,2738,98.77659,15.138183,2769.1465,2738,912.6669,,62.246165084002925,625,2877.4824,,-108.33599,-136.87045,15.198871,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388551.25,-0.19801636,1.0000004,0.2,,141.8588,170443,0.0009999999,-104.9694,,12703.005128145218,16.331863,-0.2,2.5889468e-11,0.0009999999,,11,,2739,98.77659,15.137817,2769.16,2739,913.0003,,62.228185469149324,625,2877.526,-0.2,-108.36604,-136.8588,15.199228,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388662.2,-0.19986111,0.99999964,-0.1,,141.84752,170455,0.0009999999,-105.934944,,12709.343115568161,14.793444,0.1,2.5870575e-11,0.0009999999,,11,,2740,98.77659,15.137452,2769.1836,2740,913.333,,62.20985401459854,625,2877.5686,-0.2,-108.384926,-136.84752,15.199034,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388788.62,-0.09945822,1.0,,,141.84189,170492,0.0009999999,-121.47519,,12715.230892896652,16.128853,0.2,2.5851701e-11,0.0009999999,,11,-0.1,2741,98.77659,15.137088,2769.043,2741,913.6666,,62.200656694637,625,2877.612,-0.2,-108.569214,-136.84189,15.19932,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,388910.7,-0.0009522885,1.0000005,,,141.83467,170516,0.0009999999,-117.03766,,12721.624066591263,13.883986,0.2,2.5832846e-11,0.0009999999,,11,,2742,98.77659,15.136723,2769.0837,2742,914.0004,,62.18672501823487,625,2877.655,-0.2,-108.571365,-136.83467,15.198794,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389021.56,-0.3995377,1.0000001,-0.2,,141.8234,170528,0.0009999999,-105.887955,,12727.853311300278,17.09295,-0.2,2.5814018e-11,0.0009999999,,11,,2743,98.77659,15.136358,2769.1199,2743,914.3335,,62.16842872767043,625,2877.6978,,-108.57793,-136.8234,15.199432,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389135.0,0.2991679,1.0,0.2,,141.81305,170547,0.0009999999,-108.43749,,12734.340745210648,17.074059,0.1,2.5795203e-11,0.0009999999,,11,0.2,2744,98.77659,15.135994,2769.1394,2744,914.6666,,62.15269679300292,625,2877.741,-0.2,-108.60154,-136.81305,15.2000675,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389255.3,-0.5006546,0.9999998,-0.2,,141.80522,170567,0.0009999999,-115.332375,,12740.769331216812,16.5334,-0.1,2.577641e-11,0.0009999999,,11,,2745,98.77659,15.135629,2769.0698,2745,914.9999,,62.137340619307835,625,2877.784,-0.2,-108.714195,-136.80522,15.2005005,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389363.8,-0.39564967,1.0,-0.2,,141.79309,170622,0.0009999999,-103.48313,,12747.247740507126,15.845072,-0.2,2.5757643e-11,0.0009999999,,11,0.1,2746,98.77659,15.135265,2769.0938,2746,915.3333,,62.1347414420976,625,2877.8271,-0.1,-108.73329,-136.79309,15.200689,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389476.25,-0.09915749,1.0000001,-0.2,,141.7824,170644,0.0009999999,-107.420616,,12754.890581607819,14.764369,-0.2,2.5738892e-11,0.0009999999,,11,0.2,2747,98.77659,15.134901,2768.998,2747,915.6668,,62.12013105205679,625,2877.87,0.1,-108.87213,-136.7824,15.200478,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389599.06,0.0029866993,0.9999998,-0.1,,141.7755,170666,0.0009999999,-117.78948,,12762.421171426773,17.052536,0.2,2.5720164e-11,0.0009999999,,11,,2748,98.77659,15.134537,2769.0212,2748,916.0005,,62.10553129548763,625,2877.9128,-0.1,-108.8915,-136.7755,15.201102,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389726.38,0.10126875,1.0000004,-0.1,,141.77023,170692,0.0009999999,-122.36869,,12769.791095495224,15.287178,0.2,2.5701457e-11,0.0009999999,,11,0.2,2749,98.77659,15.134173,2769.0422,2749,916.3342,,62.09239723535831,625,2877.9558,-0.2,-108.91351,-136.77023,15.201084,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389841.47,-0.10001708,0.99999964,-0.2,,141.76053,170712,0.0009999999,-110.06511,,12776.912780761719,15.621456,0.1,2.5682765e-11,0.0009999999,,11,0.1,2750,98.77659,15.133809,2769.025,2750,916.6664,,62.077090909090906,625,2877.9988,-0.1,-108.97395,-136.76053,15.201187,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,389964.88,0.6003538,1.0000004,0.1,,141.75386,170733,0.0009999999,-118.41781,,12784.300312042236,15.945933,0.2,2.5664098e-11,0.0009999999,,11,0.2,2751,98.77659,15.133446,2769.0415,2751,917.00037,,62.06215921483097,625,2878.0417,0.1,-109.00014,-136.75386,15.2014065,-577.64264,577.64264,0.0009999999
0.0009999999,577.64264,390086.06,-0.0009075776,1.0,-0.2,,141.74638,170753,0.0009999999,-116.20064,,12791.976230621338,15.841274,0.1,2.5645451e-11,0.0009999999,,11,0.2,2752,98.77659,15.133082,2769.0725,2752,917.3336,,62.046875,625,2878.0847,-0.1,-109.01214,-136.74638,15.201591,-577.64264,577.64264,0.0009999999
