InvPendulum_mu2_higher,IWLastEpisode,InvPendulum_mu0_higher,AvgEpLen,ActionIn1,InvPendulum_mu1_higher,NumTrainableParams,Regret/t,TimeElapsed,BoundBonus,ReturnLastEpisode,TimestepsSoFar,GridSize,Bound,ReturnMean,IWMax,DenMISELogFirst,Delta,Iteration,BoundMISE,Regret,IWFirstEpisode,DenMISELogLast,IWMin,InvPendulum_std1_higher,ReturnStepMax,InvPendulum_std0_higher,ReturnMin,InvPendulum_std3_higher,MinEpLen,InvPendulum_std2_higher,ReturnMax,InvPendulum_mu3_higher,ReturnAbsMax,IWMean,NumTrajectories,DenMISEMeanLog
0.12,,-0.2,60.95590101522843,-0.08184631,-0.2,,141.28647,20890.59498643875,inf,-495.93158,192133,1296,inf,-136.28647,,14.935517,9.4355895e-12,3152,,445334.94,,13.474347,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3152,15.162419
0.2,,-0.2,61.09514747859182,-0.31973538,-0.2,,141.4006,20900.607225894928,inf,-496.17764,192633,1296,inf,-136.4006,,14.935201,9.4296055e-12,3153,,445836.12,,14.371686,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3153,15.161852
0.2,,-0.2,61.09036144578313,-0.23793562,-0.2,,141.39397,20910.3986120224,inf,-115.46409,192679,1296,inf,-136.39397,,14.934883,9.423627e-12,3154,,445956.56,,12.561527,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3154,15.16071
0.2,,-0.2,61.083042789223455,-0.15953657,-0.2,,141.39218,20920.092388629913,inf,-130.74577,192717,1296,inf,-136.39218,,14.9345665,9.417654e-12,3155,,446092.3,,14.778448,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3155,15.160273
0.2,,-0.2,61.07604562737642,-0.08088234,-0.2,,141.3899,20929.491562128067,inf,-129.17807,192756,1296,inf,-136.3899,,14.934249,9.411689e-12,3156,,446226.5,,14.326033,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3156,15.159694
-0.2,,-0.12,61.07063668039278,-0.7208561,-0.2,,141.38972,20938.567113876343,inf,-135.86926,192800,1296,inf,-136.38972,,14.933932,9.405728e-12,3157,,446367.38,,14.455386,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3157,15.15915
-0.2,,-0.12,61.059214692843575,-0.6390073,-0.2,,141.38339,20948.6693880558,inf,-116.36402,192825,1296,inf,-136.38339,,14.933616,9.399771e-12,3158,,446488.75,,15.427196,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3158,15.158919
-0.2,,-0.12,61.052548274770494,-0.55795383,-0.2,,141.37997,20959.613116264343,inf,-125.601204,192865,1296,inf,-136.37997,,14.933299,9.393822e-12,3159,,446619.34,,15.506282,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3159,15.158714
-0.2,,-0.12,61.04335443037974,-0.48005846,-0.2,,141.37273,20969.9762134552,inf,-113.45351,192897,1296,inf,-136.37273,,14.932982,9.387877e-12,3160,,446737.8,,14.319667,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3160,15.1581335
-0.2,,-0.12,61.03479911420437,-0.40222156,-0.2,,141.36797,20980.84961128235,inf,-121.342735,192931,1296,inf,-136.36797,,14.932667,9.381938e-12,3161,,446864.12,,15.674034,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3161,15.157976
-0.2,,-0.12,61.02561669829222,-0.320817,-0.2,,141.36514,20991.427894353867,inf,-127.453636,192963,1296,inf,-136.36514,,14.93235,9.376005e-12,3162,,446996.6,,12.962372,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3162,15.156966
-0.12,,-0.12,61.01770471071767,-0.6424526,-0.2,,141.36305,21003.073565006256,inf,-129.70451,192999,1296,inf,-136.36305,,14.932034,9.370077e-12,3163,,447131.3,,15.483086,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3163,15.156757
-0.12,,-0.12,61.005372945638435,-0.559179,-0.2,,141.35236,21013.806075811386,inf,-102.59609,193021,1296,inf,-136.35236,,14.931718,9.364154e-12,3164,,447238.88,,14.651483,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3164,15.1562805
-0.12,,-0.12,61.0,-0.48260382,-0.2,,141.34775,21024.35909295082,inf,-121.75678,193065,1296,inf,-136.34775,,14.931402,9.358239e-12,3165,,447365.62,,14.473387,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3165,15.155746
-0.12,,-0.12,61.00442198357549,-0.40253153,-0.2,,141.35164,21034.666343927383,inf,-148.63489,193140,1296,inf,-136.35164,,14.931086,9.352328e-12,3166,,447519.28,,15.006565,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3166,15.155384
-0.12,,-0.12,61.0154720555731,-0.32109752,-0.2,,141.36624,21045.076548099518,inf,-182.61021,193236,1296,inf,-136.36624,,14.93077,9.346423e-12,3167,,447706.88,,13.082259,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3167,15.154415
-0.12,,-0.12,61.020517676767675,-0.23973608,-0.2,,141.37636,21054.923241853714,inf,-168.4212,193313,1296,inf,-136.37636,,14.930454,9.340523e-12,3168,,447880.3,,15.25626,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3168,15.154129
-0.04,,-0.12,61.02492899968444,-0.5614822,-0.2,,141.38802,21064.30437517166,inf,-173.33429,193388,1296,inf,-136.38802,,14.930139,9.3346286e-12,3169,,448058.62,,15.015756,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3169,15.153771
-0.04,,-0.12,61.03533123028391,-0.4770788,-0.2,,141.38437,21073.673061847687,inf,-124.79531,193482,1296,inf,-136.38437,,14.929823,9.328741e-12,3170,,448188.44,,14.491304,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3170,15.153248
-0.04,,-0.12,61.17376222011983,-0.398159,-0.2,,141.35219,21083.7907166481,inf,-34.362312,193982,1296,inf,-136.35219,,14.929508,9.322858e-12,3171,,448227.8,,13.520802,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3171,15.152418
-0.04,,-0.12,61.31210592686003,-0.32025677,-0.2,,141.40352,21094.139231920242,inf,-299.1329,194482,1296,inf,-136.40352,,14.929193,9.31698e-12,3172,,448531.94,,14.00731,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3172,15.151742
-0.04,,-0.12,61.45036243302868,-0.24050742,-0.2,,141.51784,21104.425102949142,inf,-499.15765,194982,1296,inf,-136.51784,,14.928877,9.311109e-12,3173,,449036.1,,13.584959,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3173,15.150933
-0.04,,-0.12,61.588531821046,-0.16534981,-0.2,,141.6317,21114.595467329025,inf,-497.90826,195482,1296,inf,-136.6317,,14.928562,9.305242e-12,3174,,449539.0,,14.030584,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3174,15.150264
0.04,,-0.12,61.72661417322835,-0.4808783,-0.2,,141.74606,21124.663709402084,inf,-499.72946,195982,1296,inf,-136.74606,,14.928247,9.299382e-12,3175,,450043.75,,11.823084,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3175,15.1489
0.04,,-0.12,61.72764483627204,-0.3997026,-0.2,,141.73538,21134.131860256195,inf,-102.81675,196047,1296,inf,-136.73538,,14.927932,9.293527e-12,3176,,450151.56,,15.430906,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3176,15.148676
0.04,,-0.12,61.86559647466163,-0.31846952,-0.2,,141.70772,21144.655089616776,inf,-48.86504,196547,1296,inf,-136.70772,,14.927617,9.287677e-12,3177,,450205.44,,13.735642,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3177,15.147919
0.04,,-0.12,62.00346129641284,-0.2389563,-0.2,,141.78018,21156.524705171585,inf,-366.99115,197047,1296,inf,-136.78018,,14.927302,9.281833e-12,3178,,450577.4,,14.687446,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3178,15.147455
0.04,,-0.12,62.141239383453915,-0.1565555,-0.2,,141.89388,21168.38930797577,inf,-498.1962,197547,1296,inf,-136.89388,,14.926988,9.275995e-12,3179,,451080.62,,15.2542515,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3179,15.147176
0.04,,-0.12,62.27893081761006,-0.08183254,-0.2,,142.00635,21179.837980508804,inf,-494.5958,198047,1296,inf,-137.00635,,14.926674,9.270162e-12,3180,,451580.2,,14.017235,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3180,15.146506
0.12,,-0.12,62.41653568060358,-0.3975909,-0.2,,142.1204,21191.72990489006,inf,-499.80112,198547,1296,inf,-137.1204,,14.926359,9.264334e-12,3181,,452085.0,,13.413012,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3181,15.145649
0.12,,-0.12,62.415776241357634,-0.31844226,-0.2,,142.11342,21202.678792476654,inf,-114.85422,198607,1296,inf,-137.11342,,14.926044,9.258512e-12,3182,,452204.88,,14.581337,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3182,15.145152
0.12,,-0.12,62.41847313854854,-0.24138285,-0.2,,142.11125,21213.84223985672,inf,-130.25928,198678,1296,inf,-137.11125,,14.925731,9.252695e-12,3183,,452340.12,,14.261418,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3183,15.144562
0.12,,-0.12,62.4214824120603,-0.15966423,-0.2,,142.11682,21224.360630512238,inf,-154.85423,198750,1296,inf,-137.11682,,14.925417,9.246884e-12,3184,,452499.97,,11.441233,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3184,15.143086
0.12,,-0.12,62.42291993720565,-0.08047033,-0.2,,142.12576,21234.76015973091,inf,-165.58919,198817,1296,inf,-137.12576,,14.925102,9.241079e-12,3185,,452670.56,,14.33794,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3185,15.142519
0.12,,-0.12,62.4202762084118,-0.0018812865,-0.2,,142.12875,21244.567962408066,inf,-146.60866,198871,1296,inf,-137.12875,,14.924788,9.235278e-12,3186,,452822.2,,15.275359,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3186,15.142246
0.2,,-0.12,62.42390963288359,-0.32106838,-0.2,,142.13977,21254.276642799377,inf,-172.28474,198945,1296,inf,-137.13977,,14.924475,9.229484e-12,3187,,452999.44,,14.81448,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3187,15.141833
0.2,,-0.12,62.4146800501882,-0.23873577,-0.2,,142.1334,21264.227568626404,inf,-116.84833,198978,1296,inf,-137.1334,,14.924161,9.223695e-12,3188,,453121.3,,15.240556,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3188,15.141549
0.2,,-0.12,62.408592035120726,-0.1571597,-0.2,,142.127,21273.641513824463,inf,-116.69824,199021,1296,inf,-137.127,,14.923847,9.21791e-12,3189,,453243.0,,14.99482,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3189,15.141188
0.2,,-0.12,62.40094043887147,-0.07870667,-0.2,,142.12259,21283.028062343597,inf,-123.04739,199059,1296,inf,-137.12259,,14.923533,9.212133e-12,3190,,453371.06,,11.233981,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3190,15.13965
0.2,,-0.12,62.392353494202446,-0.0033332855,-0.2,,142.11867,21292.438477754593,inf,-124.65025,199094,1296,inf,-137.11867,,14.923221,9.20636e-12,3191,,453500.7,,12.795722,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3191,15.138605
0.2,,-0.12,62.38377192982456,0.0802014,-0.2,,142.11755,21301.67599773407,inf,-133.54395,199129,1296,inf,-137.11755,,14.922907,9.200592e-12,3192,,453639.25,,13.582224,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3192,15.1378
-0.2,,-0.04,62.3764484810523,-0.6421941,-0.2,,142.11742,21311.54107069969,inf,-136.66011,199168,1296,inf,-137.11742,,14.922594,9.19483e-12,3193,,453780.9,,13.295607,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3193,15.13691
-0.2,,-0.04,62.36380713838447,-0.56225073,-0.2,,142.10968,21321.11101436615,inf,-112.39813,199190,1296,inf,-137.10968,,14.92228,9.189073e-12,3194,,453898.3,,14.460441,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3194,15.136389
-0.2,,-0.04,62.35680751173709,-0.47952265,-0.2,,142.10648,21330.293993473053,inf,-126.87904,199230,1296,inf,-137.10648,,14.9219675,9.183322e-12,3195,,454030.2,,15.131976,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3195,15.136074
-0.2,,-0.04,62.34730913642053,-0.39887413,-0.2,,142.10138,21341.52662205696,inf,-120.81007,199262,1296,inf,-137.10138,,14.921655,9.177576e-12,3196,,454156.0,,15.383695,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3196,15.135835
-0.2,,-0.04,62.33593994369722,-0.31844842,-0.2,,142.09583,21352.517030477524,inf,-119.36921,199288,1296,inf,-137.09583,,14.921342,9.171835e-12,3197,,454280.38,,14.28296,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3197,15.135258
-0.2,,-0.04,62.32457786116323,-0.23683877,-0.2,,142.09143,21363.460299491882,inf,-123.007996,199314,1296,inf,-137.09143,,14.921029,9.1661e-12,3198,,454408.38,,14.07985,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3198,15.134615
-0.12,,-0.04,62.31572366364489,-0.5561882,-0.2,,142.08925,21374.671961307526,inf,-130.1489,199348,1296,inf,-137.08925,,14.920716,9.16037e-12,3199,,454543.5,,12.446801,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3199,15.133462
-0.12,,-0.04,62.3096875,-0.48202384,-0.2,,142.08954,21385.958634138107,inf,-137.96515,199391,1296,inf,-137.08954,,14.920404,9.154646e-12,3200,,454686.5,,13.059862,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3200,15.132503
-0.12,,-0.04,62.303030303030305,-0.40139285,-0.2,,142.08731,21396.942819833755,inf,-130.02295,199432,1296,inf,-137.08731,,14.920092,9.148927e-12,3201,,454821.5,,15.084673,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3201,15.132175
-0.12,,-0.04,62.296064959400375,-0.31902647,-0.2,,142.08766,21407.837496995926,inf,-138.17229,199472,1296,inf,-137.08766,,14.919779,9.143214e-12,3202,,454964.7,,14.834188,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3202,15.131769
-0.12,,-0.04,62.28816734311583,-0.2410612,-0.2,,142.08618,21417.99168920517,inf,-132.3885,199509,1296,inf,-137.08618,,14.919467,9.137505e-12,3203,,455102.06,,15.212775,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3203,15.131481
-0.12,,-0.04,62.278401997503124,-0.1601831,-0.2,,142.08374,21427.702001810074,inf,-129.26546,199540,1296,inf,-137.08374,,14.919155,9.131802e-12,3204,,455236.3,,13.840265,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3204,15.130767
-0.04,,-0.04,62.27145085803432,-0.47818595,-0.2,,142.08391,21437.455402612686,inf,-137.58405,199580,1296,inf,-137.08391,,14.918842,9.126105e-12,3205,,455378.9,,15.11302,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3205,15.130452
-0.04,,-0.04,62.27011852776045,-0.40124172,-0.2,,142.0797,21447.08838224411,inf,-123.6289,199638,1296,inf,-137.0797,,14.91853,9.120412e-12,3206,,455507.53,,13.500247,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3206,15.12963
-0.04,,-0.04,62.29123791705644,-0.3213329,-0.2,,142.07816,21456.746469259262,inf,-132.09145,199768,1296,inf,-137.07816,,14.918219,9.1147255e-12,3207,,455644.62,,15.5432415,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3207,15.129446
-0.04,,-0.04,62.366895261845386,-0.24195936,-0.2,,142.12527,21466.293092012405,inf,-288.26157,200073,1296,inf,-137.12527,,14.917907,9.109043e-12,3208,,455937.88,,14.6333475,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3208,15.12898
-0.04,,-0.04,62.50327204736678,-0.15998876,-0.2,,142.23691,21476.15418934822,inf,-495.37134,200573,1296,inf,-137.23691,,14.917596,9.103368e-12,3209,,456438.25,,12.961785,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3209,15.127992
-0.04,,-0.04,62.5398753894081,-0.08209176,-0.2,,142.27937,21486.168315172195,inf,-273.51016,200753,1296,inf,-137.27937,,14.917284,9.0976966e-12,3210,,456716.78,,15.357428,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3210,15.127752
0.04,,-0.04,62.59109311740891,-0.39895636,-0.2,,142.3371,21496.176644086838,inf,-322.61743,200980,1296,inf,-137.3371,,14.916972,9.092031e-12,3211,,457044.4,,15.216697,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3211,15.127467
0.04,,-0.04,62.589352428393525,-0.31951356,-0.2,,142.33023,21505.484085559845,inf,-115.28539,201037,1296,inf,-137.33023,,14.916661,9.0863705e-12,3212,,457164.7,,15.166913,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3212,15.127172
0.04,,-0.04,62.60379707438531,-0.23941031,-0.2,,142.32649,21514.89266371727,inf,-125.344986,201146,1296,inf,-137.32649,,14.916349,9.080715e-12,3213,,457295.03,,15.029463,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3213,15.126828
0.04,,-0.04,62.663658991910395,-0.16066968,-0.2,,142.37866,21525.204956769943,inf,-304.9886,201401,1296,inf,-137.37866,,14.9160385,9.075065e-12,3214,,457605.0,,15.516098,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3214,15.126638
0.04,,-0.04,62.75272161741835,-0.077256165,-0.2,,142.4726,21537.103525877,inf,-439.38846,201750,1296,inf,-137.4726,,14.915728,9.0694206e-12,3215,,458049.38,,12.684458,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3215,15.1255665
0.04,,-0.04,62.81436567164179,0.0003579408,-0.2,,142.541,21549.241978645325,inf,-357.4735,202011,1296,inf,-137.541,,14.915417,9.063782e-12,3216,,458411.88,,12.906609,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3216,15.124569
0.12,,-0.04,62.87659309916071,-0.32159838,-0.2,,142.61006,21560.98716378212,inf,-359.70505,202274,1296,inf,-137.61006,,14.915106,9.0581475e-12,3217,,458776.56,,14.696987,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3217,15.124124
0.12,,-0.04,62.87507768800497,-0.24093848,-0.2,,142.59746,21572.216010808945,inf,-97.0421,202332,1296,inf,-137.59746,,14.914795,9.052518e-12,3218,,458878.62,,12.787006,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3218,15.123084
0.12,,-0.04,62.86735010872942,-0.15969867,-0.2,,142.59401,21583.245886802673,inf,-126.476166,202370,1296,inf,-137.59401,,14.914484,9.046895e-12,3219,,459010.1,,14.44932,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3219,15.122565
0.12,,-0.04,62.86180124223603,-0.080614045,-0.2,,142.59155,21593.827540636063,inf,-129.70381,202415,1296,inf,-137.59155,,14.914173,9.041277e-12,3220,,459144.8,,13.97551,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3220,15.1219
0.12,,-0.04,62.86060229742316,-0.0013526529,-0.2,,142.59506,21604.116839170456,inf,-148.88547,202474,1296,inf,-137.59506,,14.913863,9.035664e-12,3221,,459298.7,,15.191791,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3221,15.121612
0.12,,-0.04,62.858783364369955,0.0791133,-0.2,,142.59888,21614.349062919617,inf,-149.88641,202531,1296,inf,-137.59888,,14.913552,9.030055e-12,3222,,459453.56,,14.517556,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3222,15.121112
0.2,,-0.04,62.852311511014584,-0.24115744,-0.2,,142.59972,21624.17856693268,inf,-140.29819,202573,1296,inf,-137.59972,,14.913242,9.024453e-12,3223,,459598.88,,14.10215,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3223,15.120489
0.2,,-0.04,62.843052109181144,-0.16206989,-0.2,,142.5928,21633.41883134842,inf,-115.352486,202606,1296,inf,-137.5928,,14.912932,9.018856e-12,3224,,459719.22,,14.215922,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3224,15.119897
0.2,,-0.04,62.83100775193798,-0.07964885,-0.2,,142.58226,21642.988483428955,inf,-103.608765,202630,1296,inf,-137.58226,,14.9126215,9.013263e-12,3225,,459827.8,,15.105008,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3225,15.119581
0.2,,-0.04,62.82176069435834,0.0053532347,-0.2,,142.5798,21652.392406225204,inf,-129.62953,202663,1296,inf,-137.5798,,14.912312,9.0076765e-12,3226,,459962.44,,14.699411,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3226,15.119142
0.2,,-0.04,62.812829253176325,0.075955056,-0.2,,142.57715,21661.69699215889,inf,-128.97652,202697,1296,inf,-137.57715,,14.912002,9.002094e-12,3227,,460096.44,,10.964181,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3227,15.117546
0.2,,-0.04,62.80173482032218,0.15958022,-0.2,,142.57312,21671.439322948456,inf,-124.61585,202724,1296,inf,-137.57312,,14.911692,8.996518e-12,3228,,460226.03,,13.3938465,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3228,15.1167
-0.2,,0.04,62.794363580055744,-0.55959654,-0.2,,142.5722,21681.130348920822,inf,-134.60738,202763,1296,inf,-137.5722,,14.911383,8.990947e-12,3229,,460365.66,,14.091883,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.2,541.1523,,3229,15.116072
-0.2,,0.04,62.77956656346749,-0.48067996,-0.2,,142.56198,21690.227048158646,inf,-104.549774,202778,1296,inf,-137.56198,,14.911073,8.98538e-12,3230,,460475.22,,13.421363,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.12,541.1523,,3230,15.115238
-0.2,,0.04,62.765397709687406,-0.40236694,-0.2,,142.5523,21699.597395181656,inf,-106.29607,202795,1296,inf,-137.5523,,14.910763,8.979819e-12,3231,,460586.5,,13.884346,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,-0.04,541.1523,,3231,15.11455
-0.2,,0.04,62.75309405940594,-0.3193732,-0.2,,142.54639,21709.02914071083,inf,-118.41338,202818,1296,inf,-137.54639,,14.910454,8.974263e-12,3232,,460709.9,,14.831228,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.04,541.1523,,3232,15.114151
-0.2,,0.04,62.74048871017631,-0.24351203,-0.2,,142.54062,21719.26415681839,inf,-118.93278,202840,1296,inf,-137.54062,,14.910144,8.968712e-12,3233,,460833.84,,15.106069,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.12,541.1523,,3233,15.113838
-0.2,,0.04,62.728818800247375,-0.16141517,-0.2,,142.53566,21730.703740358353,inf,-121.49826,202865,1296,inf,-137.53566,,14.909835,8.963167e-12,3234,,460960.34,,14.065648,,0.0009999999,541.1523,0.0009999999,-541.1523,0.0009999999,11,0.0009999999,81.84102,0.2,541.1523,,3234,15.113208
