IWMin,Delta,ReturnLastEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,ReturnMax,IWMax,IWMean,Iteration,DenMISEMeanLog,ReturnStepMax,ReturnAbsMax,LQGmu1_actor,ReturnMin,TimeElapsed,Regret/t,IWFirstEpisode,Bound,IWLastEpisode,Regret,DenMISELogLast,LQGmu1_higher,ReturnMean
,1.0028222e-10,0.9559671,69640,0.08638168,-3.7115085,0.9565436,6.8002815,1.0157819,3482,-0.78524685,0.99953693,0.9565436,-0.73412275,,49076.964854717255,0.11906904,,1.6997465,6.7127414,414.5984,-0.376755,-0.71428573,0.846051
,1.0022464e-10,0.9562778,69660,0.01831564,-3.7117956,0.9565436,31.107174,1.0356365,3483,-0.78513396,0.99953693,0.9565436,-0.6958913,,49091.17842435837,0.11903739,,1.7015972,18.213795,414.60718,-0.4076324,-0.71428573,0.8460826
,1.0016712e-10,0.95614743,69680,0.027547687,-3.7120826,0.9565436,20.546356,1.0329082,3484,-0.78498244,0.99953693,0.9565436,-0.71916825,,49105.62651991844,0.11900586,,1.7000332,15.469526,414.6162,-0.28890526,-0.71428573,0.84611416
,1.0010964e-10,0.95615613,69700,0.47965226,-3.7123697,0.9565436,26.864195,0.9738968,3485,-0.7848501,0.99953693,0.9565436,-0.9751892,,49120.28538775444,0.11897421,0.0023357873,1.6996703,1.0003777,414.62524,-0.35602173,-1.0,0.8461458
,1.0005221e-10,0.955903,69720,0.027547687,-3.712656,0.9565436,23.854372,0.96797806,3486,-0.7847712,0.99953693,0.9565436,-0.990514,,49134.7215821743,0.11894274,,1.7027793,19.796537,414.63452,-0.48139563,-0.9591837,0.8461773
,9.999483e-11,0.95590144,69740,0.041433174,-3.7129428,0.9565436,23.921194,0.9886162,3487,-0.784698,0.99953693,0.9565436,-1.0556589,,49148.86219358444,0.11891127,,1.7001777,15.398618,414.64355,-0.49575135,-1.0,0.84620875
,9.993752e-11,0.9558783,69760,0.062317666,-3.7132294,0.9565436,23.658974,0.98820245,3488,-0.78496253,0.99953693,0.9565436,-1.0212349,,49162.69433379173,0.118879855,,1.7026649,23.372158,414.65283,-1.693831,-1.0,0.84624016
,9.9880236e-11,0.956127,69780,0.062317666,-3.7135162,0.9565436,23.506313,0.9887326,3489,-0.78499603,0.99953693,0.9565436,-0.96348786,,49177.18725848198,0.118848324,,1.6998198,14.684915,414.66187,-0.888305,-1.0,0.8462717
,9.982301e-11,0.9559936,69800,0.0529305,-3.7138028,0.9565436,38.556858,0.9792369,3490,-0.7849075,0.99953693,0.9565436,0.6969395,,49191.72907948494,0.11881691,8.650427e-10,1.6995835,,414.6709,-0.4632758,0.71428573,0.8463031
,9.9765834e-11,0.39190128,69820,0.08638168,-3.7140892,0.9565436,6.990834,0.99778044,3491,-0.78515625,0.99953693,0.9565436,-0.17606588,,49205.83051800728,0.11894709,,1.6993866,7.044297e-20,415.24414,-1.6284424,-0.14285715,0.8461729
,9.97087e-11,0.9543412,69840,0.16597496,-3.7143755,0.9565436,8.814977,0.98616356,3492,-0.78504497,0.99953693,0.9565436,0.14787708,,49220.06239056587,0.118916094,0.0033069686,1.6991749,0.024879768,415.25513,-0.39405352,0.3469388,0.8462039
,9.965161e-11,0.8491514,69860,0.01831564,-3.714661,0.9565436,47.964584,1.0102423,3493,-0.7850592,0.99953693,0.9565436,0.16498896,,49234.58910226822,0.1189152,,1.7002424,47.643974,415.37085,-0.82025427,0.14285715,0.8462048
,9.959459e-11,0.7387596,69880,0.21203151,-3.7149472,0.9565436,4.6028175,1.0011829,3494,-0.78510976,0.99953693,0.9565436,0.22539833,,49249.03734779358,0.118945956,0.00047023065,1.699223,4.394522,415.59717,-0.96802455,0.06122449,0.84617406
,9.95376e-11,0.78453314,69900,0.01831564,-3.7152333,0.9565436,58.351463,1.0474417,3495,-0.78516656,0.99953693,0.9565436,0.2555628,,49263.40093231201,0.1189636,,1.707036,58.191807,415.77783,-0.9839133,0.2244898,0.8461564
,9.948066e-11,0.7003988,69920,0.01831564,-3.7155194,0.9565436,57.195103,1.0956005,3496,-0.78520656,0.99953693,0.9565436,0.2729205,,49277.75427722931,0.11900526,,1.700003,49.73041,416.04248,-0.9670491,0.26530612,0.84611475
,9.9423775e-11,0.6352237,69940,0.062317666,-3.7158053,0.9565436,94.69625,1.1971698,3497,-0.78523386,0.99953693,0.9565436,0.91816026,,49292.148037433624,0.11906558,71.911995,1.6987501,4.6564367e-29,416.3723,-0.96976376,1.0,0.84605443
,9.936694e-11,0.24092115,69960,0.21203151,-3.695736,0.9565436,3.689862,0.9931811,3498,-0.785465,0.99953693,0.9565436,-0.523751,,49306.57186174393,0.119238615,5.7815637e-09,1.6985807,2.0799818e-07,417.09668,-1.7821078,-0.3469388,0.8458814
,9.931015e-11,0.9562426,69980,0.027547687,-3.6960218,0.9565436,20.807095,1.0124327,3499,-0.7853228,0.99953693,0.9565436,-0.55519897,,49321.097742557526,0.119207025,,1.7011019,16.984686,417.10522,-0.2803296,-0.5102041,0.845913
,9.9253404e-11,0.9564113,70000,0.027547687,-3.6963074,0.9565436,18.851358,1.0685607,3500,-0.785174,0.99953693,0.9565436,-0.5883709,,49335.54990363121,0.11917549,,1.6994512,18.850859,417.11426,-0.27516463,-0.5510204,0.8459445
,9.919671e-11,0.9563274,70020,0.01831564,-3.6965933,0.9565436,37.903587,0.9647228,3501,-0.78508294,0.99953693,0.9565436,-0.57893014,,49349.32897520065,0.11914396,,1.7006366,36.457024,417.12305,-0.53297627,-0.59183675,0.84597605
,9.914008e-11,0.95570886,70040,0.041433174,-3.696879,0.9565436,12.807335,1.032044,3502,-0.7850021,0.99953693,0.9565436,-0.5193054,,49363.631036520004,0.11911261,,1.699364,12.201763,417.13232,-0.46372,-0.5510204,0.8460074
,9.9083484e-11,0.9561069,70060,0.062317666,-3.6971643,0.9565436,9.178785,1.0033638,3503,-0.78484833,0.99953693,0.9565436,-0.5668927,,49377.76067495346,0.1190812,,1.6985196,7.416802,417.14136,-0.27667814,-0.5510204,0.8460388
,9.902693e-11,0.9564554,70080,0.041433174,-3.6974497,0.9565436,54.389313,1.0166295,3504,-0.7847244,0.99953693,0.9565436,0.8234471,,49391.56785750389,0.11904973,6.281948e-07,1.6980478,,417.15015,-0.35306156,0.8367347,0.8460703
,9.8970436e-11,0.30632034,70100,0.027547687,-3.697735,0.9565436,20.53814,1.0338852,3505,-0.78498816,0.99953693,0.9565436,-0.76650643,,49406.06147789955,0.11920375,,1.6980208,,417.80908,-1.7202302,-0.71428573,0.8459163
,9.891398e-11,0.95617265,70120,0.08638168,-3.6980205,0.9565436,8.922181,0.9723973,3506,-0.78486973,0.99953693,0.9565436,-0.6161945,,49420.359964847565,0.119172215,,1.6976392,3.0209134,417.81763,-0.40178716,-0.877551,0.8459478
,9.885759e-11,0.9561973,70140,0.11973804,-3.6983056,0.9565436,5.9241996,1.0036298,3507,-0.7848165,0.99953693,0.9565436,-0.5567827,,49434.66309547424,0.119140804,,1.698636,5.7762327,417.82666,-0.5709323,-0.59183675,0.8459792
,9.880123e-11,0.9562098,70160,0.027547687,-3.6985905,0.9565436,18.63941,1.0746436,3508,-0.78466994,0.99953693,0.9565436,-0.54496396,,49448.56718444824,0.11910939,,1.6988344,18.60744,417.83594,-0.2725409,-0.5510204,0.8460106
,9.874492e-11,0.95583326,70180,0.01831564,-3.6988757,0.9565436,27.803354,1.0822169,3509,-0.78449255,0.99953693,0.9565436,-0.52245474,,49463.15531039238,0.11907804,,1.6985934,26.10339,417.84497,-0.2356748,-0.5510204,0.846042
,9.868867e-11,0.9561092,70200,0.37546432,-3.6991606,0.9565436,2.8089986,0.9953224,3510,-0.78432184,0.99953693,0.9565436,0.019142041,,49477.39531874657,0.11904669,0.686047,1.6977293,0.48699936,417.854,-0.26508692,0.020408163,0.8460733
,9.863246e-11,0.94937456,70220,0.041433174,-3.69925,0.9565436,15.170713,1.0105242,3511,-0.7842506,0.99953693,0.9565436,0.03921354,,49491.34968113899,0.11901724,,1.6976061,9.756411,417.86963,-0.52898276,0.06122449,0.8461028
,9.85763e-11,0.9556359,70240,0.01831564,-3.699535,0.9565436,36.92831,0.9788012,3512,-0.78417426,0.99953693,0.9565436,0.009269049,,49505.53151869774,0.11898613,,1.6977615,21.731825,417.87915,-0.52481246,0.020408163,0.8461339
,9.8520185e-11,0.94783026,70260,0.027547687,-3.6998196,0.9565436,24.313295,0.9859627,3513,-0.7841011,0.99953693,0.9565436,0.029560901,,49520.140816926956,0.1189571,,1.6980166,22.061613,417.89624,-0.50269353,0.020408163,0.8461629
,9.846412e-11,0.94030386,70280,0.041433174,-3.700104,0.9565436,16.06758,0.99613416,3514,-0.7840306,0.99953693,0.9565436,0.02817098,,49534.73677563667,0.11893034,,1.6985893,15.80271,417.92114,-0.51984584,0.020408163,0.8461897
,9.84081e-11,0.9440455,70300,0.01831564,-3.7003887,0.9565436,36.158794,0.9891474,3515,-0.78395545,0.99953693,0.9565436,0.019631004,,49548.982410907745,0.118902504,,1.69899,33.311726,417.94238,-0.51466596,0.020408163,0.8462175
,9.835214e-11,0.9460784,70320,0.01831564,-3.700673,0.9565436,35.800793,0.9921064,3516,-0.7838775,0.99953693,0.9565436,-0.0070044734,,49563.35721540451,0.11887419,,1.6983604,35.738827,417.96167,-0.49607643,0.020408163,0.8462458
,9.829621e-11,0.94251615,70340,0.041433174,-3.7009575,0.9565436,12.6259165,1.0359067,3517,-0.78377753,0.99953693,0.9565436,-0.5303793,,49577.3344271183,0.118846774,,1.6967423,5.3823278e-37,417.98413,-0.4206569,-0.5510204,0.84627324
,9.824033e-11,0.95605993,70360,0.062317666,-3.7012417,0.9565436,10.44974,1.0033866,3518,-0.7836166,0.99953693,0.9565436,-0.015239114,,49591.6913588047,0.11881554,,1.6967213,8.975879e-17,417.99316,-0.252537,0.020408163,0.8463045
,9.81845e-11,0.9488469,70380,0.08638168,-3.701526,0.9565436,7.058636,1.0023537,3519,-0.78350216,0.99953693,0.9565436,-0.067975365,,49606.15511512756,0.118786395,5.2123205e-35,1.6966339,6.7639017,418.00928,-0.38334912,-0.020408163,0.8463336
,9.812873e-11,0.95216703,70400,1.0,-3.7018101,0.9565436,25.90232,0.9678254,3520,-0.7834063,0.99953693,0.9565436,0.9676171,,49620.42060351372,0.118756354,8.626205,1.6964597,0.62367827,418.02222,-0.44794917,-0.020408163,0.84636366
,9.8073e-11,0.17437273,70420,0.027547687,-3.6996465,0.9565436,37.69556,1.086086,3521,-0.7837147,0.99953693,0.9565436,0.21928954,,49634.64104914665,0.11894721,,1.6958778,,418.813,-1.8359936,0.26530612,0.8461728
,9.8017316e-11,0.7079515,70440,0.01831564,-3.6999304,0.9565436,57.510834,1.045634,3522,-0.7837489,0.99953693,0.9565436,0.23965393,,49648.764948129654,0.11898643,,1.6971579,56.10193,419.07007,-0.98641527,0.2244898,0.8461336
,9.7961673e-11,0.6719362,70460,0.062317666,-3.7002144,0.9565436,9.098451,1.0058329,3523,-0.78378606,0.99953693,0.9565436,-0.6334498,,49663.215187072754,0.1190359,,1.6955137,1.8388288e-34,419.36353,-0.95485127,-0.5510204,0.8460841
,9.790609e-11,0.9563078,70480,0.01831564,-3.700498,0.9565436,33.562653,1.0115864,3524,-0.7837005,0.99953693,0.9565436,-0.1021938,,49677.785041093826,0.11900455,,1.6954114,,419.37207,-0.4869836,-0.06122449,0.84611547
,9.785055e-11,0.9556463,70500,0.01831564,-3.7007818,0.9565436,31.074352,1.0395288,3525,-0.78361493,0.99953693,0.9565436,-0.14825043,,49692.55100941658,0.11897349,,1.6959282,3.0235827,419.3816,-0.48989964,-0.14285715,0.8461465
,9.779505e-11,0.9561643,70520,0.027547687,-3.7010655,0.9565436,20.49523,1.0249817,3526,-0.7834808,0.99953693,0.9565436,-0.177819,,49706.8320851326,0.11894232,,1.6951137,20.113825,419.39062,-0.34767422,-0.14285715,0.8461777
,9.773961e-11,0.9557778,70540,0.01831564,-3.7013493,0.9565436,33.03204,1.0193532,3527,-0.78336537,0.99953693,0.9565436,-0.15789676,,49721.18635368347,0.11891127,,1.6985058,30.868282,419.3999,-0.39975372,-0.18367347,0.84620875
,9.768421e-11,0.9561215,70560,0.062317666,-3.7016327,0.9565436,9.235631,1.0234352,3528,-0.78324217,0.99953693,0.9565436,-0.7719603,,49735.64496397972,0.11888009,,1.6950265,4.514251e-17,419.40894,-0.36372656,-0.71428573,0.8462399
,9.762885e-11,0.95567745,70580,0.01831564,-3.701916,0.9565436,32.202236,1.0269132,3529,-0.7831302,0.99953693,0.9565436,-0.7910273,,49749.81332159042,0.11884904,,1.695995,13.95629,419.4182,-0.41038442,-0.79591835,0.846271
,9.7573546e-11,0.9560713,70600,0.027547687,-3.7021995,0.9565436,21.269707,1.022074,3530,-0.78300977,0.99953693,0.9565436,-0.8165028,,49764.08236122131,0.118817925,,1.6955495,20.90004,419.4275,-0.38261452,-0.79591835,0.8463021
,9.751829e-11,0.9558892,70620,0.027547687,-3.7024827,0.9565436,21.888937,1.0043001,3531,-0.78291345,0.99953693,0.9565436,-0.1307233,,49778.27918219566,0.11878687,,1.6945887,,419.43652,-0.4625064,-0.18367347,0.84633315
,9.746307e-11,0.95443165,70640,0.01831564,-3.7027657,0.9565436,30.607231,1.0470421,3532,-0.7828007,0.99953693,0.9565436,-0.118684046,,49792.80163836479,0.118756294,,1.6977348,25.743454,419.44727,-0.38656262,-0.14285715,0.8463637
,9.74079e-11,0.95561355,70660,0.027547687,-3.703049,0.9565436,20.193247,1.0281768,3533,-0.7826933,0.99953693,0.9565436,-0.1370781,,49807.378670454025,0.11872536,,1.6950829,15.413192,419.4568,-0.44732904,-0.14285715,0.84639466
,9.73528e-11,0.95528334,70680,0.041433174,-3.703332,0.9565436,13.434717,1.0132222,3534,-0.7825609,0.99953693,0.9565436,-0.17928955,,49822.18495798111,0.118694544,,1.6949866,13.41805,419.46655,-0.34159294,-0.14285715,0.8464255
,9.729772e-11,0.95568615,70700,0.16597496,-3.7036147,0.9565436,4.2705846,0.9999412,3535,-0.78244454,0.99953693,0.9565436,-0.817852,,49836.694051504135,0.11866367,2.0658944e-22,1.6942961,0.08455135,419.47607,-0.38321796,-0.63265306,0.84645635
,9.72427e-11,0.9562426,70720,0.027547687,-3.7038977,0.9565436,21.165388,1.0266113,3536,-0.7823561,0.99953693,0.9565436,-0.8175638,,49851.32663345337,0.118632674,,1.6966738,16.860704,419.4851,-0.4690607,-0.79591835,0.84648734
,9.718771e-11,0.95607215,70740,0.041433174,-3.7041805,0.9565436,14.0435915,1.0165447,3537,-0.782259,0.99953693,0.9565436,-0.7800184,,49865.6542737484,0.11860174,,1.6959314,13.351683,419.49414,-0.46336782,-0.79591835,0.8465183
,9.713279e-11,0.9560599,70760,0.01831564,-3.704463,0.9565436,31.468575,1.0351881,3538,-0.7821433,0.99953693,0.9565436,-0.78255135,,49879.9208612442,0.118570745,,1.694697,22.027573,419.50342,-0.3880394,-0.79591835,0.8465493
,9.70779e-11,0.9562353,70780,0.041433174,-3.7047458,0.9565436,57.932716,1.0062698,3539,-0.78201973,0.99953693,0.9565436,0.8760588,,49894.324957847595,0.11853969,0.025276594,1.694286,,419.51196,-0.37635604,0.9183673,0.8465803
,9.7023056e-11,0.2601161,70800,0.11973804,-3.7050211,0.9565436,5.4777513,1.0035158,3540,-0.7822857,0.99953693,0.9565436,-0.053213097,,49908.71207118034,0.11870527,2.9320286e-16,1.6941948,1.5240686e-10,420.2168,-1.7248366,0.020408163,0.84641474
,9.6968274e-11,0.95325065,70820,0.2939076,-3.7053034,0.9565436,3.1042356,0.9939272,3541,-0.7821826,0.99953693,0.9565436,-0.37745512,,49922.94248652458,0.11867517,3.5281344e-05,1.694221,0.75790024,420.22876,-0.41978043,-0.46938777,0.84644485
,9.6913526e-11,0.9563703,70840,0.01831564,-3.705586,0.9565436,30.698532,1.0495914,3542,-0.78206307,0.99953693,0.9565436,-0.36623842,,49937.12510871887,0.11864418,,1.6987585,26.470142,420.23755,-0.3530803,-0.3877551,0.84647584
,9.6858827e-11,0.9562072,70860,0.027547687,-3.7058682,0.9565436,20.246738,1.0481752,3543,-0.7819347,0.99953693,0.9565436,-0.3737673,,49951.5172355175,0.118613124,,1.6956022,15.516689,420.24634,-0.37405336,-0.3877551,0.8465069
,9.680417e-11,0.95615727,70880,0.01831564,-3.7061503,0.9565436,30.278923,1.049267,3544,-0.78180015,0.99953693,0.9565436,-0.36562422,,49966.06073784828,0.11858225,,1.6937414,23.115334,420.25537,-0.35106006,-0.3877551,0.84653777
,9.674956e-11,0.95640886,70900,0.027547687,-3.7064326,0.9565436,21.69405,1.0068752,3545,-0.7816704,0.99953693,0.9565436,-0.36438864,,49980.343066453934,0.118551195,,1.6954585,16.609592,420.26392,-0.36712363,-0.3469388,0.8465688
,9.6695e-11,0.95627564,70920,0.027547687,-3.7067146,0.9565436,19.9429,1.0496114,3546,-0.7815513,0.99953693,0.9565436,-0.45580605,,49994.6362349987,0.11852032,,1.6941451,14.558908,420.2732,-0.3650419,-0.3877551,0.8465997
,9.664049e-11,0.956132,70940,0.01831564,-3.7069964,0.9565436,74.513466,0.9895335,3547,-0.7815402,0.99953693,0.9565436,0.34373015,,50008.77668261528,0.118489385,,1.6934632,,420.28198,-0.78984565,0.3469388,0.84663063
,9.658602e-11,0.61238056,70960,0.027547687,-3.7072785,0.9565436,48.608833,1.0047948,3548,-0.7816648,0.99953693,0.9565436,0.3038849,,50023.42628455162,0.11855543,,1.6936572,48.050518,420.63477,-1.206138,0.3469388,0.8465646
,9.6531595e-11,0.5991959,70980,0.31890655,-3.7075603,0.9565436,25.641586,0.9775175,3549,-0.78174543,0.99953693,0.9565436,-0.5345165,,50037.74289608002,0.118625104,1.9415529e-08,1.693481,0.0008534195,421.0005,-1.0681924,-1.0,0.8464949
,9.647722e-11,0.9563826,71000,0.37546432,-3.7078419,0.9565436,1.984019,0.9951555,3550,-0.7816021,0.99953693,0.9565436,-0.42872843,,50052.33459401131,0.11859417,0.08569689,1.69292,0.97004944,421.00928,-0.24984145,-0.2244898,0.84652585
,9.6422884e-11,0.95598644,71020,0.041433174,-3.7080994,0.9565436,13.234579,1.0157835,3551,-0.7815242,0.99953693,0.9565436,-0.39117303,,50066.89391589165,0.11856341,,1.693814,9.726413,421.01855,-0.49907345,-0.3877551,0.8465566
,9.63686e-11,0.9561421,71040,0.027547687,-3.708381,0.9565436,26.664684,0.9813426,3552,-0.7813894,0.99953693,0.9565436,-0.9858061,,50081.30708551407,0.1185326,,1.6921492,,421.0276,-0.31730422,-1.0,0.8465874
,9.631437e-11,0.95593405,71060,0.027547687,-3.7086625,0.9565436,20.853973,1.0276775,3553,-0.7813131,0.99953693,0.9565436,-0.8147207,,50095.56810903549,0.11850178,,1.6921396,1.137357e-09,421.03687,-0.48965445,-0.79591835,0.84661824
,9.626017e-11,0.95588315,71080,0.041433174,-3.7089438,0.9565436,13.845849,1.0166304,3554,-0.78120977,0.99953693,0.9565436,-0.8043739,,50109.93716096878,0.11847097,,1.6923525,13.483271,421.0459,-0.43968174,-0.79591835,0.84664905
,9.620602e-11,0.9557474,71100,0.062317666,-3.7092252,0.9565436,10.565606,0.98635185,3555,-0.78109276,0.99953693,0.9565436,-0.8256309,,50124.247987270355,0.11844033,,1.692415,8.1831875,421.05542,-0.38033995,-0.8367347,0.8466797
,9.615193e-11,0.9559998,71120,0.041433174,-3.7095065,0.9565436,15.604823,0.9942446,3556,-0.78101164,0.99953693,0.9565436,-0.4566005,,50139.2101624012,0.118409574,,1.6918929,4.0352136e-12,421.06445,-0.4774618,-0.5102041,0.84671044
,9.6097866e-11,0.95595145,71140,0.01831564,-3.7097876,0.9565436,49.432495,0.84049493,3557,-0.781017,0.99953693,0.9565436,-0.50911206,,50153.773632764816,0.11837882,,1.695535,37.75543,421.0735,-0.7937827,-0.46938777,0.8467412
,9.604385e-11,0.9561821,71160,0.01831564,-3.7100687,0.9565436,30.11887,1.0514746,3558,-0.7809338,0.99953693,0.9565436,-0.5169595,,50168.17976474762,0.11834812,,1.6931348,29.985027,421.08252,-0.3214139,-0.5102041,0.8467719
,9.59899e-11,0.95612305,71180,0.041433174,-3.7103498,0.9565436,17.42775,0.9640239,3559,-0.7807776,0.99953693,0.9565436,-0.39502373,,50182.43461918831,0.118317425,,1.692071,1.2999476,421.09155,-0.2730051,-0.42857143,0.8468026
,9.593597e-11,0.95635206,71200,0.041433174,-3.7106307,0.9565436,13.182257,1.0181402,3560,-0.78066134,0.99953693,0.9565436,-0.37398526,,50196.69774246216,0.11828655,,1.6921418,13.181219,421.1001,-0.32944608,-0.3877551,0.84683347
,9.58821e-11,0.9558426,71220,0.01831564,-3.7109115,0.9565436,29.639091,1.056827,3561,-0.7805303,0.99953693,0.9565436,-0.38574317,,50211.38916492462,0.11825603,,1.6919763,22.85784,421.10986,-0.33083978,-0.3877551,0.846864
,9.5828276e-11,0.95591,71240,0.09372906,-3.7111924,0.9565436,98.12949,1.145974,3562,-0.78037983,0.99953693,0.9565436,1.2521657,,50225.77952337265,0.118225396,98.12949,1.6919482,,421.1189,-0.29909888,1.0,0.8468946
,9.5774486e-11,0.1330312,71260,0.24963507,-3.6842968,0.9565436,102.80485,1.031473,3563,-0.781434,0.99953693,0.9565436,0.9640129,,50240.08006095886,0.11842573,58.69129,1.6937646,102.80485,421.95093,-4.6742043,1.0,0.8466943
,9.572075e-11,0.1991602,71280,0.01831564,-3.668239,0.9565436,31.026772,1.0398648,3564,-0.7817198,0.99953693,0.9565436,-0.79236895,,50254.510209321976,0.11860746,,1.6916735,,422.71704,-1.8267169,-0.79591835,0.84651256
,9.566706e-11,0.95583314,71300,0.01831564,-3.6685197,0.9565436,29.427452,1.0589072,3565,-0.7815872,0.99953693,0.9565436,-0.4266097,,50269.043128967285,0.118576765,,1.6915537,,422.72607,-0.34578487,-0.3877551,0.84654325
,9.561341e-11,0.95628124,71320,0.062317666,-3.6688,0.9565436,12.614928,0.9756443,3566,-0.7814857,0.99953693,0.9565436,-0.40898657,,50283.37683773041,0.11854595,,1.6917849,10.29342,422.73486,-0.47542867,-0.42857143,0.84657407
,9.555981e-11,0.9560195,71340,0.01831564,-3.6690805,0.9565436,35.743336,0.9872636,3567,-0.78138125,0.99953693,0.9565436,-0.94886315,,50297.62844848633,0.11851525,,1.6914871,,422.7439,-0.38478583,-0.9591837,0.84660476
,9.550625e-11,0.9560491,71360,0.5204501,-3.6693609,0.9565436,4.5130267,0.9911011,3568,-0.78132266,0.99953693,0.9565436,-0.75194687,,50312.157911777496,0.11848462,0.62930644,1.6913886,0.6842683,422.75317,-0.55527115,-0.3469388,0.8466354
,9.5452736e-11,0.9562568,71380,0.062317666,-3.6694646,0.9565436,9.453016,1.0208051,3569,-0.7812157,0.99953693,0.9565436,-0.7085539,,50326.47684383392,0.11845386,,1.6930254,9.449675,422.76196,-0.3906903,-0.75510204,0.84666616
,9.5399265e-11,0.9563003,71400,0.08638168,-3.669745,0.9565436,7.0249496,1.0010968,3570,-0.78108495,0.99953693,0.9565436,-0.9110335,,50340.745426654816,0.11842322,,1.6918209,3.8708408,422.771,-0.3348722,-0.79591835,0.8466968
,9.534584e-11,0.95609975,71420,1.0,-3.6700249,0.9565436,60.14595,0.9886455,3571,-0.7810743,0.99953693,0.9565436,-0.4981432,,50355.199382543564,0.11839259,1.725158,1.6911802,0.83585,422.78003,-0.7435899,-1.0,0.84672743
,9.529247e-11,0.9564111,71440,0.01831564,-3.669822,0.9565436,29.91686,1.0575697,3572,-0.7809829,0.99953693,0.9565436,-0.53413135,,50369.62915444374,0.11836189,,1.695795,27.265537,422.78857,-0.4413744,-0.5102041,0.8467581
,9.523913e-11,0.9561013,71460,0.027547687,-3.670102,0.9565436,18.526136,1.0748934,3573,-0.78081805,0.99953693,0.9565436,-0.57553446,,50383.73498225212,0.11833125,,1.6913354,15.349142,422.7976,-0.24609712,-0.5510204,0.84678876
,9.5185845e-11,0.95623094,71480,0.08638168,-3.6703818,0.9565436,10.328195,0.98450816,3574,-0.7806985,0.99953693,0.9565436,-0.5676873,,50397.968871593475,0.11830062,,1.6908942,3.3256576,422.8064,-0.4266136,-0.46938777,0.8468194
,9.51326e-11,0.9557623,71500,0.027547687,-3.6706614,0.9565436,18.422163,1.0784693,3575,-0.7805831,0.99953693,0.9565436,-0.58888227,,50412.370703697205,0.11827016,,1.6918999,17.146175,422.81567,-0.35190138,-0.5510204,0.84684986
,9.50794e-11,0.9561221,71520,0.01831564,-3.670941,0.9565436,37.35694,0.96950084,3576,-0.78048843,0.99953693,0.9565436,-0.60767436,,50426.62833547592,0.11823958,,1.692136,36.130356,422.82495,-0.5190822,-0.59183675,0.84688044
,9.5026244e-11,0.95608,71540,0.08638168,-3.6712208,0.9565436,8.055827,1.0140593,3577,-0.7804424,0.99953693,0.9565436,-0.63656944,,50441.105657577515,0.118209064,,1.6908954,7.9271545,422.83398,-0.58206177,-0.63265306,0.84691095
,9.4973134e-11,0.9562964,71560,0.027547687,-3.6715002,0.9565436,38.2247,1.0318484,3578,-0.7803541,0.99953693,0.9565436,0.22320902,,50455.65318131447,0.11817843,,1.6906662,,422.84253,-0.47742805,0.2244898,0.8469416
,9.492008e-11,0.7153354,71580,0.027547687,-3.6717796,0.9565436,23.780937,0.966396,3579,-0.7803969,0.99953693,0.9565436,-0.972959,,50469.47463083267,0.1182152,,1.6906525,,423.0923,-0.96122897,-0.9591837,0.8469048
,9.486705e-11,0.9558575,71600,0.01831564,-3.672059,0.9565436,33.674274,1.010505,3580,-0.7803202,0.99953693,0.9565436,-0.10344482,,50483.72029018402,0.118184805,,1.690661,,423.10156,-0.4700356,-0.06122449,0.8469352
,9.481407e-11,0.9553202,71620,0.041433174,-3.6723382,0.9565436,13.538725,1.0136251,3581,-0.7802375,0.99953693,0.9565436,-0.07070248,,50498.03416585922,0.118154526,,1.6910888,10.015314,423.11133,-0.4917962,-0.14285715,0.8469655
,9.476114e-11,0.95592993,71640,0.062317666,-3.6726177,0.9565436,9.314165,1.0016267,3582,-0.78014255,0.99953693,0.9565436,-0.10903624,,50512.30886673927,0.11812413,,1.6902068,5.152789,423.1206,-0.4532777,-0.14285715,0.8469959
,9.4708255e-11,0.9557608,71660,0.11973804,-3.6728966,0.9565436,5.7883034,0.98874515,3583,-0.78005785,0.99953693,0.9565436,-0.9189698,,50526.49560856819,0.11809379,,1.6900175,5.1211877e-08,423.12988,-0.47671792,-0.8367347,0.8470262
,9.465541e-11,0.95583695,71680,0.041433174,-3.6731758,0.9565436,16.483166,0.95447874,3584,-0.78005695,0.99953693,0.9565436,-0.95482105,,50540.679809331894,0.11806345,,1.690634,12.916651,423.1394,-0.7647875,-0.9591837,0.84705657
,9.460262e-11,0.95600647,71700,0.01831564,-3.6734548,0.9565436,35.122166,0.99638426,3585,-0.7799912,0.99953693,0.9565436,-0.9594597,,50555.36548924446,0.11803311,,1.6919198,34.825695,423.14868,-0.4976615,-0.9591837,0.8470869
,9.454986e-11,0.9560219,71720,0.01831564,-3.6737337,0.9565436,34.79112,0.9989359,3586,-0.77990514,0.99953693,0.9565436,-0.9258089,,50569.687866687775,0.11800271,,1.6912541,34.63622,423.1577,-0.463952,-0.9591837,0.8471173
,9.449715e-11,0.9561263,71740,0.11973804,-3.6740124,0.9565436,5.4876924,0.9987626,3587,-0.7798966,0.99953693,0.9565436,-0.048730865,,50583.60559082031,0.117972255,1.662948e-20,1.6898825,3.7020834e-10,423.1665,-0.7450267,-0.10204082,0.84714776
