ReturnAbsMax,IWMean,ReturnMax,ReturnLastEpisode,Regret/t,ReturnMean,IWFirstEpisode,LQGmu1_actor,TimeElapsed,TimestepsSoFar,DenMISELogFirst,Bound,ReturnMin,IWMax,Delta,ReturnStepMax,LQGmu1_higher,IWMin,DenMISEMeanLog,LQGsigma_higher,Iteration,IWLastEpisode,Regret,DenMISELogLast
0.95628625,1.0846268,0.95628625,0.95592207,0.15480196,0.81031805,,-0.22274023,20603.553535461426,26160,-4.3102617,2.169338,,18.756632,7.1066686e-10,0.9992929,-0.2244898,,-0.8183244,0.027547687,1308,1.039022e-31,202.48096,-0.2760072
0.95628625,0.96071595,0.95628625,0.9556042,0.15469104,0.810429,1.5530684e-35,-0.78413373,20615.602085590363,26180,-4.3110256,2.1692436,,13.318668,7.095814e-10,0.9992929,-0.75510204,,-0.8178242,0.062317666,1309,1.1601397e-15,202.4906,-0.24215059
0.95628625,1.0334711,0.95628625,0.9559575,0.15457988,0.81054014,,-0.78962994,20628.145646095276,26200,-4.3117895,2.178877,,36.49083,7.0849854e-10,0.9992929,-0.79591835,,-0.81767243,0.01831564,1310,31.536493,202.49963,-0.57707745
0.95628625,1.0383027,0.95628625,0.9554421,0.15446931,0.8106507,,-0.8036569,20640.570828437805,26220,-4.3125525,2.1694229,,35.529,7.0741807e-10,0.9992929,-0.79591835,,-0.81742245,0.01831564,1311,34.3021,202.50928,-0.5130847
0.95628625,0.9842546,0.95628625,0.9558734,0.15435857,0.81076145,,-0.7875592,20653.04235982895,26240,-4.313315,2.168195,,23.059443,7.063401e-10,0.9992929,-0.79591835,,-0.8171385,0.027547687,1312,22.341572,202.51843,-0.47300732
0.95628625,1.0553936,0.95628625,0.95589465,0.15424812,0.8108719,,-0.9417591,20665.262778282166,26260,-4.314077,2.1681619,,25.002804,7.0526457e-10,0.9992929,-1.0,,-0.8169031,0.041433174,1313,3.061694e-05,202.52783,-0.4859672
0.95628625,0.9535188,0.95628625,0.9555963,0.15413803,0.810982,,0.4194583,20677.446270227432,26280,-4.3148384,2.1682053,,70.28754,7.041915e-10,0.9992929,0.42857143,,-0.81653017,0.01831564,1314,,202.53735,-0.37622648
0.95628625,1.0106776,0.95628625,0.5559223,0.15433198,0.81078804,1.3096461e-10,-0.31333482,20689.596079587936,26300,-4.315599,2.1667538,,5.586424,7.0312095e-10,0.9992929,-0.67346936,,-0.81681323,0.11973804,1315,8.311308e-18,202.94653,-1.1246276
0.95628625,0.8718929,0.95628625,0.95591104,0.15422165,0.81089836,,-0.31356683,20701.495034456253,26320,-4.316359,2.1893117,,47.53047,7.0205275e-10,0.9992929,-0.30612245,,-0.81676614,0.01831564,1316,43.295338,202.95569,-0.76451576
0.95628625,0.8895469,0.95628625,0.9553325,0.15411204,0.811008,,-0.30594054,20713.866622686386,26340,-4.3171186,2.1812367,,30.561766,7.00987e-10,0.9992929,-0.30612245,,-0.8168074,0.027547687,1317,29.0494,202.96558,-0.7326134
0.95628625,0.9001914,0.95628625,0.9558276,0.15400213,0.8111179,,-0.3348898,20726.255583286285,26360,-4.317878,2.1792617,,44.90204,6.9992373e-10,0.9992929,-0.30612245,,-0.816825,0.01831564,1318,44.87926,202.97485,-0.7229635
0.95628625,0.91223717,0.95628625,0.9560608,0.15389228,0.81122774,,-0.3919927,20738.22730922699,26380,-4.3186364,2.1796632,,27.347,6.9886275e-10,0.9992929,-0.3469388,,-0.81678265,0.027547687,1319,25.23142,202.98389,-0.6508453
0.95628625,0.89631367,0.95628625,0.95498866,0.15378338,0.81133664,,-0.4315387,20750.60624217987,26400,-4.319394,2.1691768,,16.046722,6.9780426e-10,0.9992929,-0.3877551,,-0.816808,0.0529305,1320,15.997437,202.99402,-0.7557961
0.95628625,0.9816,0.95628625,0.9556604,0.153674,0.811446,1.6605237e-16,-0.015213557,20763.03966999054,26420,-4.3201513,2.1665392,,5.2541313,6.9674827e-10,0.9992929,-0.06122449,,-0.816734,0.16597496,1321,0.36795533,203.00342,-0.6122307
0.95628625,0.95588017,0.95628625,0.9445025,0.1535734,0.8115466,3.613028e-22,0.14164403,20775.26203107834,26440,-4.320908,2.164028,,6.529921,6.9569456e-10,0.9992929,0.30612245,,-0.8165044,0.1800923,1322,0.7390408,203.02405,-0.49408722
0.95628625,0.86461943,0.95628625,0.7011164,0.1536569,0.8114631,,0.14941303,20787.19894170761,26460,-4.3216643,2.1719499,,57.016907,6.946432e-10,0.9992929,0.14285715,,-0.81664395,0.01831564,1323,56.531776,203.28809,-0.9559349
0.95628625,0.88190156,0.95628625,0.7220449,0.15372437,0.81139565,,0.16510548,20799.187490701675,26480,-4.3224196,2.1662917,,36.465946,6.9359435e-10,0.9992929,0.14285715,,-0.81685007,0.027547687,1324,36.105743,203.531,-0.9418719
0.95628625,0.9784923,0.95628625,0.68307436,0.15382129,0.8112987,0.00021160067,-0.23321624,20811.399721622467,26500,-4.323175,2.164708,,3.0083444,6.925478e-10,0.9992929,-0.18367347,,-0.81704783,0.27086833,1325,1.6670244,203.81323,-0.9528555
0.95628625,1.1884536,0.95628625,0.9548741,0.15371305,0.81140697,,-0.24241692,20823.795590162277,26520,-4.323929,2.1748557,,28.010017,6.915036e-10,0.9992929,-0.2244898,,-0.8166764,0.01831564,1326,26.317501,203.82349,-0.30267376
0.95628625,0.9413185,0.95628625,0.9551595,0.15360469,0.81151533,,-0.25230613,20835.9846367836,26540,-4.3246827,2.1648557,,20.291817,6.904618e-10,0.9992929,-0.26530612,,-0.8162358,0.041433174,1327,12.467178,203.83337,-0.4109577
0.95628625,1.062342,0.95628625,0.9550567,0.15349656,0.81162345,,-0.8917124,20848.43788909912,26560,-4.325436,2.1633759,,34.14204,6.894223e-10,0.9992929,-0.9183673,,-0.8160882,0.01831564,1328,,203.8435,-0.55792075
0.95628625,0.96038306,0.95628625,0.9556274,0.15338826,0.81173176,0.5560432,-0.83365345,20860.76819229126,26580,-4.326189,2.1618133,,17.435612,6.8838524e-10,0.9992929,-0.9183673,,-0.81586975,0.19541045,1329,3.6072326,203.85303,-0.57852936
0.95628625,1.1348823,0.95628625,0.95597994,0.15327972,0.8118403,,0.6707557,20873.72039437294,26600,-4.326523,2.161304,,47.382977,6.8735045e-10,0.9992929,0.67346936,,-0.8157502,0.027547687,1330,,203.86206,-0.6158431
0.95628625,1.0811422,0.95628625,0.4222767,0.15357238,0.81154764,,-0.5095673,20886.104481458664,26620,-4.3272743,2.1610563,,13.504949,6.8631795e-10,0.9992929,-0.5102041,,-0.81591964,0.041433174,1331,,204.40479,-1.1603204
0.95628625,1.0958049,0.95628625,0.9557192,0.15346414,0.8116559,,-0.2244217,20897.93747472763,26640,-4.3280253,2.1600883,,18.270235,6.852879e-10,0.9992929,-0.2244898,,-0.81546724,0.027547687,1332,1.0777208e-22,204.4143,-0.2909046
0.95628625,0.9745907,0.95628625,0.95480573,0.15335685,0.81176317,1.5585251,-0.3076754,20910.165848493576,26660,-4.328776,2.1595206,,5.9498143,6.842601e-10,0.9992929,-0.59183675,,-0.814951,0.34603184,1333,0.81526434,204.42468,-0.21717611
0.95628625,0.95826524,0.95628625,0.9545808,0.15324974,0.8118703,,-0.33787033,20921.87088727951,26680,-4.328357,2.1591403,,13.449957,6.832345e-10,0.9992929,-0.26530612,,-0.8148645,0.062317666,1334,9.966069,204.43518,-0.67374086
0.95628625,1.024125,0.95628625,0.95573133,0.15314198,0.81197804,,0.050043162,20933.68475484848,26700,-4.329107,2.1566892,,15.81102,6.822113e-10,0.9992929,0.020408163,,-0.8147495,0.041433174,1335,1.034735e-15,204.44446,-0.61715204
0.95628625,1.1096892,0.95628625,0.9381379,0.15304756,0.81207246,,0.07799787,20945.601155519485,26720,-4.3298554,2.164381,,34.10078,6.8119055e-10,0.9992929,0.06122449,,-0.8144628,0.01831564,1336,28.411715,204.47156,-0.45208293
0.95628625,0.9868664,0.95628625,0.822912,0.15303946,0.81208056,,0.74893796,20957.378133296967,26740,-4.3306036,2.1558495,,12.116467,6.801719e-10,0.9992929,0.67346936,,-0.8141648,0.11973804,1337,2.377923e-05,204.61377,-0.5157467
0.95628625,0.9458883,0.95628625,0.34272853,0.15339023,0.8117298,,-0.90218204,20968.964993476868,26760,-4.3313513,2.155682,,40.89458,6.791555e-10,0.9992929,-0.877551,,-0.8145494,0.01831564,1338,,205.23608,-1.3127679
0.95628625,0.96021235,0.95628625,0.955563,0.15328276,0.81183726,6.9555035,0.5658256,20980.704632282257,26780,-4.3320985,2.1555223,,24.341705,6.7814154e-10,0.9992929,0.14285715,,-0.81436914,1.0,1339,0.38467497,205.2456,-0.5096355
0.95628625,0.9779286,0.95628625,0.45416784,0.15354973,0.8115703,,0.14048904,20992.688348293304,26800,-4.327664,2.153329,,13.697035,6.7712974e-10,0.9992929,0.10204082,,-0.81460226,0.062317666,1340,1.7810343e-11,205.75671,-1.0858605
0.95628625,1.055078,0.95628625,0.8560829,0.15351659,0.8116034,,-0.98880553,21004.391563653946,26820,-4.3284097,2.152832,,20.556013,6.761202e-10,0.9992929,-0.9591837,,-0.81467324,0.027547687,1341,,205.86572,-0.8848275
0.95628625,1.0362285,0.95628625,0.9555903,0.1534093,0.8117107,2.946049e-27,-0.9702788,21016.209064483643,26840,-4.3291554,2.153083,,11.268859,6.7511297e-10,0.9992929,-0.9591837,,-0.8144415,0.0529305,1342,11.200078,205.87524,-0.5526802
0.95628625,0.95053244,0.95628625,0.9556869,0.15330207,0.81181794,,-0.45314103,21027.840693473816,26860,-4.3299003,2.1522417,,40.753044,6.7410794e-10,0.9992929,-0.42857143,,-0.81409526,0.01831564,1343,,205.88464,-0.3825817
0.95628625,0.9744844,0.95628625,0.9559714,0.15319479,0.81192523,,-0.47964743,21039.610142707825,26880,-4.3306446,2.1545851,,38.93995,6.731051e-10,0.9992929,-0.46938777,,-0.813996,0.01831564,1344,27.365694,205.8938,-0.62165016
0.95628625,1.0183381,0.95628625,0.95603347,0.15308762,0.8120324,,-0.4880214,21051.48886990547,26900,-4.3313885,2.1561444,,25.36145,6.721046e-10,0.9992929,-0.46938777,,-0.81379455,0.027547687,1345,22.48005,205.90283,-0.5090831
0.95628625,1.061638,0.95628625,0.95591813,0.1529808,0.8121392,,-0.49328372,21063.366060733795,26920,-4.3321314,2.1558537,,9.364771,6.711064e-10,0.9992929,-0.5102041,,-0.8135085,0.062317666,1346,9.33976,205.91211,-0.441063
0.95628625,1.1486459,0.95628625,0.9558712,0.15287411,0.8122459,,-0.509022,21075.023652791977,26940,-4.3328743,2.1530068,,29.014492,6.7011025e-10,0.9992929,-0.5102041,,-0.8131525,0.01831564,1347,21.068888,205.92151,-0.39345792
0.95628625,0.9168494,0.95628625,0.9562077,0.15276724,0.8123528,,0.42124808,21086.83398127556,26960,-4.3336163,2.1524506,,69.74817,6.691164e-10,0.9992929,0.3877551,,-0.8126448,0.01831564,1348,,205.9303,-0.26858187
0.95628625,0.95954037,0.95628625,0.5352059,0.15297264,0.8121474,,-0.78812766,21098.53929257393,26980,-4.3343577,2.1515994,,15.933788,6.681248e-10,0.9992929,-0.79591835,,-0.81295353,0.041433174,1349,,206.3601,-1.1307677
0.95628625,1.0590268,0.95628625,0.95603275,0.15286607,0.81225395,,-0.8080646,21110.52446603775,27000,-4.3350987,2.154493,,34.403076,6.671353e-10,0.9992929,-0.79591835,,-0.8127483,0.01831564,1350,32.532574,206.36914,-0.49164465
0.95628625,1.1080931,0.95628625,0.9555127,0.15276009,0.8123599,,-0.07536139,21122.81597352028,27020,-4.3358393,2.151012,,31.63489,6.661481e-10,0.9992929,-0.10204082,,-0.8124579,0.01831564,1351,,206.3789,-0.46940055
0.95628625,1.1124142,0.95628625,0.9551019,0.15265453,0.8124655,,-0.51286036,21135.141798257828,27040,-4.3365793,2.150817,,19.019026,6.65163e-10,0.9992929,-0.5102041,,-0.8122759,0.027547687,1352,,206.38892,-0.66517603
0.95628625,1.2380316,0.95628625,0.95620006,0.1525482,0.8125718,,1.0050225,21147.51205253601,27060,-4.3373184,2.1488647,,74.73155,6.641801e-10,0.9992929,1.0,,-0.81178105,0.027547687,1353,,206.3977,-0.2492013
0.95628625,0.99189645,0.95628625,0.15152274,0.15303653,0.8120835,,0.44845477,21159.853382349014,27080,-4.3380575,2.1481314,,68.063225,6.6319944e-10,0.9992929,0.42857143,,-0.81217957,0.01831564,1354,,207.21143,-1.5646144
0.95628625,0.985806,0.95628625,0.53698415,0.15323949,0.8118805,,0.0057438947,21172.043159723282,27100,-4.3387957,2.148137,,8.106852,6.6222083e-10,0.9992929,0.06122449,,-0.8124982,0.08638168,1355,0.00067582086,207.63953,-1.218045
0.95628625,0.9385432,0.95628625,0.95235556,0.15313584,0.8119842,,0.44267774,21184.245331287384,27120,-4.3395333,2.1480398,,43.21356,6.612445e-10,0.9992929,0.42857143,,-0.8122883,0.027547687,1356,,207.65222,-0.5117863
0.95628625,1.0067649,0.95628625,0.52178687,0.15334976,0.81177026,,0.5860448,21196.37394785881,27140,-4.3402705,2.148744,,20.80019,6.6027045e-10,0.9992929,0.5102041,,-0.8125853,0.062317666,1357,11.160686,208.09558,-1.1429013
0.95628625,0.9132017,0.95628625,0.4553879,0.1536122,0.8115078,,-0.20928505,21208.16898751259,27160,-4.341007,2.1476622,,15.258137,6.592984e-10,0.9992929,-0.30612245,,-0.81285334,0.0529305,1358,,208.60535,-1.1787349
0.95628625,1.1961836,0.95628625,0.9554678,0.15350628,0.81161374,,-0.23636596,21220.37708067894,27180,-4.3417435,2.158547,,27.375679,6.5832845e-10,0.9992929,-0.2244898,,-0.8125663,0.01831564,1359,21.52361,208.61511,-0.3326639
0.95628625,1.194652,0.95628625,0.9556883,0.15340036,0.81171966,,-0.23796675,21233.025393486023,27200,-4.3424788,2.1483607,,26.854858,6.5736067e-10,0.9992929,-0.2244898,,-0.8120494,0.01831564,1360,23.748114,208.62451,-0.29666385
0.95628625,1.0909808,0.95628625,0.95521826,0.15329486,0.81182516,,-0.47111395,21244.837372541428,27220,-4.343214,2.1475883,,12.899485,6.5639505e-10,0.9992929,-0.5102041,,-0.8115387,0.041433174,1361,5.4998175e-09,208.63428,-0.30255324
0.95628625,0.9547249,0.95628625,0.95583177,0.15318912,0.8119309,,-0.41395304,21257.091571331024,27240,-4.3439484,2.147009,,10.690868,6.554315e-10,0.9992929,-0.42857143,,-0.8112594,0.07336965,1362,7.7193656,208.64355,-0.5185319
0.95628625,1.0037322,0.95628625,0.95590806,0.15308356,0.81203645,1.923957e-05,-0.57917356,21269.38646221161,27260,-4.344682,2.1460838,,4.172927,6.544701e-10,0.9992929,-0.63265306,,-0.811189,0.16597496,1363,1.967495,208.65295,-0.6679069
0.95628625,1.0889912,0.95628625,0.95608735,0.15297788,0.81214213,,-0.5925814,21281.35409593582,27280,-4.3454156,2.1474466,,32.60495,6.535108e-10,0.9992929,-0.59183675,,-0.810864,0.01831564,1364,24.85762,208.66187,-0.37111032
0.95628625,1.099459,0.95628625,0.9556594,0.15287274,0.8122473,,-0.56851435,21293.645834207535,27300,-4.3461485,2.1469183,,21.248865,6.525536e-10,0.9992929,-0.59183675,,-0.8104902,0.027547687,1365,21.200407,208.67126,-0.38148767
0.95628625,1.0225707,0.95628625,0.9557891,0.15276766,0.81235236,,-0.23727863,21305.743220090866,27320,-4.346881,2.144693,,13.207355,6.5159855e-10,0.9992929,-0.2244898,,-0.8100584,0.041433174,1366,1.4113058e-14,208.68066,-0.3144708
0.95628625,0.9639631,0.95628625,0.954837,0.15266341,0.8124566,26.153786,0.097142935,21318.050492286682,27340,-4.347613,2.1432836,,63.003418,6.506456e-10,0.9992929,-1.0,,-0.8096626,1.0,1367,0.397702,208.69092,-0.28775826
0.95628625,1.0372527,0.95628625,0.73124737,0.15272284,0.8123972,,-0.9979557,21330.077405929565,27360,-4.3293924,2.141545,,13.908387,6.496947e-10,0.9992929,-0.9591837,,-0.8095626,0.041433174,1368,,208.9248,-0.63138574
0.95628625,0.9889587,0.95628625,0.9554141,0.15261835,0.81250167,,0.24571003,21342.214860916138,27380,-4.3301234,2.1414206,,23.485899,6.487459e-10,0.9992929,0.2244898,,-0.80941,0.041433174,1369,,208.93445,-0.63414586
0.95628625,0.992416,0.95628625,0.6615902,0.15272844,0.8123916,,-0.7960715,21354.254238843918,27400,-4.3308535,2.1410267,,22.62877,6.477992e-10,0.9992929,-0.79591835,,-0.8095337,0.027547687,1370,,209.23804,-0.9617876
0.95628625,1.1321808,0.95628625,0.9557406,0.15262395,0.81249607,,0.70015895,21366.28917813301,27420,-4.331583,2.1401906,,81.9538,6.4685446e-10,0.9992929,0.75510204,,-0.8092656,0.01831564,1371,,209.24744,-0.42830196
0.95628625,0.97343683,0.95628625,0.39064795,0.15293139,0.8121886,1.4190427e-09,0.28100008,21378.420897722244,27440,-4.332312,2.139433,,4.137978,6.459119e-10,0.9992929,0.06122449,,-0.80955696,0.2300663,1372,0.13652277,209.8219,-1.3146384
0.95628625,1.0603743,0.95628625,0.6286864,0.15306509,0.81205493,1.8696423e-16,-1.0408816,21390.344349622726,27460,-4.3330407,2.1394205,,24.017029,6.4497135e-10,0.9992929,-1.0,,-0.809778,0.062317666,1373,,210.15833,-1.0859917
0.95628625,1.027214,0.95628625,0.9556239,0.15296066,0.81215936,3.5480245e-09,-0.95295954,21402.347676038742,27480,-4.333769,2.1402762,,13.899195,6.440329e-10,0.9992929,-0.9591837,,-0.8101858,0.08638168,1374,12.285936,210.16797,-1.4256629
0.95628625,0.9990657,0.95628625,0.9557409,0.15285617,0.81226385,,0.8937154,21414.287775993347,27500,-4.3344965,2.137641,,17.299671,6.430964e-10,0.9992929,0.8367347,,-0.8098192,0.15296425,1375,6.826881e-30,210.17725,-0.33067298
0.95628625,1.1970699,0.95628625,0.23770797,0.15327364,0.8118464,,-0.22780204,21426.27469444275,27520,-4.3352237,2.1369934,,26.387642,6.4216205e-10,0.9992929,-0.2244898,,-0.81032777,0.01831564,1376,,210.90454,-1.5059738
0.95628625,1.0644729,0.95628625,0.95516175,0.15316963,0.8119504,,-0.79735255,21438.208132505417,27540,-4.33595,2.1362839,,33.56162,6.412297e-10,0.9992929,-0.79591835,,-0.8097352,0.01831564,1377,,210.91455,-0.18277714
0.95628625,0.9857936,0.95628625,0.95588577,0.15306526,0.81205475,0.12330165,-0.625998,21450.274022579193,27560,-4.3366756,2.135976,,4.8947005,6.4029937e-10,0.9992929,-0.71428573,,-0.8094038,0.2300663,1378,2.4419575,210.92395,-0.40753144
0.95628625,1.103435,0.95628625,0.9560325,0.15296084,0.8121592,,-0.61357474,21462.43995475769,27580,-4.3373117,2.1382694,,21.09452,6.3937106e-10,0.9992929,-0.59183675,,-0.8091994,0.027547687,1379,11.213785,210.93298,-0.5131419
0.95628625,1.0863051,0.95628625,0.9560067,0.15285653,0.8122635,,-0.6080323,21473.310576438904,27600,-4.3380365,2.1368346,,13.986366,6.3844474e-10,0.9992929,-0.59183675,,-0.8088803,0.041433174,1380,13.382252,210.94202,-0.46682438
0.95628625,0.97917855,0.95628625,0.9561224,0.15275234,0.8123677,0.1644232,-0.59783924,21484.148956537247,27620,-4.3387613,2.1360621,,2.4587724,6.375205e-10,0.9992929,-0.3469388,,-0.8085455,0.34603184,1381,1.3318887,210.95093,-0.4289744
0.95628625,1.1190901,0.95628625,0.9556174,0.15264863,0.8124714,,-0.60205495,21496.155689954758,27640,-4.339366,2.1394656,,30.89702,6.3659816e-10,0.9992929,-0.59183675,,-0.8082446,0.01831564,1382,29.93796,210.96045,-0.3717675
0.95628625,1.1224394,0.95628625,0.9557661,0.15254515,0.81257486,,-0.5919869,21508.0337972641,27660,-4.3400893,2.1365242,,20.163914,6.3567795e-10,0.9992929,-0.59183675,,-0.8078512,0.027547687,1383,19.670368,210.96997,-0.37500885
0.95628625,1.0972776,0.95628625,0.95582086,0.15244168,0.81267834,,-0.58584577,21520.06653690338,27680,-4.340812,2.1350064,,13.410402,6.347597e-10,0.9992929,-0.59183675,,-0.8074094,0.041433174,1384,13.173698,210.97925,-0.31349397
0.95628625,1.1398133,0.95628625,0.95599884,0.15233815,0.8127819,,-0.57962805,21532.14230656624,27700,-4.341534,2.1351428,,29.570793,6.338433e-10,0.9992929,-0.59183675,,-0.8069708,0.01831564,1385,27.687876,210.9884,-0.29342923
0.95628625,0.98696685,0.95628625,0.9560158,0.1522348,0.8128852,1.9681815e-35,0.677201,21543.77833867073,27720,-4.342256,2.135039,,9.248843,6.3292904e-10,0.9992929,0.59183675,,-0.8064918,0.16597496,1386,4.8159525e-11,210.99744,-0.27477723
0.95628625,1.0704675,0.95628625,0.38652354,0.15254223,0.8125778,,0.08465735,21556.11539530754,27740,-4.3429775,2.133709,,22.638533,6.320167e-10,0.9992929,0.06122449,,-0.8067753,0.027547687,1387,,211.57605,-1.1851234
0.95628625,1.0527419,0.95628625,0.7630703,0.15257788,0.81254214,,-0.0593177,21568.6665930748,27760,-4.343698,2.1326942,,21.354885,6.3110633e-10,0.9992929,-0.10204082,,-0.8065565,0.027547687,1388,2.7124791e-09,211.77808,-0.5674037
0.95628625,0.8357498,0.95628625,0.9504973,0.15247852,0.8126415,,-0.052678995,21580.7194917202,27780,-4.344418,2.1524403,,48.470654,6.30198e-10,0.9992929,-0.06122449,,-0.80652094,0.01831564,1389,48.403603,211.79272,-0.803932
0.95628625,0.8930543,0.95628625,0.9529507,0.15237755,0.8127425,,-0.045441367,21593.043638706207,27800,-4.345138,2.1429093,,31.215042,6.2929156e-10,0.9992929,-0.06122449,,-0.8066214,0.027547687,1390,29.883114,211.80481,-0.77250963
0.95628625,0.95017725,0.95628625,0.95483303,0.15227538,0.81284463,,-0.09618132,21605.00016784668,27820,-4.345857,2.1450496,,20.33989,6.28387e-10,0.9992929,-0.06122449,,-0.80664223,0.041433174,1391,18.451399,211.81506,-0.7229589
0.95628625,0.9806332,0.95628625,0.95363325,0.1521743,0.8129457,,-0.05596739,21616.4424598217,27840,-4.3465757,2.1360466,,12.870905,6.274845e-10,0.9992929,-0.020408163,,-0.80637354,0.057432614,1392,4.250751,211.82654,-0.37922052
0.95628625,0.8730183,0.95628625,0.95211095,0.1520744,0.8130456,,-0.0794632,21628.323152303696,27860,-4.347294,2.133411,,44.910923,6.265839e-10,0.9992929,-0.06122449,,-0.8063359,0.01831564,1393,43.472275,211.83972,-0.7322546
0.95628625,0.99350977,0.95628625,0.95231193,0.15197444,0.8131456,,0.098429695,21640.26891517639,27880,-4.3480115,2.133336,,10.091921,6.256853e-10,0.9992929,-0.06122449,,-0.80625296,0.079610266,1394,8.497929,211.85242,-0.55439216
0.95628625,1.0088453,0.95628625,0.8258802,0.15196532,0.8131547,,0.09037428,21652.281538963318,27900,-4.3487287,2.140627,,28.715023,6.2478855e-10,0.9992929,0.10204082,,-0.80614275,0.027547687,1395,27.342627,211.99158,-0.64414036
0.95628625,1.0725101,0.95628625,0.86175704,0.15193051,0.8131895,,-0.61811846,21664.377145290375,27920,-4.3494453,2.1320682,,9.195463,6.2389377e-10,0.9992929,-0.59183675,,-0.8059834,0.062317666,1396,1.0889722e-25,212.09497,-0.58588004
0.95628625,0.99157304,0.95628625,0.9559805,0.15182835,0.81329167,4.4513494e-20,1.1857977,21676.23995065689,27940,-4.350161,2.1319757,,12.992361,6.230009e-10,0.9992929,0.71428573,,-0.8056733,0.2300663,1397,1.4069701e-07,212.10425,-0.4430029
0.95628625,1.0331302,0.95628625,0.13737237,0.1523118,0.8128082,,0.0824109,21687.84839773178,27960,-4.350877,2.1313212,,41.902046,6.2211e-10,0.9992929,0.10204082,,-0.80797744,0.01831564,1398,,212.93188,-4.016791
0.95628625,1.0528082,0.95628625,0.89787316,0.15225095,0.8128691,1.2773239e-28,-0.6492851,21699.79627585411,27980,-4.351592,2.1303253,,5.9704866,6.2122085e-10,0.9992929,-0.5510204,,-0.80776197,0.08638168,1399,1.650855e-11,212.99902,-0.52878726
0.95628625,0.9736867,0.95628625,0.95582825,0.15214884,0.8129712,0.7538418,-0.3521348,21711.71391272545,28000,-4.3523064,2.1298332,,1.8637596,6.2033373e-10,0.9992929,-0.14285715,,-0.80754274,0.47965226,1400,0.8275917,213.0083,-0.5523906
0.95628625,0.95421666,0.95628625,0.95602196,0.1520468,0.8130732,,-0.3232548,21723.554057121277,28020,-4.3524823,2.14374,,41.30429,6.194485e-10,0.9992929,-0.3469388,,-0.80745095,0.01831564,1401,40.177578,213.01758,-0.65248823
0.95628625,0.9144249,0.95628625,0.95520216,0.15194541,0.8131746,,-0.32969704,21735.337193489075,28040,-4.3531957,2.1281726,,26.709839,6.1856514e-10,0.9992929,-0.3469388,,-0.8073927,0.027547687,1402,19.560503,213.02747,-0.67019534
0.95628625,0.9910296,0.95628625,0.9559372,0.15184367,0.81327635,1.1303089,1.2654641,21747.45970749855,28060,-4.3539085,2.128008,,90.64755,6.176837e-10,0.9992929,1.0,,-0.8073358,1.0,1403,0.31122196,213.03662,-0.6357367
0.95628625,1.0920273,0.95628625,0.12188349,0.15233606,0.81278396,,-0.27931505,21759.36886382103,28080,-4.353816,2.1259322,,17.567715,6.168041e-10,0.9992929,-0.2244898,,-0.8098863,0.027547687,1404,,213.87988,-4.3689337
0.95628625,0.91190153,0.95628625,0.9561247,0.15223408,0.81288594,,-0.3096407,21771.24952316284,28100,-4.354528,2.1352348,,28.992207,6.159264e-10,0.9992929,-0.30612245,,-0.8098,0.027547687,1405,19.581491,213.88892,-0.7751746
0.95628625,0.92302674,0.95628625,0.9552616,0.15213275,0.81298727,,-0.3055476,21783.158445596695,28120,-4.3552394,2.1309042,,42.66333,6.1505057e-10,0.9992929,-0.30612245,,-0.8097627,0.01831564,1406,41.499844,213.89868,-0.6630776
0.95628625,0.92038316,0.95628625,0.95577306,0.15203124,0.8130888,,-0.32452708,21794.980511903763,28140,-4.3559504,2.1315846,,18.429182,6.1417654e-10,0.9992929,-0.30612245,,-0.80970585,0.041433174,1407,18.32047,213.90796,-0.6433804
0.95628625,0.93609697,0.95628625,0.9555868,0.1519301,0.8131899,,-0.2963309,21806.663425445557,28160,-4.356661,2.1321638,,10.0074415,6.133045e-10,0.9992929,-0.30612245,,-0.8096247,0.079610266,1408,8.997804,213.9176,-0.61202973
0.95628625,0.9592245,0.95628625,0.9554101,0.15182918,0.81329083,,-0.296156,21818.58900785446,28180,-4.357371,2.13527,,40.689064,6.124342e-10,0.9992929,-0.30612245,,-0.8095682,0.01831564,1409,36.693542,213.92737,-0.6644382
0.95628625,0.9442194,0.95628625,0.95580125,0.15172815,0.81339186,,-0.33806515,21830.876376628876,28200,-4.3580804,2.1287894,,26.37082,6.1156585e-10,0.9992929,-0.30612245,,-0.809484,0.027547687,1410,25.73744,213.93665,-0.64049447
0.95628625,1.0649239,0.95628625,0.9544174,0.15162826,0.81349176,,-0.83345795,21843.24121236801,28220,-4.3587894,2.1243749,,33.47473,6.1069927e-10,0.9992929,-0.79591835,,-0.80935335,0.01831564,1411,,213.94739,-0.5633541
0.95628625,0.93812263,0.95628625,0.95579207,0.15152746,0.81359255,,-0.8229436,21855.642289161682,28240,-4.3594975,2.1363103,,41.802917,6.098347e-10,0.9992929,-0.8367347,,-0.8091913,0.01831564,1412,40.489044,213.95679,-0.63597345
0.95628625,0.9477372,0.95628625,0.95549273,0.15142697,0.81369305,0.055800576,-0.95943224,21868.40382218361,28260,-4.3602057,2.1248212,,27.914837,6.089718e-10,0.9992929,-1.0,,-0.80906326,0.14097345,1413,2.245883,213.96631,-0.55756575
0.95628625,1.1216623,0.95628625,0.95550394,0.1513266,0.8137934,,-0.96237504,21880.551275253296,28280,-4.3608737,2.1360369,,31.01931,6.0811084e-10,0.9992929,-0.9591837,,-0.8087802,0.01831564,1414,31.01931,213.97583,-0.35364056
