LQGmu1_higher,Delta,ReturnMax,Regret/t,IWMean,DenMISEMeanLog,ReturnMin,IWFirstEpisode,DenMISELogFirst,Iteration,ReturnAbsMax,LQGmu1_actor,ReturnStepMax,TimeElapsed,IWMax,ReturnMean,ReturnLastEpisode,LQGsigma_higher,Regret,Bound,TimestepsSoFar,IWLastEpisode,DenMISELogLast,IWMin
0.26530612,1.7093675e-10,0.9559106,0.1339835,0.98643523,-0.75732636,,,-0.39024773,2667,0.9559106,0.31415042,0.99893224,37679.26360678673,22.611008,0.8311365,0.277744,0.062317666,357.33398,1.8015026,53340,1.1367635e-15,-1.5819495,
-0.5510204,1.7080863e-10,0.9559106,0.1340754,0.9611782,-0.75740093,,,-0.39062262,2668,0.9559106,-0.5483218,0.99893224,37692.80678987503,37.96623,0.8310446,0.5860458,0.01831564,357.71313,1.8009944,53360,,-0.9404374,
0.75510204,1.7068066e-10,0.9559106,0.13402855,1.0188575,-0.7573393,,,-0.39099738,2669,0.9559106,0.65508866,0.99893224,37705.98844718933,25.343468,0.83109146,0.9558346,0.07336965,357.72217,1.8005325,53380,,-0.5494181,
-0.9591837,1.7055282e-10,0.9559106,0.13419479,0.97821426,-0.757622,,6.05816,-0.39137197,2670,0.9559106,-0.9585918,0.99893224,37719.56228804588,15.854638,0.8309252,0.3873636,0.08638168,358.30005,1.8003565,53400,,-1.527493,
-0.9591837,1.7042515e-10,0.9559106,0.13414824,1.0560565,-0.7574744,,2.2281978,-0.38948002,2671,0.9559106,-0.9774171,0.99893224,37732.98448085785,30.623348,0.8309718,0.9552682,0.01831564,358.3098,1.8051974,53420,30.613922,-0.3409158,
-0.9591837,1.7029764e-10,0.9559106,0.13410181,1.0312613,-0.75730747,,6.5661426,-0.38902047,2672,0.9559106,-0.95491475,0.99893224,37746.2436299324,20.137827,0.8310182,0.9550822,0.027547687,358.32007,1.8011944,53440,16.721458,-0.36284095,
-0.9591837,1.7017021e-10,0.9559106,0.13405538,1.0585029,-0.7571358,,2.222546,-0.3869403,2673,0.9559106,-0.9541378,0.99893224,37759.85810756683,30.072258,0.83106464,0.9550859,0.01831564,358.33008,1.8002927,53460,29.401573,-0.32714882,
-0.5510204,1.7004298e-10,0.9559106,0.13400888,0.965656,-0.75695133,,,-0.3864832,2674,0.9559106,-0.5655826,0.99893224,37773.13339829445,37.517727,0.83111113,0.9551564,0.01831564,358.33984,1.7999377,53480,,-0.31822518,
-0.67346936,1.6991586e-10,0.9559106,0.13396257,1.0229969,-0.75686914,,4.5513332e-07,-0.3868571,2675,0.9559106,-0.70839137,0.99893224,37786.48830628395,12.108875,0.83115745,0.95519406,0.041433174,358.34985,1.7996652,53500,0.53402287,-0.49803007,
-0.42857143,1.6978888e-10,0.9559106,0.13391608,1.0388417,-0.7567716,,9.831421e-30,-0.38723087,2676,0.9559106,-0.37510684,0.99893224,37799.82149505615,13.9018135,0.83120394,0.95553267,0.041433174,358.35938,1.7996361,53520,2.014525e-09,-0.51742345,
-0.3877551,1.6966205e-10,0.9559106,0.13386959,1.1725265,-0.75653416,,,-0.38760448,2677,0.9559106,-0.39619088,0.99893224,37813.26192474365,22.77459,0.8312504,0.95560014,0.01831564,358.3689,1.8029209,53540,20.099167,-0.1580612,
-0.3877551,1.6953539e-10,0.9559106,0.13382328,1.1725113,-0.7562044,,,-0.38797796,2678,0.9559106,-0.39282462,0.99893224,37826.42242884636,22.590908,0.83129674,0.9551576,0.01831564,358.37866,1.8003949,53560,20.440496,-0.042522818,
-0.9591837,1.6940883e-10,0.9559106,0.13377708,1.0161859,-0.75586814,,8.427227,-0.38835132,2679,0.9559106,-0.99473,0.99893224,37839.944160461426,13.177748,0.83134294,0.9550442,0.041433174,358.38892,1.7996131,53580,,-0.023876311,
0.67346936,1.6928244e-10,0.9559106,0.13373101,0.97363156,-0.75572646,,2.4219264e-38,-0.3855838,2680,0.9559106,0.6244303,0.99893224,37853.351873874664,15.227312,0.831389,0.95498466,0.11973804,358.39917,1.7993369,53600,,-0.39054322,
-0.06122449,1.6915616e-10,0.9559106,0.13388723,0.9935999,-0.7560205,,0.00020618254,-0.38595685,2681,0.9559106,-0.18608674,0.99893224,37866.57351565361,3.5216923,0.8312328,0.41238844,0.19541045,358.95166,1.7987589,53620,0.019721594,-1.516058,
-0.3877551,1.6903005e-10,0.9559106,0.13384134,1.11673,-0.7559364,,,-0.3863297,2682,0.9559106,-0.36140895,0.99893224,37880.258355379105,15.1087475,0.8312787,0.9544619,0.027547687,358.9624,1.7981682,53640,5.634781e-11,-0.52394557,
-0.67346936,1.6890407e-10,0.9559106,0.13379526,0.9973222,-0.7557514,,0.0045893253,-0.38670248,2683,0.9559106,-0.6422469,0.99893224,37893.6478266716,9.21105,0.83132476,0.9548906,0.062317666,358.97266,1.7981591,53660,3.338065e-05,-0.3738009,
0.3877551,1.6877824e-10,0.9559106,0.13374895,0.9006162,-0.75563633,,,-0.38707343,2684,0.9559106,0.38852105,0.99893224,37907.21256160736,30.327518,0.83137107,0.9556042,0.0529305,358.98218,1.7980098,53680,,-0.44348282,
-0.877551,1.6865254e-10,0.9559106,0.13385236,0.9861581,-0.75590736,,4.6508822,-0.38744593,2685,0.9559106,-0.9788269,0.99893224,37920.394812345505,7.23086,0.83126765,0.55381316,0.11973804,359.39355,1.7971066,53700,6.994024e-24,-1.3808864,
-0.9591837,1.6852698e-10,0.9559106,0.13380629,1.037004,-0.7557623,,6.5469136,-0.38608763,2686,0.9559106,-0.9476904,0.99893224,37933.51753997803,19.744602,0.8313137,0.95504993,0.027547687,359.40356,1.7979907,53720,15.974881,-0.3523474,
-0.3877551,1.6840156e-10,0.9559106,0.13376021,1.0512996,-0.7555913,,5.476486e-35,-0.3840254,2687,0.9559106,-0.3722671,0.99893224,37946.9062538147,11.475052,0.8313598,0.95508146,0.041433174,359.41382,1.7970511,53740,,-0.32986325,
-0.9591837,1.6827628e-10,0.9559106,0.13371402,1.0649847,-0.7553593,,2.2169018,-0.3843975,2688,0.9559106,-0.93591523,0.99893224,37960.73339700699,29.501465,0.831406,0.95528805,0.01831564,359.42334,1.7967086,53760,,-0.18179153,
-0.5510204,1.6815115e-10,0.9559106,0.13366795,0.9598665,-0.7551908,,1.0705542e-37,-0.38394505,2689,0.9559106,-0.56569546,0.99893224,37973.96528887749,24.786064,0.8314521,0.95543283,0.027547687,359.4331,1.7965081,53780,,-0.36336622,
-0.9591837,1.6802615e-10,0.9559106,0.13362199,1.018977,-0.75510985,,8.393296,-0.38431686,2690,0.9559106,-0.9950707,0.99893224,37987.45342421532,12.912245,0.831498,0.9551152,0.041433174,359.4431,1.7962785,53800,4.1057862e-19,-0.49445027,
-0.26530612,1.679013e-10,0.9559106,0.13357598,0.987329,-0.75496644,,0.00043870756,-0.38157323,2691,0.9559106,-0.2874116,0.99893224,38001.077575445175,5.8456745,0.83154404,0.95516515,0.15296425,359.45288,1.7956984,53820,4.3823165e-05,-0.38639033,
-0.26530612,1.677766e-10,0.9559106,0.13353026,1.0384481,-0.75492626,,,-0.3819446,2692,0.9559106,-0.24116172,0.99893224,38014.238725185394,31.892721,0.83158976,0.9548613,0.01831564,359.46338,1.7967324,53840,19.81483,-0.6336953,
-0.2244898,1.6765199e-10,0.9559106,0.13348496,1.0200975,-0.7547819,,,-0.382316,2693,0.9559106,-0.23033452,0.99893224,38027.571721076965,33.354862,0.83163506,0.95341825,0.01831564,359.47485,1.797198,53860,21.476234,-0.40016896,
-0.2244898,1.6752756e-10,0.9559106,0.1334393,1.0201716,-0.75464576,,,-0.38268727,2694,0.9559106,-0.21860594,0.99893224,38040.96747803688,21.964949,0.8316807,0.9548554,0.027547687,359.4856,1.7970135,53880,21.2074,-0.40395954,
-0.2244898,1.6740327e-10,0.9559106,0.1333937,1.0274873,-0.7545172,,,-0.3830584,2695,0.9559106,-0.24295942,0.99893224,38054.16841816902,32.705215,0.8317263,0.9545567,0.01831564,359.4961,1.796267,53900,31.658882,-0.42555732,
-0.5102041,1.672791e-10,0.9559106,0.13334793,0.97867817,-0.75436854,,0.81409204,-0.38342938,2696,0.9559106,-0.8678989,0.99893224,38066.5641644001,3.0666714,0.8317721,0.95491946,0.31890655,359.5061,1.7956336,53920,1.2830778,-0.3764676,
-0.8367347,1.6715508e-10,0.9559106,0.13330203,1.0387543,-0.75424844,,0.30911517,-0.3834983,2697,0.9559106,-0.8396262,0.99893224,38080.02999210358,21.429241,0.831818,0.9553483,0.027547687,359.51562,1.7961576,53940,11.49921,-0.40927848,
-0.8367347,1.670312e-10,0.9559106,0.13325638,1.0376151,-0.7540987,,0.0022312982,-0.38375443,2698,0.9559106,-0.80248415,0.99893224,38093.285218954086,31.974833,0.83186364,0.9551173,0.01831564,359.52563,1.7959741,53960,31.658068,-0.3863928,
-1.0,1.6690742e-10,0.9559106,0.13321072,0.9838679,-0.75395185,,0.5837572,-0.38412416,2699,0.9559106,-1.7966666,0.99893224,38106.38003349304,68.96688,0.8319093,0.9552321,1.0,359.53564,1.7950475,53980,0.5786166,-0.39132965,
0.59183675,1.6678382e-10,0.9559106,0.133169,0.963289,-0.7554036,,,-0.38427836,2700,0.9559106,0.61579514,0.99893224,38119.49487876892,61.85082,0.831951,0.9446663,0.027547687,359.55615,1.7945173,54000,,-4.6547737,
0.06122449,1.6666034e-10,0.9559106,0.13332903,0.9644466,-0.75569636,,,-0.38464865,2701,0.9559106,0.059899032,0.99893224,38133.0492246151,28.515863,0.831791,0.39960372,0.027547687,360.12158,1.7944002,54020,,-1.5015969,
-1.0,1.6653702e-10,0.9559106,0.13329363,0.9895876,-0.7556773,,0.5842797,-0.38501883,2702,0.9559106,-1.8553095,0.99893224,38146.5898039341,67.32321,0.8318264,0.9274109,1.0,360.15942,1.7940398,54040,0.4424297,-0.66515785,
-0.2244898,1.6641381e-10,0.9559106,0.13325512,1.0031215,-0.75715894,,,-0.38517264,2703,0.9559106,-0.19238676,0.99893224,38159.1679725647,14.472137,0.8318649,0.93595624,0.041433174,360.18872,1.7936852,54060,,-4.747622,
-1.0,1.6629075e-10,0.9559106,0.13321,0.9958424,-0.75707114,,0.5845858,-0.3855425,2704,0.9559106,0.22492349,0.99893224,38172.37209844589,65.73521,0.83191,0.95377135,1.0,360.19995,1.7935495,54080,0.48460597,-0.5206389,
-0.3877551,1.6616782e-10,0.9559106,0.1332913,1.171416,-0.7572515,,,-0.3856961,2705,0.9559106,-0.4238411,0.99893224,38185.150285720825,22.380371,0.8318287,0.61203057,0.01831564,360.55298,1.7929287,54100,,-1.2383112,
-1.0,1.6604502e-10,0.9559106,0.13324559,0.9895283,-0.7570003,,0.22428264,-0.38606572,2706,0.9559106,-0.96073323,0.99893224,38198.301483392715,25.143276,0.83187443,0.9556365,0.027547687,360.5625,1.792862,54120,,-0.24599804,
0.06122449,1.6592236e-10,0.9559106,0.13320005,0.9669276,-0.75683343,,,-0.38635233,2707,0.9559106,0.1310446,0.99893224,38211.69870471954,18.825865,0.83191997,0.9549516,0.041433174,360.5725,1.7928144,54140,,-0.2914323,
0.14285715,1.6579986e-10,0.9559106,0.13322037,0.96734446,-0.7569119,,,-0.38672167,2708,0.9559106,0.14790457,0.99893224,38225.24839949608,56.300026,0.83189964,0.7769357,0.01831564,360.76074,1.7972451,54160,44.99966,-0.93356955,
0.14285715,1.6567747e-10,0.9559106,0.13326073,0.9917865,-0.7569875,,1.5308614e-23,-0.38709086,2709,0.9559106,0.07105161,0.99893224,38238.63442349434,9.943498,0.8318593,0.7228205,0.10170138,361.00317,1.7931981,54180,9.860476,-0.92299,
-0.8367347,1.6555521e-10,0.9559106,0.13324857,1.0232892,-0.7569644,,2.1861007,-0.38745993,2710,0.9559106,-0.9057623,0.99893224,38251.7844376564,14.033112,0.83187145,0.8648291,0.041433174,361.10376,1.7917722,54200,,-0.6852785,
-0.9591837,1.654331e-10,0.9559106,0.13320303,1.0212798,-0.75682855,,8.416036,-0.38702253,2711,0.9559106,-0.9776807,0.99893224,38264.86208486557,12.91193,0.831917,0.95523596,0.041433174,361.11353,1.7932973,54220,6.317893,-0.40984765,
-0.9591837,1.6531113e-10,0.9559106,0.13315761,1.0022972,-0.75666434,,7.465412,-0.38429174,2712,0.9559106,-0.8766013,0.99893224,38278.23725390434,11.687472,0.8319624,0.9550247,0.062317666,361.12354,1.7924991,54240,8.529363,-0.33099326,
-0.59183675,1.6518932e-10,0.9559106,0.13311219,0.99298614,-0.75653124,,1.2521256e-29,-0.38191143,2713,0.9559106,-0.5769873,0.99893224,38291.69594788551,22.180845,0.8320078,0.9552532,0.027547687,361.1333,1.7917956,54260,1.347687e-22,-0.39694268,
-0.59183675,1.6506761e-10,0.9559106,0.13306671,0.9849367,-0.75642437,,6.120166e-13,-0.38227996,2714,0.9559106,-0.5982412,0.99893224,38304.63580775261,14.677358,0.8320533,0.9553594,0.041433174,361.14307,1.792162,54280,14.256528,-0.45670348,
0.3877551,1.6494603e-10,0.9559106,0.13302124,0.94935703,-0.7563097,,1.06381385e-35,-0.38264835,2715,0.9559106,0.2698087,0.99893224,38317.97338938713,15.957903,0.8320988,0.95547485,0.10170138,361.1526,1.7906153,54300,2.3401193e-20,-0.42837092,
-0.8367347,1.648246e-10,0.9559106,0.13310325,1.0002102,-0.7564859,,4.3318415,-0.38301662,2716,0.9559106,-0.7868365,0.99893224,38331.48584198952,6.2569885,0.83201677,0.60941184,0.09372906,361.5083,1.7905356,54320,7.5419815e-30,-1.182583,
-0.79591835,1.6470328e-10,0.9559106,0.13305783,1.029526,-0.7563777,,1.0842934e-08,-0.38179109,2717,0.9559106,-0.7665763,0.99893224,38344.96537065506,32.773945,0.8320622,0.9552784,0.01831564,361.5183,1.7925,54340,30.566881,-0.46179003,
-0.75510204,1.6458211e-10,0.9559106,0.1330126,0.89643246,-0.7563228,,3.6810265e-16,-0.38215905,2718,0.9559106,-0.73360485,0.99893224,38358.32765674591,43.530384,0.8321074,0.95524156,0.01831564,361.52832,1.7918743,54360,33.697113,-0.63258475,
-0.67346936,1.6446107e-10,0.9559106,0.13296717,0.99786836,-0.75634164,,0.004570202,-0.3825269,2719,0.9559106,-0.8238923,0.99893224,38371.550812244415,9.26454,0.83215284,0.9555002,0.062317666,361.53784,1.7908967,54380,8.088452,-0.69946176,
-0.18367347,1.6434017e-10,0.9559106,0.13292181,1.0140746,-0.75620496,,8.207005e-30,-0.38289294,2720,0.9559106,-0.24596399,0.99893224,38385.292405605316,10.81745,0.8321982,0.9554627,0.062317666,361.54736,1.7905107,54400,1.1303209e-22,-0.38118005,
0.06122449,1.642194e-10,0.9559106,0.13287675,0.96837926,-0.7560591,,,-0.38326052,2721,0.9559106,0.068909034,0.99893224,38398.85101866722,42.335197,0.83224326,0.95494705,0.01831564,361.55762,1.790308,54420,,-0.37264442,
-0.26530612,1.6409876e-10,0.9559106,0.13285863,0.9862366,-0.7560404,,,-0.38362798,2722,0.9559106,-0.31780058,0.99893224,38412.472417593,21.351665,0.8322614,0.88171566,0.027547687,361.6411,1.7901882,54440,3.0821076e-31,-0.66820556,
-0.30612245,1.6397825e-10,0.9559106,0.13281333,0.93478835,-0.75608444,,1.3593517e-28,-0.38399526,2723,0.9559106,-0.2360574,0.99893224,38425.96241569519,17.636272,0.8323067,0.9554567,0.0529305,361.65063,1.7919413,54460,17.375671,-0.859573,
-0.2244898,1.6385787e-10,0.9559106,0.13276881,1.0256917,-0.75597024,,,-0.38436246,2724,0.9559106,-0.16931961,0.99893224,38439.044518470764,21.493128,0.8323512,0.95352113,0.027547687,361.6621,1.7907246,54480,19.361017,-0.37852675,
-0.3877551,1.6373763e-10,0.9559106,0.13272482,0.9998957,-0.7558556,,2.0868202e-15,-0.3847295,2725,0.9559106,-0.39690927,0.99893224,38452.38608264923,9.472647,0.8323952,0.95222694,0.062317666,361.6753,1.7901983,54500,0.021921163,-0.46631655,
0.9183673,1.6361752e-10,0.9559106,0.13267982,0.8920818,-0.7555917,,,-0.3850964,2726,0.9559106,0.9153442,0.99893224,38465.6238861084,129.00816,0.8324402,0.9551417,0.01831564,361.6853,1.7900753,54520,,-0.035185453,
-0.71428573,1.6349755e-10,0.9559106,0.13291365,0.9882645,-0.75599635,,1.3387685,-0.38546318,2727,0.9559106,-0.279138,0.99893224,38479.10051751137,6.1301517,0.83220637,0.19456996,0.12992261,362.45557,1.7897781,54540,1.196773e-33,-1.7368846,
-0.2244898,1.633777e-10,0.9559106,0.13286859,0.9915743,-0.75590485,,7.607316e-14,-0.385339,2728,0.9559106,-0.13735172,0.99893224,38492.35029768944,7.336109,0.8322514,0.95509285,0.08638168,362.46558,1.7905192,54560,6.1975355,-0.49422517,
-0.06122449,1.6325799e-10,0.9559106,0.1328243,0.9954721,-0.75572723,,0.00020613082,-0.3857055,2729,0.9559106,-0.25145543,0.99893224,38505.831379175186,3.5696123,0.8322957,0.95316017,0.19541045,362.47754,1.7902954,54580,2.4591873,-0.26200107,
-0.10204082,1.631384e-10,0.9559106,0.13277954,0.9883293,-0.7555791,,0.042791255,-0.3860718,2730,0.9559106,0.060546897,0.99893224,38519.03524184227,2.5830574,0.8323405,0.9548809,0.2939076,362.48804,1.7898033,54600,1.6872234,-0.34675434,
0.06122449,1.6301897e-10,0.9559106,0.13274342,0.9852957,-0.7555449,,,-0.38642234,2731,0.9559106,0.071680665,0.99893224,38532.1415541172,41.755913,0.8323766,0.9307867,0.01831564,362.52222,1.7986219,54620,41.685627,-0.6497794,
0.06122449,1.6289964e-10,0.9559106,0.13274264,0.98771274,-0.7555197,,,-0.38678846,2732,0.9559106,0.070256256,0.99893224,38545.11358189583,41.14216,0.8323774,0.8345129,0.01831564,362.65308,1.7939402,54640,36.046593,-0.66670734,
0.06122449,1.6278046e-10,0.9559106,0.13270485,0.98208296,-0.7554866,,,-0.3871544,2733,0.9559106,0.026304208,0.99893224,38558.21947789192,26.974451,0.83241516,0.9357106,0.027547687,362.68237,1.7953799,54660,26.2285,-0.6476944,
0.59183675,1.626614e-10,0.9559106,0.13266772,0.96093893,-0.7554457,,2.8866194e-21,-0.38752025,2734,0.9559106,0.40840214,0.99893224,38571.55382800102,11.714014,0.8324523,0.9338379,0.15296425,362.71362,1.788986,54680,0.0052300496,-0.62253153,
0.06122449,1.6254247e-10,0.9559106,0.1327734,0.9742569,-0.7557022,,,-0.38788593,2735,0.9559106,0.00061098486,0.99893224,38584.5752954483,17.832289,0.8323466,0.54349506,0.041433174,363.13525,1.7880406,54700,2.2517227e-14,-1.4164246,
0.30612245,1.6242367e-10,0.9559106,0.1327346,1.2669822,-0.7556097,,,-0.3882515,2736,0.9559106,0.29551455,0.99893224,38597.56834554672,54.7468,0.8323854,0.93837106,0.01831564,363.16187,1.787524,54720,,-0.4744774,
-0.79591835,1.6230502e-10,0.9559106,0.13281512,0.99541724,-0.7555854,,0.20046724,-0.38861692,2737,0.9559106,-0.81642574,0.99893224,38610.75162100792,14.955867,0.8323049,0.6121031,0.041433174,363.5149,1.7867545,54740,,-0.9463143,
-0.8367347,1.6218647e-10,0.9559106,0.13277036,1.0102134,-0.75545293,,4.1321955,-0.38890898,2738,0.9559106,-1.0232583,0.99893224,38624.3330821991,9.329785,0.83234966,0.95494866,0.062317666,363.52515,1.7868454,54760,8.937604,-0.38679925,
-1.0,1.6206807e-10,0.9559106,0.13272566,0.98716456,-0.7555037,,1.8954893,-0.3877661,2739,0.9559106,-0.99589956,0.99893224,38637.779725790024,25.070051,0.83239436,0.95494056,0.041433174,363.5354,1.7894878,54780,20.311144,-0.90398914,
-1.0,1.619498e-10,0.9559106,0.13268083,0.9645501,-0.7553752,,3.8734608,-0.3874393,2740,0.9559106,-0.9520803,0.99893224,38651.2513024807,26.559994,0.8324392,0.95500195,0.062317666,363.54565,1.787332,54800,9.415886,-0.38799128,
-0.9591837,1.6183165e-10,0.9559106,0.13263619,1.0680639,-0.7552236,,2.2213268,-0.38639155,2741,0.9559106,-0.95528513,0.99893224,38664.57676124573,29.080694,0.8324838,0.9547078,0.01831564,363.5559,1.7864163,54820,27.344692,-0.3026676,
-0.14285715,1.6171361e-10,0.9559106,0.1325916,1.0437269,-0.75502837,,,-0.3859462,2742,0.9559106,-0.113290995,0.99893224,38678.164536476135,13.204146,0.8325284,0.9548667,0.041433174,363.56616,1.7863673,54840,,-0.28399915,
-0.10204082,1.6159575e-10,0.9559106,0.13254684,1.0691298,-0.7548173,,,-0.38631085,2743,0.9559106,-0.07518709,0.99893224,38691.21414351463,18.24244,0.8325732,0.9551672,0.027547687,363.57593,1.7874316,54860,16.5672,-0.2179175,
-0.10204082,1.6147797e-10,0.9559106,0.13250262,1.0442208,-0.7546908,,,-0.38667536,2744,0.9559106,-0.03402952,0.99893224,38704.34729504585,12.781187,0.8326174,0.9539833,0.041433174,363.58716,1.7863982,54880,12.545675,-0.4746718,
0.020408163,1.6136034e-10,0.9559106,0.13246387,0.98490155,-0.7545507,,,-0.38703972,2745,0.9559106,0.088886976,0.99893224,38717.62655067444,11.892498,0.83265615,0.93888336,0.062317666,363.61328,1.7873747,54900,6.6030674,-0.41250852,
-0.42857143,1.6124284e-10,0.9559106,0.13247782,0.97736037,-0.75453925,,8.0144655e-06,-0.38740396,2746,0.9559106,-0.37056082,0.99893224,38730.13329911232,7.3585196,0.8326422,0.7944649,0.09372906,363.78394,1.786171,54920,2.07658e-06,-0.7063659,
-0.3877551,1.6112546e-10,0.9559106,0.13243312,1.1719607,-0.7543517,,,-0.38776806,2747,0.9559106,-0.40504327,0.99893224,38742.82941699028,22.414276,0.8326869,0.95527995,0.01831564,363.7937,1.7892458,54940,17.406292,-0.21641986,
-0.3877551,1.6100822e-10,0.9559106,0.13238853,1.1156882,-0.7540509,,,-0.388132,2748,0.9559106,-0.4385229,0.99893224,38756.38277673721,14.980944,0.8327315,0.9552509,0.027547687,363.8037,1.7870792,54960,13.091071,-0.09595597,
-0.9183673,1.6089112e-10,0.9559106,0.13234383,0.99927884,-0.7538753,,6.8099546,-0.38849586,2749,0.9559106,-0.8863504,0.99893224,38769.82918691635,7.786935,0.8327762,0.95555836,0.08638168,363.81323,1.7858052,54980,1.3528759e-06,-0.38531843,
0.06122449,1.607741e-10,0.9559106,0.13229942,0.9902832,-0.7537512,,9.826632e-28,-0.38638538,2750,0.9559106,0.108891115,0.99893224,38782.35124254227,8.933386,0.8328206,0.95495296,0.08638168,363.8235,1.7853711,55000,5.1651962e-26,-0.4110526,
0.10204082,1.6065725e-10,0.9559106,0.13232094,0.9938939,-0.7537641,,,-0.38674894,2751,0.9559106,0.11133291,0.99893224,38795.80253791809,45.79502,0.8327991,0.7737392,0.01831564,364.0149,1.7865,55020,44.23222,-0.77833515,
0.10204082,1.6054051e-10,0.9559106,0.13228476,0.98062664,-0.75377816,,,-0.38711238,2752,0.9559106,0.11651805,0.99893224,38809.08689022064,30.176586,0.83283526,0.93237865,0.027547687,364.0476,1.7882721,55040,29.856964,-0.78040874,
-0.75510204,1.6042391e-10,0.9559106,0.13231158,0.9736435,-0.75380766,,2.1351943,-0.3874757,2753,0.9559106,-0.91174865,0.99893224,38822.37304711342,5.149612,0.83280843,0.7590061,0.19541045,364.25366,1.7853897,55060,0.00021988493,-0.811721,
0.020408163,1.6030742e-10,0.9559106,0.13226718,0.9822527,-0.7536878,,0.10224966,-0.38706356,2754,0.9559106,0.16930349,0.99893224,38834.956951379776,3.1688507,0.83285284,0.9549521,0.40740025,364.26367,1.7852869,55080,0.10634016,-0.39747941,
0.14285715,1.6019107e-10,0.9559106,0.13232136,1.0157994,-0.75371873,,,-0.38738948,2755,0.9559106,0.12213562,0.99893224,38848.356649398804,36.64755,0.83279866,0.68365514,0.027547687,364.5454,1.7873847,55100,20.760912,-0.82099336,
0.10204082,1.6007484e-10,0.9559106,0.13233799,0.98797077,-0.7537486,,,-0.38775238,2756,0.9559106,0.1243663,0.99893224,38861.4634103775,29.730474,0.83278203,0.7868593,0.027547687,364.72363,1.7847075,55120,25.898819,-0.8473514,
0.14285715,1.5995874e-10,0.9559106,0.13234872,1.0307465,-0.75379044,,,-0.38811517,2757,0.9559106,0.16062483,0.99893224,38874.32598233223,23.959682,0.8327713,0.80329806,0.041433174,364.8855,1.7855406,55140,20.468962,-0.8537584,
1.0,1.5984276e-10,0.9559106,0.13238883,0.8918809,-0.75381863,,0.09370113,-0.38847783,2758,0.9559106,-0.9881878,0.99893224,38887.59973573685,117.03055,0.8327312,0.72216403,1.0,365.12842,1.784478,55160,0.66246843,-0.85943145,
-0.9591837,1.5972691e-10,0.9559106,0.1323446,1.045684,-0.75371546,,6.564737,-0.38880637,2759,0.9559106,-0.9072758,0.99893224,38901.151671886444,19.208809,0.8327754,0.9549263,0.027547687,365.13867,1.7860754,55180,11.878457,-0.35609457,
-0.9183673,1.5961119e-10,0.9559106,0.13230026,1.0221337,-0.7535749,,9.422241,-0.38679218,2760,0.9559106,-0.9736188,0.99893224,38914.78312897682,9.485976,0.83281976,0.9550848,0.062317666,365.14868,1.7855313,55200,9.482573,-0.40872297,
-1.0,1.594956e-10,0.9559106,0.13225597,0.9732756,-0.7534052,,0.8738501,-0.3837464,2761,0.9559106,-0.44694704,0.99893224,38928.09003853798,30.758945,0.83286405,0.9551722,0.6648703,365.1587,1.7840762,55220,0.8142952,-0.3061301,
-0.42857143,1.5938012e-10,0.9559106,0.13221174,1.0663593,-0.75331616,,,-0.38379207,2762,0.9559106,-0.42178652,0.99893224,38941.36230969429,29.607822,0.8329083,0.954799,0.01831564,365.1687,1.7866048,55240,21.25305,-0.4787182,
-0.42857143,1.5926477e-10,0.9559106,0.13216746,1.0624226,-0.75310427,,,-0.38415405,2763,0.9559106,-0.40893152,0.99893224,38954.82343220711,19.877941,0.83295256,0.95537,0.027547687,365.1787,1.786857,55260,17.6966,-0.23080549,
-0.42857143,1.5914954e-10,0.9559106,0.13212317,1.0371245,-0.7528544,,9.804754e-30,-0.3845159,2764,0.9559106,-0.37525132,0.99893224,38968.054277181625,13.89411,0.83299685,0.95532084,0.041433174,365.18848,1.78425,55280,9.727343,-0.122550376,
-0.3877551,1.5903445e-10,0.9559106,0.13207936,1.1162854,-0.752617,,,-0.38487765,2765,0.9559106,-0.37802023,0.99893224,38981.514887332916,14.9366455,0.83304065,0.9539797,0.027547687,365.19946,1.7828202,55300,14.906125,-0.13188452,
-0.3877551,1.5891949e-10,0.9559106,0.13203526,1.05108,-0.75233555,,5.483133e-35,-0.38523924,2766,0.9559106,-0.3978838,0.99893224,38994.87272453308,11.411252,0.83308476,0.9551984,0.041433174,365.20947,1.7824099,55320,10.231556,-0.088343404,
1.0,1.5880465e-10,0.9559106,0.13199133,1.0868971,-0.7520546,,,-0.38560072,2767,0.9559106,1.0086821,0.99893224,39008.41759133339,90.978,0.8331287,0.9546525,0.041433174,365.21997,1.7822688,55340,,-0.024422143,
-0.877551,1.5868992e-10,0.9559106,0.13225263,0.9867688,-0.7524458,,4.6439857,-0.38596207,2768,0.9559106,-0.81113046,0.99893224,39022.15219736099,7.2052464,0.8328674,0.10975916,0.11973804,366.0752,1.7822671,55360,,-1.9104723,
-0.3877551,1.585753e-10,0.9559106,0.1322084,1.1739315,-0.75231904,,,-0.38464692,2769,0.9559106,-0.40465248,0.99893224,39035.735927820206,21.987942,0.8329116,0.9553117,0.01831564,366.08496,1.7822143,55380,,-0.38743085,
0.10204082,1.5846083e-10,0.9559106,0.13216436,0.99782723,-0.7520115,,,-0.385008,2770,0.9559106,0.16151953,0.99893224,39049.124425172806,14.061432,0.83295566,0.95484114,0.062317666,366.09546,1.7812276,55400,3.0290362e-14,-0.07054533,
