DenMISELogLast,IWLastEpisode,LQGmu1_actor,ReturnAbsMax,DenMISELogFirst,ReturnMax,ReturnLastEpisode,LQGmu1_higher,Delta,IWFirstEpisode,ReturnMean,LQGsigma_higher,Regret,IWMean,TimeElapsed,IWMax,Bound,Regret/t,ReturnMin,Iteration,ReturnStepMax,IWMin,DenMISEMeanLog,TimestepsSoFar
-0.49155802,0.023764124,-1.2108059,0.92164767,-4.8560123,0.92164767,0.86957836,-0.8367347,1.7438475e-09,0.004529316,0.7035381,0.2300663,218.4209,0.9987497,13088.848361253738,10.288086,2.3213246,0.2615819,,835,0.9662546,,-0.8090151,16700
-3.100798,12.482147,-1.3864585,0.92164767,-4.857204,0.92164767,0.90671796,-0.79591835,1.7396783e-09,0.8626078,0.7037812,0.34603184,218.47925,0.96317667,13105.866490602493,12.79126,2.328259,0.26133883,,836,0.9662546,,-0.8117596,16720
-3.8416495,28.017357,-0.91445494,0.92164767,-4.857368,0.92164767,0.9068378,-1.0,1.7355238e-09,17.96732,0.7040238,0.47965226,218.5376,0.96104544,13122.370964765549,28.904747,2.345971,0.26109624,,837,0.9662546,,-0.81542486,16740
-0.42813188,0.71704745,0.031023026,0.92164767,-4.8373227,0.92164767,0.91381717,-1.0,1.7313841e-09,33.5333,0.7042741,0.84936583,218.58887,0.9405977,13139.236716032028,36.453323,2.3204868,0.2608459,,838,0.9662546,,-0.8150141,16760
-1.0528802,13.472387,-0.062161647,0.92164767,-4.7992797,0.92164767,0.48793146,-0.020408163,1.7272593e-09,,0.7040162,0.0529305,219.0661,0.94780874,13155.796378612518,18.825523,2.322683,0.2611038,,839,0.9662546,,-0.81537515,16780
-0.6488608,41.621353,-0.0752918,0.92164767,-4.800471,0.92164767,0.81226856,-0.06122449,1.7231493e-09,,0.7041451,0.01831564,219.21893,1.045639,13172.712797164917,41.629128,2.3211737,0.26097494,,840,0.9662546,,-0.8152466,16800
-0.6815893,25.131058,-0.047133327,0.92164767,-4.8016605,0.92164767,0.7980614,-0.06122449,1.7190539e-09,,0.7042567,0.027547687,219.38605,0.96410275,13189.48137807846,26.417095,2.3180351,0.2608633,,841,0.9662546,,-0.81505704,16820
-0.6349754,8.299373,-0.1513722,0.92164767,-4.802849,0.92164767,0.77412134,-0.10204082,1.714973e-09,,0.70433974,0.057432614,219.57697,0.9601651,13205.940085411072,15.281247,2.3155756,0.26078027,,842,0.9662546,,-0.8148994,16840
-0.31212366,,-0.53645605,0.92164767,-4.8040357,0.92164767,0.88103426,-0.5510204,1.7109066e-09,,0.7045493,0.01831564,219.66113,0.9107649,13222.067452192307,39.65313,2.3112793,0.2605707,,843,0.9662546,,-0.81435525,16860
-0.59793454,,0.05223431,0.92164767,-4.805221,0.92164767,0.9167076,0.10204082,1.7068548e-09,,0.7048007,0.027547687,219.70947,0.95188665,13238.527755737305,40.338356,2.3100479,0.2603193,,844,0.9662546,,-0.81422126,16880
-0.9692114,50.897175,0.019733857,0.92164767,-4.8064055,0.92164767,0.48112687,0.06122449,1.7028177e-09,,0.70453596,0.01831564,220.19354,1.1983823,13255.266863822937,55.910477,2.3149776,0.26058406,,845,0.9662546,,-0.81447875,16900
-1.028785,60.89609,0.040959273,0.92164767,-4.807588,0.92164767,0.48706868,0.020408163,1.6987943e-09,,0.7042789,0.01831564,220.67157,0.95791894,13271.739688396454,60.965736,2.3110368,0.26084113,,846,0.9662546,,-0.8145316,16920
-0.9483481,8.022926e-09,-0.100138545,0.92164767,-4.808769,0.92164767,0.48219422,-0.14285715,1.6947854e-09,,0.70401675,0.027547687,221.15448,1.095575,13287.805552721024,19.846678,2.310224,0.26110327,,847,0.9662546,,-0.8147669,16940
-0.7685496,2.6580275e-16,0.25734788,0.92164767,-4.8099494,0.92164767,0.85302126,0.26530612,1.6907905e-09,,0.70419246,0.041433174,221.26654,1.0415376,13304.352032661438,25.947609,2.3100538,0.26092756,,848,0.9662546,,-0.8146113,16960
-0.9803379,,-0.8472487,0.92164767,-4.811128,0.92164767,0.45038965,-0.877551,1.6868099e-09,,0.7038935,0.027547687,221.78131,1.0791069,13321.167311429977,20.269178,2.3099358,0.26122653,,849,0.9662546,,-0.8147698,16980
-0.6047465,33.819767,-0.8392846,0.92164767,-4.812305,0.92164767,0.9165732,-0.8367347,1.6828433e-09,,0.70414376,0.01831564,221.82977,0.8761611,13337.981529951096,41.0251,2.3235273,0.26097625,,850,0.9662546,,-0.8144409,17000
-0.608815,26.507544,-0.835529,0.92164767,-4.813481,0.92164767,0.9166261,-0.8367347,1.6788906e-09,,0.70439345,0.027547687,221.8783,0.944827,13354.396786928177,26.55075,2.3175378,0.26072657,,851,0.9662546,,-0.8143595,17020
-0.58839434,,0.43918326,0.92164767,-4.8146553,0.92164767,0.9165371,0.42857143,1.6749518e-09,,0.7046424,0.01831564,221.92688,0.8588812,13371.1143283844,73.35653,2.3097272,0.2604776,,852,0.9662546,,-0.814169,17040
-1.1696956,,-0.24685289,0.92164767,-4.8158283,0.92164767,0.39020932,-0.2244898,1.671027e-09,,0.7042738,0.01831564,222.50183,0.99764526,13387.62020611763,37.488766,2.3088808,0.2608462,,853,0.9662546,,-0.8147785,17060
-0.57498986,,0.46455756,0.92164767,-4.817,0.92164767,0.89969873,0.46938777,1.6671158e-09,,0.70450264,0.01831564,222.56726,0.7704433,13404.829697608948,75.60658,2.3088207,0.26061738,,854,0.9662546,,-0.81451887,17080
-1.172315,1.0973077,1.163838,0.92164767,-4.81817,0.92164767,0.37931314,-0.10204082,1.6632183e-09,9.696803,0.70412225,1.0,223.15308,0.9308627,13421.084542036057,14.706894,2.3087356,0.26099777,,855,0.9662546,,-0.8152279,17100
-3.7482235,,-0.80999726,0.92164767,-4.8080616,0.92164767,0.0033513189,-0.8367347,1.6593346e-09,,0.7033037,0.01831564,224.1148,0.92137915,13437.82659626007,39.3041,2.3069925,0.26181632,,856,0.9662546,,-0.81873614,17120
-0.4736679,4.9676037e-19,-0.074351735,0.92164767,-4.8092294,0.92164767,0.917027,-0.06122449,1.6554644e-09,,0.703553,0.079610266,224.1629,0.9651014,13454.146092176437,10.12385,2.3034377,0.261567,,857,0.9662546,,-0.81844044,17140
-0.63600916,,-0.81498116,0.92164767,-4.8103952,0.92164767,0.7841556,-0.79591835,1.6516077e-09,,0.703647,0.041433174,224.34387,1.0222518,13470.440291643143,14.617682,2.3024457,0.261473,,858,0.9662546,,-0.8182723,17160
-0.49403653,,-0.35271373,0.92164767,-4.81156,0.92164767,0.9172568,-0.3877551,1.6477646e-09,,0.7038956,0.027547687,224.39172,1.0371956,13487.799542665482,21.780645,2.3009903,0.2612244,,859,0.9662546,,-0.8178752,17180
-0.49257812,23.18494,-0.3323553,0.92164767,-4.8127236,0.92164767,0.9113269,-0.3469388,1.6439349e-09,,0.70413685,0.027547687,224.44556,1.0299691,13504.433481931686,23.738123,2.3000565,0.26098317,,860,0.9662546,,-0.8174645,17200
-0.46190137,4.259888e-20,0.17493339,0.92164767,-4.8138857,0.92164767,0.9089498,0.2244898,1.6401184e-09,,0.7043748,0.057432614,224.50165,1.0109183,13521.60230588913,19.575325,2.3000512,0.26074523,,861,0.9662546,,-0.817027,17220
-0.9026913,,-0.56711715,0.92164767,-4.815047,0.92164767,0.46731767,-0.5510204,1.6363152e-09,,0.7040997,0.027547687,224.99951,0.91242874,13538.742037773132,25.74039,2.2994814,0.2610203,,862,0.9662546,,-0.81712145,17240
-0.5187434,14.999429,-0.5437649,0.92164767,-4.816206,0.92164767,0.91956526,-0.5510204,1.6325252e-09,,0.7043494,0.041433174,225.04504,0.92414695,13555.65394616127,16.728262,2.3011353,0.26077062,,863,0.9662546,,-0.8168874,17260
-0.5519754,4.875336e-10,-0.67946476,0.92164767,-4.817364,0.92164767,0.92064565,-0.67346936,1.6287484e-09,,0.70459974,0.01831564,225.08954,1.1357358,13572.750978708267,29.70066,2.296271,0.26052028,,864,0.9662546,,-0.81667507,17280
-0.30715987,1.7628236e-05,-0.15672182,0.92164767,-4.818521,0.92164767,0.9190515,-0.30612245,1.6249847e-09,,0.7048477,0.07336965,225.13556,1.0083439,13589.578077554703,8.7406,2.2957113,0.26027232,,865,0.9662546,,-0.8159456,17300
-0.34565774,,-0.85530716,0.92164767,-4.8196764,0.92164767,0.87799853,-0.8367347,1.6212338e-09,,0.7050476,0.027547687,225.22272,0.9636322,13606.835369825363,24.999512,2.294795,0.2600724,,866,0.9662546,,-0.8153964,17320
-0.43924057,12.934077,-0.77409947,0.92164767,-4.8208303,0.92164767,0.91613066,-0.877551,1.6174961e-09,,0.70529103,0.041433174,225.27173,1.0226402,13623.733082532883,13.22249,2.2958288,0.25982898,,867,0.9662546,,-0.815014,17340
-0.30053115,17.178787,-0.76839674,0.92164767,-4.821983,0.92164767,0.9176935,-0.75510204,1.6137714e-09,,0.70553577,0.01831564,225.31915,1.1819867,13641.295598983765,28.123024,2.301959,0.25958425,,868,0.9662546,,-0.8144015,17360
-0.25133112,11.758625,-0.7322958,0.92164767,-4.8231344,0.92164767,0.91833174,-0.75510204,1.6100593e-09,,0.7057806,0.041433174,225.3659,1.0530871,13658.298299312592,13.006661,2.2957957,0.2593394,,869,0.9662546,,-0.81356007,17380
-0.43835467,8.1393686e-14,-0.2061202,0.92164767,-4.8242846,0.92164767,0.9166725,-0.14285715,1.6063603e-09,,0.70602304,0.07336965,225.41437,0.9910076,13675.5878200531,10.129147,2.2949674,0.25909698,,870,0.9662546,,-0.81307405,17400
-0.5429579,3.816736e-11,-0.5461164,0.92164767,-4.8254333,0.92164767,0.88558155,-0.59183675,1.6026739e-09,,0.70622915,0.0529305,225.4939,0.97951025,13692.970603466034,11.64057,2.2945287,0.25889087,,871,0.9662546,,-0.81277776,17420
-0.54327005,36.1793,-0.57792336,0.92164767,-4.8265805,0.92164767,0.919014,-0.5510204,1.5990003e-09,,0.70647323,0.01831564,225.53998,0.9776635,13709.638538837433,36.879665,2.2964153,0.2586468,,872,0.9662546,,-0.8124969,17440
-0.4451546,,0.56467664,0.92164767,-4.827727,0.92164767,0.9205138,0.5102041,1.5953392e-09,,0.7067184,0.01831564,225.58466,1.2942934,13726.6304397583,63.659267,2.2943945,0.25840163,,873,0.9662546,,-0.81211793,17460
-1.1671447,,-0.75173664,0.92164767,-4.8288717,0.92164767,0.33035025,-0.79591835,1.5916906e-09,,0.7062878,0.062317666,226.21936,1.0245619,13743.320611000061,9.868469,2.2940612,0.25883222,,874,0.9662546,,-0.8122275,17480
-0.22237472,0.0010529925,-0.16878131,0.92164767,-4.830015,0.92164767,0.91880095,-0.18367347,1.5880545e-09,1.3514086e-30,0.70653063,0.14097345,226.26575,0.9891774,13759.919697284698,5.1594734,2.2919273,0.2585894,,875,0.9662546,,-0.81152886,17500
-0.43680063,0.0028965112,-0.5508353,0.92164767,-4.831157,0.92164767,0.87431055,-0.5102041,1.5844309e-09,,0.7067222,0.08638168,226.3565,0.95321184,13776.607144355774,8.247357,2.2900062,0.25839782,,876,0.9662546,,-0.81111515,17520
-0.48599243,3.4701307e-26,-0.74509776,0.92164767,-4.8322983,0.92164767,0.9201628,-0.75510204,1.5808197e-09,,0.70696557,0.01831564,226.40149,1.2012423,13793.780271053314,26.94392,2.2884853,0.25815445,,877,0.9662546,,-0.8108003,17540
-0.2511164,,0.45561686,0.92164767,-4.833438,0.92164767,0.91898626,0.42857143,1.5772208e-09,,0.70720696,0.027547687,226.44763,0.8801405,13810.363132953644,45.91149,2.2877274,0.25791305,,878,0.9662546,,-0.80994904,17560
-1.1751587,41.392933,0.47780704,0.92164767,-4.834576,0.92164767,0.38322225,0.46938777,1.5736342e-09,,0.7068384,0.027547687,227.02954,0.90970236,13826.890722036362,46.488426,2.2888591,0.2582816,,879,0.9662546,,-0.8105187,17580
-1.1098783,,-0.6915286,0.92164767,-4.8357134,0.92164767,0.37338042,-0.71428573,1.5700596e-09,,0.7064595,0.041433174,227.62122,1.0260838,13844.364677667618,17.203876,2.286954,0.2586605,,880,0.9662546,,-0.81097806,17600
-0.42616883,9.171151,-0.7464669,0.92164767,-4.8368487,0.92164767,0.91929996,-0.71428573,1.5664975e-09,,0.70670116,0.062317666,227.66705,1.035416,13860.779500246048,11.242402,2.2857811,0.25841886,,881,0.9662546,,-0.8105174,17620
-0.223124,,0.62610656,0.92164767,-4.837983,0.92164767,0.91928256,0.63265306,1.5629473e-09,,0.70694214,0.01831564,227.71289,0.76490736,13877.556263685226,82.76282,2.2850943,0.25817788,,882,0.9662546,,-0.8098149,17640
-1.2512271,13.221453,0.5870351,0.92164767,-4.8391166,0.92164767,0.29559276,0.59183675,1.5594092e-09,,0.7064763,0.01831564,228.38245,1.0085652,13894.104968309402,74.44751,2.2833562,0.25864375,,883,0.9662546,,-0.81060606,17660
-1.1456643,2.534785e-19,-0.618203,0.92164767,-4.8402486,0.92164767,0.31811476,-0.5510204,1.5558832e-09,6.468976e-26,0.7060369,0.11973804,229.02942,0.97672653,13910.83039855957,5.785269,2.2833924,0.2590831,,884,0.9662546,,-0.81100684,17680
-0.3970487,0.107515074,-1.0056871,0.92164767,-4.841379,0.92164767,0.9201185,-1.0,1.5523689e-09,3.8213693e-07,0.7062788,0.14097345,229.07446,1.0463251,13927.487238407135,23.459652,2.282894,0.25884122,,885,0.9662546,,-0.81056726,17700
-0.782316,30.997427,-0.95794356,0.92164767,-4.8425083,0.92164767,0.9104611,-1.0,1.5488667e-09,,0.7065093,0.027547687,229.12909,0.93736833,13944.190952062607,31.265057,2.2929542,0.25861073,,886,0.9662546,,-0.8104894,17720
-0.46623248,,0.20657519,0.92164767,-4.8436365,0.92164767,0.9122191,0.26530612,1.5453763e-09,,0.7067412,0.079610266,229.182,1.0031705,13960.694530248642,13.837595,2.2828233,0.2583788,,887,0.9662546,,-0.81018406,17740
-0.9920035,,-0.19890201,0.92164767,-4.8447633,0.92164767,0.46158177,-0.18367347,1.5418976e-09,,0.7064652,0.027547687,229.68549,1.0320703,13977.412074327469,24.497778,2.2828803,0.25865483,,888,0.9662546,,-0.81039083,17760
-0.53728884,3.2978313,-0.12751304,0.92164767,-4.8458886,0.92164767,0.89030886,-0.26530612,1.5384308e-09,1.2692683e-13,0.70667195,0.19541045,229.76031,0.98585355,13995.02354979515,3.7240653,2.2803535,0.25844806,,889,0.9662546,,-0.81005734,17780
-0.45208865,24.100414,-0.14619726,0.92164767,-4.847013,0.92164767,0.8611985,-0.14285715,1.5349755e-09,,0.7068456,0.01831564,229.8642,1.2044684,14012.02248120308,29.538324,2.2812223,0.25827444,,890,0.9662546,,-0.80967194,17800
-0.2681869,,0.9683304,0.92164767,-4.848136,0.92164767,0.87942797,1.0,1.531532e-09,,0.70703924,0.027547687,229.94995,1.092454,14028.723732233047,71.54449,2.2797055,0.25808078,,891,0.9662546,,-0.8088515,17820
-1.4288726,0.12709664,-0.80404603,0.92164767,-4.8492575,0.92164767,0.036322065,-0.26530612,1.5281e-09,0.30531976,0.7062873,0.47965226,230.87878,0.98199266,14045.661349773407,2.6682997,2.279162,0.2588327,,892,0.9662546,,-0.8094786,17840
-0.40804988,8.632192e-15,-0.9445788,0.92164767,-4.8500357,0.92164767,0.91731817,-0.9591837,1.5246795e-09,,0.7065237,0.01831564,230.92651,1.0205799,14062.412415027618,34.982075,2.274435,0.2585963,,893,0.9662546,,-0.8090493,17860
-0.46716994,0.096090764,-0.1607641,0.92164767,-4.851155,0.92164767,0.9132621,1.0,1.5212704e-09,0.74775,0.70675486,1.0,230.97845,0.8174122,14079.15703368187,83.04907,2.274485,0.25836515,,894,0.9662546,,-0.8086605,17880
-0.35411373,16.705523,-0.16958247,0.92164767,-4.8514366,0.92164767,0.8828889,-0.14285715,1.5178728e-09,,0.70695174,0.027547687,231.06061,1.1273181,14096.134073972702,19.295326,2.285765,0.25816828,,895,0.9662546,,-0.80836535,17900
-0.40917465,11.773869,-0.11588949,0.92164767,-4.8525534,0.92164767,0.8879929,-0.14285715,1.5144865e-09,,0.70715374,0.041433174,231.13782,1.0494534,14112.799693346024,14.0971985,2.2740135,0.25796628,,896,0.9662546,,-0.8077884,17920
-0.5901214,,-0.97439694,0.92164767,-4.8536687,0.92164767,0.8434864,-0.9591837,1.5111117e-09,,0.7073057,0.027547687,231.2594,0.9640967,14129.368725538254,22.498005,2.2726839,0.2578143,,897,0.9662546,,-0.8074967,17940
-0.4958169,3.066719,-0.7982503,0.92164767,-4.854783,0.92164767,0.9117042,-1.0,1.507748e-09,0.026107127,0.7075334,0.21203151,231.3128,0.9685979,14146.465852022171,25.611935,2.270482,0.2575866,,898,0.9662546,,-0.8071993,17960
-0.3766413,5.8334883e-29,-0.20870274,0.92164767,-4.855867,0.92164767,0.9171859,-0.18367347,1.5043956e-09,,0.70776653,0.0529305,231.36078,1.0295062,14163.269679784775,12.420432,2.2693768,0.25735348,,899,0.9662546,,-0.80675983,17980
-0.5211386,8.289502e-12,-0.67389715,0.92164767,-4.856979,0.92164767,0.8976004,-0.75510204,1.5010546e-09,,0.7079774,0.07336965,231.42834,1.0406832,14180.454484462738,8.3263235,2.2690017,0.2571426,,900,0.9662546,,-0.8064143,18000
-0.28347316,28.912148,-0.660901,0.92164767,-4.858089,0.92164767,0.91926056,-0.67346936,1.4977246e-09,,0.70821196,0.01831564,231.47412,1.1520951,14197.500468730927,28.912148,2.2712855,0.25690806,,901,0.9662546,,-0.8057916,18020
-0.27584174,,0.02564584,0.92164767,-4.8591986,0.92164767,0.9195241,0.06122449,1.4944055e-09,,0.7084462,0.027547687,231.51978,1.0747795,14214.85535979271,36.59405,2.2670896,0.2566738,,902,0.9662546,,-0.8050508,18040
-0.99016774,,-0.55578274,0.92164767,-4.8603063,0.92164767,0.48829314,-0.5510204,1.4910975e-09,,0.7082025,0.01831564,231.99652,0.984823,14231.75008225441,36.09941,2.2652118,0.25691754,,903,0.9662546,,-0.80519086,18060
-0.46059132,,0.8008936,0.92164767,-4.8614135,0.92164767,0.92057776,0.79591835,1.4878003e-09,,0.7084374,0.01831564,232.04114,0.87117815,14249.757069587708,84.1563,2.264803,0.25668263,,904,0.9662546,,-0.80484146,18080
-1.3082666,7.298561e-10,0.48337367,0.92164767,-4.862519,0.92164767,0.17707892,0.5102041,1.4845142e-09,,0.7078502,0.041433174,232.82916,1.0696561,14266.701537370682,26.845858,2.2645679,0.2572698,,905,0.9662546,,-0.80556786,18100
-1.1011789,,-0.016689224,0.92164767,-4.863623,0.92164767,0.37083808,0.020408163,1.4812389e-09,,0.7074782,0.027547687,233.42346,0.9755215,14283.584352731705,39.11792,2.2639585,0.2576418,,906,0.9662546,,-0.80583,18120
-0.8619158,5.7677758e-27,-0.22095707,0.92164767,-4.8647265,0.92164767,0.6767032,-0.2244898,1.4779744e-09,,0.7074443,0.01831564,233.71185,1.0107572,14300.134459257126,36.486294,2.2632194,0.2576757,,907,0.9662546,,-0.80593383,18140
-0.47738352,8.181543e-06,-0.7420362,0.92164767,-4.8658285,0.92164767,0.8993875,-0.67346936,1.4747209e-09,,0.7076557,0.08638168,233.77759,1.0239961,14317.349347114563,7.4205656,2.2629757,0.2574643,,908,0.9662546,,-0.80557585,18160
-0.28454846,22.447117,-0.7663172,0.92164767,-4.866929,0.92164767,0.9186721,-0.75510204,1.4714778e-09,,0.7078879,0.01831564,233.82397,1.2181668,14334.171460866928,26.274334,2.2697835,0.25723213,,909,0.9662546,,-0.8049787,18180
-0.18806522,0.9249235,-1.1833589,0.92164767,-4.8680286,0.92164767,0.9186116,-0.75510204,1.4682456e-09,8.640027,0.7081194,0.5204501,233.87054,0.9520842,14351.00463628769,17.243229,2.2612677,0.25700063,,910,0.9662546,,-0.8040752,18200
-2.8920803,,0.7074384,0.92164767,-4.8596773,0.92164767,0.9067467,0.71428573,1.465024e-09,,0.7083374,0.01831564,233.92896,0.8967852,14367.542956352234,84.17079,2.260142,0.2567826,,911,0.9662546,,-0.8064211,18220
-1.271355,0.22204551,-1.9660033,0.92164767,-4.860774,0.92164767,0.24405754,-1.0,1.461813e-09,34.32899,0.7078284,0.84936583,234.64996,0.9240165,14384.513639688492,37.41882,2.2599723,0.25729162,,912,0.9662546,,-0.8070742,18240
-4.928013,,-0.2440155,0.92164767,-4.8249197,0.92164767,0.8940718,-0.2244898,1.4586126e-09,,0.70803237,0.07336965,234.72107,1.0071467,14401.001167535782,9.305099,2.2545962,0.25708765,,913,0.9662546,,-0.8116763,18260
-0.56174487,0.5543109,-2.6627393,0.92164767,-4.8260145,0.92164767,0.89356554,-1.0,1.4554226e-09,33.156235,0.7082353,0.84936583,234.7926,0.9503324,14417.201637744904,36.022873,2.2530813,0.2568847,,914,0.9662546,,-0.81139827,18280
-6.228362,,0.38764137,0.92164767,-4.7914743,0.92164767,0.41891748,0.3877551,1.4522431e-09,,0.7079192,0.027547687,235.3388,0.81486857,14433.954106330872,47.289055,2.2516482,0.25720084,,915,0.9662546,,-0.8173785,18300
-1.1555152,5.391225e-11,0.55003405,0.92164767,-4.792567,0.92164767,0.4104586,0.59183675,1.449074e-09,,0.70759445,0.027547687,235.89343,0.9879633,14450.629464387894,47.045822,2.2507339,0.25752556,,916,0.9662546,,-0.81796545,18320
-1.11692,,-0.2214072,0.92164767,-4.793658,0.92164767,0.33810586,-0.2244898,1.4459152e-09,,0.70719147,0.01831564,236.52051,1.0311749,14467.390300989151,35.054977,2.2498965,0.25792855,,917,0.9662546,,-0.81832385,18340
-0.4397335,,-0.7501293,0.92164767,-4.794748,0.92164767,0.90101427,-0.75510204,1.4427668e-09,,0.7074026,0.01831564,236.5846,1.2124941,14483.691689252853,25.733618,2.249432,0.25771743,,918,0.9662546,,-0.81789285,18360
-0.16127843,,0.22504506,0.92164767,-4.7958364,0.92164767,0.91736305,0.14285715,1.4396286e-09,,0.7076311,0.0529305,236.63232,0.9823847,14501.604260444641,22.1603,2.2488651,0.2574889,,919,0.9662546,,-0.8169607,18380
-1.0534214,,-0.9692993,0.92164767,-4.796924,0.92164767,0.45779386,-1.0,1.4365006e-09,,0.7073595,0.041433174,237.13965,0.99140877,14518.362497806549,25.743822,2.2488976,0.25776052,,920,0.9662546,,-0.8172445,18400
-0.46432692,,-0.27908543,0.92164767,-4.7980103,0.92164767,0.9120665,-0.2244898,1.4333829e-09,,0.7075818,0.027547687,237.19269,0.99580854,14535.370746135712,22.59762,2.2488468,0.2575382,,921,0.9662546,,-0.8168796,18420
-0.5657438,,0.89340496,0.92164767,-4.7990956,0.92164767,0.90358216,0.877551,1.4302751e-09,,0.70779437,0.0529305,237.25421,1.1085309,14551.897857189178,31.227226,2.247749,0.25732565,,922,0.9662546,,-0.81662124,18440
-1.3984727,4.306547e-30,0.66796577,0.92164767,-4.8001795,0.92164767,0.10260214,0.67346936,1.4271778e-09,,0.7071387,0.01831564,238.11676,0.9427615,14568.416722536087,80.05572,2.2473505,0.2579813,,923,0.9662546,,-0.8171474,18460
-1.2275103,,-0.81401145,0.92164767,-4.8012624,0.92164767,0.26985413,-0.75510204,1.4240904e-09,,0.70666546,0.027547687,238.81201,1.1273415,14585.56460237503,16.83278,2.24726,0.25845456,,924,0.9662546,,-0.8176866,18480
-0.4932847,19.11541,-0.80165935,0.92164767,-4.8023443,0.92164767,0.9172954,-0.79591835,1.4210129e-09,,0.70689315,0.027547687,238.85986,1.0493845,14601.958859443665,21.215181,2.2494607,0.25822687,,925,0.9662546,,-0.8172066,18500
-0.3827553,5.819086,-0.82950205,0.92164767,-4.803425,0.92164767,0.9163221,-0.8367347,1.4179454e-09,2.792714e-26,0.7071193,0.09372906,238.90863,1.0148435,14618.606793403625,7.2504244,2.2477565,0.25800073,,926,0.9662546,,-0.8166925,18520
-0.525825,,1.0075072,0.92164767,-4.804504,0.92164767,0.91598064,1.0,1.4148879e-09,,0.7073446,0.041433174,238.95782,1.0148484,14636.249424695969,60.36955,2.2461286,0.25777543,,927,0.9662546,,-0.81636465,18540
-1.5101101,,-0.5308963,0.92164767,-4.805582,0.92164767,0.006357112,-0.5510204,1.4118403e-09,,0.7065893,0.027547687,239.9165,0.95188695,14653.081963062286,23.583015,2.2460895,0.25853074,,928,0.9662546,,-0.81711656,18560
-0.55642617,4.7276013e-21,-0.39213443,0.92164767,-4.806659,0.92164767,0.9175618,-0.3469388,1.4088024e-09,,0.7068164,0.01831564,239.96411,0.98538494,14670.067055940628,36.621937,2.245647,0.25830364,,929,0.9662546,,-0.8168967,18580
-0.44294515,32.964184,-0.3544719,0.92164767,-4.807735,0.92164767,0.9149527,-0.3877551,1.4057744e-09,,0.7070402,0.01831564,240.01428,1.0509689,14688.194497585297,33.42149,2.2505624,0.25807983,,930,0.9662546,,-0.8165235,18600
-0.4782107,0.62931824,-3.2326787,0.92164767,-4.8088098,0.92164767,0.91661114,-0.14285715,1.402756e-09,10.331947,0.7072653,1.0,240.06274,0.94494635,14705.397508382797,13.761191,2.2455354,0.2578547,,931,0.9662546,,-0.81611955,18620
-7.6169615,67.060555,-2.0947752,0.92164767,-4.7988467,0.92164767,0.40352416,-1.0,1.3997475e-09,32.115513,0.7069393,1.0,240.62445,1.0303817,14721.740392684937,67.060555,2.2459433,0.25818074,,932,0.9662546,,-0.8234765,18640
-5.087975,,-0.83748907,0.92164767,-4.766041,0.92164767,0.8949349,-0.8367347,1.3967486e-09,,0.7071408,0.041433174,240.69458,1.013836,14738.70049071312,16.370598,2.2411098,0.2579792,,933,0.9662546,,-0.82802385,18660
-0.5130867,,-0.43784913,0.92164767,-4.767112,0.92164767,0.91595787,-0.42857143,1.3937591e-09,,0.7073644,0.01831564,240.74377,0.9426525,14755.909071683884,38.40802,2.239546,0.25775564,,934,0.9662546,,-0.82767725,18680
-0.5535379,0.59249824,-0.9267688,0.92164767,-4.7681823,0.92164767,0.916922,-1.0,1.3907796e-09,31.145653,0.70758855,1.0,240.79193,1.0506345,14772.895285844803,62.760574,2.2389371,0.25753146,,935,0.9662546,,-0.8274586,18700
-0.50163317,11.968034,-0.9669502,0.92164767,-4.736483,0.92164767,0.91382736,-0.9591837,1.3878093e-09,,0.7078089,0.027547687,240.8432,0.9822054,14789.779411792755,22.419544,2.2417555,0.2573111,,936,0.9662546,,-0.82706547,18720
-0.43968195,,0.6468701,0.92164767,-4.7375507,0.92164767,0.9116112,0.5510204,1.3848487e-09,,0.70802647,0.0529305,240.89667,1.0479356,14806.716048002243,23.592913,2.237376,0.25709355,,937,0.9662546,,-0.82668006,18740
-1.2827324,,0.30788139,0.92164767,-4.7386174,0.92164767,0.2830337,0.30612245,1.3818974e-09,,0.70757335,0.01831564,241.5788,1.2499999,14823.682784795761,58.68964,2.2370253,0.25754666,,938,0.9662546,,-0.82712483,18760
-0.9352555,,-0.32525885,0.92164767,-4.739683,0.92164767,0.4368178,-0.30612245,1.3789556e-09,,0.707285,0.01831564,242.10706,1.0420767,14841.245624542236,34.10766,2.2359197,0.25783503,,939,0.9662546,,-0.8270036,18780
-0.46218038,16.867636,-0.3738116,0.92164767,-4.7407475,0.92164767,0.91143405,-0.3469388,1.3760233e-09,,0.7075021,0.027547687,242.16083,1.0165387,14857.806317806244,23.51357,2.2406697,0.2576179,,940,0.9662546,,-0.8265845,18800
-0.42713016,13.946644,-0.3980959,0.92164767,-4.741811,0.92164767,0.91203356,-0.3877551,1.3731002e-09,,0.7077195,0.041433174,242.21387,1.0003669,14874.703188419342,14.396365,2.235098,0.2574005,,941,0.9662546,,-0.8261511,18820
-0.4176628,1.6956195e-10,-0.9765719,0.92164767,-4.7428727,0.92164767,0.9156685,-0.8367347,1.3701865e-09,,0.7079402,0.062317666,242.26337,1.0252645,14890.979922294617,10.794751,2.2346444,0.2571798,,942,0.9662546,,-0.82572246,18840
