ReturnMin,SqrtESSClassic,ReturnLastEpisode,ReturnMax,LQGmu,URet,IWMin,IWFirstEpisode,LQGsigma,ReturnMean,DenMISELogFirst,Iteration,target_sum_log_mean,Bound,ReturnStepMax,IWMax,ReturnAbsMax,TimestepsSoFar,IWLastEpisode,TimeElapsed,DenMISEMeanLog,IWMean,IWNorm2,MISE,IWNorm1,DenMISELogLast
,5.954834,17.085064,17.273304,[[-0.938]],18.863863737091975,,,[[0.11]],16.842482,14.3448925,407,-50.50004,22.78233,0.9999999,19.697931,17.273304,8140,0.3689018,274.98169231414795,13.640968,0.995465,68.03787,16.98089,405.15424,13.350505
,6.480473,17.14436,17.273304,[[-0.96]],18.918919922516494,,,[[0.11]],16.843222,14.342439,408,-53.130627,22.61019,0.9999999,13.092189,17.273304,8160,5.9042416,276.07178020477295,13.63507,1.0107163,63.63305,17.279312,412.37225,11.25159
,6.5656185,17.196918,17.273304,[[-0.931]],18.977803289527603,,,[[0.11]],16.844084,14.339991,409,-52.95426,22.632362,0.9999999,12.716229,17.273304,8180,11.811237,277.1799829006195,13.642153,1.0158871,63.283886,17.370619,415.49786,16.532686
,6.3615537,17.149893,17.273304,[[-0.931]],18.929453503745357,,,[[0.11]],16.844831,14.337549,410,-50.293594,22.694607,0.9999999,17.50397,17.273304,8200,3.1223266,278.28534722328186,13.636819,1.0113387,65.18044,17.264076,414.6489,11.44966
,6.677753,17.109982,17.273304,[[-0.956]],18.88471423483557,,,[[0.11]],16.845476,14.335113,411,-50.638775,22.941036,0.9999999,14.4331,17.273304,8220,10.339701,279.34121561050415,13.643697,1.0402125,64.02264,17.767647,427.52734,16.46352
,7.2249923,17.071861,17.273304,[[-0.949]],18.847787234375613,,,[[0.11]],16.846025,14.332683,412,-86.4434,22.303154,0.9999999,13.590035,17.273304,8240,5.391544e-07,280.4364402294159,13.64674,1.0238141,58.382263,17.521612,421.8114,14.867297
,5.3486843,17.148169,17.273304,[[-0.717]],18.928686072161867,,,[[0.11]],16.846758,14.330258,413,-75.12768,24.7623,0.9999999,27.536434,17.273304,8260,0.1446231,281.5095591545105,13.65579,1.0688312,82.530075,18.303402,441.4273,17.369072
,5.261938,17.113316,17.273304,[[-0.782]],18.891629157899505,,,[[0.11]],16.8474,14.32784,414,-72.00784,25.168743,0.9999999,28.15935,17.273304,8280,18.457577,282.61030673980713,13.654078,1.0860833,85.45112,18.603365,449.6385,12.896897
,5.0559254,17.061024,17.273304,[[-0.8]],18.83726178232386,,,[[0.11]],16.847916,14.325427,415,-64.86408,24.853806,0.9999999,31.808907,17.273304,8300,11.320948,283.8283004760742,13.657132,1.0516272,86.319565,18.02091,436.4253,14.854933
,5.236492,17.171322,17.273304,[[-0.843]],18.95171855616711,,,[[0.11]],16.848694,14.323021,416,-67.276375,24.541857,0.9999999,26.829912,17.273304,8320,1.185418,284.93814516067505,13.65351,1.0474013,83.208176,17.944576,435.71896,12.118301
,6.8061876,17.139622,17.273304,[[-0.826]],18.91943276368944,,,[[0.11]],16.849392,14.32062,417,-81.34582,21.849972,0.9999999,15.612467,17.273304,8340,5.141056,286.04527521133423,13.657095,0.98015696,60.05204,16.774206,408.72546,15.118853
,6.09091,17.164248,17.273304,[[-0.74]],18.9445915418249,,,[[0.11]],16.850143,14.318225,418,-76.19855,23.136934,0.9999999,18.829536,17.273304,8360,9.3144455,287.17421317100525,13.648052,1.0201956,70.01282,17.465103,426.44177,9.906209
,5.793067,17.082642,17.273304,[[-0.769]],18.860345781022826,,,[[0.11]],16.850698,14.315835,419,-72.240486,23.74364,0.9999999,22.369923,17.273304,8380,7.271191,288.32187962532043,13.643934,1.0383388,75.1008,17.780201,435.06396,11.914781
,5.405843,17.13836,17.273304,[[-0.792]],18.91786866239666,,,[[0.11]],16.851383,14.313452,420,-64.5448,23.657894,0.9999999,26.092333,17.273304,8400,11.184852,289.4975519180298,13.645245,1.0076945,78.29153,17.26729,423.2317,14.170759
,5.887943,17.070726,17.273304,[[-0.839]],18.848626248191504,,,[[0.11]],16.851906,14.311073,421,-70.36541,24.05788,0.9999999,21.054155,17.273304,8420,16.871187,290.6081576347351,13.644643,1.0622764,75.95494,18.190533,447.21835,13.399729
,5.517287,17.174011,17.273304,[[-0.801]],18.95583221060342,,,[[0.11]],16.852669,14.308701,422,-61.56109,23.202335,0.9999999,24.902107,17.273304,8440,15.558275,291.7817988395691,13.653094,0.98862386,75.616745,16.940815,417.19928,17.16341
,5.9060597,17.150932,17.273304,[[-0.855]],18.92890440468714,,,[[0.11]],16.853374,14.306334,423,-66.935646,23.947996,0.9999999,19.954296,17.273304,8460,16.540989,293.1636745929718,13.638577,1.0565469,75.671326,18.098646,446.91937,7.538128
,8.184344,17.131798,17.273304,[[-0.82]],18.910577852322717,,,[[0.11]],16.85403,14.303972,424,-90.53251,21.991804,0.9999999,9.550638,17.273304,8480,0.9063986,294.27238368988037,13.6473255,1.038316,53.791237,17.770744,440.246,17.305353
,8.179103,17.135044,17.273304,[[-0.676]],18.914767309076396,,,[[0.11]],16.85469,14.301617,425,-97.62199,22.391409,0.9999999,8.546021,17.273304,8500,7.9290466,295.45260214805603,13.650175,1.0615022,55.157444,18.167645,451.13843,14.827231
,8.1865425,17.092138,17.273304,[[-0.633]],18.871584150747427,,,[[0.11]],16.85525,14.299267,426,-86.001854,21.566387,0.9999999,10.81642,17.273304,8520,9.253804,296.5888683795929,13.662196,1.0135908,52.743835,17.34646,431.78967,18.717321
,8.267868,17.09159,17.273304,[[-0.699]],18.870213356351755,,,[[0.11]],16.855803,14.296922,427,-98.01587,22.211958,0.9999999,8.392988,17.273304,8540,4.5987606,297.72383666038513,13.648559,1.0537258,54.42043,18.03354,449.94092,7.8320823
,8.187121,17.00673,17.273304,[[-0.628]],18.784139366198737,,,[[0.11]],16.856155,14.294583,428,-84.05537,21.394173,0.9999999,11.241924,17.273304,8560,1.9669557,298.8699254989624,13.658527,1.0036079,52.465836,17.174543,429.5442,17.867764
,4.704801,17.144402,17.273304,[[-0.708]],18.92481316401652,,,[[0.11]],16.856829,14.292249,429,-126.02222,20.05935,0.9999999,29.015171,17.273304,8580,7.266791e-05,300.0261535644531,13.664996,0.7445937,67.89462,12.716507,319.4307,16.435987
,4.790662,17.238005,17.273304,[[-0.477]],19.019956048656653,,,[[0.11]],16.857714,14.289921,430,-132.21005,22.19861,0.9999999,26.619217,17.273304,8600,19.557468,301.21484637260437,13.669213,0.8774026,78.75386,14.9873705,377.2831,15.745357
,4.8755345,17.075596,17.273304,[[-0.446]],18.851355133602485,,,[[0.11]],16.85822,14.287598,431,-134.70647,23.329214,0.9999999,24.620464,17.273304,8620,23.122742,302.3843286037445,13.660002,0.9512498,84.09102,16.243507,409.98865,9.836949
,4.923495,17.159124,17.273304,[[-0.433]],18.9395130066224,,,[[0.11]],16.858915,14.28528,432,-137.80452,24.332775,0.9999999,22.419582,17.273304,8640,19.300972,303.55656480789185,13.654942,1.0142565,88.993454,17.316092,438.1588,11.53924
,4.8920875,17.188795,17.273304,[[-0.417]],18.969149256652443,,,[[0.11]],16.859676,14.2829685,433,-142.95285,24.40704,0.9999999,24.584122,17.273304,8660,14.075771,304.7663221359253,13.66256,1.0166625,89.98507,17.345308,440.21484,16.95919
,5.526896,17.102373,17.273304,[[-0.393]],18.881038168777682,,,[[0.11]],16.860237,14.280662,434,-117.25705,19.529446,0.9999999,24.874552,17.273304,8680,6.7108946,306.2275538444519,13.672217,0.77658975,60.981777,13.2788105,337.03995,17.856913
,4.585762,16.988129,17.273304,[[-0.513]],18.76431574930292,,,[[0.11]],16.86053,14.27836,435,-163.91283,24.938883,0.9999999,34.309925,17.273304,8700,0.0007034271,307.8753936290741,13.672236,1.0263556,97.358894,17.405434,446.46472,13.912484
,1.657289,17.004072,17.273304,[[-0.311]],18.777965118470284,,55.23805,[[0.11]],16.86086,14.276064,436,-264.1739,31.998657,0.9999999,168.87744,17.273304,8720,4.6911603e-17,309.6768765449524,13.668806,0.70895505,186.51207,11.153404,309.1044,12.173793
,1.6286162,16.317053,17.273304,[[-0.096]],18.043631364489954,,39.238625,[[0.11]],16.859617,14.39306,437,-265.19794,29.559025,0.9999999,129.94647,17.273304,8740,0.068479165,311.37970876693726,13.666458,0.5303217,142.29909,8.346779,231.7506,13.006892
,1.7468531,14.968591,17.273304,[[-0.094]],16.565321118609578,,32.91197,[[0.11]],16.855297,14.47676,438,-265.1617,32.507614,0.9999999,174.12988,17.273304,8760,174.12988,313.3885591030121,13.660049,0.82843727,207.71954,12.731133,362.85553,11.373886
,1.9641211,15.885399,17.273304,[[-0.093]],17.587193586884034,,26.559399,[[0.11]],16.853088,14.546931,439,-265.42105,29.827135,0.9999999,141.48723,17.273304,8780,50.959526,315.13699436187744,13.645282,0.792284,177.08311,12.2382965,347.81268,7.4394555
,2.099179,15.9706745,17.273304,[[-0.091]],17.674891523877008,,19.901026,[[0.11]],16.851084,14.603396,440,-266.10147,28.246193,0.9999999,126.07547,17.273304,8800,41.23793,316.4941780567169,13.630729,0.76063925,159.43436,11.788994,334.68127,7.518895
,2.0514517,16.013317,17.273304,[[-0.09]],17.727581421829985,,14.507025,[[0.11]],16.849182,14.645363,441,-266.87112,26.887655,0.9999999,113.45792,17.273304,8820,3.7275922,317.7013099193573,13.624455,0.6487099,139.45299,10.047577,286.08105,11.159324
,2.1318445,15.666849,17.273304,[[-0.088]],17.35714604460089,,8.566674,[[0.11]],16.846508,14.675464,442,-268.48325,26.543938,0.9999999,107.23862,17.273304,8840,59.9974,319.31460452079773,13.627101,0.66750216,138.39468,10.338908,295.03595,15.188438
,1.8933524,14.872036,17.273304,[[-0.085]],16.494261286685713,,1.0624012,[[0.11]],16.84205,14.6924,443,-275.22998,25.034122,0.9999999,90.125534,17.273304,8860,24.499115,320.9898245334625,13.618444,0.44373834,103.82435,6.787859,196.57608,10.166569
,2.3830807,15.309942,17.273304,[[-0.075]],16.98116049072786,,2.7435732,[[0.11]],16.8386,14.692541,444,-271.47784,23.928478,0.9999999,81.020096,17.273304,8880,46.424736,322.89114785194397,13.619858,0.61448896,114.48756,9.431861,272.8331,14.826066
,2.209542,14.26297,17.273304,[[-0.079]],15.775617361236183,,2.353884,[[0.11]],16.832813,14.696451,445,-271.3505,28.32801,0.9999999,139.35878,17.273304,8900,139.35878,324.33720684051514,13.605244,0.8488506,170.95784,12.692821,377.73853,7.531749
,2.3970904,14.816757,17.273304,[[-0.079]],16.443933419464027,,1.9287384,[[0.11]],16.82829,14.699482,446,-271.3506,28.434494,0.9999999,126.23031,17.273304,8920,84.98464,325.4770276546478,13.609309,0.9398871,174.87434,14.022603,419.18964,15.632162
,2.5434537,15.316829,17.273304,[[-0.078]],16.970098418450025,,1.5046793,[[0.11]],16.824911,14.701558,447,-271.498,28.066921,0.9999999,120.23071,17.273304,8940,58.07743,326.83005261421204,13.6102495,0.96843374,170.19766,14.4843645,432.8899,14.155985
,2.6623783,14.946581,17.273304,[[-0.077]],16.568207943868597,,1.1287706,[[0.11]],16.820719,14.702683,448,-271.7602,28.178139,0.9999999,117.09094,17.273304,8960,66.53567,328.0235176086426,13.595598,1.0179361,171.28871,15.202292,456.03537,7.141194
,2.7278838,15.1247,17.273304,[[-0.076]],16.77365545376827,,0.78985745,[[0.11]],16.816942,14.7029705,449,-272.18918,27.75536,0.9999999,117.41847,17.273304,8980,41.61963,329.21385955810547,13.594364,1.0111684,166.43472,15.091106,454.0146,13.087317
,2.7109575,15.352215,17.273304,[[-0.074]],17.00921078887567,,0.5121049,[[0.11]],16.813686,14.702503,450,-272.79926,27.075943,0.9999999,119.2788,17.273304,9000,23.585186,330.9665334224701,13.591324,0.96100694,159.52043,14.33262,432.45312,12.275964
,2.682418,14.8968935,17.273304,[[-0.073]],16.549756309746815,,0.2950128,[[0.11]],16.809437,14.701421,451,-273.68893,26.75404,0.9999999,122.79571,17.273304,9020,36.25487,332.85513639450073,13.5765505,0.9330868,156.88164,13.875134,420.82214,7.022452
,2.6952243,15.092696,17.273304,[[-0.071]],16.73252615346118,,0.16563924,[[0.11]],16.805637,14.69986,452,-274.5571,27.255547,0.9999999,120.73455,17.273304,9040,71.6807,334.32269167900085,13.5777235,0.9706386,162.78001,14.437835,438.72864,14.225234
,2.685077,14.871192,17.273304,[[-0.069]],16.469727773672318,,0.07751318,[[0.11]],16.801367,14.698016,453,-275.7991,27.434616,0.9999999,119.236946,17.273304,9060,66.61761,336.1524848937988,13.583075,0.98172057,165.62633,14.568463,444.71942,16.08845
,2.4122903,14.964771,17.273304,[[-0.066]],16.577698924083208,,0.015212825,[[0.11]],16.797323,14.695983,454,-278.9119,26.460428,0.9999999,123.10151,17.273304,9080,22.351757,337.40555238723755,13.583007,0.821762,154.65799,12.139346,373.07996,13.628975
,4.191082,14.998235,17.273304,[[-0.062]],16.622385726916644,,3.7689862,[[0.11]],16.793367,14.693816,455,-263.42557,23.031889,0.9999999,32.040203,17.273304,9100,21.16787,338.5689067840576,13.582932,0.9735942,105.69713,14.789004,442.98535,13.777666
,4.1842885,15.080534,17.273304,[[-0.081]],16.731807745292752,,1.1322173,[[0.11]],16.789614,14.69987,456,-266.69968,23.788265,0.9999999,32.36481,17.273304,9120,27.740597,339.7848160266876,13.584471,1.0295773,112.20241,15.531998,469.48724,14.335653
,2.3297274,14.891688,17.273304,[[-0.076]],16.51972688391042,,0.002670857,[[0.11]],16.78546,14.700159,457,-280.61835,23.430054,0.9999999,94.72299,17.273304,9140,2.1411457,340.9189410209656,13.590507,0.58337057,114.434135,8.601448,266.60034,16.341486
,2.9716718,14.577318,17.273304,[[-0.057]],16.13536898940321,,0.0128397755,[[0.11]],16.780638,14.697979,458,-276.70062,23.897377,0.9999999,76.79993,17.273304,9160,66.53754,342.16469979286194,13.577722,0.82970446,127.87571,12.272067,380.00464,8.178395
,3.7943776,15.014685,17.273304,[[-0.061]],16.655508960549543,,0.07355842,[[0.11]],16.77679,14.695827,459,-272.10962,23.561874,0.9999999,50.646904,17.273304,9180,32.031525,343.45076394081116,13.575041,0.96999466,117.33875,14.457191,445.22754,12.552479
,4.5924373,14.90389,17.273304,[[-0.066]],16.504331156871043,,0.7005695,[[0.11]],16.772718,14.69381,460,-265.65598,23.610012,0.9999999,28.038755,17.273304,9200,27.61888,344.8500325679779,13.576546,1.0699251,107.16871,16.087513,492.16556,14.326755
,2.803991,14.376083,17.273304,[[-0.074]],15.958913670151912,,0.00077724666,[[0.11]],16.76752,14.69316,461,-280.48465,19.597866,0.9999999,53.469513,17.273304,9220,5.316248,346.0565161705017,13.576548,0.49406645,81.22873,7.277353,227.76463,13.533007
,2.0751572,14.259816,17.273304,[[-0.054]],15.832982104986996,,0.00027231438,[[0.11]],16.762093,14.690995,462,-281.82407,25.97484,0.9999999,128.698,17.273304,9240,128.698,347.348149061203,13.56051,0.64244074,143.02898,9.327133,296.80762,6.686445
,1.8122003,14.934214,17.273304,[[-0.052]],16.522705526559093,,7.059614e-06,[[0.11]],16.758144,14.688834,463,-287.5429,25.067318,0.9999999,93.48168,17.273304,9260,43.23219,348.5139305591583,13.563943,0.4132566,105.58314,6.0039682,191.3378,15.547692
,1.5166309,13.346354,17.273304,[[-0.044]],14.806510771540701,,4.6703713e-06,[[0.11]],16.750792,14.686676,464,-287.57233,35.41028,0.9999999,266.8338,17.273304,9280,266.8338,349.73558378219604,13.556231,0.9160381,280.25388,12.631756,425.0417,10.594601
,1.8040935,13.561843,17.273304,[[-0.044]],15.057650037424127,,1.9476358e-06,[[0.11]],16.743935,14.684524,465,-288.33768,30.47808,0.9999999,186.93564,17.273304,9300,75.245346,350.91137170791626,13.552598,0.8231397,212.16194,11.329069,382.75998,12.086877
,1.9718578,12.837948,17.273304,[[-0.042]],14.24784119302791,,7.8966525e-07,[[0.11]],16.735552,14.682375,466,-289.11414,30.65039,0.9999999,165.45004,17.273304,9320,165.45004,352.148720741272,13.549659,0.9779638,231.11765,13.130562,455.73114,12.443495
,2.1264594,12.799562,17.273304,[[-0.04]],14.187551201494262,,2.2376919e-07,[[0.11]],16.727123,14.680231,467,-290.4084,30.024458,0.9999999,139.36862,17.273304,9340,139.36862,353.6789536476135,13.547481,1.0420758,228.85431,13.778389,486.64938,12.656216
,4.6034727,13.194359,17.273304,[[-0.038]],14.59159842298621,,9.383552,[[0.11]],16.719574,14.678093,468,-252.4824,21.307072,0.9999999,29.878483,17.273304,9360,8.782602e-05,354.8814821243286,13.538893,0.905661,92.07165,13.802606,423.84933,9.587012
,4.870931,15.004988,17.273304,[[-0.085]],16.635241279257073,,4.034307,[[0.11]],16.715918,14.69581,469,-254.97925,22.089027,0.9999999,25.310379,17.273304,9380,21.59999,356.1181890964508,13.537528,0.99087596,95.406975,14.996623,464.72083,13.011187
,5.0063024,15.28496,17.273304,[[-0.081]],16.93965020183969,,0.9958183,[[0.11]],16.712873,14.702246,470,-258.73892,22.684074,0.9999999,25.042477,17.273304,9400,12.123894,357.36019802093506,13.5401,1.050093,98.58449,15.783452,493.54376,14.774963
,5.118291,15.197107,17.273304,[[-0.075]],16.849468566172497,,0.9958278,[[0.11]],16.709656,14.702236,471,-258.15204,22.472958,0.9999999,23.826248,17.273304,9420,17.7164,358.52908968925476,13.542867,1.0455918,96.2184,15.723319,492.47375,14.813759
,5.222834,14.815452,17.273304,[[-0.075]],16.409871687194713,,0.9958364,[[0.11]],16.705643,14.702228,472,-257.568,22.43105,0.9999999,22.727142,17.273304,9440,22.112452,359.7383322715759,13.544781,1.0524055,95.1084,15.816516,496.73538,14.419629
,3.7996366,14.178299,17.273304,[[-0.075]],15.738568886420763,,0.0011606946,[[0.11]],16.7003,14.702219,473,-272.2091,21.6525,0.9999999,47.42154,17.273304,9460,30.053207,360.8096957206726,13.552698,0.8747354,108.89195,12.560419,413.74985,17.255566
,3.4796836,13.586177,17.273304,[[-0.055]],15.044151380929081,,8.138172e-05,[[0.11]],16.69373,14.7001095,474,-276.41495,23.58448,0.9999999,58.480713,17.273304,9480,56.162632,362.00983357429504,13.540573,0.9853781,134.2275,13.656392,467.0692,7.954933
,3.2785864,14.099693,17.273304,[[-0.049]],15.621942419846802,,1.6431886e-05,[[0.11]],16.688269,14.698002,475,-278.51315,23.909885,0.9999999,57.89091,17.273304,9500,9.077615,363.1925618648529,13.537019,0.97984654,141.95969,13.372842,465.4271,11.904397
,3.2672062,13.211262,17.273304,[[-0.046]],14.646087828893723,,6.7790584e-06,[[0.11]],16.680964,14.695899,476,-279.34775,24.343685,0.9999999,58.631992,17.273304,9520,51.014057,364.38426780700684,13.531603,1.0186207,148.40309,13.769939,484.8635,11.020057
,3.284934,11.712092,17.273304,[[-0.044]],12.998109462827076,,3.3258168e-06,[[0.11]],16.670546,14.6938,477,-279.86346,24.92149,0.9999999,61.330467,17.273304,9540,61.330467,365.8748846054077,13.536014,1.0870326,157.84625,14.404807,518.5145,15.661042
,3.2896352,13.511128,17.273304,[[-0.043]],14.927096813119457,,1.3798839e-06,[[0.11]],16.663937,14.691706,478,-280.62872,25.291983,0.9999999,67.29388,17.273304,9560,42.89387,367.18787813186646,13.53183,1.1202569,162.77878,14.790329,535.4828,11.498994
,3.2554035,13.345715,17.273304,[[-0.041]],14.823999080797542,,4.1455777e-07,[[0.11]],16.65701,14.689616,479,-281.85367,25.503372,0.9999999,78.14226,17.273304,9580,46.437756,368.57868337631226,13.529132,1.132948,166.70195,14.891291,542.6821,12.171937
,2.8617322,14.308716,17.273304,[[-0.039]],15.845108709533026,,2.0247997e-08,[[0.11]],16.652117,14.6875305,480,-285.67203,24.166388,0.9999999,100.92186,17.273304,9600,8.824006,369.798388004303,13.526577,0.92606366,155.3292,12.094466,444.51056,12.223891
,3.5555222,12.80867,17.273304,[[-0.034]],14.207075994335005,,3.5390863e-07,[[0.11]],16.644127,14.68545,481,-280.85284,24.091381,0.9999999,57.56126,17.273304,9620,56.43334,371.0198919773102,13.53141,1.091474,147.65736,14.375057,524.999,15.972807
,3.4006968,12.622941,17.273304,[[-0.039]],13.988147760590046,,7.147252e-08,[[0.11]],16.635784,14.6833725,482,-282.60068,24.686543,0.9999999,70.859314,17.273304,9640,70.859314,372.33065485954285,13.528916,1.1151048,158.05013,14.527856,537.4805,12.28035
,3.2055814,13.104481,17.273304,[[-0.036]],14.52766793141348,,1.4191327e-08,[[0.11]],16.628473,14.6813,483,-284.29813,25.684235,0.9999999,93.58391,17.273304,9660,93.58391,373.5635492801666,13.527214,1.1470485,172.83118,14.907216,554.0244,12.641306
,2.0981631,13.846607,17.273304,[[-0.033]],15.386036749694629,,5.618798e-12,[[0.11]],16.622725,14.679232,484,-294.15195,22.144314,0.9999999,84.20572,17.273304,9680,0.48683292,374.8371422290802,13.518723,0.43745422,100.91105,5.679145,211.72784,9.327261
,1.4568769,10.956835,17.273304,[[-0.022]],12.131512070777134,,1.4033805e-12,[[0.11]],16.611042,14.677168,485,-295.25903,34.21123,0.9999999,291.75537,17.273304,9700,291.75537,376.22167706489563,13.513295,0.9024253,300.4209,10.4984455,437.67627,11.468717
,1.6912098,10.507829,17.273304,[[-0.02]],11.595508417722595,,8.1968606e-13,[[0.11]],16.598484,14.675108,486,-295.2871,34.21382,0.9999999,301.71594,17.273304,9720,301.71594,377.5706934928894,13.508773,1.2375666,355.63733,13.786666,601.45734,11.553232
,1.8281384,12.055777,17.273304,[[-0.019]],13.357885945652619,,3.8322917e-13,[[0.11]],16.589157,14.673053,487,-295.58356,29.451862,0.9999999,209.8105,17.273304,9740,27.058708,378.96118092536926,13.511055,0.93895316,250.12888,10.554709,457.2702,14.579791
,1.8688036,13.285174,17.273304,[[-0.018]],14.735020568004751,,1.512855e-13,[[0.11]],16.582386,14.671001,488,-296.0805,26.835857,0.9999999,164.25192,17.273304,9760,12.557814,380.2365896701813,13.511654,0.7387237,192.90265,8.34991,360.49716,13.970954
,1.8699658,12.072647,17.273304,[[-0.017]],13.401169922557596,,2.0676532e-14,[[0.11]],16.573164,14.668954,489,-297.83353,25.316036,0.9999999,139.57625,17.273304,9780,41.204082,381.5513172149658,13.510673,0.60690325,158.70648,6.841577,296.7757,13.357774
,1.8021497,12.26729,17.273304,[[-0.014]],13.564260336341622,,3.4706002e-15,[[0.11]],16.564377,14.666911,490,-299.3076,24.036907,0.9999999,107.70363,17.273304,9800,10.34701,383.1000063419342,13.502663,0.43373585,117.931694,4.86724,212.53056,10.02382
,1.7404166,11.500791,17.273304,[[-0.012]],12.678465126316967,,2.0882456e-15,[[0.11]],16.554064,14.664873,491,-299.2585,28.015318,0.9999999,178.79369,17.273304,9820,178.79369,384.43520855903625,13.497601,0.7181235,202.59438,8.165699,352.59863,11.607055
,1.9207788,10.957159,17.273304,[[-0.011]],12.105385522034867,,1.0215259e-15,[[0.11]],16.542688,14.662838,492,-299.46616,25.4767,0.9999999,145.20418,17.273304,9840,41.74574,385.7193088531494,13.476185,0.66217273,169.61296,7.4909687,325.78897,3.3134656
,2.0179272,10.960939,17.273304,[[-0.01]],12.105127026663517,,3.6930377e-16,[[0.11]],16.531366,14.660808,493,-299.9879,23.935793,0.9999999,126.146065,17.273304,9860,35.54491,386.9679718017578,13.481766,0.60508025,147.82722,6.8159447,298.30457,16.61657
,2.0888512,10.593079,17.273304,[[-0.009]],11.698601228384875,,1.166276e-16,[[0.11]],16.519346,14.658781,494,-300.6571,24.216415,0.9999999,110.62712,17.273304,9880,106.57266,388.2899525165558,13.479943,0.6944838,164.241,7.6778474,343.075,13.01405
,2.055319,9.444342,17.273304,[[-0.008]],10.389401913066152,,7.680611e-17,[[0.11]],16.505053,14.656759,495,-300.48154,26.859457,0.9999999,186.5321,17.273304,9900,186.5321,389.71454429626465,13.482852,0.96410877,232.19452,10.051065,477.23383,15.272858
,2.2309513,9.786535,17.273304,[[-0.007]],10.762909618480098,,4.42179e-17,[[0.11]],16.491507,14.654741,496,-300.4641,24.967884,0.9999999,157.94897,17.273304,9920,48.16864,391.04347014427185,13.480321,0.915461,203.5314,9.482737,454.06866,12.354412
,2.3672001,9.688106,17.273304,[[-0.007]],10.667597716977015,,2.7899158e-17,[[0.11]],16.477818,14.652727,497,-300.3648,25.515408,0.9999999,141.34198,17.273304,9940,141.34198,392.32851362228394,13.45329,1.0724983,225.17389,10.921539,533.0317,0.20191865
,2.529534,9.850048,17.273304,[[-0.006]],10.824817012184326,,1.566542e-17,[[0.11]],16.46451,14.650717,498,-300.36307,24.615726,0.9999999,128.09953,17.273304,9960,67.40082,393.5917911529541,13.458145,1.0819712,213.0122,10.958425,538.82166,15.886459
,2.6524196,11.013814,17.273304,[[-0.005]],12.159951249989515,,9.909119e-18,[[0.11]],16.453587,14.64871,499,-300.24048,25.439896,0.9999999,124.70056,17.273304,9980,124.70056,394.89873456954956,13.449038,1.204343,226.57318,12.415331,600.96716,8.911102
,2.719988,11.211182,17.273304,[[-0.005]],12.394733314974866,,5.8126404e-18,[[0.11]],16.443102,14.6467085,500,-300.18875,24.44431,0.9999999,115.83246,17.273304,10000,25.27246,396.18543910980225,13.45382,1.1352437,208.68541,11.743296,567.6218,15.726679
,2.84008,10.189405,17.273304,[[-0.004]],11.229179783070704,,3.1292913e-18,[[0.11]],16.430618,14.644711,501,-300.24734,24.12085,0.9999999,110.58884,17.273304,10020,63.478455,397.49990248680115,13.438044,1.1586989,204.39853,11.956895,580.5082,5.491659
,2.7940414,10.74959,17.273304,[[-0.004]],11.864021963347499,,1.5640691e-18,[[0.11]],16.419302,14.642716,502,-300.37662,23.369778,0.9999999,107.124756,17.273304,10040,4.714271,398.79201650619507,13.434293,1.0670333,191.71179,11.005391,535.6507,11.468903
,2.8110297,9.75989,17.273304,[[-0.003]],10.721539491996442,,6.8867656e-19,[[0.11]],16.406061,14.640727,503,-300.62482,22.8172,0.9999999,105.67314,17.273304,10060,25.123856,400.0570924282074,13.441215,1.0243968,183.30351,10.527536,515.2716,16.9148
,2.7523296,11.090242,17.273304,[[-0.002]],12.197053065669266,,2.6938835e-19,[[0.11]],16.395515,14.638741,504,-301.00153,22.313683,0.9999999,104.76323,17.273304,10080,11.265526,401.5169687271118,13.442384,0.94870716,173.72498,9.761911,478.1484,14.064957
,2.7650406,9.736392,17.273304,[[-0.001]],10.701123338756354,,8.023846e-20,[[0.11]],16.38233,14.636759,505,-301.65775,22.160484,0.9999999,105.79051,17.273304,10100,50.978264,402.8774356842041,13.44311,0.9454521,172.67497,9.666416,477.4533,13.913754
,2.7269094,9.393935,17.273304,[[0.]],10.337314592956375,,1.4098781e-20,[[0.11]],16.368517,14.63478,506,-302.87155,22.064762,0.9999999,108.64975,17.273304,10120,59.647022,404.3218915462494,13.427808,0.9283569,172.2641,9.395984,469.7486,5.805326
,2.4234025,11.280585,17.273304,[[0.002]],12.406832611645353,,7.498121e-22,[[0.11]],16.358482,14.632806,507,-305.29468,21.447897,0.9999999,108.70904,17.273304,10140,4.7687316,405.7422721385956,13.420898,0.7070208,147.91582,7.1924825,358.45956,10.048086
,2.185062,9.36461,17.273304,[[0.005]],10.27477555453422,,3.231846e-23,[[0.11]],16.344715,14.630836,508,-307.86917,22.453346,0.9999999,112.02642,17.273304,10160,112.02642,407.0421199798584,13.419253,0.66755265,155.19778,6.6429896,339.11676,12.916084
,1.8844117,9.516612,17.273304,[[0.009]],10.435597690842124,,1.68486e-23,[[0.11]],16.331303,14.628869,509,-307.88882,28.457977,0.9999999,250.56583,17.273304,10180,250.56583,408.3172254562378,13.416624,1.038686,280.56036,10.125142,528.6912,12.453308
,2.0232284,11.145038,17.273304,[[0.009]],12.325976847644826,,6.909668e-24,[[0.11]],16.321133,14.626906,510,-308.14392,25.394135,0.9999999,185.79779,17.273304,10200,22.043327,409.84660935401917,13.422483,0.8461684,213.29568,8.319144,431.5459,16.486063
